tse_id,url,info_uf,info_muni,info_position,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
RN-03165/2020,https://blogafonte.com.br/2020/08/06/jornal-agora-rn-divulga-pesquisa-exatus-em-lagoa-nova-luciano-santos-lidera-intencoes-de-voto/,RN,LAGOA NOVA,"Prefeito, Vereador",1,P,1,,,LUCIANO SANTOS,"49,5",HELIO COSTA,"24,5",VAL ARAUJO,"5,3",SGT JEAN CARLOS,"2,7",,,,,,,,,,,,,,,,,,,,,,
RN-06551/2020,https://fmvaledaserrasrn.blogspot.com/2020/09/radio-santa-cruz-divulga-pesquisa.html,RN,LAJES PINTADAS,"Prefeito, Vereador",0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-06551/2020,https://fmvaledaserrasrn.blogspot.com/2020/09/radio-santa-cruz-divulga-pesquisa.html,RN,LAJES PINTADAS,"Prefeito, Vereador",1,P,1,,,LUCIANO,"49,19",PRETA,"22,7",GIN,"3,78",,,,,,,,,,,,,,,,,,,,,,,,
RN-06551/2020,https://fmvaledaserrasrn.blogspot.com/2020/09/radio-santa-cruz-divulga-pesquisa.html,RN,LAJES PINTADAS,"Prefeito, Vereador",1,P,0,,,LUCIANO,40,PRETA,"17,3",GIN,"1,62",,,,,,,,,,,,,,,,,,,,,,,,
MA-05074/2020,https://gilbertoleda.com.br/2020/09/07/datamax-comandante-schnneyder-lidera-todos-os-cenarios-em-timon/,MA,TIMON,"Prefeito, Vereador",1,P,1,,,COMANDANTE SCHNNEYDER,"32,62",SOCORRO WAQUIM,"24,37",DINAIR VELOSO,"13,08",JACONIAS MORAIS,"10,39",HENRIQUE JUNIOR,"7,71",,,,,,,,,,,,,,,,,,,,
MA-00721/2020,https://vanilsonrabelo.blogspot.com/2020/08/eleicoes-2020-alex-almeida-e-o-pre.html,MA,LAGO VERDE,"Prefeito, Vereador",1,P,1,,,ALEX ALMEIDA,36,ERICA REVIL,"27,75",PROF. OLIVEIRA,"12,5",CHICO PILINO,"4,5",LAERCIO LIMA,"1,75",,,,,,,,,,,,,,,,,,,,
MA-07182/2020,https://jailsonmendes.com.br/mais-nova-pesquisa-aponta-que-toca-serra-lidera-em-todos-os-cenarios-em-pedro-do-rosario-vejam-os-numeros/,MA,PEDRO DO ROSÁRIO,"Prefeito, Vereador",1,P,0,,,TOCA SERRA,"38,75",RAIMUNDO ANTONIO,"23,25",IOLANDA,4,,,,,,,,,,,,,,,,,,,,,,,,
MA-07182/2020,https://jailsonmendes.com.br/mais-nova-pesquisa-aponta-que-toca-serra-lidera-em-todos-os-cenarios-em-pedro-do-rosario-vejam-os-numeros/,MA,PEDRO DO ROSÁRIO,"Prefeito, Vereador",1,P,1,,,TOCA SERRA,"43,75",RAIMUNDO ANTONIO,29,IOLANDA,"9,25",,,,,,,,,,,,,,,,,,,,,,,,
AL-00624/2020,https://minutosertao.cadaminuto.com.br/noticia/2020/09/03/ex-vice-prefeita-de-delmiro-gouveia-lidera-pesquisa,AL,DELMIRO GOUVEIA,"Prefeito, Vereador",1,P,,,,ZIANE COSTA,41,DR. RENATO TORRES,"16,9",PADRE ERALDO,"12,7",DELEGADO RODRIGO,"7,9",,,,,,,,,,,,,,,,,,,,,,
PE-01507/2020,https://www.facebook.com/TVITAQUATIARA/videos/354861452561843/,PE,PARANATAMA,"Prefeito, Vereador",1,P,0,,,VALMIR DO LEITE,55,ZE TEIXEIRA,"12,5",ZELANDYO MONTE HOREBE,"3,75",NETE TEIXEIRA,"1,25",,,,,,,,,,,,,,,,,,,,,,
PE-01507/2020,https://www.facebook.com/TVITAQUATIARA/videos/354861452561843/,PE,PARANATAMA,"Prefeito, Vereador",1,P,1,,,VALMIR DO LEITE,"60,63",NETE TEIXEIRA,"22,5",ZELANDYO MONTE HOREBE,"7,5",,,,,,,,,,,,,,,,,,,,,,,,
MA-05153/2020,https://jailsonmendes.com.br/econometrica-registra-pesquisa-para-ser-divulgada-na-proxima-sexta-em-viana-vejam-questionario/,MA,VITÓRIA DO MEARIM,"Prefeito, Vereador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-01730/2020,https://www.jairsampaio.com/pesquisa-item-blog-jair-sampaio-espontanea-caico-dr-tadeu-tem-116-artur-maynard-96-e-batata-tem-82/,RN,CAICÓ,"Prefeito, Vereador",0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-01730/2020,https://www.jairsampaio.com/pesquisa-item-blog-jair-sampaio-espontanea-caico-dr-tadeu-tem-116-artur-maynard-96-e-batata-tem-82/,RN,CAICÓ,"Prefeito, Vereador",1,P,0,,,DR TADEU,"11,6",ARTUR MAYNARD,"9,6",BATATA,"8,2",DIEGO VALE,4,CANDIDATO DE VIVALDO COSTA,"2,4",FAO,"1,8",CIÇÃO BANDIDO,"1,2",ROBERTO GERMANO,1,,,,,,,,,,,,,,
RN-01730/2020,https://robsonpiresxerife.com/notas/dr-tadeu-lidera-com-folga-a-frente-dos-pre-candidatos-a-prefeito-de-caico/,RN,CAICÓ,"Prefeito, Vereador",1,P,1,,,DR TADEU,28,ARTUR MAYNARD,20,BATATA,15,DIEGO VALE,6,CIÇÃO BANDIDO,"2,4",CHICO DA CAERN,"1,6",ALEXANDRE CAZUZA,1,,,,,,,,,,,,,,,,
SE-09457/2020,https://www.lagartonoticias.com.br/2020/09/04/sucessao-municipal-em-pedrinhas-itabaiana-aracaju-e-poco-verde/,SE,ITABAIANA,"Prefeito, Vereador",1,P,1,,,ADAILTON SOUSA,45,EDSON PASSOS,"13,8",CARMINHA MENDONÇA,"11,3",OLIVIER CHAGAS,"3,2",,,,,,,,,,,,,,,,,,,,,,
MA-02420/2020,"https://www.mapquest.com/us/ma/lexington/02420-2020/1661-massachusetts-ave-42.446628,-71.225266",MA,COELHO NETO,"Prefeito, Vereador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE-09457/2020,https://www.lagartonoticias.com.br/2020/09/04/sucessao-municipal-em-pedrinhas-itabaiana-aracaju-e-poco-verde/,SE,ITABAIANA,"Prefeito, Vereador",1,P,0,,,ADAILTON SOUSA,"35,8",EDSON PASSOS,"10,5",VALMIR FRANCISQUINHO,"7,8",CARMINHA MENDONÇA,"7,3",OLIVIER CHAGAS,"2,3",,,,,,,,,,,,,,,,,,,,
RN-04584/2020,http://www.blogdomontoril.com.br/blog/noticia.php?id=91224,RN,PEDRO VELHO,"Prefeito, Vereador",1,P,1,,,JUNIOR BALADA,"33,8",DERJELANI MACEDO,32,DR. VALDERI,"7,8",,,,,,,,,,,,,,,,,,,,,,,,
RN-01790/2020,https://www.diariocidade.com/noticias/pesquisa-eleitoral/pesquisa-eleitoral-ielmo-marinho-agosto-2020/,RN,IELMO MARINHO,"Prefeito, Vereador",1,P,1,,,ROSSANE DE GERMANO,"30,75",DR. CASSIO,"16,75",FRANCENILSSON ALEXANDRE,"15,5",FERNANDO DAMASCENO,"12,25",PADRE FRANKLIN,"3,25",,,,,,,,,,,,,,,,,,,,
RN-01790/2020,https://www.diariocidade.com/noticias/pesquisa-eleitoral/pesquisa-eleitoral-ielmo-marinho-agosto-2020/,RN,IELMO MARINHO,"Prefeito, Vereador",1,P,0,,,ROSSANE DE GERMANO,"15,5",DR. CASSIO,"11,5",FRANCENILSSON ALEXANDRE,"9,25",FERNANDO DAMASCENO,"8,75",GERMANO,3,PADRE FRANKLIN,"1,25",,,,,,,,,,,,,,,,,,
RN-07658/2020,https://www.diariocidade.com/noticias/pesquisa-eleitoral/pesquisa-eleitoral-touros-agosto-2020/,RN,TOUROS,"Prefeito, Vereador",1,P,1,,,ASSIS DO HOSPITAL,16,ERIMAR SIMPLICIO,"14,69",PEDRO FILHO,"12,22",FLAVIO DO TETE,"10,22",FELIPE FRANÇA,"5,33",PROFESSORA BEL,"5,11",,,,,,,,,,,,,,,,,,
RN-07658/2020,https://www.diariocidade.com/noticias/pesquisa-eleitoral/pesquisa-eleitoral-touros-agosto-2020/,RN,TOUROS,"Prefeito, Vereador",1,P,0,,,ASSIS DO HOSPITAL,"8,44",PEDRO FILHO,"5,33",ERIMAR SIMPLICIO,"4,67",FLAVIO DO TETE,"3,33",PROFESSORA BEL,"1,56",HUDSON BENTO,"1,11",,,,,,,,,,,,,,,,,,
RN-05972/2020,http://www.bloglenilsondoagreste.com.br/2020/08/pesquisa-bg-consult-monte-alegre-prefeito-na-estimulada-andre-rodrigues-tem-5689-george-marques-2244/,RN,MONTE ALEGRE,"Prefeito, Vereador",1,P,1,,,ANDRE RODRIGUES,"56,89",GEORGE MARQUES,"22,44",VEREADOR PIERRE,"2,89",,,,,,,,,,,,,,,,,,,,,,,,
RN-05972/2020,http://www.bloglenilsondoagreste.com.br/2020/08/,RN,MONTE ALEGRE,"Prefeito, Vereador",1,P,0,,,ANDRE RODRIGUES,28,SEVERINO,"12,89",GEORGE MARQUES,"11,56",,,,,,,,,,,,,,,,,,,,,,,,
MS-05905/2020,https://agazetanews.com.br/noticia/politica/155104/com-8686-de-aprovacao-andre-nezzi-lidera-disputa-com-ampla-vantagem-em-caarapo,MS,CAARAPÓ,"Prefeito, Vereador",1,P,1,,,ANDRE NEZZI,"71,43",ELZO CASSARO,"15,14",,,,,,,,,,,,,,,,,,,,,,,,,,
MS-05905/2020,https://agazetanews.com.br/noticia/politica/155104/com-8686-de-aprovacao-andre-nezzi-lidera-disputa-com-ampla-vantagem-em-caarapo,MS,CAARAPÓ,"Prefeito, Vereador",1,P,0,,,ANDRE NEZZI,"54,57",ELZO CASSARO,"9,13",MATEUS,"2,86",,,,,,,,,,,,,,,,,,,,,,,,
PB-02880/2020,https://www.nordeste1.com/eleicoes-2020-pesquisa-eleitoral-divulga-numeros-para-as-eleicoes-em-guarabira/,PB,GUARABIRA,"Prefeito, Vereador",1,P,0,,,MARCUS DIOGO,"28,5",ROBERTO PAULINO,"22,67",ANTONIO TEOTONIO,"11,83",,,,,,,,,,,,,,,,,,,,,,,,
PB-02880/2020,https://www.nordeste1.com/eleicoes-2020-pesquisa-eleitoral-divulga-numeros-para-as-eleicoes-em-guarabira/,PB,GUARABIRA,"Prefeito, Vereador",1,P,1,,,ROBERTO PAULINO,"31,62",ANTONIO TEOTONIO,"18,38",,,,,,,,,,,,,,,,,,,,,,,,,,
PE-07249/2020,https://www.facebook.com/caruarufm/posts/3396059527127690,PE,CARUARU,"Prefeito, Vereador",1,P,1,,,RAQUEL LYRA,"44,1",TONY GEL,"11,2",DELEGADO LESSA,"8,3",JOSE QUEIROZ,"5,7",RAFFIE DELLON,"1,1",,,,,,,,,,,,,,,,,,,,
PE-07249/2020,http://blogdowagnergil.com.br/vs1/2020/08/28/,PE,CARUARU,"Prefeito, Vereador",1,P,0,,,RANILSON ENFERMEIRO,"1,3",EDMILSON DO SALGADO,"1,2",LULA TORRES,"1,2",DUDA DO VASSOURAL,"1,1",,,,,,,,,,,,,,,,,,,,,,
RN-03045/2020,http://macaibanoar.com.br/pesquisa-item-prefeito-de-macaiba-confira-os-numeros/,RN,MACAÍBA,"Prefeito, Vereador",1,P,1,,,MARILIA DIAS,26,EMIDIO JUNIOR,24,NETINHO FRANÇA,19,NORMANDO FEITOSA,11,JANSSEN,2,ALDENIR,1,,,,,,,,,,,,,,,,,,
MA-03656/2020,https://gilbertoleda.com.br/2020/08/06/bruno-cardoso-o-peteca-e-favorito-em-sao-joao-do-caru-diz-pesquisa/,MA,SÃO JOÃO DO CARÚ,"Prefeito, Vereador",1,P,1,,,BRUNO CARDOSO,55,FERNANDO YPIRANGA,"20,5",XIXICO VIEIRA,9,,,,,,,,,,,,,,,,,,,,,,,,
SE-08191/2020,http://infotc.com.br/conteudo/politica/justica-suspende-divulgacao-de-pesquisa-eleitoral-em-capela,SE,CAPELA,"Prefeito, Vereador",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL-07134/2020,https://folhadealagoas.com.br/2020/09/02/vinicius-filho-de-ze-hermes-amplia-vantagem-em-canapi-aponta-pesquisa/,AL,CANAPI,"Prefeito, Vereador",1,P,1,,,VINICIUS,61,MADSON PAULINO,15,MARCIO MARTINS,"4,5",,,,,,,,,,,,,,,,,,,,,,,,
AL-07134/2020,https://folhadealagoas.com.br/2020/09/02/vinicius-filho-de-ze-hermes-amplia-vantagem-em-canapi-aponta-pesquisa/,AL,CANAPI,"Prefeito, Vereador",1,P,0,,,VINICIUS,56,MADSON PAULINO,"10,5",MARCIO MARTINS,2,,,,,,,,,,,,,,,,,,,,,,,,
SP-07835/2020,https://www.jornalcidade.net/rc/jc-statsol-trazem-pesquisa-de-intencao-de-voto-a-prefeitoa/157350/,SP,RIO CLARO,"Prefeito, Vereador",1,P,1,,,GUSTAVO PERISSINOTTO,"15,1",JUNINHO DA PADARIA,"11,9",DELEGADO NIVALDO,"10,1",VALDIR ANDREETA,7,SERGIO SANTORO,"5,8",JOAO GUILHERME,"4,9",MARCIA BERBEL,"3,4",,,,,,,,,,,,,,,,
PI-09898/2020,https://www.parlamentopiaui.com.br/noticias/camara-municipais/pesquisa-registra-empate-entre-os-candidatos-do-pt-e-mdb-em-altos-187480.html,PI,ALTOS,"Prefeito, Vereador",1,P,1,,,CARLINHOS LEAL,31,MAXWELL DA MARINHA,31,NETO DELMIRO,"18,5",,,,,,,,,,,,,,,,,,,,,,,,
SP-07835/2020,https://www.jornalcidade.net/rc/jc-statsol-trazem-pesquisa-de-intencao-de-voto-a-prefeitoa/157350/,SP,RIO CLARO,"Prefeito, Vereador",1,P,0,,,JUNINHO DA PADARIA,"6,12",GUSTAVO PERISSINOTTO,"2,88",ROGERIO GUEDES,"1,26",DELEGADO NIVALDO,"1,26",PAULO GUEDES,"1,08",,,,,,,,,,,,,,,,,,,,
MA-01224/2020,https://jailsonmendes.com.br/pesquisa-contratada-pelo-partido-do-prefeito-de-arari-diz-que-seu-indicado-vence-as-eleicoes-vejam-os-numeros/,MA,ARARI,"Prefeito, Vereador",1,P,0,,,RUI FILHO,"34,6",MARIA ALVES,"13,9",EVANDO PIANCO,"4,6",JORGE MARTINS,"3,8",,,,,,,,,,,,,,,,,,,,,,
MA-01224/2020,https://jailsonmendes.com.br/pesquisa-contratada-pelo-partido-do-prefeito-de-arari-diz-que-seu-indicado-vence-as-eleicoes-vejam-os-numeros/,MA,ARARI,"Prefeito, Vereador",1,P,1,,,RUI FILHO,"47,5",MARIA ALVES,"21,4",EVANDO PIANCO,"11,3",JORGE MARTINS,"6,4",ALVARO JARDIM,"2,1",,,,,,,,,,,,,,,,,,,,
BA-07651/2020,https://www.diariocidade.com/noticias/pesquisa-eleitoral/pesquisa-eleitoral-caravelas-setembro-2020/,BA,CARAVELAS,"Prefeito, Vereador",1,P,0,,,SILVIO RAMALHO,"34,91",DAVI DO POVAO,"7,73",MARCELO DO SUPERMAIS,1,,,,,,,,,,,,,,,,,,,,,,,,
BA-07651/2020,https://www.diariocidade.com/noticias/pesquisa-eleitoral/pesquisa-eleitoral-caravelas-setembro-2020/,BA,CARAVELAS,"Prefeito, Vereador",1,P,1,,,SILVIO RAMALHO,"58,85",DAVI DO POVAO,"18,45",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-08679/2020,https://valdemiroliveira8.blogspot.com/2020/09/pesquisa-bmo-aponta-aluizinho-com.html,MA,ESPERANTINÓPOLIS,"Prefeito, Vereador",1,P,1,,,ALUIZINHO,"51,1",ROGERIO,"29,94",HENRIQUE MUNIZ,"9,38",PROF BETANIA,"4,19",,,,,,,,,,,,,,,,,,,,,,
MA-08679/2020,https://valdemiroliveira8.blogspot.com/2020/09/pesquisa-bmo-aponta-aluizinho-com.html,MA,ESPERANTINÓPOLIS,"Prefeito, Vereador",1,P,0,,,ALUIZINHO,"46,51",ROGERIO,"24,95",HENRIQUE MUNIZ,"7,58",PROF BETANIA,"2,79",,,,,,,,,,,,,,,,,,,,,,
SP-05268/2020,https://www.girosa.com.br/politica/cotia-pesquisa-aponta-rogerio-franco-como-favorito-a-reeleicao,SP,COTIA,"Prefeito, Vereador",1,P,1,,,ROGERIO FRANCO,"38,3",WELLINGTON FORMIGA,"13,9",SILVIO CABRAL,"2,5",ZE DO BONE,"1,8",,,,,,,,,,,,,,,,,,,,,,
SP-05268/2020,https://www.girosa.com.br/politica/cotia-pesquisa-aponta-rogerio-franco-como-favorito-a-reeleicao,SP,COTIA,"Prefeito, Vereador",1,P,0,,,ROGERIO FRANCO,"14,6",WELLINGTON FORMIGA,"5,2",,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01044/2020,https://www.girosa.com.br/politica/exclusivo-se-a-eleicao-fosse-hoje-rubens-furlan-seria-reeleito-em-barueri,SP,BARUERI,"Prefeito, Vereador",1,P,0,,,RUBENS FURLAN,"25,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01044/2020,https://www.girosa.com.br/politica/exclusivo-se-a-eleicao-fosse-hoje-rubens-furlan-seria-reeleito-em-barueri,SP,BARUERI,"Prefeito, Vereador",1,P,1,,,RUBENS FURLAN,"65,3",JULIO LEAL,"1,3",MARI TAVELLI,"1,3",,,,,,,,,,,,,,,,,,,,,,,,
AL-03294/2020,https://maragogi.7segundos.com.br/noticias/2020/09/02/158232-pesquisa-ibrape-mostra-ampla-lideranca-de-junior-loureiro-em-japaratinga,AL,JAPARATINGA,"Prefeito, Vereador",1,P,0,,,JUNIOR LOUREIRO,"41,8",DEO,"15,3",,,,,,,,,,,,,,,,,,,,,,,,,,
GO-01592/2020,https://sdnews.com.br/noticia/1314/anhanguera-epb-aponta-lideranca-consolidada-de-marcelo-paiva-com-34-2-pontos-de-frente-do-2%C2%BA-colocad.html,GO,ANHANGÜERA,"Prefeito, Vereador",1,P,1,,,MARCELO PAIVA,"59,5",REGINALDO ARAUJO,"25,3",,,,,,,,,,,,,,,,,,,,,,,,,,
BA-06000/2020,https://sudoesteacontece.com.br/eleicoes-2020-carlao-lidera-intencoes-de-voto-em-nova-pesquisa-eleitoral-em-livramento/,BA,LIVRAMENTO DE NOSSA SENHORA,"Prefeito, Vereador",1,P,1,,,CARLAO,"57,3",RICARDO RIBEIRO,"30,1",,,,,,,,,,,,,,,,,,,,,,,,,,
MS-06617/2020,https://idest.com.br/noticias/politica/pesquisa-aponta-prefeito-jeferson-tomazoni-com-mais-de-85-de-aprovacao-em-sao-gabriel,MS,SÃO GABRIEL DO OESTE,"Prefeito, Vereador",1,P,1,,,JEFERSON TOMAZONI,"61,84",DONA IVONE,"20,07",,,,,,,,,,,,,,,,,,,,,,,,,,
PA-05830/2020,https://amazoniaacontece.blogspot.com/2020/08/sai-primeira-pesquisa-registrada-no-tre.html,PA,FARO,"Prefeito, Vereador",1,P,0,,,JADE,37,PAULO CARVALHO,"19,1",MARINETE,"2,1",DENIS,"1,7",ALCIR MAGALHAES,"1,3",,,,,,,,,,,,,,,,,,,,
PA-05830/2020,https://amazoniaacontece.blogspot.com/2020/08/sai-primeira-pesquisa-registrada-no-tre.html,PA,FARO,"Prefeito, Vereador",1,P,1,,,JADE,"45,8",PAULO CARVALHO,"30,8",,,,,,,,,,,,,,,,,,,,,,,,,,
PI-03657/2020,https://censuspesquisas.com.br/pesquisas/pesquisa-eleitoral-para-prefeito-de-jaicos-pi-segue-com-nenem-de-edite-na-lideranca/,PI,JAICÓS,"Prefeito, Vereador",1,P,0,,,NENEN DE EDITE,"50,98",MAVIO SILVEIRA,"9,15",,,,,,,,,,,,,,,,,,,,,,,,,,
PI-03657/2020,https://censuspesquisas.com.br/pesquisas/pesquisa-eleitoral-para-prefeito-de-jaicos-pi-segue-com-nenem-de-edite-na-lideranca/,PI,JAICÓS,"Prefeito, Vereador",1,P,1,,,NENEN DE EDITE,"57,84",MAVIO SILVEIRA,"15,36",,,,,,,,,,,,,,,,,,,,,,,,,,
AL-02219/2020,https://www.diariocidade.com/noticias/pesquisa-eleitoral/pesquisa-eleitoral-matriz-de-camaragibe-2020/,AL,MATRIZ DE CAMARAGIBE,"Prefeito, Vereador",1,P,1,,,CICERO CAVALCANTE,"30,2",OTAVIO HENRIQUE,"14,6",MARQUINHOS,"6,1",RAMON DANTAS,"4,6",FERNANDO CAVALCANTE,"1,5",ANDERSON,"1,4",WASHINGTON MOURA,"1,4",,,,,,,,,,,,,,,,
AL-04397/2020,https://www.diariocidade.com/noticias/pesquisa-eleitoral/pesquisa-eleitoral-sao-luis-do-quitunde-agosto-2020/,AL,SÃO LUÍS DO QUITUNDE,"Prefeito, Vereador",1,P,1,,,FERNANDA CAVALCANTE,68,JUNIOR PEDRO,15,,,,,,,,,,,,,,,,,,,,,,,,,,
AL-03294/2020,https://maragogi.7segundos.com.br/noticias/2020/09/02/158232-pesquisa-ibrape-mostra-ampla-lideranca-de-junior-loureiro-em-japaratinga,AL,JAPARATINGA,"Prefeito, Vereador",1,P,1,,,JUNIOR LOUREIRO,55,DEO,21,,,,,,,,,,,,,,,,,,,,,,,,,,
AL-02616/2020,https://www.correiodosmunicipios-al.com.br/2020/09/eleicao-em-major-theobaldo-cintra-e-leopoldo-amaral-ampliam-vantagem-e-abrem-nove-pontos-frente-do-segundo-colocado/,AL,MAJOR ISIDORO,"Prefeito, Vereador",1,P,0,,,THEOBALDO,"38,7",ALEX MARIANO,"24,7",,,,,,,,,,,,,,,,,,,,,,,,,,
AL-02616/2020,https://www.correiodosmunicipios-al.com.br/2020/09/eleicao-em-major-theobaldo-cintra-e-leopoldo-amaral-ampliam-vantagem-e-abrem-nove-pontos-frente-do-segundo-colocado/,AL,MAJOR ISIDORO,"Prefeito, Vereador",1,P,1,,,THEOBALDO,44,ALEX MARIANO,35,,,,,,,,,,,,,,,,,,,,,,,,,,
AL-03320/2020,https://www.gazetadealagoas.com.br/politica/279413/marina-dantas-lidera-pesquisa-em-batalha,AL,BATALHA,"Prefeito, Vereador",1,P,1,,,MARINA DANTAS,63,RENATA DOUCA,8,ANGELO RODRIGUES,6,ROMEU POLICIAL,3,,,,,,,,,,,,,,,,,,,,,,
AL-03320/2020,https://www.gazetadealagoas.com.br/politica/279413/marina-dantas-lidera-pesquisa-em-batalha,AL,BATALHA,"Prefeito, Vereador",1,P,0,,,MARINA DANTAS,"54,6",RENATA DOUCA,"3,9",ANGELO RODRIGUES,"2,9",ROMEU POLICIAL,2,,,,,,,,,,,,,,,,,,,,,,
AL-07749/2020,https://maragogi.7segundos.com.br/noticias/2020/08/04/155998-instituto-ibrape-divulga-pesquisa-para-prefeito-de-porto-calvo,AL,PORTO CALVO,"Prefeito, Vereador",1,P,0,,,DAVID PEDROSA,35,KAICA,"31,9",ANTONIO CARLOS,"1,8",,,,,,,,,,,,,,,,,,,,,,,,
AL-07749/2020,https://maragogi.7segundos.com.br/noticias/2020/08/04/155998-instituto-ibrape-divulga-pesquisa-para-prefeito-de-porto-calvo,AL,PORTO CALVO,"Prefeito, Vereador",1,P,1,,,DAVID PEDROSA,41,KATULLO FILHO DO KAIKA,29,ANTONIO CARLOS,6,JEFFERSON RODRIGUES,2,,,,,,,,,,,,,,,,,,,,,,
AL-07749/2020,https://maragogi.7segundos.com.br/noticias/2020/08/04/155998-instituto-ibrape-divulga-pesquisa-para-prefeito-de-porto-calvo,AL,PORTO CALVO,"Prefeito, Vereador",1,P,1,,,KAIKA,39,DAVID PEDROSA,38,ANTONIO CARLOS,3,JEFFERSON RODRIGUES,1,,,,,,,,,,,,,,,,,,,,,,
RN-04961/2020,https://www.grandeponto.com.br/noticia/pesquisa-aponta-intencoes-de-votos-para-prefeitura-de-nova-cruz,RN,NOVA CRUZ,"Prefeito, Vereador",1,P,0,,,FLAVIO DE BEROI,"48,4",VALERIA ARRUDA,"14,2",GERMANO TARGINO,"3,2",CID ARRUDA,1,,,,,,,,,,,,,,,,,,,,,,
RN-01441/2020,https://www.diariocidade.com/noticias/pesquisa-eleitoral/pesquisa-eleitoral-assu-agosto-2020/,RN,ASSÚ,"Prefeito, Vereador",1,P,1,,,GUSTAVO SOARES,48,IVAN JUNIOR,"31,8",LUIZ DA FUNERARIA,"1,3",,,,,,,,,,,,,,,,,,,,,,,,
RN-01441/2020,https://www.diariocidade.com/noticias/pesquisa-eleitoral/pesquisa-eleitoral-assu-agosto-2020/,RN,ASSÚ,"Prefeito, Vereador",1,P,0,,,GUSTAVO SOARES,"38,7",IVAN JUNIOR,"28,9",,,,,,,,,,,,,,,,,,,,,,,,,,
RN-01441/2020,https://www.blogdobg.com.br/pesquisa-bg-seta-assu-vereador-confira-os-nomes-citados-para-compor-a-camara-municipal/,RN,ASSÚ,"Prefeito, Vereador",0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-08190/2020,https://abroncapopular.com.br/politica/empresario-edelo-ferrari-lidera-disputa-pela-prefeitura-de-brasnorte-com-40-diz-mt-dados/17692,MT,BRASNORTE,"Prefeito, Vereador",1,P,1,,,CARLAO CARVALHO,"6,25",EDELO FERRARI,40,JANAINA GREGOLIN,"7,75",MAURO RUI,14,,,,,,,,,,,,,,,,,,,,,,
GO-08409/2020,https://www.goiasinterior.com.br/conteudo/editorias/cidades/buriti-alegre/cenario-indefinido-na-eleicao-de-prefeito-em-buriti-alegre.html,GO,BURITI ALEGRE,"Prefeito, Vereador",1,P,1,,,ANDRE CHAVES,"32,5",JOAO ALFREDO,"25,7",FELIX ALVES,"24,8",ORLANDO,"1,5",GARIBALDO,1,,,,,,,,,,,,,,,,,,,,
GO-08409/2020,https://www.goiasinterior.com.br/conteudo/editorias/cidades/buriti-alegre/cenario-indefinido-na-eleicao-de-prefeito-em-buriti-alegre.html,GO,BURITI ALEGRE,"Prefeito, Vereador",1,P,0,,,ANDRE CHAVES,23,JOAO ALFREDO,16,FELIX ALVES,16,,,,,,,,,,,,,,,,,,,,,,,,
MS-02332/2020,https://www.capitalnews.com.br/politica/candidato-do-democratas-lidera-pesquisa-em-dourados/346532,MS,DOURADOS,"Prefeito, Vereador",1,P,0,,,BARBOSINHA,"22,6",DELIA RAZUK,"7,8",MARÇAL FILHO,"6,4",RENATO CAMARA,"4,4",ALAN GUEDES,4,GERALDO RESENDE,"1,8",MURILO ZAUITH,"1,6",JEFERSON BEZERRA,1,,,,,,,,,,,,,,
MS-02332/2020,https://www.capitalnews.com.br/politica/candidato-do-democratas-lidera-pesquisa-em-dourados/346532,MS,DOURADOS,"Prefeito, Vereador",1,P,1,,,BARBOSINHA,"42,6",DELIA RAZUK,"13,2",ALAN GUEDES,7,DAVI VIEIRA,"2,8",DANIELA HALL,"2,4",RACIB HARB,2,JEFERSON BEZERRA,"1,8",JOAO CARLOS,"1,4",MARISVALDO,"1,2",PROFESSOR ENIO,1,,,,,,,,,,
MS-09839/2020,https://diariomsnews.com.br/noticias/pesquisa/pesquisa-mostra-reeleicao-consolidada-de-guilherme-monteiro-em-jardim-37202,MS,JARDIM,"Prefeito, Vereador",0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-09839/2020,https://diariomsnews.com.br/noticias/pesquisa/pesquisa-mostra-reeleicao-consolidada-de-guilherme-monteiro-em-jardim-37202,MS,JARDIM,"Prefeito, Vereador",1,P,1,,,GUILHERME MONTEIRO,"38,25",JAIME ECHEVERRIA,10,PASTOR DANIEL,"8,5",GERALDO ALENCAR,7,DOUTOR ERNEY,"6,75",DOUTORA CLEDIANE,3,ORLANDO DAMASCENO,"2,25",PROFESSOR NENO,2,LILIANE HECK,"1,75",DANIEL LEMOS,"1,25",,,,,,,,,,
