id_pesq,info_muni,url,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
PI-00553/2020,CAMPO MAIOR,https://www.politicadinamica.com/colunas/gustavo-almeida/campo-maior-joaozinho-felix-50-28-ribinha-23-061601304617-15150.html,1,P,0,,,JOAOZINHO FELIX,"49,17",PROFESSOR RIBINHA,"22,22",FERNANDO MIRANDA,"4,44",PROFESSOR DERI,"2,78",WILSON SPINDOLA,"1,67",,,,,,,,,,,,,,,,,,,,
SP-04039/2020,RIO CLARO,https://www.jornalcidade.net/rc/juninho-lidera-pesquisa-espontanea-de-intencao-de-voto-a-prefeitoa/162236/,1,P,0,,,JOAO TEIXEIRA JUNIOR,"5,43",GUSTAVO PERISSINOTTO,"5,07",MARIA DO CARMO GUILHERME,"3,07",DELEGADO NIVALDO,"1,08",,,,,,,,,,,,,,,,,,,,,,
SP-04039/2020,RIO CLARO,https://www.jornalcidade.net/rc/em-pesquisa-estimulada-maria-do-carmo-lidera-corrida-pela-prefeitura-de-rc/162214/,1,P,1,,,MARIA DO CARMO,"19,9",GUSTAVO PERISSINOTTO,"13,6",JOAO TEIXEIRA JUNIOR,"13,2",AFFONSO SALATI,"3,4",DELEGADO NIVALDO,"2,9",JOAO GUILHERME,2,ALDENIR CARDOSO,"1,8",MARCIA BERBEL,"1,6",,,,,,,,,,,,,,
PI-04145/2020,TANQUE DO PIAUÍ,https://www.muraldavila.com.br/noticias/tiel-lidera-disputa-para-prefeito-de-tanque-do-piaui-com-5667-das-intencoes-de-votos-75755.html,1,P,0,,,TIEL,"57,67",ANTONIO SILVA,"18,67",,,,,,,,,,,,,,,,,,,,,,,,,,
BA-04092/2020,ITIÚBA,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00373/2020,CODÓ,https://www.blogdoacelio.com.br/instituto-mbo-registra-e-divulga-primeira-pesquisa-para-prefeito-de-codo-apos-inicio-da-campanha-veja-os-numeros/,1,P,1,,,ZE FRANCISCO,"51,1",ZITO ROLIM,"40,3",CABO BEZERRA,"1,5",,,,,,,,,,,,,,,,,,,,,,,,
MA-02489/2020,BARRA DO CORDA,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-04313/2020,COELHO NETO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-03928/2020,JANDIRA,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-00029/2020,CASTANHAL,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-03274/2020,ARAGARÇAS,https://semana7.com.br/politica/delegado-ricardo-galvao-lidera-as-intencoes-de-voto-com-45-19/8474,1,P,0,,,RICARDO GALVAO,"29,14",PLINIO LEAO,"18,98",GIRLEI TITI,"4,01",CIRLEY ARAUJO,"1,34",,,,,,,,,,,,,,,,,,,,,,
GO-03274/2020,ARAGARÇAS,https://semana7.com.br/politica/delegado-ricardo-galvao-lidera-as-intencoes-de-voto-com-45-19/8474,1,P,1,,,RICARDO GALVAO,"45,19",PLINIO LEAO,"26,74",GIRLEI TITI,"9,89",CIRLEY ARAUJO,"1,87",,,,,,,,,,,,,,,,,,,,,,
PA-01798/2020,MOJUÍ DOS CAMPOS,https://www.pesquisasdoxa.com/post/disputa-acirrada-entre-izailton-e-marco-antonio-na-corrida-eleitoral-em-mojui-dos-campos,1,P,1,,,MARCO ANTONIO,"36,7",IZAILTON SOUSA,"33,5",EMERSON SILVEIRA,"4,7",,,,,,,,,,,,,,,,,,,,,,,,
PA-01798/2020,MOJUÍ DOS CAMPOS,https://www.pesquisasdoxa.com/post/disputa-acirrada-entre-izailton-e-marco-antonio-na-corrida-eleitoral-em-mojui-dos-campos,1,P,0,,,MARCO ANTONIO,"27,8",IZAILTON SOUSA,"15,6",EMERSON SILVEIRA,"2,7",,,,,,,,,,,,,,,,,,,,,,,,
PA-08570/2020,TUCURUÍ,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-05485/2020,ANANINDEUA,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-04550/2020,PRAIA GRANDE,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-06983/2020,CAXINGÓ,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-01021/2020,VÁRZEA GRANDE,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL-09789/2020,TEOTÔNIO VILELA,https://www.correiodosmunicipios-al.com.br/2020/09/teotonio-vilela-aprovacao-da-gestao-atual-reflete-em-pesquisa-que-peu-pereira-lidera-com-76/,1,P,0,,,PEU PEREIRA,"60,5",ZE GOMES,"2,3",,,,,,,,,,,,,,,,,,,,,,,,,,
AL-09789/2020,TEOTÔNIO VILELA,https://www.correiodosmunicipios-al.com.br/2020/09/teotonio-vilela-aprovacao-da-gestao-atual-reflete-em-pesquisa-que-peu-pereira-lidera-com-76/,1,P,1,,,PEU PEREIRA,76,ZE GOMES,5,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-09508/2020,CORUMBÁ,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-03339/2020,DOIS IRMÃOS DO BURITI,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-03154/2020,DOURADOS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-00359/2020,PIRACANJUBA,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-05673/2020,BARRA DO GARÇAS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE-09308/2020,CANHOBA,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-00715/2020,PARANHOS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-06433/2020,RIO NEGRO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-04094/2020,SANTO ANTÔNIO DA BARRA,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-03109/2020,CUIABÁ,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-07722/2020,VÁRZEA GRANDE,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-08143/2020,RIBEIRÃO DAS NEVES,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-09388/2020,CAPIVARI,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-04381/2020,CRISTALINA,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-06038/2020,CUBATÃO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS-03532/2020,PASSO FUNDO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS-05246/2020,NOVO HAMBURGO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS-08112/2020,SANTA MARIA,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS-09267/2020,CAXIAS DO SUL,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS-08737/2020,ALVORADA,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ-00704/2020,CAMPOS DOS GOYTACAZES,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01576/2020,PRAIA GRANDE,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-03815/2020,RIO BRANCO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-03235/2020,BAURU,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-07660/2020,VALENTIM GENTIL,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-08597/2020,PARNAMIRIM,https://nilljunior.com.br/nininho-carvalho-lidera-pesquisa-multipla-em-surubim-463-contra-347-de-mucio-angelim/,1,P,1,,,NININHO CARVALHO,"46,3",MUCIO ANGELIM,"34,7",,,,,,,,,,,,,,,,,,,,,,,,,,
PI-06958/2020,DIRCEU ARCOVERDE,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-01115/2020,ARRAIAL,https://expresso222.com.br/cidades/instituto-estimativa-divulga-pesquisa-na-cidade-de-arraial-pi/,1,P,1,,,ALDEMES,"54,33",DEDE MARINHO,"36,33",,,,,,,,,,,,,,,,,,,,,,,,,,
PI-03491/2020,ALTOS,https://expresso222.com.br/cidades/instituto-estimativa-aponta-lideranca-de-carlinhos-leal-em-altos/,1,P,0,,,CARLIM LEAL,"25,67",MAXUEL,"24,33",NETO DELMIRO,11,PATRICIA,5,,,,,,,,,,,,,,,,,,,,,,
PI-03491/2020,ALTOS,https://expresso222.com.br/cidades/instituto-estimativa-aponta-lideranca-de-carlinhos-leal-em-altos/,1,P,1,,,CARLIM LEAL,"38,67",MAXUEL,31,NETO DELMIRO,15,,,,,,,,,,,,,,,,,,,,,,,,
SE-07653/2020,ARAUÁ,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-02364/2020,CORUMBÁ,https://correiodoestado.com.br/politica/marcelo-iunes-lidera-disputa-com-ampla-vantagem-em-corumba/377578,1,P,1,,1,IUNES,"38,79",DUARTE,"21,98",DR GABRIEL,"16,88",ELANO,"8,33",JOSEANE GARCIA,"2,26",ANISIO GUATO,"1,16",,,,,,,,,,,,,,,,,,
MS-06156/2020,SIDROLÂNDIA,https://www.regiaonews.com.br/sidrolandia-15-08-2020/pesquisa-ipems-rn-mostra-daltro-com-47-48-enelvo-tem-29-55-e-moacyr-9-09,1,P,1,,,DALTRO FIUZA,"47,48",ENELVO FELINI,"29,55",MOACYR DE ALMEIDA,"9,09",,,,,,,,,,,,,,,,,,,,,,,,
MT-04407/2020,PONTAL DO ARAGUAIA,https://www.folhadecaiaponia.com.br/readnews.php?recordID=1015,0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-04407/2020,PONTAL DO ARAGUAIA,https://www.folhadecaiaponia.com.br/readnews.php?recordID=1015,1,P,0,,,ADELCINO,"35,62",LEANDRO,"16,67",GERSON,"11,44",PASTOR JAIR,"2,29",,,,,,,,,,,,,,,,,,,,,,
MT-04407/2020,PONTAL DO ARAGUAIA,https://www.folhadecaiaponia.com.br/readnews.php?recordID=1015,1,P,1,,,ADELCINO,"41,18",LEANDRO,"20,26",GERSON,"13,73",PASTOR JAIR,"4,25",,,,,,,,,,,,,,,,,,,,,,
MA-04408/2020,BURITIRANA,http://www.escutec.com/pesquisas/pesquisa-buritirana-ma-reg.pdf,1,P,1,,,TONY BRANDAO,58,NETO DO SUPERMERCADO,28,JERRY ADELMO,2,PROFESSORA SILVANETE,1,,,,,,,,,,,,,,,,,,,,,,
MA-04408/2020,BURITIRANA,http://www.escutec.com/pesquisas/pesquisa-buritirana-ma-reg.pdf,1,P,0,,,TONY BRANDAO,50,NETO DO SUPERMERCADO,23,JERRY ADELMO,1,PROFESSORA SILVANETE,1,,,,,,,,,,,,,,,,,,,,,,
MA-02903/2020,COLINAS,http://www.escutec.com/pesquisas/pesquisa_colinas_ma_site.pdf,1,P,0,,,VALMIRA MIRANDA,51,DR ANTONIO CARLOS,30,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02903/2020,COLINAS,http://www.escutec.com/pesquisas/pesquisa_colinas_ma_site.pdf,1,P,1,,,VALMIRA MIRANDA,59,DR ANTONIO CARLOS,35,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-08149/2020,MATÕES,http://www.escutec.com/pesquisas/pesquisa_mat%C3%B5es_ma_2020.pdf,1,P,0,,,FERNANDO COUTINHO,56,GABRIEL TENORIO,25,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-08149/2020,MATÕES,http://www.escutec.com/pesquisas/pesquisa_mat%C3%B5es_ma_2020.pdf,1,P,1,,,FERNANDO COUTINHO,59,GABRIEL TENORIO,26,,,,,,,,,,,,,,,,,,,,,,,,,,
