tse_id,url,info_uf,info_muni,info_position,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
SP-00112/2020,https://noticias.r7.com/sao-paulo/covas-e-russomanno-lideram-disputa-em-sp-diz-pesquisa-17082020,SP,SÃO PAULO,Prefeito,1,P,0,,,BRUNO COVAS,10,CELSO RUSSOMANNO,3,MARCIO FRANÇA,2,GUILHERME BOULOS,2,FERNANDO HADDAD,1,JOAO DORIA,1,MARTA SUPLICY,1,,,,,,,,,,,,,,,,
MG-02281/2020,https://www.msn.com/pt-br/noticias/brasil/pesquisa-aponta-empate-na-disputa-pela-prefeitura-de-juiz-de-fora/ar-BB17QmkE,MG,JUIZ DE FORA,Prefeito,1,P,1,,,DELEGADA SHEILA,"16,3",WILSON DA REZATO,"16,2",MARGARIDA,"15,9",DELEGADA IONE,"5,3",ANTONIO ALMAS,"5,2",PASTOR ALOISIO PENIDO,"2,7",RENATO LOURES,"1,5",,,,,,,,,,,,,,,,
MG-02281/2020,https://www.msn.com/pt-br/noticias/brasil/pesquisa-aponta-empate-na-disputa-pela-prefeitura-de-juiz-de-fora/ar-BB17QmkE,MG,JUIZ DE FORA,Prefeito,1,P,0,,,MARGARIDA,"5,7",WILSON DA REZATO,"5,7",DELEGADA SHEILA,"2,6",ANTONIO ALMAS,"1,8",,,,,,,,,,,,,,,,,,,,,,
GO-01754/2020,https://jornalgoiasagora.com.br/posse-com-cenario-indefinido-dr-eltin-ganha-forca-e-ja-incomoda-candidato-caiadista/,GO,POSSE,Prefeito,1,P,1,,,DR. HELDER,"29,3",DR. ELTINHO,"18,5",NICINHA,"6,5",WILTON BARBOSA,"5,4",JOAO ADRIANO,1,SOLANGE,"4,3",LEONARDO MAGALHAES,"3,6",IVON VALENTE,"2,2",FABRAÇÃO,"2,2",BARON,"1,1",,,,,,,,,,
GO-07598/2020,https://www.interativa87.net/2020/08/cabeceiras-63-aprovam-o-governo-tuta.html?m=0,GO,CABECEIRAS,Prefeito,1,P,1,,,TUTA,"41,6",NADIR PAIVA,"13,8",MONTEIRO MARAVILHA,"12,2",LUIZ INACIO,"10,9",BRUNO SANTOS,"5,2",GERSON ATAIDES,"4,1",BIM DE OEMIS,"3,6",EMIVAL RIBEIRO,"1,6",,,,,,,,,,,,,,
SP-01020/2020,https://www.paranapesquisas.com.br/wp-content/uploads/2020/08/M%C3%ADdiaSP_Ago20.pdf,SP,SÃO PAULO,Prefeito,1,P,1,,,CELSO RUSSOMANNO,"20,5",BRUNO COVAS,"20,1",MARTA,"9,8",PAULO SKAF,8,MARCIO FRANÇA,"7,6",GUILHERME BOULOS,"6,2",JILMAR TATTO,"2,3",ANDREA MATARAZZO,"2,1",ARTHUR DO VAL,"1,9",LEVY FIDELIX,"1,1",JOICE HASSELMANN,1,,,,,,,,
SP-01020/2020,https://www.paranapesquisas.com.br/wp-content/uploads/2020/08/M%C3%ADdiaSP_Ago20.pdf,SP,SÃO PAULO,Prefeito,1,P,0,,,BRUNO COVAS,"5,3",FERNANDO HADDAD,"1,9",CELSO RUSSOMANNO,"1,8",GUILHERME BOULOS,"1,6",MARTA,"1,4",MARCIO FRANÇA,"1,3",,,,,,,,,,,,,,,,,,
RJ-02794/2020,https://www.paranapesquisas.com.br/pesquisas/pesquisa-rio-de-janeiro-eleicoes-municipais-de-2020-e-avaliacao-da-administracao-municipal-agosto-2020/,RJ,RIO DE JANEIRO,Prefeito,1,P,1,,,EDUARDO PAES,"28,6",MARCELO CRIVELLA,"15,4",MARTHA ROCHA,"9,3",BENEDITA DA SILVA,7,CABO DACIOLO,"5,1",CLARISSA GAROTINHO,"3,1",PAULO MARINHO,"1,5",CRISTIANE BRASIL,"1,1",HUGO LEAL,"1,1",RODRIGO AMORIM,1,MARCELO CALERO,1,,,,,,,,
RJ-02794/2020,https://www.paranapesquisas.com.br/pesquisas/pesquisa-rio-de-janeiro-eleicoes-municipais-de-2020-e-avaliacao-da-administracao-municipal-agosto-2020/,RJ,RIO DE JANEIRO,Prefeito,1,P,0,,,EDUARDO PAES,"7,6",MARCELO CRIVELLA,"5,7",MARTHA ROCHA,"1,2",,,,,,,,,,,,,,,,,,,,,,,,
TO-00301/2020,http://www.portalstylo.com.br/noticia-1508568817-primeira-rodada-de-intencao-de-votos-para-a-corrida-a-prefeitura-de-palmas,TO,PALMAS,Prefeito,1,P,1,,,CINTHIA RIBEIRO,"14,13",JUNIOR GEO,12,VANDA MONTEIRO,"10,75",ATAIDES OLIVEIRA,"10,25",RAUL FILHO,9,MARCELO LELIS,"4,63",THIAGO ANDRINO,"3,38",MILTON NERIS,"2,5",,,,,,,,,,,,,,
PI-08522/2020,https://www.meionorte.com/programas/agora/raphael-silva-lidera-pesquisa-para-a-prefeitura-de-luis-correia-333053,PI,LUIS CORREIA,"Prefeito, Vereador",1,P,1,,,RAPHAEL SILVA,25,MANINHA,"23,67",KIM DO CARANGUEJO,18,PAULO CAZUZA,11,BATISTA DO NELSON,"1,67",NETO SILVA,"1,67",ZEZE,"1,33",,,,,,,,,,,,,,,,
PI-08766/2020,https://180graus.com/pesquisa-eleitoral/opinar-nossa-senhora-dos-remedios-dr-ze-fernando-tem-58-e-pedro-filho-19,PI,NOSSA SENHORA DOS REMÉDIOS,"Prefeito, Vereador",1,P,0,,,DR. ZE FERNANDO,50,PEDRO FILHO,13,ZE ALEXANDRE,1,,,,,,,,,,,,,,,,,,,,,,,,
PI-08766/2020,https://180graus.com/pesquisa-eleitoral/opinar-nossa-senhora-dos-remedios-dr-ze-fernando-tem-58-e-pedro-filho-19,PI,NOSSA SENHORA DOS REMÉDIOS,"Prefeito, Vereador",1,P,1,,,DR. ZE FERNANDO,"58,67",PEDRO FILHO,"19,67",JUNIOR LAGES,"1,33",BABU GUERRA,"1,33",,,,,,,,,,,,,,,,,,,,,,
PI-04857/2020,https://www.parlamentopiaui.com.br/noticias/camara-municipais/pesquisa-eleitoral-mostra-pre-candidato-da-oposicao-na-frente-187219.html,PI,PALMEIRAIS,"Prefeito, Vereador",1,P,0,,,BALTAZAR,"29,2",MAURO ALMEIDA,"14,8",MARCOS ALMEIDA,"8,8",REGINALDO JUNIOR,"4,2",MARCINHO TEIXEIRA,"1,4",,,,,,,,,,,,,,,,,,,,
PI-04857/2020,https://www.vejatimon.com/geral/numeros-da-datamax-revelam-alta-rejeicao-do-prefeito-e-vitoria-de-baltazar-campos-em-palmeirais/,PI,PALMEIRAIS,"Prefeito, Vereador",1,P,1,,,BALTAZAR,"48,6",MAURO ALMEIDA,"30,4",,,,,,,,,,,,,,,,,,,,,,,,,,
PE-07905/2020,http://www.blogdocarloseugenio.com.br/2020/08/pesquisa-advisecontextto-revela-hugo-da.html?m=0,PE,CORRENTES,"Prefeito, Vereador",1,P,0,,,EDIMILSON,"24,34",HUGO CESAR,"19,74",CANDIDATO 22 DA OPOSIÇÃO,"5,92",DR. ROMAO,"3,29",JUNIOR LUCIO,"1,97",40 BAHIA,"1,97",DAVI VICTOR,"1,97",,,,,,,,,,,,,,,,
PE-07905/2020,http://www.blogdocarloseugenio.com.br/2020/08/pesquisa-advisecontextto-revela-hugo-da.html?m=0,PE,CORRENTES,"Prefeito, Vereador",1,P,1,,,HUGO DA BAHIA,"53,95",CANDIDATO 22 DA OPOSIÇÃO,"21,71",,,,,,,,,,,,,,,,,,,,,,,,,,
MS-05559/2020,https://www.jpnews.com.br/tres-lagoas/pesquisa-mostra-guerreiro-em-vantagem-na-disputa-deste-ano/141344/,MS,TRÊS LAGOAS,"Prefeito, Vereador",1,P,1,,,ANGELO GUERREIRO,"61,31",RENEE VENANCIO,"5,57",TENENTE CORONEL ENIO,"3,28",FABRICIO VENTUROLLI,"2,62",REYNOLD DUARTE,"1,31",,,,,,,,,,,,,,,,,,,,
MS-05559/2020,https://www.jpnews.com.br/tres-lagoas/pesquisa-mostra-guerreiro-em-vantagem-na-disputa-deste-ano/141344/,MS,TRÊS LAGOAS,"Prefeito, Vereador",1,P,0,,,ANGELO GUERREIRO,"16,39",,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-06927/2020,https://www.blogdojoaomarcolino.com/2020/08/pesquisa-agorasei-doutor-tiago-lidera.html?m=0,RN,PARELHAS,"Prefeito, Vereador",1,P,1,,,DOUTOR TIAGO,38,ALEXANDRE PETROLINO,"33,5",AURELIO MACEDO,"1,3",,,,,,,,,,,,,,,,,,,,,,,,
AL-08040/2020,https://www.correiodosmunicipios-al.com.br/2020/08/dalmo-junior-lidera-corrida-eleitoral-pela-prefeitura-de-piacabucu/,AL,PIAÇABUÇU,"Prefeito, Vereador",1,P,,,,DALMO JR,37,DJALMA BELTRAO,"25,3",KAYRO CASTRO,"18,7",,,,,,,,,,,,,,,,,,,,,,,,
MA-02341/2020,https://caiohostilio.com/2020/08/26/exata-aponta-reeleicao-de-erlanio-xavier-em-igarape-grande/,MA,IGARAPÉ GRANDE,"Prefeito, Vereador",1,P,1,,,ERLANIO,83,JACINTA,3,BREADO,1,,,,,,,,,,,,,,,,,,,,,,,,
MA-02341/2020,https://caiohostilio.com/2020/08/26/exata-aponta-reeleicao-de-erlanio-xavier-em-igarape-grande/,MA,IGARAPÉ GRANDE,"Prefeito, Vereador",1,P,0,,,ERLANIO,91,JACINTA,2,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-02587/2020,https://portalv1.com.br/instituto-datamax-divulga-pesquisa-de-intencao-de-votos-para-valenca/,PI,VALENÇA DO PIAUÍ,"Prefeito, Vereador",1,P,1,,,MARCELO COSTA,"35,67",CARMELINA DO O,"28,33",CEIÇA DIAS,18,,,,,,,,,,,,,,,,,,,,,,,,
MA-08038/2020,https://caiohostilio.com/2020/08/25/se-a-eleicao-fosse-hoje-rigo-teles-seria-eleito-prefeito-de-barra-do-corda-com-votacao-esmagadora-aponta-pesquisa-inop/,MA,BARRA DO CORDA,"Prefeito, Vereador",1,P,1,,,RIGO TELES,"46,8",LEANDRO SAMPAIO,"20,2",GIL LOPES,8,ADRIANO BRANDES,"4,6",REINALDO ANDRADE,"2,6",RAIMUNDO CARVALHO,"1,6",ADAO NUNES,"1,4",JUNIOR DO NENZIN,1,,,,,,,,,,,,,,
MA-08038/2020,https://caiohostilio.com/2020/08/25/se-a-eleicao-fosse-hoje-rigo-teles-seria-eleito-prefeito-de-barra-do-corda-com-votacao-esmagadora-aponta-pesquisa-inop/,MA,BARRA DO CORDA,"Prefeito, Vereador",1,P,0,,,RIGO TELES,"39,8",LEANDRO SAMPAIO,"17,6",GIL LOPES,"4,4",ADRIANO BRANDES,"2,6",REINALDO ANDRADE,"2,4",ADAO NUNES,"1,2",,,,,,,,,,,,,,,,,,
RN-06537/2020,http://www.riograndeemdia.com.br/2020/08/renan-fernandes-lidera-corrida.html,RN,UPANEMA,"Prefeito, Vereador",1,P,0,,,RENAN FERNANDES,50,MANOEL CARLOS,19,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-06537/2020,http://www.riograndeemdia.com.br/2020/08/renan-fernandes-lidera-corrida.html,RN,UPANEMA,"Prefeito, Vereador",1,P,1,,,RENAN FERNANDES,"57,8",MANOEL CARLOS,"23,3",,,,,,,,,,,,,,,,,,,,,,,,,,
RN-07915/2020,https://agorarn.com.br/ultimas/exatus-agora-rn-boba-lidera-com-615-das-intencoes-de-voto-para-prefeito-de-coronel-ezequiel/,RN,CORONEL EZEQUIEL,"Prefeito, Vereador",1,P,0,,,BOBA,"57,4",THALES FARIAS,"15,4",ERIVAN DO CARMO,"3,8",,,,,,,,,,,,,,,,,,,,,,,,
RN-07915/2020,https://agorarn.com.br/ultimas/exatus-agora-rn-boba-lidera-com-615-das-intencoes-de-voto-para-prefeito-de-coronel-ezequiel/,RN,CORONEL EZEQUIEL,"Prefeito, Vereador",1,P,1,,,BOBA,"61,5",THALES FARIAS,"16,5",ERIVAN DO CARMO,"4,3",,,,,,,,,,,,,,,,,,,,,,,,
RN-09578/2020,https://robsonpiresxerife.com/notas/parelhas-dr-tiago-lidera-pesquisa-para-prefeito-com-37-das-intencoes-de-voto/,RN,PARELHAS,"Prefeito, Vereador",1,P,0,,,DR. TIAGO,"32,5",ALEXANDRE PETRONILO,"26,5",FRANCISCO DO PT,"2,5",AURELIO MACEDO,2,HUMBERTO GONDIM,1,,,,,,,,,,,,,,,,,,,,
RN-09578/2020,https://robsonpiresxerife.com/notas/parelhas-dr-tiago-lidera-pesquisa-para-prefeito-com-37-das-intencoes-de-voto/,RN,PARELHAS,"Prefeito, Vereador",1,P,1,,,DR. TIAGO,37,ALEXANDRE PETRONILO,"29,5",AURELIO MACEDO,"2,3",,,,,,,,,,,,,,,,,,,,,,,,
RN-09127/2020,https://senadinhomacaiba.com.br/category/uncategorized/,RN,SÃO PAULO DO POTENGI,"Prefeito, Vereador",1,P,1,,,EUGENIO PACELLI,"55,5",ALEX DO SUPERMERCADO,"21,8",JOAO CABRAL DE LIRA,"2,3",,,,,,,,,,,,,,,,,,,,,,,,
SE-06209/2020,http://itnet.com.br/noticia/42110/eleicoes-2020-dataplan-realiza-pesquisa-em-carira-doutor-robson-lidera-na-estimulada-e-diogo-machado-na-espontanea,SE,CARIRA,"Prefeito, Vereador",1,P,1,,,DR. ROBSON,"29,9",DIEGO MACHADO,"26,5",NEGAO,"11,7",JUNIOR DE LEONIDA,"7,8",,,,,,,,,,,,,,,,,,,,,,
SE-06209/2020,http://itnet.com.br/noticia/42110/eleicoes-2020-dataplan-realiza-pesquisa-em-carira-doutor-robson-lidera-na-estimulada-e-diogo-machado-na-espontanea,SE,CARIRA,"Prefeito, Vereador",1,P,0,,,DIEGO MACHADO,"9,7",DR. ROBSON,"6,6",NEGAO,"4,9",JUNIOR DE LEONIDA,"3,2",,,,,,,,,,,,,,,,,,,,,,
SE-08492/2020,https://ajunews.com.br/eleicoes/danilo-de-joaldo-lidera-pesquisa-de-intencao-de-votos-para-a-prefeitura-de-itabaianinha/,SE,ITABAIANINHA,"Prefeito, Vereador",1,P,,,,DANILO DE JOALDO,"63,8",GLEINYSON DA FONSECA,"16,6",ALAN VIEIRA,2,,,,,,,,,,,,,,,,,,,,,,,,
SE-01033/2020,https://www.lagartonoticias.com.br/2020/08/04/agrupamento-enrola-pre-candidatos-em-municipio-da-regiao-centro-sul/,SE,TOBIAS BARRETO,"Prefeito, Vereador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL-01878/2020,https://maragogi.7segundos.com.br/noticias/2020/08/26/157728-instituto-falpe-mostra-ampla-vantagem-de-jorginho-em-jundia,AL,JUNDIÁ,"Prefeito, Vereador",1,P,1,,,JORGINHO,63,MARIA LUIZA,16,,,,,,,,,,,,,,,,,,,,,,,,,,
AL-01878/2020,https://maragogi.7segundos.com.br/noticias/2020/08/26/157728-instituto-falpe-mostra-ampla-vantagem-de-jorginho-em-jundia,AL,JUNDIÁ,"Prefeito, Vereador",1,P,0,,,JORGINHO,"62,5",MARIA LUIZA,"15,5",RICARDO MELO,"2,5",,,,,,,,,,,,,,,,,,,,,,,,
PI-08323/2020,https://www.gp1.com.br/noticias/pesquisa-amostragem-junior-ribeiro-5257-e-junior-ferreira-1571-484570.html,PI,SÃO GONÇALO DO PIAUÍ,"Prefeito, Vereador",1,P,0,,,JUNIOR RIBEIRO,"42,57",JUNIOR FERREIRA,"10,86",DR. ROGERIO CARLOS,"1,14",,,,,,,,,,,,,,,,,,,,,,,,
PI-08323/2020,https://www.gp1.com.br/noticias/pesquisa-amostragem-junior-ribeiro-5257-e-junior-ferreira-1571-484570.html,PI,SÃO GONÇALO DO PIAUÍ,"Prefeito, Vereador",1,P,1,,,JUNIOR RIBEIRO,"52,57",JUNIOR FERREIRA,"15,71",DR. ROGERIO CARLOS,"4,86",,,,,,,,,,,,,,,,,,,,,,,,
MA-03303/2020,https://www.portalcn1.com.br/2020/08/pesquisa-exata-aponta-vitoria-de-aldo.html,MA,CURURUPU,"Prefeito, Vereador",1,P,0,,,ALDO LOPES,26,PROFESSORA ROSINHA,26,MULHER MARAVILHA,16,,,,,,,,,,,,,,,,,,,,,,,,
MA-03303/2020,https://www.portalcn1.com.br/2020/08/pesquisa-exata-aponta-vitoria-de-aldo.html,MA,CURURUPU,"Prefeito, Vereador",1,P,1,,,ALDO LOPES,36,PROFESSORA ROSINHA,29,MULHER MARAVILHA,26,,,,,,,,,,,,,,,,,,,,,,,,
MA-04584/2020,https://werbethsaraiva.com.br/2020/08/exata-aponta-vitoria-de-jadeco-em-apicum-acu/,MA,APICUM-AÇU,"Prefeito, Vereador",1,P,1,,,JADECO,43,ZEQUINHA,38,SANDRO,5,PASTOR,4,,,,,,,,,,,,,,,,,,,,,,
GO-07920/2020,https://bomdiagoiania.blogspot.com/2020/08/todo-mundo-e-japones-na-eleicao-de.html,GO,LUZIÂNIA,"Prefeito, Vereador",1,P,1,,,DIEGO SORGATO,26,PROFESSORA EDNA,23,WILDE CAMBAO,9,ELADIO CARNEIRO,8,PROFESSOR LUCAS,"1,4",,,,,,,,,,,,,,,,,,,,
MA-02553/2020,https://noticiasmaranhao.com/geral/crescimento-de-gabriel-tenorio-e-sinal-de-mudanca-em-matoes-aponta-pesquisa/,MA,MATÕES,"Prefeito, Vereador",1,P,1,,,FERDINANDO COUTINHO,"46,5",GABRIEL TENORIO,"44,6",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02553/2020,https://noticiasmaranhao.com/geral/crescimento-de-gabriel-tenorio-e-sinal-de-mudanca-em-matoes-aponta-pesquisa/,MA,MATÕES,"Prefeito, Vereador",1,P,0,,,FERDINANDO COUTINHO,"41,9",GABRIEL TENORIO,"38,5",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02553/2020,http://www.blogdoludwig.com/2020/08/matoes-confira-o-resultado-da-pesquisa.html,MA,MATÕES,"Prefeito, Vereador",0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-06152/2020,http://www.portalcostabranca.com/2020/08/iraneide-lidera-disputa-pela-prefeitura.html,RN,AREIA BRANCA,"Prefeito, Vereador",1,P,1,,,IRMA VERUSCA,"5,3",TONINHO,"20,5",IRANEIDE,"38,8",,,,,,,,,,,,,,,,,,,,,,,,
RN-06152/2020,https://cnrn.com.br/noticia/3446/pesquisa-bg-seta-areia-branca-prefeito-iraneide-tem-32-5-no-cenario-espontaneo-toninho-tem-11-8.html,RN,AREIA BRANCA,"Prefeito, Vereador",1,P,0,,,VERUSA,"1,3",TONINHO,"11,8",IRANEIDE,"32,5",,,,,,,,,,,,,,,,,,,,,,,,
RN-09538/2020,https://www.blogdojoaomarcolino.com/2020/08/riachuelo-estimulada-joca-tem-6125-e.html?m=0,RN,RIACHUELO,"Prefeito, Vereador",1,P,1,,,JOCA,"61,25",JUNIOR COLACA,"24,25",,,,,,,,,,,,,,,,,,,,,,,,,,
RN-09538/2020,https://www.blogdobg.com.br/pesquisa-bg-perfil-riachuelo-vereador-confira-os-nomes-mais-citados-para-a-camara-municipal/,RN,RIACHUELO,"Prefeito, Vereador",0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-02087/2020,https://www.blogdobg.com.br/pesquisa-bg-seta-macaiba-prefeito-na-espontanea-emidio-tem-1569-marilia-1489-e-netinho-1308/,RN,MACAÍBA,"Prefeito, Vereador",1,P,0,,,EMIDIO JUNIOR,"15,69",MARILIA DIAS,"14,89",NETINHO FRANÇA,"13,08",NORMANDO FEITOSA,"6,44",JANSEN MOTOS,"1,01",,,,,,,,,,,,,,,,,,,,
RN-02087/2020,https://www.blogdomontoril.com.br/blog/noticia.php?id=90088,RN,MACAÍBA,"Prefeito, Vereador",1,P,1,,,MARILIA DIAS,"23,33",EMIDIO JUNIOR,"20,33",NETINHO FRANÇA,"15,09",NORMANDO FEITOSA,"10,26",JANSEN MOTOS,"2,01",,,,,,,,,,,,,,,,,,,,
MA-00586/2020,https://tribuna98.com.br/tag/karla-maria/,MA,PAÇO DO LUMIAR,"Prefeito, Vereador",1,P,1,,,FRED CAMPOS,"30,5",PAULA AZEVEDO,"14,1",GILBERTO AROSO,"7,7",INALDO PEREIRA,"7,7",FRANCISCO NETO,"2,4",KARLA MARIA,"2,2",FERNANDO MUNIZ,2,,,,,,,,,,,,,,,,
MA-00586/2020,https://tribuna98.com.br/tag/karla-maria/,MA,PAÇO DO LUMIAR,"Prefeito, Vereador",1,P,0,,,FRED CAMPOS,"20,8",PAULA AZEVEDO,"9,6",INALDO PEREIRA,"3,9",GILBERTO AROSO,"3,5",FRANCISCO NETO,"2,2",KARLA MARIA,1,GUIMARAES JUNIOR,1,,,,,,,,,,,,,,,,
SE-02634/2020,http://lagartense.com.br/80471,SE,LAGARTO,"Prefeito, Vereador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-08755/2020,https://folhadomaranhao.com/2020/08/07/estranho-empresa-do-ramo-de-festas-contrata-pesquisa-eleitoral-em-santa-luzia/,MA,SANTA LUZIA,"Prefeito, Vereador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00641/2020,https://senadinhomacaiba.com.br/pesquisa-seta-estimulada-josimar-tem-369-raulison-324-elias-alves-45-e-paulinho-do-bolo-22/,RN,SANTO ANTÔNIO,"Prefeito, Vereador",1,P,1,,,JOSIMAR FERREIRA,"36,9",RAULISSON RIBEIRO,"32,4",ELIAS ALVES,"4,5",PAULINHO DO BOLO,"2,2",,,,,,,,,,,,,,,,,,,,,,
RN-04375/2020,https://www.thaisagalvao.com.br/2020/08/20/pesquisa-divulgada-em-eloi-de-souza-aponta-lideranca-de-juninho-de-kerginaldo/,RN,SENADOR ELÓI DE SOUZA,"Prefeito, Vereador",1,P,1,,,JUNINHO DE KERGINALDO,45,MACIEL GOMES,40,JEFFERSON MAC,"2,8",,,,,,,,,,,,,,,,,,,,,,,,
RN-04125/2020,https://edsondantas.com/?p=68730,RN,FLORÂNIA,"Prefeito, Vereador",1,P,1,,,HELIO,"44,7",GALO,"27,6",,,,,,,,,,,,,,,,,,,,,,,,,,
PR-00772/2020,https://m.tnonline.uol.com.br/noticias/politica/carlos-gil-lidera-pesquisa-de-intencao-de-votos-em-ivaipora-477949,PR,IVAIPORÃ,"Prefeito, Vereador",1,P,1,,,CARLOS GIL,"45,33",ALEX PAPIN,"19,33",MIGUEL AMARAL,13,MARCELO REIS,7,KLEBER DIKITUN,"1,67",,,,,,,,,,,,,,,,,,,,
PR-00772/2020,https://m.tnonline.uol.com.br/noticias/politica/carlos-gil-lidera-pesquisa-de-intencao-de-votos-em-ivaipora-477949,PR,IVAIPORÃ,"Prefeito, Vereador",1,P,0,,,CARLOS GIL,"24,33",MIGUEL AMARAL,"9,67",ALEX PAPIN,7,MARCELO REIS,"2,33",,,,,,,,,,,,,,,,,,,,,,
MS-09030/2020,https://www.msnews.com.br/noticia/90098/2--pesquisa-em-que-sartor-aparece-como-preferido-e-impugnada-pela-justica-eleitoral-em-deodapolis,MS,DEODÁPOLIS,"Prefeito, Vereador",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-05503/2020,https://pousoalegre.net/noticia/2020/08/simoes-lidera-com-folga-intencoes-de-voto-em-pouso-alegre-aponta-1a-pesquisa-eleitoral/,MG,POUSO ALEGRE,"Prefeito, Vereador",1,P,0,,,RAFAEL SIMOES,"41,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-05503/2020,https://pousoalegre.net/noticia/2020/08/simoes-lidera-com-folga-intencoes-de-voto-em-pouso-alegre-aponta-1a-pesquisa-eleitoral/,MG,POUSO ALEGRE,"Prefeito, Vereador",1,P,1,,,RAFAEL SIMOES,"67,5",ENEAS CHIARINI,"9,5",TONY MARIOSA,"4,8",SARGENTO SILVEIRA,"3,6",,,,,,,,,,,,,,,,,,,,,,
MA-03936/2020,https://www.acidadedeverdade.com/2020/08/10/pesquisa-eleitoral-mostra-flavio-amorim-pl-liderando-com-folga-absoluta-em-araguana/,MA,ARAGUANÃ,"Prefeito, Vereador",1,P,0,,,FLAVIO AMORIM,"50,83",WILLIAM PINHEIRO,"20,27",NENE LIRA,"1,66",,,,,,,,,,,,,,,,,,,,,,,,
MA-03936/2020,https://www.acidadedeverdade.com/2020/08/10/pesquisa-eleitoral-mostra-flavio-amorim-pl-liderando-com-folga-absoluta-em-araguana/,MA,ARAGUANÃ,"Prefeito, Vereador",1,P,1,,,FLAVIO AMORIM,"61,46",WILLIAM PINHEIRO,"27,57",NENE LIRA,"6,31",,,,,,,,,,,,,,,,,,,,,,,,
MA-09582/2020,https://odairsilvaaraioses.blogspot.com/2020/08/pesquisa-mbo-aponta-vitoria-de-joao.html,MA,SÃO BERNARDO,"Prefeito, Vereador",1,P,1,,,JOAO IGOR,"65,34",DR. NONATO,"29,03",JUNIOR ESPERANÇA,"1,09",,,,,,,,,,,,,,,,,,,,,,,,
MA-09582/2020,https://odairsilvaaraioses.blogspot.com/2020/08/pesquisa-mbo-aponta-vitoria-de-joao.html,MA,SÃO BERNARDO,"Prefeito, Vereador",1,P,0,,,JOAO IGOR,"63,34",DR. NONATO,27,JUNIOR ESPERANÇA,"1,09",,,,,,,,,,,,,,,,,,,,,,,,
MA-00750/2020,https://maramais.com.br/index.php/2020/08/28/tratorzao-sera-eleito-o-proximo-prefeito-de-sao-domingos-do-maranhao-aponta-pesquisa/,MA,SÃO DOMINGOS DO MARANHÃO,"Prefeito, Vereador",1,P,,,,TATORZAO,"50,99",ZE DA FOLHA,"21,53",CLODOMIRZINHO,"11,48",EDSON DO TONTONHO,"8,61",BISCOITO,"1,43",,,,,,,,,,,,,,,,,,,,
SP-07901/2020,https://www.girosa.com.br/politica/sem-nome-favorito-disputa-eleitoral-em-aracariguama-sera-acirrada,SP,ARAÇARIGUAMA,"Prefeito, Vereador",1,P,1,,,RODRIGO ANDRADE,"13,6",LILI AYMAR,"12,9",MOACIR GODOY,"10,7",VANILCE FREITAS,"10,7",LEANDRO AMARO,"9,2",CAUAN MARTINS,6,FERNANDINHO,"3,2",,,,,,,,,,,,,,,,
SP-07901/2020,https://www.girosa.com.br/politica/sem-nome-favorito-disputa-eleitoral-em-aracariguama-sera-acirrada,SP,ARAÇARIGUAMA,"Prefeito, Vereador",1,P,0,,,RODRIGO ANDRADE,"9,2",LILI AYMAR,"6,2",VANILCE FREITAS,"4,5",LEANDRO AMARO,4,MOACIR GODOY,"3,5",CAUAN MARTINS,"2,5",FERNANDINHO,"1,2",,,,,,,,,,,,,,,,
SP-05580/2020,https://www.girosa.com.br/politica/candidato-a-ser-indicado-por-elvis-cezar-favorito,SP,SANTANA DE PARNAÍBA,"Prefeito, Vereador",1,P,1,,,CANDIDATO APOIADO PELO PREFEITO,"48,9",SILVIO PECCIOLI,"11,6",DR. DANILO,"4,6",CAPITAO JULIANA,1,,,,,,,,,,,,,,,,,,,,,,
SP-05580/2020,https://www.girosa.com.br/politica/candidato-a-ser-indicado-por-elvis-cezar-favorito,SP,SANTANA DE PARNAÍBA,"Prefeito, Vereador",1,P,0,,,ELVIS CEZAR,37,SILVIO PECCIOLI,"4,3",MARMO CEZAR,"2,8",DR. DANILO,"2,3",,,,,,,,,,,,,,,,,,,,,,
PA-01951/2020,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/896963/Taylor_House.pdf,PA,SALINÓPOLIS,"Prefeito, Vereador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
