tse_id,url,NM_UE,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
CE-06274/2020,https://www.blogdapedra.com/2020/11/eleicoes-2020-nova-olinda-ce.html,NOVA OLINDA,1,P,,,,DR ITALO,"68,1",SOCORRO MATOS,13,,,,,,,,,,,,,,,,,,,,,,,,,,
ES-07997/2020,https://www.aquinoticias.com/2020/11/em-fundao-pesquisa-aponta-que-eleazar-lopes-lidera-corrida-pela-prefeitura-municipal/,FUNDÃO,1,P,1,,,ELEZAR LOPES,48,CARLOS MAGNO,"4,75",GIL,"36,75",,,,,,,,,,,,,,,,,,,,,,,,
ES-06060/2020,https://www.folhadoes.com/noticia/politica-eleicoes-2020/71065/pesquisa-mostra-victor-coelho-na-frente-com-32-52-diego-avanca-com-18-88,CACHOEIRO DE ITAPEMIRIM,1,P,0,,,VICTOR COELHO,"28,92",DIEGO LIBARDI,"14,5",JONAS NOGUEIRA,"8,42",RENATA FIORIO,"6,08",FAYDA BELO,"3,5",IZAIAS JUNIOR,"2,5",JOANA D ARCK,"1,92",FABRICIO DO ZUMBI,"1,08",PAULO SERGIO,1,,,,,,,,,,,,
CE-04881/2020,https://cearaemoff.com.br/politica/justica-eleitoral-suspende-divulgacao-de-pesquisa-em-pacatuba,PACATUBA,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE-09509/2020,https://www.flaviopintonews.com.br/2020/11/candidato-prefeito-de-pacoti-pelo.html,PACOTI,1,P,,,,MARCOS NORJOSA,"44,61",KIKO SAMPAIO,"33,46",MACIEL BEZERRA,"7,6",,,,,,,,,,,,,,,,,,,,,,,,
CE-08987/2020,https://quixeramobimagora.blogspot.com/2020/10/tres-pesquisas-sao-registradas-na.html,QUIXADÁ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES-01504/2020,https://www.folhavitoria.com.br/politica/blogs/guia-eleicoes-2020/2020/11/05/eleitores-das-classes-d-e-e-estao-com-o-lider-da-pesquisa-em-aracruz/,ARACRUZ,1,P,1,,,DR COUTINHO,"32,3",ALCANTARO,"21,5",JONES,"12,3",MAJOR WALLACE,"10,8",EVILASIO COSTA,"4,8",PAULO NERES,"1,5",,,,,,,,,,,,,,,,,,
ES-01504/2020,https://www.folhavitoria.com.br/politica/blogs/guia-eleicoes-2020/2020/11/05/eleitores-das-classes-d-e-e-estao-com-o-lider-da-pesquisa-em-aracruz/,ARACRUZ,1,P,0,,,DR COUTINHO,26,ALCANTARO,18,JONES,10,MAJOR WALLACE,8,EVILASIO COSTA,3,PAULO NERES,1,,,,,,,,,,,,,,,,,,
ES-01855/2020,https://portalguandu.com.br/noticia/115963/candidato-a-prefeito-de-baixo-guandu-lidera-pesquisa-com-47-1-das-intencoes-de-voto,BAIXO GUANDU,1,P,1,,,LASTENIO CARDOSO,"47,1",ELOY,"29,4",AGUINALDO DA FENIX,"9,7",SAULO BUSSOLAR,"1,9",,,,,,,,,,,,,,,,,,,,,,
ES-06060/2020,https://www.folhadoes.com/noticia/politica-eleicoes-2020/71065/pesquisa-mostra-victor-coelho-na-frente-com-32-52-diego-avanca-com-18-88,CACHOEIRO DE ITAPEMIRIM,1,P,1,,,VICTOR COELHO,"32,51",DIEGO LIBARDI,"18,88",JONAS NOGUEIRA,"9,87",RENATA FIORIO,"6,94",FAYDA BELO,"5,08",JOANA D ARCK,"2,64",IZAIAS JUNIOR,"2,54",FABRICIO DO ZUMBI,"1,56",PAULO SERGIO,"1,37",,,,,,,,,,,,
ES-07997/2020,https://www.aquinoticias.com/2020/11/em-fundao-pesquisa-aponta-que-eleazar-lopes-lidera-corrida-pela-prefeitura-municipal/,FUNDÃO,1,P,0,,,CARLOS MAGNO,"4,75",ELEAZAR LOPES,"47,25",GIL,"35,75",,,,,,,,,,,,,,,,,,,,,,,,
ES-09086/2020,https://www.aquinoticias.com/2020/11/em-guacui-simone-biondo-disputa-voto-a-voto-com-marcos-jauhar-revela-pesquisa/,GUAÇUÍ,1,P,0,,,JAUMAR,"24,43",PAULINHO VITALINO,"14,5",SIMONE BIONDO,"30,53",,,,,,,,,,,,,,,,,,,,,,,,
ES-09589/2020,https://www.folhadoes.com/noticia/politica-eleicoes-2020/71044/em-gurapari-eleicao-esta-aberta-edson-magalhaes-tem-27-83-carlos-von-21-50,GUARAPARI,1,P,0,,,EDSON MAGALHAES,"19,17",CARLOS VON,"14,83",GEDSON MERIZIO,7,OZIEL DE SOUSA,"2,5",CORONEL FERRARI,"1,5",FERNANDA MAZELLI,"1,33",BARBARA HORA,"1,33",,,,,,,,,,,,,,,,
ES-00195/2020,https://www.aquinoticias.com/2020/11/disparado-nas-pesquisas-paulo-lemos-estaria-eleito-se-as-eleicoes-fossem-hoje-em-ibitirama/,IBITIRAMA,1,P,0,,,JAVAN,"26,46",JUBERTO MOTA,"2,12",PAULINHO JACINTO,"2,12",PAULO LEMOS,"54,23",,,,,,,,,,,,,,,,,,,,,,
ES-03269/2020,https://blogalangoncalvesoficial.blogspot.com/2020/11/com-quase-70-de-intencao-de-votos-cuica.html,SÃO JOSÉ DO CALÇADO,1,P,0,,,CUICA,"64,14",TETE,"8,64",ZE CARLOS,"7,33",,,,,,,,,,,,,,,,,,,,,,,,
ES-06487/2020,https://tconline.com.br/pesquisa-mostra-lideranca-consolidada-de-daniel-em-sao-mateus/,SÃO MATEUS,1,P,1,,,DANIEL SANTANA,"34,8",CARLINHOS ,19,FERREIRA JUNIOR,"15,8",NILIS CASTBERG,"3,3",ELIEZER NARDOTO,3,DR MAURO,"2,8",ENEIAS,"2,3",LAURINHO BARBOSA,"1,8",,,,,,,,,,,,,,
ES-06487/2020,https://tconline.com.br/pesquisa-mostra-lideranca-consolidada-de-daniel-em-sao-mateus/,SÃO MATEUS,1,P,0,,,DANIEL SANTANA,64,CARLINHOS ,"9,5",FERREIRA JUNIOR,"8,3",NILIS CASTBERG,"1,3",,,,,,,,,,,,,,,,,,,,,,
GO-08304/2020,https://www.emaisgoias.com.br/leozao-amplia-vantagem-em-goianesia-pedro-permanece-em-segundo/,GOIANÉSIA,1,P,0,,,LEOZAO DO RENATAO,"35,73",PEDRO GONÇALVES,"16,13",EMERSON AUTO,"10,92",,,,,,,,,,,,,,,,,,,,,,,,
GO-03448/2020,https://www.emaisgoias.com.br/dr-allan-lidera-eleicao-em-crixas-com-461-diz-pesquisa-serpes/,CRIXÁS,1,p,0,,,ALLAN XAVIER,"44,4",DR CARLOS,"28,4",PLINIO PAIVA,"11,7",WILLIAN MACHADO,"2,7",,,,,,,,,,,,,,,,,,,,,,
GO-00272/2020,https://www.emaisgoias.com.br/andre-chaves-lidera-disputa-pela-prefeitura-de-buriti-alegre-com-482-diz-pesquisa/,BURITI ALEGRE,1,P,0,,,ANDRE CHAVES,"43,6",JOAO ALFREDO,"22,1",FELIX ALVES,"8,9",GARIBALDO NETO,"1,3",,,,,,,,,,,,,,,,,,,,,,
ES-05236/2020,https://www.folhavitoria.com.br/politica/blogs/guia-eleicoes-2020/2020/11/04/vidigal-cresce-e-supera-46-das-intencoes-de-voto-na-serra/,SERRA,1,P,0,,,SERGIO VIDIGAL,"35,8",FABIO,"19,3",VANDINHO LEITE,8,GRACIMERI,"1,3",BRUNO LAMAS,1,ALEXANDRE XAMBINHO,1,,,,,,,,,,,,,,,,,,
ES-05236/2020,https://www.folhavitoria.com.br/politica/blogs/guia-eleicoes-2020/2020/11/04/vidigal-cresce-e-supera-46-das-intencoes-de-voto-na-serra/,SERRA,1,P,1,,,SERGIO VIDIGAL,"46,8",FABIO,"17,8",VANDINHO LEITE,"12,8",BRUNO LAMAS,"3,8",ALEXANDRE XAMBINHO,"2,3",GRACIMERI GRAVIORNO,"1,5",DELEGADO MARCIO,1,,,,,,,,,,,,,,,,
ES-03550/2020,https://www.aquinoticias.com/2020/11/dalton-perim-lidera-disputa-eleitoral-em-venda-nova-do-imigrante-aponta-pesquisa/,VENDA NOVA DO IMIGRANTE,1,P,1,,,DAILTON PERIM,"33,5",ZE VICENTE,"4,25",PAULINHO MINETI,"15,25",PIMENTA,"12,25",RAFAEL MONTEIRO,"3,75",,,,,,,,,,,,,,,,,,,,
ES-06014/2020,https://fanoticias.com.br/pesquisa-fa-noticias-enquet-marcos-guerra-lidera-com-56-das-intencoes-de-voto-em-jaguare-2/,JAGUARÉ,1,P,0,,,MARCOS GUERRA,"47,2",LUCIANO LAQUINI,22,JOAO VANES,"1,8",,,,,,,,,,,,,,,,,,,,,,,,
ES-06014/2020,https://fanoticias.com.br/pesquisa-fa-noticias-enquet-marcos-guerra-lidera-com-56-das-intencoes-de-voto-em-jaguare-2/,JAGUARÉ,1,P,1,,,MARCOS GUERRA,56,LUCIANO LAQUINI,"26,2",JOAO VANES,"3,6",,,,,,,,,,,,,,,,,,,,,,,,
ES-03550/2020,https://www.aquinoticias.com/2020/11/dalton-perim-lidera-disputa-eleitoral-em-venda-nova-do-imigrante-aponta-pesquisa/,VENDA NOVA DO IMIGRANTE,1,P,0,,,DAILTON PERIM,"29,75",ZE VICENTE,4,PAULINHO MINETI,"11,5",PIMENTA,"10,25",RAFAEL MONTEIRO,"3,5",,,,,,,,,,,,,,,,,,,,
GO-08181/2020,https://www.dm.jor.br/politica-3/2020/11/joao-do-queijo-lidera-com-25-de-frente-aponta-pesquisa/,CEZARINA,1,P,,,,JOAO DO QUEIJO,45,VALTENIR,"19,5",PAULO DO MARCELINO,"10,8",ALBERTO DO ANDIN,"5,5",MAJOR SERGIO,2,,,,,,,,,,,,,,,,,,,,
GO-08159/2020,http://ohoje.com/noticia/politica/n/182046/t/gomide-mantem-lideranca-em-anapolis-com-378-em-segundo-naves-tem-217,ANÁPOLIS,1,P,1,,,GOMIDE,"37,8",NAVES,"21,7",MARCIO CORREA,5,VALERIANO,"3,9",HUMBERTO EVANGELISTA,"2,2",JOAO GOMES,2,DOUGLAS CARVALHO,"1,4",JOSE DE LIMA,"1,4",JOSMAS DA MOURAGAS,"1,4",,,,,,,,,,,,
GO-08159/2020,http://ohoje.com/noticia/politica/n/182046/t/gomide-mantem-lideranca-em-anapolis-com-378-em-segundo-naves-tem-217,ANÁPOLIS,1,P,0,,,GOMIDE,30,ROBERTO NAVES,"17,8",MARCIO CORREA,"3,9",VALERIANO,"2,3",HUMBERTO EVANGELISTA,"1,6",JOSMAR DA MOURAGAS,"1,4",DOUGLAS CARVALHO,"1,1",JOAO GOMES,"1,1",,,,,,,,,,,,,,
GO-00272/2020,https://www.emaisgoias.com.br/andre-chaves-lidera-disputa-pela-prefeitura-de-buriti-alegre-com-482-diz-pesquisa/,BURITI ALEGRE,1,P,1,,,ANDRE CHAVES,"48,2",JOAO ALFREDO,"23,8",FELIX ALVES,"10,9",GARIBALDO NETO,"2,3",,,,,,,,,,,,,,,,,,,,,,
GO-01092/2020,https://gazetadoestado.com.br/uploads/arquivos/2020/11/4425.pdf,JESÚPOLIS,1,P,1,,,ADRIANO PEIXOTO,"40,86",NELIO ANTONIO,"24,25",TIAO DELFINO,"17,61",ALESANDRE DE JESUSPOLIS,"9,3",,,,,,,,,,,,,,,,,,,,,,
GO-03448/2020,https://www.emaisgoias.com.br/dr-allan-lidera-eleicao-em-crixas-com-461-diz-pesquisa-serpes/,CRIXÁS,1,p,1,,,ALLAN XAVIER,"46,1",DR CARLOS,"31,9",PLINIO PAIVA,"19,2",WILLIAN MACHADO,3,,,,,,,,,,,,,,,,,,,,,,
GO-07223/2020,https://www.meganesia.com.br/cotidiano-e-politica/6374-pesquisa-idep-brasil-aponta-donizete-do-badeco-com-47-das-intencoes-de-votos-em-santa-rita-do-novo-destino,SANTA RITA DO NOVO DESTINO,1,P,1,,,DONIZETE,"47,2",GAGUINHO,"43,9",,,,,,,,,,,,,,,,,,,,,,,,,,
GO-08304/2020,https://www.emaisgoias.com.br/leozao-amplia-vantagem-em-goianesia-pedro-permanece-em-segundo/,GOIANÉSIA,1,P,1,,,LEOZAO DO RENATAO,"42,93",PEDRO GONÇALVES,"19,85",EMERSON AUTO,"15,38",CARLOS DO ITAPUA,"1,74",,,,,,,,,,,,,,,,,,,,,,
GO-05520/2020,https://diariodoestadogo.com.br/pesquisa-mesmo-na-uti-maguito-lidera-disputa-eleitoral-em-goiania-79620/,GOIÂNIA,1,P,1,,,MAGUITO VILELA,"33,7",VANDERLAN CARDOSO,"26,1",ADRIANA ACCORSI,"10,6",GUSTAVO GAYER,"3,5",ELIAS VAZ,3,ALYSSON LIMA,"2,8",MAJOR ARAUJO,"2,1",DRA CRISTINA,"1,7",VIRMONDES CRUVINEL,1,,,,,,,,,,,,
GO-05520/2020,https://goias24horas.com.br/158162-pesquisa-diagnostico-mostra-maguito-na-frente-com-337-e-vanderlan-em-segundo/,GOIÂNIA,1,P,0,,,MAGUITO VILELA,"28,3",VANDERLAN CARDOSO,"24,1",ADRIANA ACCORSI,"7,8",GUSTAVO GAYER,"2,8",ELIAS VAZ,"2,1",IRIS REZENDE,2,ALYSSON LIMA,"1,8",MAJOR ARAUJO,"1,3",DRA CRISTINA,1,,,,,,,,,,,,
GO-06519/2020,https://www.opopular.com.br/noticias/politica/eleicoes/2020/maguito-tem-33-e-vanderlan-26-aponta-ibope-tv-anhanguera-1.2145806,GOIÂNIA,1,P,1,,,MAGUITO VILELA,33,VANDERLAN CARDOSO,26,ADRIANA ACCORSI,14,ELIAS VAZ,4,ALYSSON LIMA,3,MAJOR ARAUJO,3,DRA CRISTINA,3,GUSTAVO GAYER,3,MANO JACOB,1,,,,,,,,,,,,
GO-01907/2020,http://www.jornaldiariodonorte.com.br/noticias/paulo-vitor-lidera-corrida-sucessoria-em-jaragua-com-42-73-dos-votos-06111050,JARAGUÁ,1,P,0,,,PAULO VITOR,"32,84",ZILOMAR DA COGIDO,24,DR AVIMAR,"17,05",,,,,,,,,,,,,,,,,,,,,,,,
GO-08106/2020,https://sagresonline.com.br/pesquisa-serpes-o-popular-vantagem-de-vanderlan-para-maguito-e-de-33-pontos-nas-eleicoes-em-goiania/,GOIÂNIA,1,P,0,,,VANDERLAN CARDOSO,24,MAGUITO VILELA,"20,6",ADRIANA ACCORSI,"6,8",MAJOR ARAUJO,"2,2",ELIAS VAZ,"2,2",GUSTAVO GAYER,"1,7",ALYSSON LIMA,"1,7",DRA CRISTINA,"1,5",VIRMONDES CRUVINEL,"1,3",,,,,,,,,,,,
GO-08106/2020,https://sagresonline.com.br/pesquisa-serpes-o-popular-vantagem-de-vanderlan-para-maguito-e-de-33-pontos-nas-eleicoes-em-goiania/,GOIÂNIA,1,P,1,,,VANDERLAN CARDOSO,"26,3",MAGUITO VILELA,23,ADRIANA ACCORSI,9,MAJOR ARAUJO,"3,3",ELIAS VAZ,"2,3",GUSTAVO GAYER,2,DRA CRISTINA,2,ALYSSON LIMA,"1,8",VIRMONDES CRUVINEL,"1,8",TALLES BARRETO,"1,2",,,,,,,,,,
GO-01907/2020,http://www.jornaldiariodonorte.com.br/noticias/paulo-vitor-lidera-corrida-sucessoria-em-jaragua-com-42-73-dos-votos-06111050,JARAGUÁ,1,P,1,,,PAULO VITOR,"42,73",ZILOMAR DA COGIDO,"25,47",AVIMAR TEODORO,"18,11",,,,,,,,,,,,,,,,,,,,,,,,
GO-00948/2020,https://diaonline.ig.com.br/2020/11/03/eleicoes-em-jatai-flaviane-scopel-bate-14-das-intencoes-de-voto-e-ultrapassa-ze-carapo/,JATAÍ,1,P,1,,,FLAVIANE,"14,56",ZE CARAPO,"9,13",HUMBERTO MACHADO,"33,7",,,,,,,,,,,,,,,,,,,,,,,,
GO-05141/2020,https://www.dm.jor.br/eleicoes-2020/2020/11/pesquisa-mostra-vitoria-de-aleomar-rezende-em-mineiros/,MINEIROS,1,P,1,,,ALEOMAR REZENDE,"47,23",DRA FLAVIA,"24,26",,,,,,,,,,,,,,,,,,,,,,,,,,
GO-05141/2020,https://www.dm.jor.br/eleicoes-2020/2020/11/pesquisa-mostra-vitoria-de-aleomar-rezende-em-mineiros/,MINEIROS,1,P,0,,,ALEOMAR REZENDE,"40,64",DRA FLAVIA,"18,34",,,,,,,,,,,,,,,,,,,,,,,,,,
GO-05004/2020,https://goias24horas.com.br/158191-serpes-mostra-joaquim-guilherme-na-lideranca-em-morrinhos-com-354/,MORRINHOS,1,P,1,,,GUILHERME,"35,4",TIAGO MENDONÇA,"28,7",DR TERCIO,"13,5",IVON EBER,"1,7",ELCINHO DO SINDICATO,1,,,,,,,,,,,,,,,,,,,,
GO-05004/2020,https://goias24horas.com.br/158191-serpes-mostra-joaquim-guilherme-na-lideranca-em-morrinhos-com-354/,MORRINHOS,1,P,0,,,JOAQUIM,"33,7",TIAGO MENDONÇA,"24,7",TERCIO,9,IVON EBER,1,,,,,,,,,,,,,,,,,,,,,,
GO-05163/2020,https://gazetadoestado.com.br/uploads/arquivos/2020/11/4430.pdf,PORANGATU,1,P,1,,,PEDRO FERNANDES,"32,7",VANUSA VALADARES,"31,3",MARCIO LUIS,"21,3",JOSE UILTON,"1,7",,,,,,,,,,,,,,,,,,,,,,
GO-04441/2020,https://sdnews.com.br/noticia/1639/ouvidor-cebinha-e-nelci-tem-ampla-vantagem-na-disputa-eleitoral-na-cidade.html,OUVIDOR,1,P,,,,CEBINHA,56,DIORIVAN,3,EDINHO ADRIANO,"11,2",JOAO CESAR,"22,5",,,,,,,,,,,,,,,,,,,,,,
GO-05163/2020,https://gazetadoestado.com.br/uploads/arquivos/2020/11/4430.pdf,PORANGATU,1,P,0,,,PEDRO FERNANDES,"31,3",VANUSA VALADARES,"30,7",MARIO LUIS,"17,3",JOSE UILTON,"1,3",,,,,,,,,,,,,,,,,,,,,,
GO-08801/2020,https://gazetadoestado.com.br/uploads/arquivos/2020/11/4425.pdf,QUIRINÓPOLIS,1,P,1,,,GILMAR ALVES,"34,91",SORO,"22,94",ANDERSON DE PAULA,"21,45",RODRIGO GOULART,"5,24",RONNE CEZAR,"4,49",JUNIOR CAPACETE,"2,74",,,,,,,,,,,,,,,,,,
GO-07444/2020,https://gazetadoestado.com.br/uploads/arquivos/2020/11/4428.pdf,SILVÂNIA,1,P,0,,,DR GERALDO,"30,62",CARLAO,"23,78",,,,,,,,,,,,,,,,,,,,,,,,,,
GO-07444/2020,https://gazetadoestado.com.br/uploads/arquivos/2020/11/4428.pdf,SILVÂNIA,1,P,1,,,DR GERALDO,"38,1",CARLAO,"26,7",DIONE NAVES,"22,1",KLEBER FRANÇA,"4,6",,,,,,,,,,,,,,,,,,,,,,
GO-05296/2020,https://www.dm.jor.br/eleicoes-2020/2020/11/lucelia-do-belas-lidera-disputa-eleitoral-em-taquaral-de-goias/,TAQUARAL DE GOIÁS,1,P,0,,,LUCELIA DO BELAS,"27,25",HELIO,25,CLAUDINEI,12,JOAO BATISTA,3,,,,,,,,,,,,,,,,,,,,,,
GO-05296/2020,https://www.dm.jor.br/eleicoes-2020/2020/11/lucelia-do-belas-lidera-disputa-eleitoral-em-taquaral-de-goias/,TAQUARAL DE GOIÁS,1,P,1,,,LUCELIA DO BELAS,"34,25",HELIO,28,CLAUDINEI,"12,5",JOAO BATISTA,"2,5",,,,,,,,,,,,,,,,,,,,,,
GO-08384/2020,http://ohoje.com/noticia/politica/n/182218/t/pesquisa-indica-dr-antonio-com-391-em-segundo-george-morais-tem-21,TRINDADE,1,P,0,,,DR ANTONIO,"13,6",GEORGE MORAIS,"12,9",ALEXANDRE CESAR,"3,7",MARDEN JUNIOR,"3,5",,,,,,,,,,,,,,,,,,,,,,
GO-08384/2020,http://ohoje.com/noticia/politica/n/182218/t/pesquisa-indica-dr-antonio-com-391-em-segundo-george-morais-tem-21,TRINDADE,1,P,1,,,ANTONIO CARLOS,"39,1",GEORGE MORAIS,21,MARDEN JUNIOR,16,ALEXANDRE CESAR,"4,6",,,,,,,,,,,,,,,,,,,,,,
GO-00436/2020,http://www.jornaldiariodonorte.com.br/noticias/valmir-lidera-sucessao-em-uruacu-03111447,URUAÇU,1,P,0,,,VALMIR PEDRO,50,MACHADINHO,"26,16",ANA PAULA,"1,27",,,,,,,,,,,,,,,,,,,,,,,,
GO-00436/2020,http://www.jornaldiariodonorte.com.br/noticias/valmir-lidera-sucessao-em-uruacu-03111447,URUAÇU,1,P,1,,,VALMIR PEDRO,"53,16",MACHADINHO,"28,69",ANA PAULA,"2,32",JANIO,"1,27",,,,,,,,,,,,,,,,,,,,,,
MA-02065/2020,https://www.zecasoares.com/2020/11/06/fufuca-dantas-lidera-disputa-em-alto-alegre-do-pindare/,ALTO ALEGRE DO PINDARÉ,1,P,1,,,FUFUCA DANTAS,71,VILENE SIQUEIRA,"22,1",NETINHO,1,,,,,,,,,,,,,,,,,,,,,,,,
MA-06836/2020,http://escutec.com/pesquisas/pesquisa_cidel%C3%A2ndia_ma_-_reg.pdf,CIDELÂNDIA,1,P,1,,,FERNANDO TEIXEIRA,68,EUSTAQUIO SAMPAIO,23,ZUCATELLI,1,,,,,,,,,,,,,,,,,,,,,,,,
MA-02050/2020,https://blogdowilliam.com/noticia/1613/brejo-pesquisa-do-instituto-imap-aponta-vitoria-de-ze-farias-com-55-das-intencoes-de-votos.html,BREJO,1,P,0,,,ZE FARIAS,"50,4",OLIVIA CALDAS,"30,4",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09564/2020,https://blogdodimilsonmoura.blogspot.com/2020/11/bacabal-eleicao-2020-expedito-jr.html,BACABAL,1,P,1,,,EXPEDITO JUNIOR,"44,38",EDVAN BRANDAO,"44,25",BENTO VIEIRA,"1,5",LEYNHA OLIVEIRA,1,,,,,,,,,,,,,,,,,,,,,,
MA-00441/2020,https://www.acidadedeverdade.com/2020/11/05/enquanto-adversarios-apelam-pra-fakes-e-baixaria-nova-pesquisa-aponta-flavio-amorim-com-64-da-preferencia-do-eleitorado-em-araguana/,ARAGUANÃ,1,P,1,,,FLAVIO AMORIM,"64,4",WILLIAM PINHEIRO,"24,8",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09365/2020,https://gilbertoleda.com.br/2020/11/08/fernanda-goncalo-sera-reeleita-com-quase-70-dos-votos-diz-econometrica/,BACABEIRA,1,P,1,,,FERNANDO GONÇALO,"65,2",VENANCINHO,"30,1",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09377/2020,https://jailsonmendes.com.br/2020/11/05/faltando-10-dias-para-as-eleicoes-institutos-registram-pesquisas-em-arari-cajari-viana-penalva-e-sao-joao-batista-vejam-os-questionarios/,ARARI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09564/2020,https://blogdodimilsonmoura.blogspot.com/2020/11/bacabal-eleicao-2020-expedito-jr.html,BACABAL,1,P,0,,,EXPEDITO JUNIOR,"43,88",EDVAN BRANDAO,"43,75",BENTO VIEIRA,"1,38",,,,,,,,,,,,,,,,,,,,,,,,
MA-05661/2020,http://escutec.com/pesquisas/registro_barreirinhas2.pdf,BARREIRINHAS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02050/2020,https://blogdowilliam.com/noticia/1613/brejo-pesquisa-do-instituto-imap-aponta-vitoria-de-ze-farias-com-55-das-intencoes-de-votos.html,BREJO,1,P,1,,,ZE FARIAS,"55,7",OLIVIA CALDAS,"35,2",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-06836/2020,http://escutec.com/pesquisas/pesquisa_cidel%C3%A2ndia_ma_-_reg.pdf,CIDELÂNDIA,1,P,0,,,FERNANDO TEIXEIRA,60,EUSTAQUIO SAMPAIO,20,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01911/2020,http://www.escutec.com/noticias.php?codigo1=153,CAROLINA,1,P,1,,,DR ERIVELTON,50,JAYME FONSECA,28,GILMA BARROS,15,,,,,,,,,,,,,,,,,,,,,,,,
MA-01967/2020,https://minutobarra.com.br/eleicoes-2020/3-de-novembro-pesquisa-inop-aponta-vitoria-de-raimunda-do-josemar-para-prefeita-em-fernando-falcao/,FERNANDO FALCÃO,1,P,,,,RAIMUNDA DO JOSEMAR,"58,14",VOVO CREZIA,"39,4",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01282/2020,https://jornalpequeno.com.br/2020/11/01/prefeito-fabio-gentil-lidera-corrida-eleitoral-em-caxias-aponta-jpesquisa/,CAXIAS,1,P,1,,,FABIO GENTIL,63,ADELMO SOARES,19,JUNIOR MARTINS,4,CESAR SABA,2,CONSTANTINO CASTRO,1,ARNALDO RODRIGUES,1,,,,,,,,,,,,,,,,,,
MA-01282/2020,https://jornalpequeno.com.br/2020/11/01/prefeito-fabio-gentil-lidera-corrida-eleitoral-em-caxias-aponta-jpesquisa/,CAXIAS,1,P,0,,,FABIO GENTIL,59,ADELMO SOARES,16,JUNIOR MARTINS,3,CESAR SABA,2,CONSTANTINO CASTRO,1,ARNALDO RODRIGUES,1,,,,,,,,,,,,,,,,,,
MA-09422/2020,http://escutec.com/pesquisas/pesquisa_cod%C3%B3_ma_-_reg_(2).pdf,CODÓ,1,P,1,,,ZITO ROLIM,46,ZE FRANCISCO,40,CABO BEZERRA,1,,,,,,,,,,,,,,,,,,,,,,,,
MA-09422/2020,http://escutec.com/pesquisas/pesquisa_cod%C3%B3_ma_-_reg_(2).pdf,CODÓ,1,P,0,,,ZITO ROLIM,40,ZE FRANCISCO,35,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-04463/2020,http://escutec.com/pesquisas/registro_coelho_neto_2.pdf,COELHO NETO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01506/2020,https://marcelovieira.blog.br/2020/11/04/governador-nunes-freire-pesquisas-apontam-vitoria-de-fernando-pl/,GOVERNADOR NUNES FREIRE,1,P,1,,,FERNANDO PL,"50,01",JOSIMAR,"40,5",MARCEL CURIO,"1,7",,,,,,,,,,,,,,,,,,,,,,,,
MA-00415/2020,http://escutec.com/pesquisas/pesquisa_imperatriz_ma_-_reg.pdf,IMPERATRIZ,1,P,1,,,ASSS,26,MARCO AURELIO,24,ILDON MARQUES,17,MADEIRA,11,DANIEL FIIM,6,DANIEL VIEIRA,3,MARIANA CARVALHO,2,ALUIZIO MELO,1,MANOEL GARIMPEIRO,1,PASTOR LAERCIO,1,SANDRO RICARDO,1,,,,,,,,
MA-00415/2020,http://escutec.com/pesquisas/pesquisa_imperatriz_ma_-_reg.pdf,IMPERATRIZ,1,P,0,,,ASSIS,24,MARCO AURELIO,22,ILDON MARQUES,15,MADEIRA,9,DANIEL FIIM,5,DANIEL VIEIRA,2,MARIANA CARVALHO,2,PASTOR LAERCIO,1,,,,,,,,,,,,,,
MA-01182/2020,https://gilbertoleda.com.br/2020/11/05/em-imperatriz-marco-aurelio-amplia-vantagem-diz-pesquisa/,IMPERATRIZ,1,P,1,,,MARCO AURELIO,"27,8",ASSIS,21,ILDON MARQUES,"20,2",SEBASTIAO,"12,1",MARIANA CARVALHO,"5,1",,,,,,,,,,,,,,,,,,,,
MA-05583/2020,https://gilbertoleda.com.br/2020/11/02/escutec-cresce-a-lideranca-de-maura-jorge-em-lago-da-pedra/,LAGO DA PEDRA,1,P,0,,,MAURA JORGE,49,LAERCIO ARRUDA,35,DR WEULER,1,,,,,,,,,,,,,,,,,,,,,,,,
MA-05583/2020,https://gilbertoleda.com.br/2020/11/02/escutec-cresce-a-lideranca-de-maura-jorge-em-lago-da-pedra/,LAGO DA PEDRA,1,P,1,,,MAURA JORGE,52,LAERCIO ARRUDA,38,DR WEULER,1,,,,,,,,,,,,,,,,,,,,,,,,
