"ANO_ELEICAO","NUM_TURNO","COD_MUN_TSE","SIGLA_UE","CODIGO_CARGO","NUMERO_CANDIDATO","QTDE_VOTOS"
"2012","1","95656",,"11","96","174"
"2016","1","42307",,"11","95","23"
"2016","1","51250","51250","11","20","211"
"2016","1","42544",,"11","95","43"
"2012","1","95737",,"11","95","165"
"2016","1","42692",,"11","95","78"
"2016","1","42285","42285","11","45","1487"
"2016","1","46795",,"11","96","464"
"2012","1","92312",,"11","96","122"
"2016","1","40533",,"11","96","293"
"2016","1","49417","49417","11","55","17502"
"2016","1","40428",,"11","95","41"
"2012","1","92711",,"11","96","56"
"2016","1","40525",,"11","95","42"
"2016","1","49573","49573","11","22","5593"
"2016","1","41084",,"11","95","20"
"2012","1","92983",,"11","95","25"
"2016","1","41084",,"11","96","184"
"2016","1","41807","41807","11","13","1455"
"2016","1","45110",,"11","95","30"
"2012","1","93580",,"11","96","146"
"2016","1","46930",,"11","96","462"
"2016","1","53139","53139","11","70","268"
"2016","1","51314",,"11","95","87"
"2012","1","93955",,"11","96","1184"
"2016","1","40223",,"11","95","43"
"2016","1","50679","50679","11","15","3945"
"2016","1","42404",,"11","96","497"
"2012","1","94072",,"11","95","41"
"2016","1","47830",,"11","95","206"
"2016","1","51292","51292","11","45","2565"
"2016","1","49239",,"11","96","285"
"2012","1","94072",,"11","96","143"
"2016","1","53716",,"11","96","7130"
"2016","1","51870","51870","11","45","1093"
"2016","1","40177",,"11","95","105"
"2012","1","94315",,"11","95","566"
"2016","1","42730",,"11","95","181"
"2016","1","46272","46272","11","35","75"
"2016","1","47775",,"11","95","318"
"2012","1","94315",,"11","96","1101"
"2016","1","54054",,"11","95","7"
"2016","1","40754","40754","11","15","1687"
"2016","1","41955",,"11","95","6"
"2012","1","94978",,"11","96","194"
"2016","1","45810",,"11","95","64"
"2016","1","40827","40827","11","15","1453"
"2016","1","51950",,"11","95","144"
"2012","1","95931",,"11","95","56"
"2016","1","40029",,"11","96","151"
"2016","1","43095","43095","11","11","452"
"2016","1","40690",,"11","95","1866"
"2012","1","94277",,"11","96","85"
"2016","1","40690",,"11","96","4452"
"2016","1","49956","49956","11","45","5246"
"2016","1","42994",,"11","96","56"
"2012","1","94358",,"11","95","20"
"2016","1","43150",,"11","96","166"
"2016","1","52833","52833","11","23","2367"
"2016","1","50555",,"11","95","279"
"2012","1","95753",,"11","95","45"
"2016","1","50555",,"11","96","738"
"2016","1","50431","50431","11","54","145"
"2016","1","40010",,"11","96","265"
"2012","1","95770",,"11","95","32"
"2016","1","43850",,"11","95","251"
"2016","1","51551","51551","11","45","19654"
"2016","1","44954",,"11","95","59"
"2012","1","92010","92010","11","40","1181"
"2016","1","48615",,"11","96","1753"
"2016","1","41025","41025","11","45","3226"
"2016","1","40347",,"11","96","155"
"2012","1","92622","92622","11","55","960"
"2016","1","49395",,"11","95","2579"
"2016","1","50512","50512","11","36","1808"
"2016","1","54194",,"11","96","378"
"2012","1","92711","92711","11","12","154"
"2016","1","51098",,"11","96","448"
"2016","1","50458","50458","11","43","5544"
"2016","1","42218",,"11","95","116"
"2012","1","94790","94790","11","15","1631"
"2016","1","42447",,"11","96","49"
"2016","1","53171","53171","11","45","947"
"2016","1","45411",,"11","95","953"
"2012","1","93750","93750","11","11","10372"
"2016","1","45411",,"11","96","1803"
"2016","1","46612","46612","11","43","408"
"2016","1","41394",,"11","96","56"
"2012","1","92150","92150","11","15","2376"
"2016","1","44172",,"11","95","1767"
"2016","1","48577","48577","11","13","5703"
"2016","1","45136",,"11","96","335"
"2012","1","92100","92100","11","44","3136"
"2016","1","47279",,"11","96","113"
"2016","1","53090","53090","11","11","2026"
"2016","1","50636",,"11","95","31"
"2012","1","95672","95672","11","15","1500"
"2016","1","44938",,"11","96","79"
"2016","1","49476","49476","11","77","1288"
"2016","1","48097",,"11","96","488"
"2012","1","94870","94870","11","14","7334"
"2016","1","48470",,"11","95","115"
"2016","1","40550","40550","11","90","249"
"2016","1","50733",,"11","95","47"
"2012","1","92010","92010","11","22","2381"
"2016","1","43770",,"11","95","135"
"2016","1","48054","48054","11","55","2058"
"2016","1","43613",,"11","96","233"
"2012","1","94331","94331","11","15","32851"
"2016","1","46558",,"11","96","121"
"2016","1","48658","48658","11","13","36030"
"2016","1","53295",,"11","95","36"
"2012","1","92932","92932","11","65","116"
"2016","1","49158",,"11","95","17"
"2016","1","50776","50776","11","40","3724"
"2016","1","40444",,"11","95","48"
"2012","1","93424","93424","11","15","1434"
"2016","1","41068",,"11","96","157"
"2016","1","48798","48798","11","13","8999"
"2016","1","41386",,"11","96","260"
"2012","1","95796","95796","11","45","1263"
"2016","1","41882",,"11","96","372"
"2016","1","53759","53759","11","45","2648"
"2016","1","46418",,"11","95","145"
"2012","1","94234","94234","11","13","1988"
"2016","1","48534",,"11","96","530"
"2016","1","49174","49174","11","40","783"
"2016","1","52213",,"11","95","388"
"2012","1","93718","93718","11","45","19608"
"2016","1","52213",,"11","96","1114"
"2016","1","50130","50130","11","15","1300"
"2016","1","40789",,"11","95","524"
"2012","1","92355","92355","11","55","235"
"2016","1","41793",,"11","95","519"
"2016","1","40126","40126","11","77","115"
"2016","1","50911",,"11","95","13770"
"2012","1","92037","92037","11","45","1140"
"2016","1","47236",,"11","96","4861"
"2016","1","45950","45950","11","13","1214"
"2016","1","51438",,"11","96","1018"
"2012","1","94374","94374","11","45","2648"
"2016","1","52370",,"11","95","84"
"2016","1","50733","50733","11","12","1227"
"2016","1","44334",,"11","95","37"
"2012","1","93173","93173","11","14","2070"
"2016","1","43656",,"11","96","13293"
"2016","1","47511","47511","11","40","3145"
"2016","1","44270",,"11","96","290"
"2012","1","23108",,"11","96","377"
"2016","1","50750",,"11","96","56"
"2016","1","47473","47473","11","45","3850"
"2016","1","41750",,"11","95","42"
"2012","1","23329",,"11","96","434"
"2016","1","44610",,"11","95","69"
"2016","1","43176","43176","11","22","1173"
"2016","1","45497",,"11","95","66"
"2012","1","24457",,"11","96","838"
"2016","1","48119",,"11","96","214"
"2016","1","40665","40665","11","11","1995"
"2016","1","49670",,"11","95","73"
"2012","1","24074",,"11","95","266"
"2016","1","53210",,"11","95","44"
"2016","1","53970","53970","11","19","573"
"2016","1","49719",,"11","96","702"
"2012","1","24813",,"11","96","323"
"2016","1","52698",,"11","96","253"
"2016","1","49212","49212","11","33","7083"
"2016","1","40355",,"11","96","186"
"2012","1","24937",,"11","96","693"
"2016","1","41580",,"11","95","14"
"2016","1","43710","43710","11","50","5872"
"2016","1","48836",,"11","96","113"
"2012","1","23191",,"11","95","139"
"2016","1","53538",,"11","96","167"
"2016","1","45039","45039","11","14","1496"
"2016","1","41149",,"11","96","137"
"2012","1","23191",,"11","96","333"
"2016","1","46353",,"11","95","125"
"2016","1","51713","51713","11","65","1193"
"2016","1","40568",,"11","95","64"
"2012","1","23418",,"11","95","444"
"2016","1","46256",,"11","96","11573"
"2016","1","40304","40304","11","17","103"
"2016","1","46990",,"11","95","43"
"2012","1","23418",,"11","96","1545"
"2016","1","42102",,"11","96","277"
"2016","1","49450","49450","11","22","6177"
"2016","1","40266",,"11","95","127"
"2012","1","23655",,"11","96","334"
"2016","1","40908",,"11","95","99"
"2016","1","44776","44776","11","14","2649"
"2016","1","41343",,"11","96","245"
"2012","1","24716",,"11","95","208"
"2016","1","41556",,"11","96","521"
"2016","1","48453","48453","11","14","118"
"2016","1","43990",,"11","96","106"
"2012","1","25453",,"11","96","756"
"2016","1","46175",,"11","95","230"
"2016","1","41793","41793","11","40","3402"
"2016","1","40215",,"11","96","527"
"2012","1","25631",,"11","95","260"
"2016","1","42145",,"11","96","62"
"2016","1","43435","43435","11","14","1237"
"2016","1","42420",,"11","95","25"
"2012","1","25399",,"11","95","262"
"2016","1","42420",,"11","96","102"
"2016","1","41904","41904","11","10","1755"
"2016","1","46230",,"11","96","567"
"2012","1","23132",,"11","95","558"
"2016","1","48798",,"11","95","448"
"2016","1","45136","45136","11","18","2764"
"2016","1","50857",,"11","96","383"
"2012","1","23710",,"11","96","181"
"2016","1","49930",,"11","96","338"
"2016","1","40401","40401","11","11","2462"
"2016","1","46698",,"11","96","926"
"2012","1","23914",,"11","96","673"
"2016","1","49530",,"11","96","375"
"2016","1","54178","54178","11","23","300"
"2016","1","51977",,"11","96","791"
"2012","1","24236",,"11","95","1124"
"2016","1","52230",,"11","95","103"
"2016","1","03018",,"11","95","3320"
"2016","1","40371",,"11","95","250"
"2012","1","24791",,"11","96","788"
"2016","1","41645",,"11","95","49"
"2016","1","03107",,"11","95","23"
"2016","1","42471",,"11","95","74"
"2012","1","25976",,"11","96","1064"
"2016","1","45250",,"11","96","184"
"2016","1","03093",,"11","96","333"
"2016","1","45934",,"11","96","188"
"2012","1","26093",,"11","96","373"
"2016","1","49573",,"11","95","3087"
"2016","1","03123","03123","11","55","756"
"2016","1","50571",,"11","95","119"
"2012","1","23892",,"11","95","290"
"2016","1","54453",,"11","95","193"
"2016","1","03050","03050","11","55","4616"
"2016","1","45730",,"11","96","2153"
"2012","1","26271",,"11","95","2205"
"2016","1","46957",,"11","95","61"
"2016","1","03000","03000","11","11","728"
"2016","1","48631",,"11","95","321"
"2012","1","23078",,"11","96","795"
"2016","1","40312",,"11","95","1332"
"2016","1","03069","03069","11","31","1164"
"2016","1","40398",,"11","96","386"
"2012","1","25836",,"11","95","490"
"2016","1","45039",,"11","95","39"
"2012","1","03107","03107","11","13","2164"
"2016","1","45039",,"11","96","84"
"2012","1","24570",,"11","28","243"
"2016","1","50334",,"11","95","422"
"2012","1","03131","03131","11","45","1472"
"2016","1","40193",,"11","96","481"
"2012","1","26310",,"11","96","3211"
"2016","1","41521",,"11","95","47"
"2016","1","06033",,"11","96","160"
"2016","1","41521",,"11","96","341"
"2012","1","24856",,"11","96","512"
"2016","1","51292",,"11","95","73"
"2016","1","06009",,"11","95","6"
"2016","1","52531",,"11","96","2084"
"2012","1","25070",,"11","95","151"
"2016","1","53597",,"11","95","275"
"2016","1","06173",,"11","95","58"
"2016","1","45616",,"11","96","413"
"2012","1","25070",,"11","96","405"
"2016","1","48518",,"11","95","66"
"2016","1","06106",,"11","95","18"
"2016","1","53031",,"11","95","57"
"2012","1","23000",,"11","95","175"
"2016","1","42056",,"11","96","463"
"2016","1","06157",,"11","96","2536"
"2016","1","51837",,"11","96","221"
"2012","1","24376",,"11","95","145"
"2016","1","40843",,"11","96","110"
"2016","1","06041","06041","11","51","104"
"2016","1","42587",,"11","96","126"
"2012","1","24414",,"11","96","116"
"2016","1","43974",,"11","95","32"
"2016","1","06076","06076","11","23","1435"
"2016","1","44890",,"11","95","87"
"2012","1","25712",,"11","96","893"
"2016","1","46710",,"11","96","268"
"2016","1","06092","06092","11","45","4834"
"2016","1","48755",,"11","95","90"
"2012","1","23230",,"11","96","2316"
"2016","1","53813",,"11","96","131"
"2012","1","06017","06017","11","40","303"
"2016","1","41939",,"11","96","323"
"2012","1","25810",,"11","96","1029"
"2016","1","49816",,"11","95","180"
"2012","1","06122","06122","11","55","2800"
"2016","1","51918",,"11","96","1262"
"2012","1","23590",,"11","96","1041"
"2016","1","52639",,"11","95","45"
"2012","1","00590","00590","11","12","4033"
"2016","1","53953",,"11","95","54"
"2012","1","23264",,"11","95","107"
"2016","1","43095",,"11","96","461"
"2012","1","00604","00604","11","14","4659"
"2016","1","50512",,"11","96","207"
"2012","1","25950",,"11","95","108"
"2016","1","41432",,"11","96","178"
"2012","1","00035","00035","11","13","29564"
"2016","1","41491",,"11","96","144"
"2012","1","23612",,"11","95","278"
"2016","1","49557",,"11","96","71"
"2012","1","00310","00310","11","45","6552"
"2016","1","49450",,"11","96","950"
"2012","1","23752",,"11","95","226"
"2016","1","50172",,"11","96","122"
"2016","1","31836",,"11","95","137"
"2016","1","41467",,"11","96","325"
"2012","1","23817",,"11","96","6631"
"2016","1","43931",,"11","96","114"
"2016","1","31895",,"11","96","1409"
"2016","1","44598",,"11","95","104"
"2012","1","24279",,"11","95","1255"
"2016","1","50059",,"11","95","74"
"2016","1","32115",,"11","95","485"
"2016","1","50059",,"11","96","161"
"2012","1","25496",,"11","96","1139"
"2016","1","50830",,"11","96","463"
"2016","1","31291",,"11","95","130"
"2016","1","53759",,"11","96","307"
"2012","1","23833","23833","11","45","403"
"2016","1","42633",,"11","95","434"
"2016","1","32174",,"11","95","122"
"2016","1","42633",,"11","96","724"
"2012","1","23302","23302","11","13","3631"
"2016","1","44296",,"11","96","148"
"2016","1","32212",,"11","95","130"
"2016","1","47619",,"11","95","49"
"2012","1","23191","23191","11","40","1778"
"2016","1","51470",,"11","95","57"
"2016","1","32190",,"11","96","626"
"2016","1","52019",,"11","96","113"
"2012","1","25135","25135","11","13","51507"
"2016","1","54097",,"11","95","137"
"2016","1","31852",,"11","96","253"
"2016","1","40720",,"11","96","234"
"2012","1","23205","23205","11","12","5947"
"2016","1","40983",,"11","95","86"
"2016","1","31194",,"11","95","163"
"2016","1","41424",,"11","95","60"
"2012","1","23914","23914","11","45","8293"
"2016","1","47538",,"11","95","190"
"2016","1","32417",,"11","96","1971"
"2016","1","47872",,"11","96","2950"
"2012","1","23205","23205","11","14","848"
"2016","1","47899",,"11","95","298"
"2016","1","31976",,"11","95","173"
"2016","1","43338",,"11","95","94"
"2012","1","25593","25593","11","40","15176"
"2016","1","53198",,"11","95","80"
"2016","1","31950","31950","11","35","660"
"2016","1","53198",,"11","96","149"
"2012","1","24538","24538","11","40","5326"
"2016","1","53694",,"11","96","420"
"2016","1","31135","31135","11","55","2056"
"2016","1","40614",,"11","96","29"
"2012","1","24996","24996","11","40","13838"
"2016","1","42340",,"11","96","93"
"2016","1","31976","31976","11","20","5380"
"2016","1","48437",,"11","95","100"
"2012","1","23558","23558","11","13","811"
"2016","1","48771",,"11","95","1779"
"2016","1","31933","31933","11","77","1389"
"2016","1","44377",,"11","95","57"
"2012","1","23698","23698","11","40","5000"
"2016","1","53570",,"11","95","71"
"2016","1","31038","31038","11","15","2401"
"2016","1","54410",,"11","95","562"
"2012","1","25135","25135","11","40","81185"
"2016","1","40657",,"11","95","27"
"2016","1","31054","31054","11","25","25715"
"2016","1","40657",,"11","96","69"
"2012","1","25593","25593","11","22","10099"
"2016","1","41351",,"11","96","113"
"2016","1","31674","31674","11","45","3652"
"2016","1","41378",,"11","95","144"
"2012","1","24716","24716","11","45","2611"
"2016","1","45691",,"11","96","112"
"2016","1","32131","32131","11","40","7878"
"2016","1","47716",,"11","96","696"
"2012","1","25232","25232","11","40","4676"
"2016","1","51713",,"11","96","118"
"2016","1","32450","32450","11","20","1410"
"2016","1","51853",,"11","95","36"
"2012","1","98655",,"11","95","76"
"2016","1","40290",,"11","95","323"
"2016","1","31151","31151","11","77","9612"
"2016","1","40290",,"11","96","929"
"2012","1","98337",,"11","95","70"
"2016","1","50210",,"11","95","138"
"2016","1","05010",,"11","95","256"
"2016","1","50210",,"11","96","402"
"2012","1","89893",,"11","96","308"
"2016","1","51993",,"11","95","31"
"2016","1","05010",,"11","96","785"
"2016","1","40762",,"11","96","163"
"2012","1","91774",,"11","96","506"
"2016","1","42269",,"11","95","65"
"2016","1","04316",,"11","96","330"
"2016","1","42528",,"11","95","50"
"2012","1","99074",,"11","95","12"
"2016","1","43290",,"11","95","47"
"2016","1","04430",,"11","95","757"
"2016","1","47350",,"11","95","32"
"2012","1","90590",,"11","96","436"
"2016","1","48399",,"11","95","106"
"2016","1","05312",,"11","95","170"
"2016","1","52477",,"11","96","837"
"2012","1","91553",,"11","96","438"
"2016","1","44750",,"11","95","69"
"2016","1","04014",,"11","95","1177"
"2016","1","47899","47899","11","25","5512"
"2012","1","91677",,"11","95","4592"
"2016","1","41327","41327","11","22","1878"
"2016","1","04030",,"11","96","1251"
"2016","1","49670","49670","11","15","2205"
"2012","1","89800",,"11","95","40"
"2016","1","48976","48976","11","14","1588"
"2016","1","05517",,"11","96","813"
"2016","1","54291","54291","11","13","1678"
"2012","1","89800",,"11","96","99"
"2016","1","44091","44091","11","11","1789"
"2016","1","04200",,"11","95","70"
"2016","1","54275","54275","11","45","23945"
"2012","1","90476",,"11","96","1943"
"2016","1","44490","44490","11","45","2448"
"2016","1","04286",,"11","95","46"
"2016","1","48151","48151","11","20","1740"
"2012","1","90506",,"11","96","617"
"2016","1","41939","41939","11","43","1641"
"2016","1","04715",,"11","96","1998"
"2016","1","45756","45756","11","45","3208"
"2012","1","90387",,"11","96","228"
"2016","1","48410","48410","11","40","3562"
"2016","1","05894",,"11","96","523"
"2016","1","43710","43710","11","54","1417"
"2012","1","90239",,"11","96","16"
"2016","1","41238","41238","11","45","395952"
"2016","1","04111",,"11","96","3110"
"2016","1","46612","46612","11","14","4898"
"2012","1","90778",,"11","95","43"
"2016","1","48410","48410","11","10","524"
"2016","1","05550",,"11","95","39"
"2016","1","40223","40223","11","25","2109"
"2012","1","91332",,"11","95","8"
"2016","1","41610","41610","11","14","1920"
"2016","1","05754",,"11","95","211"
"2016","1","54135","54135","11","13","11146"
"2012","1","91618",,"11","95","288"
"2016","1","53619","53619","11","15","1435"
"2016","1","04421",,"11","95","263"
"2016","1","42633","42633","11","23","4066"
"2012","1","90719",,"11","95","107"
"2016","1","42277","42277","11","55","2287"
"2016","1","04600",,"11","95","83"
"2016","1","40126","40126","11","14","1608"
"2012","1","91812",,"11","95","175"
"2016","1","51136","51136","11","13","3822"
"2016","1","04049",,"11","96","330"
"2016","1","41890","41890","11","55","3870"
"2012","1","90808",,"11","95","62"
"2016","1","42595","42595","11","11","1167"
"2016","1","04502",,"11","96","119"
"2016","1","46396","46396","11","33","1763"
"2012","1","98817",,"11","96","843"
"2016","1","46035","46035","11","12","2825"
"2016","1","05738",,"11","95","244"
"2016","1","40797","40797","11","45","23216"
"2012","1","98191",,"11","95","369"
"2016","1","47872","47872","11","23","6981"
"2016","1","05738",,"11","96","925"
"2016","1","52256","52256","11","10","2366"
"2012","1","90883",,"11","95","75"
"2016","1","54011","54011","11","44","451"
"2016","1","04588",,"11","95","14"
"2016","1","43036","43036","11","55","1476"
"2012","1","91081",,"11","95","35"
"2016","1","45454","45454","11","10","2210"
"2016","1","04588",,"11","96","69"
"2016","1","48631","48631","11","45","6018"
"2012","1","89826",,"11","96","75"
"2016","1","41335","41335","11","31","119750"
"2016","1","04260",,"11","95","77"
"2016","1","49999","49999","11","10","1289"
"2012","1","90085",,"11","96","78"
"2016","1","43532","43532","11","36","4106"
"2016","1","04626",,"11","95","116"
"2016","1","52418","52418","11","13","9498"
"2012","1","90905",,"11","96","152"
"2016","1","45810","45810","11","22","1432"
"2016","1","04804",,"11","96","367"
"2016","1","50350","50350","11","90","251"
"2012","1","91839",,"11","95","61"
"2016","1","48097","48097","11","10","3918"
"2016","1","04952",,"11","96","1293"
"2016","1","47651","47651","11","15","1297"
"2012","1","91537","91537","11","20","554"
"2016","1","52779","52779","11","15","1465"
"2016","1","05193",,"11","95","92"
"2016","1","40606","40606","11","15","2566"
"2012","1","90352","90352","11","55","14238"
"2016","1","44636","44636","11","45","365"
"2016","1","04839",,"11","96","7849"
"2016","1","40037","40037","11","25","9948"
"2012","1","99074","99074","11","11","814"
"2016","1","50296","50296","11","15","9574"
"2016","1","05495",,"11","95","57"
"2016","1","42293","42293","11","12","3437"
"2012","1","91332","91332","11","25","791"
"2016","1","52493","52493","11","17","22252"
"2016","1","05690",,"11","95","108"
"2016","1","51870","51870","11","65","60"
"2012","1","91170","91170","11","55","5753"
"2016","1","52213","52213","11","19","891"
"2016","1","04537",,"11","95","488"
"2016","1","40274","40274","11","14","882"
"2012","1","91391","91391","11","22","3735"
"2016","1","46612","46612","11","70","1730"
"2016","1","05177",,"11","96","435"
"2016","1","42269","42269","11","33","78"
"2012","1","90700","90700","11","40","2045"
"2016","1","50156","50156","11","43","5499"
"2016","1","04138",,"11","95","40"
"2016","1","41327","41327","11","14","1004"
"2012","1","90336","90336","11","11","7322"
"2016","1","49476","49476","11","25","2553"
"2016","1","04499",,"11","96","568"
"2016","1","52078","52078","11","28","4612"
"2012","1","90905","90905","11","22","3"
"2016","1","47414","47414","11","14","3058"
"2016","1","05576",,"11","96","457"
"2016","1","45756","45756","11","31","1914"
"2016","1","01139","01139","11","15","2875"
"2016","1","49336","49336","11","22","2809"
"2016","1","04278",,"11","96","44565"
"2016","1","03042",,"11","96","170"
"2016","1","01457","01457","11","25","911"
"2016","1","03050",,"11","95","124"
"2016","1","04642",,"11","95","1369"
"2016","1","03077",,"11","95","69"
"2016","1","01490","01490","11","15","1862"
"2016","1","03085",,"11","96","446"
"2016","1","04065",,"11","95","156"
"2012","1","03131","03131","11","13","1312"
"2016","1","01457","01457","11","15","7889"
"2016","1","06050",,"11","95","5763"
"2016","1","04065",,"11","96","514"
"2016","1","06033","06033","11","33","141"
"2016","1","78239","78239","11","45","15084"
"2012","1","06106","06106","11","70","946"
"2016","1","04812",,"11","95","39"
"2012","1","06130","06130","11","20","1435"
"2016","1","75639","75639","11","18","23572"
"2012","1","06173","06173","11","12","875"
"2016","1","04871",,"11","95","111"
"2012","1","00159","00159","11","15","9868"
"2016","1","78794","78794","11","11","3441"
"2012","1","00019","00019","11","12","6814"
"2016","1","04936","04936","11","15","17173"
"2012","1","00566","00566","11","14","2380"
"2016","1","74241","74241","11","23","1322"
"2012","1","00566","00566","11","11","880"
"2016","1","05711","05711","11","15","3630"
"2012","1","00094","00094","11","13","21700"
"2016","1","78719","78719","11","45","3779"
"2012","1","00655","00655","11","23","1452"
"2016","1","04839","04839","11","14","59416"
"2012","1","00655","00655","11","14","2100"
"2016","1","77895","77895","11","45","2876"
"2012","1","00779","00779","11","20","305"
"2016","1","05193","05193","11","13","451"
"2012","1","00493","00493","11","13","1724"
"2016","1","78050","78050","11","15","1539"
"2012","1","00019","00019","11","13","7762"
"2016","1","04197","04197","11","22","1164"
"2016","1","31437",,"11","95","77"
"2016","1","77798","77798","11","25","6177"
"2016","1","31496",,"11","95","147"
"2016","1","05177","05177","11","14","8072"
"2016","1","32077",,"11","96","937"
"2016","1","77534","77534","11","45","1868"
"2016","1","32115",,"11","96","867"
"2016","1","04200","04200","11","40","96"
"2016","1","31470",,"11","95","26"
"2016","1","76619","76619","11","14","1398"
"2016","1","31712",,"11","95","583"
"2016","1","05215","05215","11","15","4209"
"2016","1","32212",,"11","96","362"
"2016","1","76830","76830","11","23","2062"
"2016","1","32239",,"11","96","742"
"2016","1","04952","04952","11","51","312"
"2016","1","32492",,"11","96","446"
"2016","1","78930","78930","11","14","1692"
"2016","1","32255",,"11","96","523"
"2016","1","05754","05754","11","45","5700"
"2016","1","31356",,"11","95","78"
"2016","1","75523","75523","11","55","6170"
"2016","1","32034",,"11","96","188"
"2016","1","04596","04596","11","44","216"
"2016","1","32190",,"11","95","219"
"2016","1","79979","79979","11","25","2943"
"2016","1","31038",,"11","95","268"
"2016","1","04316","04316","11","20","2218"
"2016","1","31038",,"11","96","880"
"2016","1","74535","74535","11","22","6902"
"2016","1","31755",,"11","95","39"
"2016","1","05576","05576","11","13","3067"
"2016","1","31852",,"11","95","115"
"2016","1","75876","75876","11","40","2203"
"2016","1","32395",,"11","95","20"
"2016","1","04596","04596","11","15","2442"
"2016","1","31577",,"11","95","1060"
"2016","1","74675","74675","11","45","2403"
"2016","1","31771",,"11","96","509"
"2016","1","04596","04596","11","14","2297"
"2016","1","31810",,"11","95","117"
"2016","1","77593","77593","11","20","2794"
"2016","1","31690",,"11","96","4411"
"2016","1","04200","04200","11","45","610"
"2016","1","32158",,"11","96","861"
"2016","1","79235","79235","11","15","5729"
"2016","1","31003",,"11","95","49"
"2016","1","05274","05274","11","23","945"
"2016","1","32131",,"11","96","771"
"2016","1","74276","74276","11","20","24465"
"2016","1","31399",,"11","96","135"
"2016","1","04685","04685","11","25","3042"
"2016","1","31976","31976","11","51","386"
"2016","1","79715","79715","11","15","8730"
"2016","1","31330","31330","11","12","5958"
"2016","1","04170","04170","11","55","5340"
"2016","1","31976","31976","11","15","3153"
"2016","1","78670","78670","11","55","1903"
"2016","1","31895","31895","11","10","7355"
"2016","1","04324","04324","11","55","4536"
"2016","1","32336","32336","11","25","1741"
"2016","1","75159","75159","11","54","5232"
"2016","1","32433","32433","11","19","2077"
"2016","1","04545","04545","11","25","2171"
"2016","1","31194","31194","11","40","4453"
"2016","1","74373","74373","11","45","5020"
"2016","1","32310","32310","11","40","3133"
"2016","1","04758","04758","11","22","9465"
"2016","1","04367",,"11","96","145"
"2016","1","74675","74675","11","11","3355"
"2016","1","04332",,"11","95","794"
"2016","1","90859",,"11","95","70"
"2016","1","04634",,"11","95","250"
"2016","1","75531","75531","11","45","2302"
"2016","1","05118",,"11","95","43"
"2016","1","90930",,"11","96","579"
"2016","1","05118",,"11","96","162"
"2016","1","77151","77151","11","14","513"
"2016","1","05371",,"11","95","36"
"2016","1","91014",,"11","95","34"
"2016","1","04014",,"11","96","2874"
"2016","1","77330","77330","11","15","10139"
"2016","1","04235",,"11","95","117"
"2016","1","55069",,"11","95","16"
"2016","1","04790",,"11","96","387"
"2016","1","74969","74969","11","15","1362"
"2016","1","04146",,"11","96","495"
"2016","1","55069",,"11","96","66"
"2016","1","04006",,"11","95","159"
"2016","1","75094","75094","11","45","4115"
"2016","1","04120",,"11","95","201"
"2016","1","90298",,"11","96","176"
"2016","1","04707",,"11","96","825"
"2012","1","87092",,"11","95","39"
"2016","1","05835",,"11","95","2124"
"2016","1","90514",,"11","95","17619"
"2016","1","05932",,"11","96","194"
"2012","1","89397",,"11","95","237"
"2016","1","05673",,"11","95","335"
"2016","1","90514",,"11","96","33666"
"2016","1","05690",,"11","96","370"
"2012","1","84832",,"11","96","38"
"2016","1","05797",,"11","96","591"
"2016","1","91499",,"11","95","34"
"2016","1","04618",,"11","95","43"
"2012","1","85952",,"11","95","85"
"2016","1","04057",,"11","95","82"
"2016","1","91251",,"11","96","1425"
"2016","1","04359",,"11","96","2241"
"2012","1","85952",,"11","96","110"
"2016","1","04499",,"11","95","56"
"2016","1","90034",,"11","95","85"
"2016","1","04979",,"11","96","628"
"2012","1","85960",,"11","95","12"
"2016","1","05274",,"11","95","22"
"2016","1","91650",,"11","96","4754"
"2016","1","05274",,"11","96","214"
"2012","1","86649",,"11","96","63"
"2016","1","04375",,"11","95","138"
"2016","1","98175",,"11","96","44"
"2016","1","04677",,"11","95","78"
"2012","1","86746",,"11","96","180"
"2016","1","04510",,"11","95","96"
"2016","1","91154",,"11","96","345"
"2016","1","04570",,"11","96","1025"
"2012","1","87025",,"11","96","72"
"2016","1","05410",,"11","95","138"
"2016","1","90212","90212","11","45","15061"
"2016","1","05410",,"11","96","286"
"2012","1","87165",,"11","96","21"
"2016","1","05932","05932","11","65","1903"
"2016","1","91154","91154","11","45","5613"
"2016","1","04758","04758","11","20","3233"
"2012","1","89117",,"11","96","147"
"2016","1","05592","05592","11","45","18391"
"2016","1","90174","90174","11","45","1929"
"2016","1","04979","04979","11","13","421"
"2012","1","89247",,"11","96","38"
"2016","1","05657","05657","11","22","16309"
"2016","1","90999","90999","11","45","7538"
"2016","1","05010","05010","11","22","11772"
"2012","1","84875",,"11","95","199"
"2016","1","04774","04774","11","55","11748"
"2016","1","90212","90212","11","50","1469"
"2016","1","05576","05576","11","55","157"
"2012","1","84875",,"11","96","900"
"2016","1","04324","04324","11","40","3716"
"2016","1","91375","91375","11","45","4357"
"2016","1","04022","04022","11","22","10548"
"2012","1","85561",,"11","96","13"
"2016","1","04600","04600","11","15","4906"
"2016","1","56413",,"11","95","187"
"2016","1","05355","05355","11","50","12626"
"2012","1","98299",,"11","96","128"
"2016","1","04820","04820","11","45","2793"
"2016","1","56650",,"11","96","441"
"2016","1","04030","04030","11","13","9724"
"2012","1","89079",,"11","95","44"
