tse_id,SG_UF,NM_UE,DS_CARGOS,util,url,position,ambito,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12
"""BR-09290/2022""",BR,BRASIL,Presidente,1,https://www.uol.com.br/eleicoes/2022/05/12/pesquisa-quaest-presidente-sao-paulo-abril.htm,pr,SP,1,,,Lula,39,Bolsonaro,28,Ciro,8,Doria,4,Janones,2,Tebet,1,D'Ávila,1,,,,,,,,,,
"""BR-09290/2022""",BR,BRASIL,Presidente,1,https://www.uol.com.br/eleicoes/2022/05/12/pesquisa-quaest-presidente-sao-paulo-abril.htm,pr,SP,0,,,Lula,25,Bolsonaro,22,Ciro,1,,,,,,,,,,,,,,,,,,
"""BR-09457/2022""",BR,BRASIL,Presidente,1,https://www.paranapesquisas.com.br/pesquisas/parana-pesquisas-divulga-pesquisa-no-estado-do-parana-registro-tse-n-o-br-09457-2022-situacao-eleitoral-para-o-executivo-federal-e-avaliacao-da-administracao-federal-junho-2022/,pr,PR,0,,,Bolsonaro,"31,1",Lula,"17,5",,,,,,,,,,,,,,,,,,,,
"""BR-09457/2022""",BR,BRASIL,Presidente,1,https://www.paranapesquisas.com.br/pesquisas/parana-pesquisas-divulga-pesquisa-no-estado-do-parana-registro-tse-n-o-br-09457-2022-situacao-eleitoral-para-o-executivo-federal-e-avaliacao-da-administracao-federal-junho-2022/,pr,PR,1,,,Bolsonaro,47,Lula,30,Ciro,"5,7",Janones,"1,4",Tebet,"1,3",,,,,,,,,,,,,,
"""BR-09554/2022""",BR,BRASIL,Presidente,1,https://static.poder360.com.br/2022/06/parana-pesquisas-goias-presidente-jun-2022.pdf,pr,GO,1,,,Bolsonaro,"42,4",Lula,"32,1",Ciro,6,Tebet,"1,6",Pablo Marçal,"1,1",Vera,1,,,,,,,,,,,,
"""BR-09578/2022""",BR,BRASIL,Presidente,1,https://www.metropoles.com/brasil/eleicoes-2022/no-df-bolsonaro-chega-a-391-e-mantem-vantagem-sobre-lula-aponta-pesquisa-metropoles-ideia,pr,DF,1,,,Bolsonaro,"39,1",Lula,34,Ciro,"9,1",Tebet,2,Janones,"1,1",,,,,,,,,,,,,,
"""BR-09578/2022""",BR,BRASIL,Presidente,1,https://www.metropoles.com/brasil/eleicoes-2022/no-df-bolsonaro-chega-a-391-e-mantem-vantagem-sobre-lula-aponta-pesquisa-metropoles-ideia,pr,DF,0,,,Bolsonaro,"31,3",Lula,"27,2",Ciro,"2,8",,,,,,,,,,,,,,,,,,
"""BR-09584/2022""",BR,BRASIL,Presidente,1,https://static.poder360.com.br/2022/06/BR-09584-2022-rj.pdf,pr,RJ,0,,,Lula,"26,8",Bolsonaro,"26,2",Ciro,"1,6",,,,,,,,,,,,,,,,,,
"""BR-09584/2022""",BR,BRASIL,Presidente,1,https://static.poder360.com.br/2022/06/BR-09584-2022-rj.pdf,pr,RJ,1,,,Lula,"37,9",Bolsonaro,"37,5",Ciro,"5,6",Janones,"1,2",Tebet,"1,1",,,,,,,,,,,,,,
"""BR-09645/2022""",BR,BRASIL,Presidente,1,https://cdn.3poderesmt.com.br/wp-content/uploads/2022/05/13124258/Pesquisa_IPCM_Apresenta.pdf,pr,MT,0,,,Lula,"32,89",Bolsonaro,"30,23",Ciro,"1,5",Doria,"1,5",,,,,,,,,,,,,,,,
"""BR-09645/2022""",BR,BRASIL,Presidente,1,https://cdn.3poderesmt.com.br/wp-content/uploads/2022/05/13124258/Pesquisa_IPCM_Apresenta.pdf,pr,MT,1,,,Lula,"39,87",Bolsonaro,"36,05",Ciro,"2,82",Doria,"2,82",,,,,,,,,,,,,,,,
"""BR-09815/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-09888/2022""",BR,BRASIL,Presidente,1,https://www.reporterdiario.com.br/noticia/3114162/pesquisa-badra-lula-tem-516-e-bolsonaro-264-no-abc/,pr,M,1,,,Lula,"51,6",Bolsonaro,"26,4",Ciro,"10,2",Tebet,"1,2",Pablo Marçal,"1,1",,,,,,,,,,,,,,
"""BR-09888/2022""",BR,BRASIL,Presidente,1,https://www.reporterdiario.com.br/noticia/3114162/pesquisa-badra-lula-tem-516-e-bolsonaro-264-no-abc/,pr,M,0,,,Lula,"39,5",Bolsonaro,"18,9",Ciro,2,,,,,,,,,,,,,,,,,,
"""CE-02057/2022""",CE,CEARÁ,"Governador, Senador",1,https://noticias.r7.com/brasilia/pesquisa-mostra-capitao-wagner-a-frente-nas-intencoes-de-voto-ao-governo-do-ceara-21062022,g,CE,1,,,Capitão Wagner,49,Evandro Leitão,11,Adelita Monteiro,3,,,,,,,,,,,,,,,,,,
"""CE-02057/2022""",CE,CEARÁ,"Governador, Senador",1,https://noticias.r7.com/brasilia/pesquisa-mostra-capitao-wagner-a-frente-nas-intencoes-de-voto-ao-governo-do-ceara-21062022,g,CE,0,,,Capitão Wagner,30,Roberto Cláudio,12,Izolda Cela,9,Mauro Filho,3,,,,,,,,,,,,,,,,
"""CE-02057/2022""",CE,CEARÁ,"Governador, Senador",1,https://noticias.r7.com/brasilia/pesquisa-mostra-capitao-wagner-a-frente-nas-intencoes-de-voto-ao-governo-do-ceara-21062022,s,CE,1,,,Camilo Santana,67,Marcelo Mendes,3,Pastor Paixão,3,Bardawil,1,,,,,,,,,,,,,,,,
"""CE-05474/2022""",CE,CEARÁ,"Senador, Governador",1,https://ootimista.com.br/politica/se-apoiado-por-lula-eunicio-fica-a-frente-de-izolda-rc-e-wagner-na-disputa-estadual-diz-pesquisa/,g,CE,1,,,Eunício Oliveira,34,Capitão Wagner,29,Roberto Cláudio,23,,,,,,,,,,,,,,,,,,
"""CE-05474/2022""",CE,CEARÁ,"Senador, Governador",1,https://www.flaviopintonews.com.br/2022/06/camilo-lidera-com-66-para-o-senado.html,s,CE,1,,,Camilo Santana,66,Pastor Paixão,4,Orlando Cavalcante,2,Raimundo Matos,2,Marcelo Mendes,1,,,,,,,,,,,,,,
"""CE-06551/2022""",CE,CEARÁ,"Senador, Governador",1,https://static.poder360.com.br/2022/05/CEARA%CC%81-Eleic%CC%A7o%CC%83es-Gerais-2022-CE-065512022.pdf,g,CE,0,,,Capitão Wagner,"9,9",Camilo Santana,"2,7",Izolda Cela,"2,3",Roberto Cláudio,"1,9",,,,,,,,,,,,,,,,
"""CE-06551/2022""",CE,CEARÁ,"Senador, Governador",1,https://static.poder360.com.br/2022/05/CEARA%CC%81-Eleic%CC%A7o%CC%83es-Gerais-2022-CE-065512022.pdf,g,CE,1,,,Capitão Wagner,"46,5",Izolda Cela,"24,2",Adelita Monteiro,"3,2",,,,,,,,,,,,,,,,,,
"""CE-06551/2022""",CE,CEARÁ,"Senador, Governador",1,https://static.poder360.com.br/2022/05/CEARA%CC%81-Eleic%CC%A7o%CC%83es-Gerais-2022-CE-065512022.pdf,s,CE,1,,,Camilo Santana,"66,8",Marcelo Mendes,3,Pastor Paixão,"2,7",,,,,,,,,,,,,,,,,,
"""DF-00040/2022""",DF,DISTRITO FEDERAL,"Senador, Governador",1,https://www.uol.com.br/eleicoes/2022/06/08/pesquisa-real-time-big-data-distrito-federal-junho.htm,g,DF,1,,,Ibaneis,28,Arruda,17,Reguffe,16,Leila Barros,5,Leandro Grass,4,Keka Bagno,1,Rafael Parente,1,,,,,,,,,,
"""DF-00040/2022""",DF,DISTRITO FEDERAL,"Senador, Governador",1,https://www.uol.com.br/eleicoes/2022/06/08/pesquisa-real-time-big-data-distrito-federal-junho.htm,g,DF,0,,,Ibaneis,14,Reguffe,5,Arruda,3,Leila Barros,2,Leandro Grass,1,,,,,,,,,,,,,,
"""DF-00040/2022""",DF,DISTRITO FEDERAL,"Senador, Governador",1,https://www.uol.com.br/eleicoes/2022/06/08/pesquisa-real-time-big-data-distrito-federal-junho.htm,s,DF,1,,,Flávia Arruda,17,Damares Alves,17,Érika Kokay,16,Paulo Octávio,8,Paula Belmonte,3,Paulo Roque,2,,,,,,,,,,,,
"""DF-01365/2022""",DF,DISTRITO FEDERAL,"Senador, Governador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""DF-04171/2022""",DF,DISTRITO FEDERAL,"Governador, Deputado Distrital, Deputado Federal, Senador",1,https://www.uol.com.br/eleicoes/2022/06/23/pesquisa-metropoles-ideia-senado-df-junho.htm,s,DF,1,,,Flávia Arruda,19,Reguffe,"16,4",Damares Alves,14,Paula Belmonte,"3,8",Rosilene Corrêa,"2,6",Paulo Roque,"2,3",Ana Prestes,1,,,,,,,,,,
"""DF-04171/2022""",DF,DISTRITO FEDERAL,"Governador, Deputado Distrital, Deputado Federal, Senador",1,https://www.uol.com.br/eleicoes/2022/06/23/pesquisa-metropoles-ideia-senado-df-junho.htm,s,DF,0,,,Flávia Arruda,7,Reguffe,5,Damares Alves,"2,8",Paula Belmonte,"2,1",Rosilene Corrêa,"1,3",,,,,,,,,,,,,,
"""DF-04171/2022""",DF,DISTRITO FEDERAL,"Governador, Deputado Distrital, Deputado Federal, Senador",1,https://www.uol.com.br/eleicoes/2022/06/22/pesquisa-metropoles-ideia-governo-df-junho.htm,g,DF,1,,,Ibaneis,"34,5",Reguffe,"14,8",Leila do Vôlei,7,Rafael Parente,"5,8",Izalci Lucas,"4,5",Leandro Grass,"3,5",Keka Bagno,"1,7",,,,,,,,,,
"""DF-04171/2022""",DF,DISTRITO FEDERAL,"Governador, Deputado Distrital, Deputado Federal, Senador",1,https://www.uol.com.br/eleicoes/2022/06/22/pesquisa-metropoles-ideia-governo-df-junho.htm,g,DF,0,,,Ibaneis,"25,5",Rafael Parente,"3,8",Leila do Vôlei,"3,3",Reguffe,"3,5",Izalci Lucas,"1,1",Leandro Grass,1,Keka Bagno,1,,,,,,,,,,
"""DF-05367/2022""",DF,DISTRITO FEDERAL,"Governador, Senador",1,https://www.correiobraziliense.com.br/cidades-df/2022/06/5015684-flavia-lidera-corrida-pelo-senado-contra-damares-e-reguffe-diz-pesquisa.html,s,DF,1,,,Flávia Arruda,"36,9",Damares Alves,"10,1",Rosilene Correa,"6,3",Paula Belmonte,"6,1",Gim Argello,"5,8",Paulo Roque,"3,1",,,,,,,,,,,,
"""DF-09171/2022""",DF,DISTRITO FEDERAL,"Governador, Senador",1,https://www.paranapesquisas.com.br/pesquisas/parana-pesquisas-divulga-pesquisa-no-distrito-federal-registro-tse-n-o-df-09171-2022-situacao-eleitoral-para-o-executivo-distrital-legislativo-federal-e-avaliacao-da-administracao/,g,DF,0,,,Ibaneis,"17,3",Arruda,"2,1",,,,,,,,,,,,,,,,,,,,
"""DF-09171/2022""",DF,DISTRITO FEDERAL,"Governador, Senador",1,https://www.paranapesquisas.com.br/pesquisas/parana-pesquisas-divulga-pesquisa-no-distrito-federal-registro-tse-n-o-df-09171-2022-situacao-eleitoral-para-o-executivo-distrital-legislativo-federal-e-avaliacao-da-administracao/,g,DF,1,,,Ibaneis,"41,1",Reguffe,16,Leila do Vôlei,"12,5",Leandro Grass,"3,7",Rafael Parente,"2,5",,,,,,,,,,,,,,
"""DF-09171/2022""",DF,DISTRITO FEDERAL,"Governador, Senador",1,https://www.paranapesquisas.com.br/pesquisas/parana-pesquisas-divulga-pesquisa-no-distrito-federal-registro-tse-n-o-df-09171-2022-situacao-eleitoral-para-o-executivo-distrital-legislativo-federal-e-avaliacao-da-administracao/,s,DF,1,,,Damares,"21,4",Flávia Arruda,"35,6",Paula Belmonte,"6,2",Rosilene Corrêa,"3,3",Paulo Roque,"2,2",,,,,,,,,,,,,,
"""DF-09171/2022""",DF,DISTRITO FEDERAL,"Governador, Senador",1,https://www.paranapesquisas.com.br/pesquisas/parana-pesquisas-divulga-pesquisa-no-distrito-federal-registro-tse-n-o-df-09171-2022-situacao-eleitoral-para-o-executivo-distrital-legislativo-federal-e-avaliacao-da-administracao/,s,DF,0,,,Flávia Arruda,"2,4",Damares,"2,3",,,,,,,,,,,,,,,,,,,,
"""DF-09593/2022""",DF,DISTRITO FEDERAL,Governador,1,https://www.metropoles.com/distrito-federal/eleicoes-2022-df/pesquisa-metropoles-ideia-ibaneis-tem-30-das-intencoes-de-voto-para-o-gdf-reguffe-106,g,DF,1,,,Ibaneis,30,Reguffe,"10,6",Flávia Arruda,"8,5",Rafael Parente,6,Leila do Vôlei,6,Izalci Lucas,"5,4",Leandro Grass,"2,9",Keka Bagno,"1,3",Geraldo Magela,"1,3",Rosilene Corrêa,"1,1",,,,
"""DF-09593/2022""",DF,DISTRITO FEDERAL,Governador,1,https://www.metropoles.com/distrito-federal/eleicoes-2022-df/flavia-arruda-reguffe-erika-kokay-e-damares-empatam-na-disputa-pelo-senado-aponta-pesquisa-metropoles-ideia,s,DF,1,,,Flávia Arruda,"14,6",Reguffe,"13,9",Erika Kokay,13,Damares,"11,4",Paulo Roque,"2,8",,,,,,,,,,,,,,
"""ES-01975/2022""",ES,ESPÍRITO SANTO,"Governador, Senador",1,https://www.uol.com.br/eleicoes/2022/05/25/real-time-big-data-governo-espirito-santo-25-de-maio.htm,g,ES,1,,,Renato Casagrande,44,Carlos Manato,12,Fabiano Contarato,12,Audifax Barcelos,6,Rigoni,3,César Colnago,3,Erick Musso,3,Aridelmo Teixeira,1,,,,,,,,
"""ES-01975/2022""",ES,ESPÍRITO SANTO,"Governador, Senador",1,https://www.uol.com.br/eleicoes/2022/05/25/real-time-big-data-governo-espirito-santo-25-de-maio.htm,g,ES,0,,,Renato Casagrande,21,Carlos Manato,4,Fabiano Contarato,3,Audifax Barcelos,1,Paulo Hartung,1,Rigoni,1,,,,,,,,,,,,
"""ES-01975/2022""",ES,ESPÍRITO SANTO,"Governador, Senador",1,https://www.uol.com.br/eleicoes/2022/05/25/real-time-big-data-governo-espirito-santo-25-de-maio.htm,s,ES,1,,,Sérgio Meneguelli,22,Magno Malta,20,Rose de Freitas,16,Coronel Ramalho,8,Da Vitória,7,Sérgio Majeski,5,,,,,,,,,,,,
"""ES-02218/2022""",ES,ESPÍRITO SANTO,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ES-07391/2022""",ES,ESPÍRITO SANTO,"Senador, Governador",1,https://eshoje.com.br/2022/05/governador-casagrande-continua-liderando-mas-adversarios-crescem/,g,ES,0,,,Renato Casagrande,"23,13",Manato,"11,56",Audifax Barcelos,"9,13",Guerino Zanon,"5,94",Rigoni,"3,38",Erick Musso,"3,06",Contarato,"2,94",,,,,,,,,,
"""ES-07391/2022""",ES,ESPÍRITO SANTO,"Senador, Governador",1,https://eshoje.com.br/2022/05/governador-casagrande-continua-liderando-mas-adversarios-crescem/,g,ES,1,,,Renato Casagrande,"27,38",Manato,"13,19",Audifax Barcelos,11,Guerino Zanon,"8,19",Rigoni,"3,69",Erick Musso,"2,63",Contarato,"4,94",Prof. Aridelmo,"1,38",,,,,,,,
"""ES-07391/2022""",ES,ESPÍRITO SANTO,"Senador, Governador",1,https://eshoje.com.br/2022/05/meneguelli-empatado-tecnicamente-com-magno-malta-lidera-para-o-senado/,g,ES,1,,,Meneguelli,"17,69",Magno Malta,"16,5",Rose de Freitas,"8,25",Cesar Colnago,"4,19",Coronel Ramalho,"4,06",Da Vitória,"3,5",Sérgio Majeski,"3,25",,,,,,,,,,
"""ES-08320/2022""",ES,ESPÍRITO SANTO,"Governador, Senador",1,https://eshoje.com.br/2022/06/casagrande-cresce-e-segue-liderando-na-corrida-para-governador/,g,ES,1,,,Renato Casagrande,"30,33",Manato,"11,33",Contarato,"7,42",Guerino Zanon,"7,25",Audifax,7,Erick Musso,"5,08",Rigoni,"4,08",Aridelmo,1,,,,,,,,
"""ES-08320/2022""",ES,ESPÍRITO SANTO,"Governador, Senador",1,https://eshoje.com.br/2022/06/sergio-meneguelli-e-magno-malto-segue-liderando-para-senador-no-es/,s,ES,1,,,Meneguelli,"12,25",Rose de Freitas,"5,75",Magno Malta,"12,08",Idalécio Carone,"1,17",Felipe Skiter,"1,33",Da Vitória,"5,33",Coronel Ramalho,"4,83",César Colnago,"4,67",Célia Tavares,"5,5",,,,,,
"""MS-09658/2022""",MS,MATO GROSSO DO SUL,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://rankingpesquisa.com.br/wp-content/uploads/2022/06/JUNHO-RANKING-2022.pdf,g,MS,0,,,André Puccinelli,"15,5",Marquinhos Trad,"15,1",Rose Modesto,"10,8",Eduardo Riedel,"10,4",Capitão Contar,"4,5",,,,,,,,,,,,,,
"""MS-09658/2022""",MS,MATO GROSSO DO SUL,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://rankingpesquisa.com.br/wp-content/uploads/2022/06/JUNHO-RANKING-2022.pdf,g,MS,1,,,André Puccinelli,"20,5",Marquinhos Trad,"20,1",Rose Modesto,"15,5",Eduardo Riedel,15,Capitão Contar,"6,3",Giselle Marques,2,,,,,,,,,,,,
"""MS-09658/2022""",MS,MATO GROSSO DO SUL,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://rankingpesquisa.com.br/wp-content/uploads/2022/06/JUNHO-RANKING-2022.pdf,s,MS,0,,,Tereza Cristina,14,Odilon de Oliveira,"9,5",Rose Modesto,"8,2",Luiz Henrique Mandetta,"5,6",Sérgio Harfouche,"4,3",Carlos Marun,2,,,,,,,,,,,,
"""MS-09658/2022""",MS,MATO GROSSO DO SUL,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://rankingpesquisa.com.br/wp-content/uploads/2022/06/JUNHO-RANKING-2022.pdf,s,MS,1,,,Tereza Cristina,"23,2",Odilon de Oliveira,"13,4",Luiz Henrique Mandetta,"11,3",Sérgio Harfouche,9,Carlos Marun,4,Jeferson Bezerra,"1,6",Tiago Botelho,"1,3",,,,,,,,,,
"""MS-09961/2022""",MS,MATO GROSSO DO SUL,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://rankingpesquisa.com.br/wp-content/uploads/2022/05/ELEICOES-2022-MAIO-DE-2022-3.pdf,g,MS,0,,,André Puccinelli,"16,6",Marquinhos Trad,"15,2",Rose Modesto,"12,3",Eduardo Riedel,10,Capitão Contar,2,,,,,,,,,,,,,,
"""MS-09961/2022""",MS,MATO GROSSO DO SUL,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://rankingpesquisa.com.br/wp-content/uploads/2022/05/ELEICOES-2022-MAIO-DE-2022-3.pdf,g,MS,1,,,André Puccinelli,"21,2",Marquinhos Trad,20,Rose Modesto,"17,3",Eduardo Riedel,"15,5",Capitão Contar,4,Giselle Marques,"1,7",,,,,,,,,,,,
"""MS-09961/2022""",MS,MATO GROSSO DO SUL,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://rankingpesquisa.com.br/wp-content/uploads/2022/05/ELEICOES-2022-MAIO-DE-2022-3.pdf,s,MS,0,,,Tereza Cristina,"15,6",Rose Modesto,"12,5",Odilon de Oliveira,"5,4",Luiz Henrique Mandetta,"4,2",Sérgio Harfouche,"2,5",Waldeli dos Santos,"1,2",,,,,,,,,,,,
"""MS-09961/2022""",MS,MATO GROSSO DO SUL,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://rankingpesquisa.com.br/wp-content/uploads/2022/05/ELEICOES-2022-MAIO-DE-2022-3.pdf,s,MS,1,,,Tereza Cristina,"28,7",Odilon de Oliveira,"13,1",Luiz Henrique Mandetta,11,Sérgio Harfouche,"8,2",Waldeli dos Santos,"6,4",,,,,,,,,,,,,,
"""MT-00632/2022""",MT,MATO GROSSO,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://www.sonoticias.com.br/politica/pesquisa-percentbrasil-aponta-lideranca-de-mauro-mendes-na-eleicao-para-o-governo/,g,MT,1,,,Mauro Mendes,"45,2",Wellington Fagundes,"15,5",José Roberto Stoppa,"6,8",Maria Lúcia,"4,8",,,,,,,,,,,,,,,,
"""MT-00632/2022""",MT,MATO GROSSO,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://www.sonoticias.com.br/politica/pesquisa-percentbrasil-aponta-lideranca-de-mauro-mendes-na-eleicao-para-o-governo/,g,MT,0,,,Mauro Mendes,"20,4",,,,,,,,,,,,,,,,,,,,,,
"""MT-00632/2022""",MT,MATO GROSSO,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://www.rdnews.com.br/eleicoes-2022/wellington-lidera-corrida-eleitoral-mas-neri-cresce-nas-pesquisas-em-3-meses/160355,s,MT,1,,,Wellington Fagundes,"31,1",Neri Gueller,"13,9",Natasha Slhessarenko,"6,7",Antonio Galvan,"2,9",,,,,,,,,,,,,,,,
"""MT-01231/2022""",MT,MATO GROSSO,"Senador, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MT-02326/2022""",MT,MATO GROSSO,"Governador, Deputado Estadual, Deputado Federal, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MT-04289/2022""",MT,MATO GROSSO,"Governador, Deputado Estadual, Deputado Federal",1,https://cdn.3poderesmt.com.br/wp-content/uploads/2022/05/13124258/Pesquisa_IPCM_Apresenta.pdf,g,MT,0,,,Mauro Mendes,"32,39",Blairo Maggi,"6,31",Wellington Fagundes,"2,66",Maria Lúcia Cavalli,"1,66",,,,,,,,,,,,,,,,
"""MT-04289/2022""",MT,MATO GROSSO,"Governador, Deputado Estadual, Deputado Federal",1,https://cdn.3poderesmt.com.br/wp-content/uploads/2022/05/13124258/Pesquisa_IPCM_Apresenta.pdf,g,MT,1,,,Mauro Mendes,"48,50",Blairo Maggi,"18,27",Wellington Fagundes,"6,98",José Roberto Stopa,"4,32",Maria Lúcia Cavalli,"2,99",Flávio Frical,"1,33",,,,,,,,,,,,
"""MT-04289/2022""",MT,MATO GROSSO,"Governador, Deputado Estadual, Deputado Federal",1,https://cdn.3poderesmt.com.br/wp-content/uploads/2022/05/13124258/Pesquisa_IPCM_Apresenta.pdf,s,MT,0,,,Wellington Fagundes,"11,96",Blairo Maggi,"8,97",Mauro Mendes,"4,98",Neri Geller,"3,32",Natasha Slhessarenko,"1,83",,,,,,,,,,,,,,
"""MT-04289/2022""",MT,MATO GROSSO,"Governador, Deputado Estadual, Deputado Federal",1,https://cdn.3poderesmt.com.br/wp-content/uploads/2022/05/13124258/Pesquisa_IPCM_Apresenta.pdf,s,MT,1,,,Wellington Fagundes,"24,92",Blairo Maggi,"22,76",Neri Geller,"7,97",Natasha Slhessarenko,"7,97",Antonio Galvan,"2,82",,,,,,,,,,,,,,
"""MT-04447/2022""",MT,MATO GROSSO,"Senador, Governador",1,https://www.uol.com.br/eleicoes/2022/06/14/real-time-big-data-governo-senado-mato-grosso-14-de-junho.htm,g,MT,1,,,Mauro Mendes,43,Procurador Mauro,9,Victório Galli,6,,,,,,,,,,,,,,,,,,
"""MT-04447/2022""",MT,MATO GROSSO,"Senador, Governador",1,https://www.uol.com.br/eleicoes/2022/06/14/real-time-big-data-governo-senado-mato-grosso-14-de-junho.htm,s,MT,1,,,Wellington Fagundes,38,Natasha Slhessarenko,8,Neri Geller,8,Antônio Galvan,2,,,,,,,,,,,,,,,,
"""MT-04947/2022""",MT,MATO GROSSO,"Deputado Federal, Senador, Governador, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MT-05863/2022""",MT,MATO GROSSO,"Governador, Deputado Estadual, Deputado Federal",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MT-06721/2022""",MT,MATO GROSSO,"Governador, Deputado Estadual, Deputado Federal, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MT-08213/2022""",MT,MATO GROSSO,"Deputado Estadual, Senador",1,https://www.olhardireto.com.br/noticias/exibir.asp?id=503321&noticia=acumulando-apoio-de-liderancas-politicas-neri-chega-a-214-das-intencoes-de-voto-para-senado&edicao=2,s,MT,1,,,Wellington Fagundes,"25,8",Neri Geller,"21,4",Galvan,"3,2",,,,,,,,,,,,,,,,,,
"""PR-08031/2022""",PR,PARANÁ,"Governador, Senador",1,https://cdn.oantagonista.com/uploads/2022/05/Relatorio-Parana-Registrada-PR-080312022-e-BR-016072022.pdf,g,PR,1,,,Ratinho Jr,"52,8",Requião,"20,2",Flavio Arns,"7,2",César Silvestri Filho,"2,7",Angela Machado,"1,7",,,,,,,,,,,,,,
"""PR-08031/2022""",PR,PARANÁ,"Governador, Senador",1,https://cdn.oantagonista.com/uploads/2022/05/Relatorio-Parana-Registrada-PR-080312022-e-BR-016072022.pdf,s,PR,1,,,Alvaro Dias,45,Dr. Rosinha,"9,5",Paulo Martins,"7,1",Guto Silva,"4,5",Orlando Pessuti,"4,3",Aline Sleutjes,"2,7",,,,,,,,,,,,
