tse_id,SG_UF,NM_UE,DS_CARGOS,util,url,ambito,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12
"""SP-05756/2022""",SP,SÃO PAULO,"Governador, Senador, Deputado Federal, Deputado Estadual, Deputado Distrital",0,https://www.oanhanguera.com.br/noticias/10365-pesquisa-ipat-na-baixada-santista-elvis-tambem-e-ultimo,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""SP-06078/2022""",SP,SÃO PAULO,"Governador, Senador",1,https://g1.globo.com/sp/sao-paulo/eleicoes/2022/noticia/2022/09/15/pesquisa-datafolha-em-sao-paulo-haddad-tem-36percent-tarcisio-22percent-rodrigo-19percent-e-os-dois-estao-empatados-tecnicamente.ghtml,SP,g,1,,,Haddad,36,Tarcisio,22,Garcia,19,Gabriel Colombo,1,Antonio Jorge,1,Carol Vigliar,1,Elvis Cezar,1,Altino Jr,1,Vinicius Poit,1,,,,,,
"""SP-06078/2022""",SP,SÃO PAULO,"Governador, Senador",1,https://g1.globo.com/sp/sao-paulo/eleicoes/2022/noticia/2022/09/15/pesquisa-datafolha-em-sao-paulo-haddad-tem-36percent-tarcisio-22percent-rodrigo-19percent-e-os-dois-estao-empatados-tecnicamente.ghtml,SP,g,0,,,Haddad,19,Tarcisio,12,Garcia,9,,,,,,,,,,,,,,,,,,
"""SP-06078/2022""",SP,SÃO PAULO,"Governador, Senador",1,https://g1.globo.com/sp/sao-paulo/eleicoes/2022/noticia/2022/09/15/pesquisa-datafolha-em-sao-paulo-haddad-tem-36percent-tarcisio-22percent-rodrigo-19percent-e-os-dois-estao-empatados-tecnicamente.ghtml,SP,s,1,,,Marcio França,32,Marcos Pontes,15,Janaina Paschoal,4,Edson Aparecido,4,Aldo Rebelo,4,Vivian Mendes,3,Antonio Carlos,2,Tito Bellini,1,Mellão,1,Dr. Azkoul,1,,,,
"""SP-06956/2022""",SP,SÃO PAULO,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""SP-09552/2022""",SP,SÃO PAULO,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""TO-03127/2022""",TO,TOCANTINS,"Governador, Senador",1,http://www.fieto.com.br/DownloadArquivo.aspx?c=3917a8f7-4a8f-484d-8859-64ac1cdab6bd,TO,g,0,,,Wanderlei Barbosa,40,Ronaldo Dimas,13,Irajá,5,Paulo Mouorão,5,Dr Luciano do Oswaldo Cruz,1,,,,,,,,,,,,,,
"""TO-03127/2022""",TO,TOCANTINS,"Governador, Senador",1,http://www.fieto.com.br/DownloadArquivo.aspx?c=3917a8f7-4a8f-484d-8859-64ac1cdab6bd,TO,g,1,,,Wanderlei Barbosa,46,Ronaldo Dimas,15,Irajá,7,Paulo Mouorão,7,Dr Luciano do Oswaldo Cruz,1,Coronel Ricardo Macedo,1,,,,,,,,,,,,
"""TO-03127/2022""",TO,TOCANTINS,"Governador, Senador",1,http://www.fieto.com.br/DownloadArquivo.aspx?c=3917a8f7-4a8f-484d-8859-64ac1cdab6bd,TO,s,0,,,Professora Dorinha,23,Katia,16,Carlos Amastha,6,Ataídes de Oliveira,6,Vilela do PT,2,Pastor Claudemir Lopes,1,Vanderlan Gomes,1,Lúcia Viana,1,Lazara Castro,1,,,,,,
"""TO-03127/2022""",TO,TOCANTINS,"Governador, Senador",1,http://www.fieto.com.br/DownloadArquivo.aspx?c=3917a8f7-4a8f-484d-8859-64ac1cdab6bd,TO,s,1,,,Professora Dorinha,30,Katia,21,Carlos Amastha,9,Ataídes de Oliveira,7,Vilela do PT,3,Pastor Claudemir Lopes,2,Vanderlan Gomes,1,Lúcia Viana,1,Lazara Castro,0,,,,,,
"""TO-04752/2022""",TO,TOCANTINS,"Governador, Senador",0,https://revistatogethernews.com.br/noticia/1392/justica-eleitoral-suspende-pesquisa-contratada-pela-faet-por-r-57-mil-apos-pedido-de-wanderlei,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
