tse_id,SG_UF,NM_UE,DS_CARGOS,util,url,position,ambito,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12
"""PI-06420/2022""",PI,PIAUÍ,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://piauihoje.com/noticias/politica/pesquisa-datamax-aponta-que-silvio-mendes-tem-33-das-intencoes-de-votos-e-rafael-tem-27-405520.html,g,M,1,,,Silvio Mendes,33,Rafael Fonteles,"27,17",Major Diego,5,Gessy Fonseca,"4,83",Alessander Mendes,"1,33",,,,,,,,,,,,,,
"""PI-07483/2022""",PI,PIAUÍ,"Governador, Deputado Distrital, Deputado Estadual, Deputado Federal, Senador",1,https://piauihoje.com/noticias/politica/rafael-tem-53-5-dos-votos-validos-com-apoio-de-lula-e-wellington-contra-30-9-de-silvio-406623.html,g,PI,0,,,Rafael Fonteles,8,Silvio Mendes,10,Wellington Dias,5,,,,,,,,,,,,,,,,,,
"""PI-07483/2022""",PI,PIAUÍ,"Governador, Deputado Distrital, Deputado Estadual, Deputado Federal, Senador",1,https://piauihoje.com/noticias/politica/rafael-tem-53-5-dos-votos-validos-com-apoio-de-lula-e-wellington-contra-30-9-de-silvio-406623.html,g,PI,1,,,Rafael Fonteles,38,Silvio Mendes,22,Major Diego,4,Venício do Ó,2,Gessy Fonseca,2,Wallace Miranda,2,,,,,,,,,,,,
"""PI-07483/2022""",PI,PIAUÍ,"Governador, Deputado Distrital, Deputado Estadual, Deputado Federal, Senador",1,https://piauihoje.com/noticias/politica/pesquisa-vox-populi-para-o-senado-wellington-tem-51-joel-10-fabio-servio-6-406629.html,s,PI,1,,,Wellington Dias,51,Joel Rodrigues,10,Fábio Sérvio,6,,,,,,,,,,,,,,,,,,
"""PI-07566/2022""",PI,PIAUÍ,"Governador, Senador",1,https://www.portalsemfronteiras.com.br/2022/05/28/com-apoio-de-lula-e-wellington-rafael-lidera-as-intencoes-de-voto-em-piripiri-com-6467/,g,M,1,,,Rafael Fonteles,"44,33",Silvio Mendes,"19,67",Major Diego,1,,,,,,,,,,,,,,,,,,
"""PI-07566/2022""",PI,PIAUÍ,"Governador, Senador",1,https://www.portalsemfronteiras.com.br/2022/05/28/com-apoio-de-lula-e-wellington-rafael-lidera-as-intencoes-de-voto-em-piripiri-com-6467/,s,M,1,,,Wellington Dias,"54,33",Kleber Montezuma,14,Joel Rodrigues,"3,67",,,,,,,,,,,,,,,,,,
"""PI-07733/2022""",PI,PIAUÍ,"Governador, Senador",1,https://www.portalr10.com/noticia/94948/estimativa-em-picos-com-apoio-de-lula-e-wellington-rafael-lidera-com-33-67-,g,M,1,,,Rafael Fonteles,"16,33",Silvio Mendes,14,Major Diego,"1,33",,,,,,,,,,,,,,,,,,
"""PI-07733/2022""",PI,PIAUÍ,"Governador, Senador",1,https://www.portalr10.com/noticia/94948/estimativa-em-picos-com-apoio-de-lula-e-wellington-rafael-lidera-com-33-67-,s,M,1,,,Wellington Dias,28,Joel Rodrigues,"4,67",Fábio Sérvio,1,Kleber Montezuma,1,,,,,,,,,,,,,,,,
"""PI-07883/2022""",PI,PIAUÍ,"Senador, Deputado Distrital, Governador, Deputado Estadual, Deputado Federal",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""PI-08303/2022""",PI,PIAUÍ,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://diario86.com.br/featured/pesquisa-feita-em-altos-mostra-silvio-mendes-como-favorito-no-municipio/,g,M,0,,,Silvio Mendes,"26,39",Rafael Fonteles,"10,28",Major Diego,"1,94",,,,,,,,,,,,,,,,,,
"""PI-08303/2022""",PI,PIAUÍ,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://diario86.com.br/featured/pesquisa-feita-em-altos-mostra-silvio-mendes-como-favorito-no-municipio/,g,M,1,,,Silvio Mendes,"48,61",Rafael Fonteles,"20,56",Major Diego,"5,28",Gessy Fonseca,"3,06",,,,,,,,,,,,,,,,
"""PI-08568/2022""",PI,PIAUÍ,"Governador, Deputado Estadual, Deputado Federal, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""PI-08674/2022""",PI,PIAUÍ,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://www.tvpiaui.com.br/noticias/politica/silvio-mendes-lidera-disputa-pelo-governo-do-piaui-em-parnaiba-com-42-50-das-intencoes-de-voto-contra-18-75-de-rafael-fonteles-2022-05-26,g,M,1,,,Silvio Mendes,"42,5",Rafael Fonteles,"18,75",Robert Rios,"2,5",Major Diego,"1,75",,,,,,,,,,,,,,,,
"""PI-08674/2022""",PI,PIAUÍ,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://www.politicadinamica.com/noticias/politica/votos-indecisos-para-o-senado1653653318-16269.html,s,M,1,,,Wellington Dias,"31,5",Joel Rodrigues,"11,25",Fábio Sérvio,"2,5",,,,,,,,,,,,,,,,,,
"""PI-09742/2022""",PI,PIAUÍ,"Senador, Deputado Estadual, Governador, Deputado Federal",1,https://piauihoje.com/noticias/politica/pesquisa-para-o-senado-em-teresina-wellington-50-fabio-servio-11-e-joel-rodrigues-9-5-403982.html,s,M,1,,,Wellington Dias,"49,4",Fábio Sérvio,"11,1",Joel Rodrigues,"9,5",,,,,,,,,,,,,,,,,,
"""PI-09742/2022""",PI,PIAUÍ,"Senador, Deputado Estadual, Governador, Deputado Federal",1,https://www.campomaioremfoco.com.br/noticia/17929/Nova-pesquisa-aponta-Rafael-Fonteles-liderando-com-40-70--para-governador-com-apoio-de-Lula,g,M,1,,,Rafael Fonteles,"40,7",Silvio Mendes,"29,9",Major Diego,"8,5",Gessy Fonseca,"4,2",Robert Rios,"1,6",,,,,,,,,,,,,,
"""PI-09886/2022""",PI,PIAUÍ,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://piauihoje.com/noticias/politica/amostragem-com-apoio-de-lula-e-wellington-rafael-fonfeles-ganha-no-1-ordm-turno-403665.html,g,PI,1,,,Venício do Ó,"1,3",Silvio Mendes,"27,75",Ravenna Castro,"1,2",Rafael Fonteles,"26,75",Major Diego,"2,55",Gustavo Henrique,"1,4",Gessy Fonseca,3,,,,,,,,,,
"""PI-09886/2022""",PI,PIAUÍ,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://www.meionorte.com/politica/amostragem-divulga-pesquisa-de-intencao-de-voto-para-senador-no-piaui-446612,s,PI,1,,,Wellington Dias,"52,35",Joel Rodrigues,"8,5",Fábio Sérvio,"4,5",Prof. Ajosé,"3,45",Nel Lopes,"1,65",,,,,,,,,,,,,,
"""PR-02498/2022""",PR,PARANÁ,Governador,1,https://www.paranapesquisas.com.br/pesquisas/parana-pesquisas-divulga-pesquisa-no-estado-do-parana-registro-tse-n-o-o-pr-02498-2022-situacao-eleitoral-para-o-executivo-estadual-e-avaliacao-da-administracao-estadual-junho-2022/,g,PR,0,,,Ratinho Jr,"14,2",Roberto Requião,"4,2",,,,,,,,,,,,,,,,,,,,
"""PR-02498/2022""",PR,PARANÁ,Governador,1,https://www.paranapesquisas.com.br/pesquisas/parana-pesquisas-divulga-pesquisa-no-estado-do-parana-registro-tse-n-o-o-pr-02498-2022-situacao-eleitoral-para-o-executivo-estadual-e-avaliacao-da-administracao-estadual-junho-2022/,g,PR,1,,,Ratinho Jr,"48,5",Roberto Requião,"25,2",Cesar Silvestri Filho,"4,7",Professora Angela Machado,"2,7",Ze Boni,"1,1",,,,,,,,,,,,,,
"""PR-06543/2022""",PR,PARANÁ,"Governador, Deputado Federal, Deputado Estadual, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""RJ-02458/2022""",RJ,RIO DE JANEIRO,"Governador, Senador",1,https://classic.exame.com/wp-content/uploads/2022/06/EXAME-IDEIA-16-DE-JUNHO_ELEICOES_RIO-DE-JANEIRO-editorial.pdf,g,RJ,0,,,Cláudio Castro,18,Marcelo Freixo,13,Marcelo Crivella,2,Rodrigo Neves,2,Felipe Santa Cruz,1,Paulo Ganime,1,Eduardo Paes,1,,,,,,,,,,
"""RJ-02458/2022""",RJ,RIO DE JANEIRO,"Governador, Senador",1,https://classic.exame.com/wp-content/uploads/2022/06/EXAME-IDEIA-16-DE-JUNHO_ELEICOES_RIO-DE-JANEIRO-editorial.pdf,g,RJ,1,,,Cláudio Castro,24,Marcelo Freixo,23,Marcelo Crivella,10,Rodrigo Neves,8,Felipe Santa Cruz,3,Emir Larangeira,2,Cyro Garcia,2,Paulo Ganime,2,Eduardo Serra,1,Milton Temer,1,,,,
"""RJ-02458/2022""",RJ,RIO DE JANEIRO,"Governador, Senador",1,https://classic.exame.com/wp-content/uploads/2022/06/EXAME-IDEIA-16-DE-JUNHO_ELEICOES_RIO-DE-JANEIRO-editorial.pdf,s,RJ,0,,,Romário,5,Crivella,2,Clarissa Garotinho,1,Marcelo Freixo,1,,,,,,,,,,,,,,,,
"""RJ-02458/2022""",RJ,RIO DE JANEIRO,"Governador, Senador",1,https://classic.exame.com/wp-content/uploads/2022/06/EXAME-IDEIA-16-DE-JUNHO_ELEICOES_RIO-DE-JANEIRO-editorial.pdf,s,RJ,1,,,Romário,23,Crivella,15,Cabo Daciolo,12,Alessandro Molon,10,Daniel Silveira,7,André Ceciliano,5,Clarissa Garotinho,4,Washington Reis,3,Luciana Boiteux,3,Otoni de Paula,3,Marcelo Itagiba,2,,
"""RJ-05855/2022""",RJ,RIO DE JANEIRO,"Governador, Senador",1,https://static.poder360.com.br/2022/06/RJ-05855-2022-parana-pesquisas.pdf,g,RJ,0,,,Cláudio Castro,"7,4",Marcelo Freixo,5,Rodrigo Neves,1,,,,,,,,,,,,,,,,,,
"""RJ-05855/2022""",RJ,RIO DE JANEIRO,"Governador, Senador",1,https://static.poder360.com.br/2022/06/RJ-05855-2022-parana-pesquisas.pdf,g,RJ,1,,,Cláudio Castro,"23,2",Marcelo Freixo,"21,4",Rodrigo Neves,8,Coronel Emir Larangeira,"2,6",Felipe Santa Cruz,"2,3",Eduardo Serra,"1,8",Cyro Garcia,"1,7",Paulo Ganime,1,,,,,,,,
"""RJ-05855/2022""",RJ,RIO DE JANEIRO,"Governador, Senador",1,https://static.poder360.com.br/2022/06/RJ-05855-2022-parana-pesquisas.pdf,s,RJ,1,,,Romário,"14,9",Cabo Daciolo,"12,5",Alessandro Molon,"11,3",Crivella,"10,3",Daniel Silveira,"8,1",André Ceciliano,"3,2",Washington Reis,"3,1",Otoni de Paula,"2,7",,,,,,,,
"""RJ-07114/2022""",RJ,RIO DE JANEIRO,"Senador, Governador",1,https://www.uol.com.br/eleicoes/2022/05/23/pesquisa-ipec-rio-de-janeiro-governo-maio.htm,g,RJ,1,,,Cláudio Castro,16,Marcelo Crivella,16,Marcelo Freixo,15,Rodrigo Neves,6,Cyro Garcia,5,Eduardo Serra,3,Felipe Santa Cruz,2,Paulo Ganime,1,,,,,,,,
"""RJ-07114/2022""",RJ,RIO DE JANEIRO,"Senador, Governador",1,https://www.uol.com.br/eleicoes/2022/05/24/pesquisa-ipec-senado-rio-de-janeiro.htm,s,RJ,1,,,Romário,29,Cabo Daciolo,10,Alessandro Molon,8,Daniel Silveira,8,André Ceciliano,6,Luciana Boiteux,4,,,,,,,,,,,,
"""RJ-07114/2022""",RJ,RIO DE JANEIRO,"Senador, Governador",1,https://www.uol.com.br/eleicoes/2022/05/24/pesquisa-ipec-senado-rio-de-janeiro.htm,s,RJ,0,,,Romário,3,Daniel Silveira,2,Alessandro Molon,1,André Ceciliano,1,,,,,,,,,,,,,,,,
"""RJ-08128/2022""",RJ,RIO DE JANEIRO,Governador,1,https://www.gerp.com.br/download/relatorios/DIVULGAC%CC%A7A%CC%83O%20-%202a_2022_Gov-Sen_Pres.pdf,g,RJ,1,,,Claudio Castro,22,Marcelo Freixo,21,Rodrigo Neves,10,Felipe Santa Cruz,2,Eduardo Serra,2,Coronel Emir Larangeira,1,Paulo Ganime,1,Cyro Garcia,1,,,,,,,,
"""RJ-08128/2022""",RJ,RIO DE JANEIRO,Governador,1,https://www.gerp.com.br/download/relatorios/DIVULGAC%CC%A7A%CC%83O%20-%202a_2022_Gov-Sen_Pres.pdf,s,RJ,1,,,Romário,20,Crivella,16,Molon,15,Cabo Daciolo,6,Clarissa Garotinho,5,Luciana Boiteux,3,André Ceciliano,3,,,,,,,,,,
"""RJ-08448/2022""",RJ,RIO DE JANEIRO,"Governador, Deputado Federal, Senador",1,https://diariodorio.com/claudio-castro-lidera-para-governador-do-rio-garotinho-e-freixo-embolados/,g,RJ,0,,,Claudio Castro,"10,2",Marcelo Freixo,"5,5",Garotinho,"3,3",Rodrigo Neves,"1,3",,,,,,,,,,,,,,,,
"""RJ-08448/2022""",RJ,RIO DE JANEIRO,"Governador, Deputado Federal, Senador",1,https://diariodorio.com/claudio-castro-lidera-para-governador-do-rio-garotinho-e-freixo-embolados/,g,RJ,1,,,Claudio Castro,"15,1",Marcelo Freixo,11,Garotinho,"10,1",Rodrigo Neves,"2,6",Cyro Garcia,"1,9",Eduardo Serra,1,,,,,,,,,,,,
"""RJ-08448/2022""",RJ,RIO DE JANEIRO,"Governador, Deputado Federal, Senador",1,https://diariodorio.com/pesquisa-prefab-no-estado-do-rio-para-senador-romario-e-lider-com-197/,s,RJ,0,,,Romário,"10,5",Crivella,"3,7",Cabo Daciolo,"2,3",Daniel Silveira,"2,1",Molon,"2,1",Clarissa Garotinho,"1,3",Washington Reis,"1,3",,,,,,,,,,
"""RJ-08448/2022""",RJ,RIO DE JANEIRO,"Governador, Deputado Federal, Senador",1,https://diariodorio.com/pesquisa-prefab-no-estado-do-rio-para-senador-romario-e-lider-com-197/,s,RJ,1,,,Romário,"19,7",Crivella,"10,4",Cabo Daciolo,"6,7",Washington Reis,"4,5",Molon,"4,4",Clarissa Garotinho,"4,2",Daniel Silveira,"3,7",André Ceciliano,"1,7",,,,,,,,
"""RJ-09916/2022""",RJ,RIO DE JANEIRO,"Senador, Governador",1,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2022/05/17/no-rj-castro-tem-25-freixo-18-e-neves-8-aponta-pesquisa-genialquaest.htm,g,RJ,1,,,Claudio Castro,25,Marcelo Freixo,18,Rodrigo Neves,8,André Ceciliano,2,Paulo Ganime,2,Felipe Santa Cruz,1,,,,,,,,,,,,
"""RJ-09916/2022""",RJ,RIO DE JANEIRO,"Senador, Governador",1,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2022/05/17/no-rj-castro-tem-25-freixo-18-e-neves-8-aponta-pesquisa-genialquaest.htm,g,RJ,0,,,Claudio Castro,6,Marcelo Freixo,2,,,,,,,,,,,,,,,,,,,,
"""RJ-09916/2022""",RJ,RIO DE JANEIRO,"Senador, Governador",1,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2022/05/17/no-rj-castro-tem-25-freixo-18-e-neves-8-aponta-pesquisa-genialquaest.htm,s,RJ,1,,,Romário,19,Crivella,11,Molon,10,Clarissa Garotinho,6,Daniel Silveira,4,Washington Reis,3,Otoni de Paula,3,André Ceciliano,2,,,,,,,,
"""RN-00845/2022""",RN,RIO GRANDE DO NORTE,"Senador, Governador, Deputado Distrital, Deputado Estadual, Deputado Federal",1,https://98fmnatal.com.br/ultimas/exatus-fatima-tem-388-das-intencoes-de-voto-e-venceria-no-1o-turno-fabio-dantas-aparece-com-13-e-styvenson-118/,g,RN,1,,,Fátima Bezerra,"38,8",Fábio Dantas,13,Styvenson Valentim,"11,8",Haroldo Azevedo,"1,55",,,,,,,,,,,,,,,,
"""RN-00845/2022""",RN,RIO GRANDE DO NORTE,"Senador, Governador, Deputado Distrital, Deputado Estadual, Deputado Federal",1,https://98fmnatal.com.br/ultimas/carlos-eduardo-aparece-com-297-em-nova-pesquisa-exatus-rafael-surpreende-e-beira-os-dois-digitos/,s,RN,1,,,Carlos Eduardo Alves,"29,7",Rogério Marinho,"15,2",Rafael Motta,"9,65",Ney Lopes de Souza,3,Robério Paulino,"1,8",,,,,,,,,,,,,,
"""RN-01962/2022""",RN,RIO GRANDE DO NORTE,"Governador, Senador",1,https://saibamais.jor.br/2022/05/fatima-mantem-lideranca-com-36-dos-votos-e-seria-reeleita-no-1o-turno-aponta-pesquisa/,g,RN,1,,,Fátima Bezerra,36,Styvenson Valentim,"15,2",Fábio Dantas,"11,3",Wesli Dantas,"1,4",,,,,,,,,,,,,,,,
"""RN-01962/2022""",RN,RIO GRANDE DO NORTE,"Governador, Senador",1,https://saibamais.jor.br/2022/05/fatima-mantem-lideranca-com-36-dos-votos-e-seria-reeleita-no-1o-turno-aponta-pesquisa/,g,RN,0,,,Fátima Bezerra,"21,8",Styvenson Valentim,"5,1",Fábio Dantas,"4,2",,,,,,,,,,,,,,,,,,
"""RN-01962/2022""",RN,RIO GRANDE DO NORTE,"Governador, Senador",1,https://saibamais.jor.br/2022/05/agorasei-para-senado-no-rn-aponta-carlos-eduardo-na-lideranca-com-263/,s,RN,1,,,Carlos Eduardo,"26,3",Rogério Marinho,"18,9",Rafael Motta,"8,1",Ney Lopes,3,Robério Paulino,"1,5",,,,,,,,,,,,,,
"""RN-01962/2022""",RN,RIO GRANDE DO NORTE,"Governador, Senador",1,https://saibamais.jor.br/2022/05/agorasei-para-senado-no-rn-aponta-carlos-eduardo-na-lideranca-com-263/,s,RN,0,,,Rogério Marinho,"5,6",Carlos Eduardo,"3,8",Rafael Motta,"1,3",,,,,,,,,,,,,,,,,,
"""RN-02196/2022""",RN,RIO GRANDE DO NORTE,"Governador, Deputado Distrital, Deputado Estadual, Deputado Federal, Senador",1,https://pordentrodorn.com.br/2022/06/03/pesquisa-sensatus-band-aponta-lideranca-de-fatima-com-395-das-intencoes-de-votos-para-o-governo-do-rn/,g,RN,1,,,Fátima Bezerra,"39,5",Fábio Dantas,"15,1",Styvenson Valentim,"10,7",,,,,,,,,,,,,,,,,,
"""RN-02196/2022""",RN,RIO GRANDE DO NORTE,"Governador, Deputado Distrital, Deputado Estadual, Deputado Federal, Senador",1,https://pordentrodorn.com.br/2022/06/03/pesquisa-sensatus-band-aponta-lideranca-de-fatima-com-395-das-intencoes-de-votos-para-o-governo-do-rn/,s,RN,1,,,Carlos Eduardo Alves,"20,9",Rogério Marinho,"15,6",Rafael Motta,"10,9",Ney Lopes,"1,9",,,,,,,,,,,,,,,,
"""RN-02313/2022""",RN,RIO GRANDE DO NORTE,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://blogdobarreto.com.br/vantagem-de-carlos-eduardo-sobre-rogerio-diminui-aponta-pesquisa-seta/,s,RN,0,,,Carlos Eduardo,"9,3",Rogerio Marinho,"7,1",Rafael Motta,"2,9",,,,,,,,,,,,,,,,,,
"""RN-02313/2022""",RN,RIO GRANDE DO NORTE,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://blogdobarreto.com.br/vantagem-de-carlos-eduardo-sobre-rogerio-diminui-aponta-pesquisa-seta/,s,RN,1,,,Carlos Eduardo,"18,3",Rogério Marinho,"15,7",Rafael Motta,"8,7",Ney Lopes,"4,4",Freitas Junior,"3,3",Dario Barbosa,"2,3",Shirley Medeiros,"1,2",,,,,,,,,,
"""RN-02313/2022""",RN,RIO GRANDE DO NORTE,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://nominuto.com/noticias/eleicoes/fatima-lidera-pesquisa-para-governo-do-rn-com-3412/226975/,g,RN,1,,,Fátima Bezerra,"34,7",Fábio Dantas,"12,1",Styvenson Valentim,"11,7",Wesli Natal Zuera,"2,6",Danniel Morais,"1,7",Clorisa Linhares,"1,1",,,,,,,,,,,,
"""RN-03991/2022""",RN,RIO GRANDE DO NORTE,"Governador, Deputado Distrital, Deputado Estadual, Deputado Federal, Senador",1,https://saibamais.jor.br/2022/06/fatima-bezerra-aumenta-distancia-para-o-2o-lugar-e-mantem-lideranca-em-pesquisa-para-governo-no-rn/,g,RN,1,,,Fátima Bezerra,"35,8",Fábio Dantas,"16,2",Styvenson Valentim,"13,4",,,,,,,,,,,,,,,,,,
"""RN-03991/2022""",RN,RIO GRANDE DO NORTE,"Governador, Deputado Distrital, Deputado Estadual, Deputado Federal, Senador",1,https://98fmnatal.com.br/ultimas/carlos-eduardo-lidera-corrida-para-o-senado-no-rn-seguido-de-rogerio-e-rafael-motta-aponta-nova-pesquisa/,s,RN,1,,,Carlos Eduardo,"25,5",Rogério Marinho,"21,6",Rafael Motta,"11,1",Ney Lopes,"2,1",Freitas Júnior,"1,1",,,,,,,,,,,,,,
"""RN-05235/2022""",RN,RIO GRANDE DO NORTE,"Governador, Senador",1,https://98fmnatal.com.br/ultimas/fatima-tem-317-e-fabio-151-aponta-pesquisa-brasmarket-em-cenario-sem-styvenson/,g,RN,1,,,Fátima Bezerra,"31,7",Fábio Dantas,"15,1",Danniel Morais,"3,6",Clorisa Linhares,"1,9",,,,,,,,,,,,,,,,
"""RN-05235/2022""",RN,RIO GRANDE DO NORTE,"Governador, Senador",1,https://98fmnatal.com.br/ultimas/fatima-tem-317-e-fabio-151-aponta-pesquisa-brasmarket-em-cenario-sem-styvenson/,g,RN,0,,,Fátima Bezerra,"17,2",Fábio Dantas,"11,8",Styvenson Valentim,"2,4",,,,,,,,,,,,,,,,,,
"""RN-05235/2022""",RN,RIO GRANDE DO NORTE,"Governador, Senador",1,https://98fmnatal.com.br/ultimas/brasmarket-rogerio-marinho-e-carlos-eduardo-estao-tecnicamente-empatados-para-o-senado/,s,RN,1,,,Rogério Marinho,"22,9",Carlos Eduardo,"21,2",Rafael Motta,"6,4",,,,,,,,,,,,,,,,,,
"""RN-07483/2022""",RN,RIO GRANDE DO NORTE,"Senador, Deputado Distrital, Deputado Estadual, Governador, Deputado Federal",1,https://www.novonoticias.com.br/pesquisa-bramane-fatima-lidera-corrida-ao-governo-em-todos-os-cenario/,g,RN,1,,,Fátima Bezerra,"31,4",Styvenson Valentim,15,Fábio Dantas,"8,3",Haroldo Azevedo,"2,7",Clorissa Linhares,"1,1",,,,,,,,,,,,,,
"""RN-07483/2022""",RN,RIO GRANDE DO NORTE,"Senador, Deputado Distrital, Deputado Estadual, Governador, Deputado Federal",1,https://www.novonoticias.com.br/pesquisa-bramane-fatima-lidera-corrida-ao-governo-em-todos-os-cenario/,g,RN,0,,,Fátima Bezerra,"27,5",Styvenson Valentim,"10,1",Fábio Dantas,"7,6",Haroldo Azevedo,"1,2",,,,,,,,,,,,,,,,
"""RN-07483/2022""",RN,RIO GRANDE DO NORTE,"Senador, Deputado Distrital, Deputado Estadual, Governador, Deputado Federal",1,https://saibamais.jor.br/2022/05/pesquisa-bramane-carlos-eduardo-e-rogerio-marinho-tecnicamente-empatados-para-o-senado/,s,RN,0,,,Rogério Marinho,"10,8",Carlos Eduardo,"9,7",,,,,,,,,,,,,,,,,,,,
"""RN-07483/2022""",RN,RIO GRANDE DO NORTE,"Senador, Deputado Distrital, Deputado Estadual, Governador, Deputado Federal",1,https://saibamais.jor.br/2022/05/pesquisa-bramane-carlos-eduardo-e-rogerio-marinho-tecnicamente-empatados-para-o-senado/,s,RN,1,,,Rogério Marinho,"18,1",Carlos Eduardo,"17,3",,,,,,,,,,,,,,,,,,,,
"""RN-09111/2022""",RN,RIO GRANDE DO NORTE,"Senador, Governador, Deputado Distrital, Deputado Estadual, Deputado Federal",1,https://saibamais.jor.br/2022/05/pesquisa-item-fatima-bezerra-lidera-com-folga-styvenson-e-fabio-dantas-estao-empatados-em-2o-lugar/,g,RN,1,,,Fátima Bezerra,"33,8",Fábio Dantas,"14,8",Styvenson Valentim,"14,4",Clorisa Linhares,"1,9",Haroldo Azevedo,"1,6",Daniel Morais,"1,1",,,,,,,,,,,,
"""RN-09111/2022""",RN,RIO GRANDE DO NORTE,"Senador, Governador, Deputado Distrital, Deputado Estadual, Deputado Federal",1,https://saibamais.jor.br/2022/05/pesquisa-item-para-o-senado-rogerio-marinho-carlos-eduardo-e-rafael-motta-estao-tecnicamente-empatados/,s,RN,1,,,Rogério Marinho,"14,7",Carlos Eduardo,"13,4",Rafael Mota,"13,4",Robério Paulino,"1,1",,,,,,,,,,,,,,,,
"""RO-00114/2022""",RO,RONDÔNIA,"Senador, Governador",0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
"""RO-05095/2022""",RO,RONDÔNIA,"Senador, Deputado Distrital, Deputado Estadual, Deputado Federal, Governador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""RO-05987/2022""",RO,RONDÔNIA,"Governador, Deputado Estadual, Deputado Federal, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""RO-06030/2022""",RO,RONDÔNIA,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://alertarondonia.com.br/noticias/marcos-rocha-abre-vantagem-na-corrida-sucessoria-para-o-governo-de-rondonia/,g,RO,1,,,Marcos Rocha,"26,67",Marcos Rogério,"16,78",Leo Morais,"11,22",Vinicius Miguel,"5,89",Daniel Pereira,"4,33",Anselmo de Jesus,2,Didas Cordeiro,"1,22",,,,,,,,,,
"""RO-06030/2022""",RO,RONDÔNIA,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://brasil364.com.br/veja-como-ficou-a-nova-pesquisa-para-o-senado-em-rondonia/,s,RO,1,,,Expedito Junior,"25,67",Jaime Bagatoli,"14,22",Jaqueline Cassol,"11,11",Amir Lando,"10,33",Mariana Carvalho,"9,89",Daniel Pereira,"4,33",Ramun Cajui,"1,78",Pastor Josinelio,"1,56",Dr. Léo Fachim,"1,33",,,,,,
"""RS-02278/2022""",RS,RIO GRANDE DO SUL,"Senador, Governador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""RS-02422/2022""",RS,RIO GRANDE DO SUL,"Governador, Senador",1,https://www.uol.com.br/eleicoes/2022/05/27/pesquisa-real-time-big-data-governo-rio-grande-do-sul-maio.htm,g,RS,1,,,Onyx Lorenzoni,23,Edegar Pretto,7,Ranolfo Vieira Jr,7,Beto Albuquerque,6,Pedro Ruas,6,Luiz Carlos Heinze,6,Vieira da Cunha,3,Gabriel Souza,2,Roberto Argenta,1,,,,,,
"""RS-02422/2022""",RS,RIO GRANDE DO SUL,"Governador, Senador",1,https://www.uol.com.br/eleicoes/2022/05/27/pesquisa-real-time-big-data-governo-rio-grande-do-sul-maio.htm,s,RS,1,,,Manuela d'Ávila,22,Hamilton Mourão,22,Ana Amélia,11,José Ivo Sartori,11,Lasier Martins,6,Nelson Marchezan,5,,,,,,,,,,,,
"""RS-04825/2022""",RS,RIO GRANDE DO SUL,"Governador, Senador",1,https://classic.exame.com/wp-content/uploads/2022/06/EXAME-IDEIA-16-DE-JUNHO_ELEICOES_RIO-GRANDE-DO-SUL-editorial.pdf,g,RS,0,,,Onyx Lorenzoni,6,Edegar Pretto,5,Ranolfo Vieira Jr,5,Eduardo Leite,2,Beto Albuquerque,2,Luis Carlos Heinze,1,José Ivo,1,Romildo Bolzan Jr,1,Pedro Ruas,1,Manuela d'Ávila,1,,,,
"""RS-04825/2022""",RS,RIO GRANDE DO SUL,"Governador, Senador",1,https://classic.exame.com/wp-content/uploads/2022/06/EXAME-IDEIA-16-DE-JUNHO_ELEICOES_RIO-GRANDE-DO-SUL-editorial.pdf,g,RS,1,,,Onyx Lorenzoni,25,Beto Albuquerque,10,Ranolfo Vieira Jr,10,Edegar Pretto,8,Luis Carlos Heinze,7,Pedro Ruas,5,Gabriel Souza,3,Vieira da Cunha,3,Roberto Argenta,1,,,,,,
