pesquisa_id;ano;unidades_federativas_id;unidade_federativa_nome;ambito;cargos_id;cargo;tipo_id;tipo;turno;data_pesquisa;instituto_id;instituto;voto_tipo;cenario_id;cenario_descricao;candidatos_id;candidato_partido;candidato;ano_default;condicao;percentual;data_referencia;margem_mais;margem_menos;contratante;num_registro;orgao_registro;qtd_entrevistas;partidos_id;partido;cidade
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14441;"Diversos candidatos";4188;"Ricardo Tripoli (PSDB)";"Ricardo Tripoli";;0;1.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;33;PSDB;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14442;"Diversos candidatos";79;"Aloysio Nunes (PSDB)";"Aloysio Nunes";;0;4.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;33;PSDB;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14442;"Diversos candidatos";212;"branco / nulo / indeciso / nenhum (N/A)";"branco / nulo / indeciso / nenhum";;1;20.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;1;N/A;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14442;"Diversos candidatos";270;"Celso Russomanno (PRB)";"Celso Russomanno";;0;15.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;25;PRB;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14442;"Diversos candidatos";430;"Eduardo Jorge (PV)";"Eduardo Jorge";;0;1.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;44;PV;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14442;"Diversos candidatos";561;"Gabriel Chalita (PMDB)";"Gabriel Chalita";;0;3.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;16;PMDB;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14442;"Diversos candidatos";625;"Guilherme Afif Domingos (PSD)";"Guilherme Afif Domingos";;0;2.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;32;PSD;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14442;"Diversos candidatos";678;"indeciso / não sabe / não respondeu (N/A)";"indeciso / não sabe / não respondeu";;1;11.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;1;N/A;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14442;"Diversos candidatos";1090;"Marta Suplicy (PT)";"Marta Suplicy";;0;28.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;39;PT;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14442;"Diversos candidatos";1178;"Netinho de Paula (PC do B)";"Netinho de Paula";;0;5.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;9;"PC do B";"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14442;"Diversos candidatos";1570;"Soninha (PPS)";Soninha;;0;6.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;23;PPS;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14442;"Diversos candidatos";3932;"Paulinho da Força (PDT)";"Paulinho da Força";;0;6.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;10;PDT;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14443;"Diversos candidatos";212;"branco / nulo / indeciso / nenhum (N/A)";"branco / nulo / indeciso / nenhum";;1;11.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;1;N/A;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14443;"Diversos candidatos";270;"Celso Russomanno (PRB)";"Celso Russomanno";;0;12.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;25;PRB;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14443;"Diversos candidatos";625;"Guilherme Afif Domingos (PSD)";"Guilherme Afif Domingos";;0;1.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;32;PSD;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14443;"Diversos candidatos";678;"indeciso / não sabe / não respondeu (N/A)";"indeciso / não sabe / não respondeu";;1;13.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;1;N/A;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14443;"Diversos candidatos";824;"Serra (PSDB)";Serra;;0;22.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;33;PSDB;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14443;"Diversos candidatos";995;"Major Olímpio (PDT)";"Major Olímpio";2018-Senador;0;0.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;10;PDT;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14443;"Diversos candidatos";1090;"Marta Suplicy (PT)";"Marta Suplicy";;0;28.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;39;PT;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14443;"Diversos candidatos";1178;"Netinho de Paula (PC do B)";"Netinho de Paula";;0;5.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;9;"PC do B";"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14443;"Diversos candidatos";1290;"Paulo Skaf (PMDB)";"Paulo Skaf";;0;4.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;16;PMDB;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14443;"Diversos candidatos";1570;"Soninha (PPS)";Soninha;;0;5.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;23;PPS;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14444;"Diversos candidatos";212;"branco / nulo / indeciso / nenhum (N/A)";"branco / nulo / indeciso / nenhum";;1;20.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;1;N/A;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14444;"Diversos candidatos";270;"Celso Russomanno (PRB)";"Celso Russomanno";;0;15.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;25;PRB;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14444;"Diversos candidatos";430;"Eduardo Jorge (PV)";"Eduardo Jorge";;0;1.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;44;PV;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14444;"Diversos candidatos";561;"Gabriel Chalita (PMDB)";"Gabriel Chalita";;0;3.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;16;PMDB;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14444;"Diversos candidatos";625;"Guilherme Afif Domingos (PSD)";"Guilherme Afif Domingos";;0;2.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;32;PSD;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14444;"Diversos candidatos";678;"indeciso / não sabe / não respondeu (N/A)";"indeciso / não sabe / não respondeu";;1;12.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;1;N/A;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14444;"Diversos candidatos";778;"José Aníbal (PSDB)";"José Aníbal";;0;2.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;33;PSDB;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14444;"Diversos candidatos";1090;"Marta Suplicy (PT)";"Marta Suplicy";;0;29.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;39;PT;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14444;"Diversos candidatos";1178;"Netinho de Paula (PC do B)";"Netinho de Paula";;0;5.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;9;"PC do B";"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14444;"Diversos candidatos";1570;"Soninha (PPS)";Soninha;;0;6.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;23;PPS;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;2;Estimulada;1;2011-07-13;142;"Vox Populi";"Votos Totais";14444;"Diversos candidatos";3932;"Paulinho da Força (PDT)";"Paulinho da Força";;0;6.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;10;PDT;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;1;Espontânea;1;2011-07-13;142;"Vox Populi";"Votos Totais";14445;"Diversos candidatos";212;"branco / nulo / indeciso / nenhum (N/A)";"branco / nulo / indeciso / nenhum";;1;11.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;1;N/A;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;1;Espontânea;1;2011-07-13;142;"Vox Populi";"Votos Totais";14445;"Diversos candidatos";237;"Candidato do PT (N/A)";"Candidato do PT";;1;1.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;1;N/A;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;1;Espontânea;1;2011-07-13;142;"Vox Populi";"Votos Totais";14445;"Diversos candidatos";270;"Celso Russomanno (PRB)";"Celso Russomanno";;0;1.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;25;PRB;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;1;Espontânea;1;2011-07-13;142;"Vox Populi";"Votos Totais";14445;"Diversos candidatos";78;"Aloizio Mercadante (PT)";"Aloizio Mercadante";;0;1.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;39;PT;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;1;Espontânea;1;2011-07-13;142;"Vox Populi";"Votos Totais";14445;"Diversos candidatos";575;"Alckmin (PSDB)";Alckmin;2014-Governador;0;1.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;33;PSDB;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;1;Espontânea;1;2011-07-13;142;"Vox Populi";"Votos Totais";14445;"Diversos candidatos";600;"Gilberto Kassab (PSD)";"Gilberto Kassab";;0;6.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;32;PSD;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;1;Espontânea;1;2011-07-13;142;"Vox Populi";"Votos Totais";14445;"Diversos candidatos";678;"indeciso / não sabe / não respondeu (N/A)";"indeciso / não sabe / não respondeu";;1;59.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;1;N/A;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;1;Espontânea;1;2011-07-13;142;"Vox Populi";"Votos Totais";14445;"Diversos candidatos";1243;"Outros (N/A)";Outros;;1;3.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;1;N/A;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;1;Espontânea;1;2011-07-13;142;"Vox Populi";"Votos Totais";14445;"Diversos candidatos";1275;"Paulo Maluf (PP)";"Paulo Maluf";;0;3.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;20;PP;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;1;Espontânea;1;2011-07-13;142;"Vox Populi";"Votos Totais";14445;"Diversos candidatos";824;"Serra (PSDB)";Serra;;0;3.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;33;PSDB;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;1;Espontânea;1;2011-07-13;142;"Vox Populi";"Votos Totais";14445;"Diversos candidatos";1090;"Marta Suplicy (PT)";"Marta Suplicy";;0;9.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;39;PT;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;1;Espontânea;1;2011-07-13;142;"Vox Populi";"Votos Totais";14445;"Diversos candidatos";971;"Luiza Erundina (PSB)";"Luiza Erundina";;0;1.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;30;PSB;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;1;Espontânea;1;2011-07-13;142;"Vox Populi";"Votos Totais";14445;"Diversos candidatos";973;"Lula (PT)";Lula;;0;1.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;39;PT;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;1;Espontânea;1;2011-07-13;142;"Vox Populi";"Votos Totais";14445;"Diversos candidatos";3932;"Paulinho da Força (PDT)";"Paulinho da Força";;0;1.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;10;PDT;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;3;Rejeição;1;2011-07-13;142;"Vox Populi";"Votos Totais";14446;"Diversos candidatos";78;"Aloizio Mercadante (PT)";"Aloizio Mercadante";;0;4.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;39;PT;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;3;Rejeição;1;2011-07-13;142;"Vox Populi";"Votos Totais";14446;"Diversos candidatos";79;"Aloysio Nunes (PSDB)";"Aloysio Nunes";;0;1.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;33;PSDB;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;3;Rejeição;1;2011-07-13;142;"Vox Populi";"Votos Totais";14446;"Diversos candidatos";270;"Celso Russomanno (PRB)";"Celso Russomanno";;0;3.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;25;PRB;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;3;Rejeição;1;2011-07-13;142;"Vox Populi";"Votos Totais";14446;"Diversos candidatos";430;"Eduardo Jorge (PV)";"Eduardo Jorge";;0;1.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;44;PV;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;3;Rejeição;1;2011-07-13;142;"Vox Populi";"Votos Totais";14446;"Diversos candidatos";508;"Fernando Haddad (PT)";"Fernando Haddad";2018-Presidente;0;1.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;39;PT;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;3;Rejeição;1;2011-07-13;142;"Vox Populi";"Votos Totais";14446;"Diversos candidatos";561;"Gabriel Chalita (PMDB)";"Gabriel Chalita";;0;1.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;16;PMDB;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;3;Rejeição;1;2011-07-13;142;"Vox Populi";"Votos Totais";14446;"Diversos candidatos";625;"Guilherme Afif Domingos (PSD)";"Guilherme Afif Domingos";;0;1.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;32;PSD;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;3;Rejeição;1;2011-07-13;142;"Vox Populi";"Votos Totais";14446;"Diversos candidatos";778;"José Aníbal (PSDB)";"José Aníbal";;0;1.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;33;PSDB;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;3;Rejeição;1;2011-07-13;142;"Vox Populi";"Votos Totais";14446;"Diversos candidatos";824;"Serra (PSDB)";Serra;;0;16.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;33;PSDB;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;3;Rejeição;1;2011-07-13;142;"Vox Populi";"Votos Totais";14446;"Diversos candidatos";995;"Major Olímpio (PDT)";"Major Olímpio";2018-Senador;0;3.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;10;PDT;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;3;Rejeição;1;2011-07-13;142;"Vox Populi";"Votos Totais";14446;"Diversos candidatos";1090;"Marta Suplicy (PT)";"Marta Suplicy";;0;18.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;39;PT;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;3;Rejeição;1;2011-07-13;142;"Vox Populi";"Votos Totais";14446;"Diversos candidatos";1178;"Netinho de Paula (PC do B)";"Netinho de Paula";;0;16.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;9;"PC do B";"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;3;Rejeição;1;2011-07-13;142;"Vox Populi";"Votos Totais";14446;"Diversos candidatos";1207;"Não rejeita nenhum / Poderia votar em qualquer um (N/A)";"Não rejeita nenhum / Poderia votar em qualquer um";;1;9.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;1;N/A;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;3;Rejeição;1;2011-07-13;142;"Vox Populi";"Votos Totais";14446;"Diversos candidatos";1210;"não sabe / não respondeu (N/A)";"não sabe / não respondeu";;1;9.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;1;N/A;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;3;Rejeição;1;2011-07-13;142;"Vox Populi";"Votos Totais";14446;"Diversos candidatos";1290;"Paulo Skaf (PMDB)";"Paulo Skaf";;0;1.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;16;PMDB;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;3;Rejeição;1;2011-07-13;142;"Vox Populi";"Votos Totais";14446;"Diversos candidatos";1389;"Rejeita todos / Não votaria em nenhum (N/A)";"Rejeita todos / Não votaria em nenhum";;1;8.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;1;N/A;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;3;Rejeição;1;2011-07-13;142;"Vox Populi";"Votos Totais";14446;"Diversos candidatos";1570;"Soninha (PPS)";Soninha;;0;4.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;23;PPS;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;3;Rejeição;1;2011-07-13;142;"Vox Populi";"Votos Totais";14446;"Diversos candidatos";3068;"Jilmar Tatto (PT)";"Jilmar Tatto";;0;1.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;39;PT;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;3;Rejeição;1;2011-07-13;142;"Vox Populi";"Votos Totais";14446;"Diversos candidatos";3932;"Paulinho da Força (PDT)";"Paulinho da Força";;0;3.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;10;PDT;"São Paulo"
6052;2012;27;"SÃO PAULO";SP;2;Prefeito;3;Rejeição;1;2011-07-13;142;"Vox Populi";"Votos Totais";14446;"Diversos candidatos";4188;"Ricardo Tripoli (PSDB)";"Ricardo Tripoli";;0;2.00;9-13.jul.2011;3.10;3.10;"Força Sindical";;;1000;33;PSDB;"São Paulo"
6053;2012;3;AMAZONAS;AM;2;Prefeito;2;Estimulada;1;2011-08-02;4;Action;"Votos Totais";14447;"Diversos candidatos";86;"Amazonino Mendes (PTB)";"Amazonino Mendes";2018-Governador;0;10.90;30.jul-2.ago.2011;4.00;4.00;;;;0;40;PTB;Manaus
6053;2012;3;AMAZONAS;AM;2;Prefeito;2;Estimulada;1;2011-08-02;4;Action;"Votos Totais";14447;"Diversos candidatos";212;"branco / nulo / indeciso / nenhum (N/A)";"branco / nulo / indeciso / nenhum";;1;11.90;30.jul-2.ago.2011;4.00;4.00;;;;0;1;N/A;Manaus
6053;2012;3;AMAZONAS;AM;2;Prefeito;2;Estimulada;1;2011-08-02;4;Action;"Votos Totais";14447;"Diversos candidatos";537;"Francisco Praciano (PT)";"Francisco Praciano";;0;10.40;30.jul-2.ago.2011;4.00;4.00;;;;0;39;PT;Manaus
6053;2012;3;AMAZONAS;AM;2;Prefeito;2;Estimulada;1;2011-08-02;4;Action;"Votos Totais";14447;"Diversos candidatos";657;"Hissa Abrahão (PPS)";"Hissa Abrahão";;0;8.70;30.jul-2.ago.2011;4.00;4.00;;;;0;23;PPS;Manaus
6053;2012;3;AMAZONAS;AM;2;Prefeito;2;Estimulada;1;2011-08-02;4;Action;"Votos Totais";14447;"Diversos candidatos";678;"indeciso / não sabe / não respondeu (N/A)";"indeciso / não sabe / não respondeu";;1;11.40;30.jul-2.ago.2011;4.00;4.00;;;;0;1;N/A;Manaus
6053;2012;3;AMAZONAS;AM;2;Prefeito;2;Estimulada;1;2011-08-02;4;Action;"Votos Totais";14447;"Diversos candidatos";1543;"Serafim Corrêa (PSB)";"Serafim Corrêa";;0;16.00;30.jul-2.ago.2011;4.00;4.00;;;;0;30;PSB;Manaus
6053;2012;3;AMAZONAS;AM;2;Prefeito;2;Estimulada;1;2011-08-02;4;Action;"Votos Totais";14447;"Diversos candidatos";4129;"Rebeca Garcia (PP)";"Rebeca Garcia";;0;20.80;30.jul-2.ago.2011;4.00;4.00;;;;0;20;PP;Manaus
6054;2012;25;"SANTA CATARINA";SC;2;Prefeito;2;Estimulada;1;2011-08-03;216;IPS;"Votos Totais";14448;"Diversos candidatos";2114;"Carlito Merss (PT)";"Carlito Merss";;0;6.00;3.ago.2011;0.00;0.00;;;;0;39;PT;Joinville
6054;2012;25;"SANTA CATARINA";SC;2;Prefeito;2;Estimulada;1;2011-08-03;216;IPS;"Votos Totais";14448;"Diversos candidatos";212;"branco / nulo / indeciso / nenhum (N/A)";"branco / nulo / indeciso / nenhum";;1;13.10;3.ago.2011;0.00;0.00;;;;0;1;N/A;Joinville
6054;2012;25;"SANTA CATARINA";SC;2;Prefeito;2;Estimulada;1;2011-08-03;216;IPS;"Votos Totais";14448;"Diversos candidatos";1210;"não sabe / não respondeu (N/A)";"não sabe / não respondeu";;1;4.70;3.ago.2011;0.00;0.00;;;;0;1;N/A;Joinville
6054;2012;25;"SANTA CATARINA";SC;2;Prefeito;2;Estimulada;1;2011-08-03;216;IPS;"Votos Totais";14448;"Diversos candidatos";3308;"Kennedy Nunes (PSD)";"Kennedy Nunes";;0;32.00;3.ago.2011;0.00;0.00;;;;0;32;PSD;Joinville
6054;2012;25;"SANTA CATARINA";SC;2;Prefeito;2;Estimulada;1;2011-08-03;216;IPS;"Votos Totais";14448;"Diversos candidatos";3541;"Marco Antônio Tebaldi (PSDB)";"Marco Antônio Tebaldi";;0;23.80;3.ago.2011;0.00;0.00;;;;0;33;PSDB;Joinville
6054;2012;25;"SANTA CATARINA";SC;2;Prefeito;2;Estimulada;1;2011-08-03;216;IPS;"Votos Totais";14448;"Diversos candidatos";4579;"Udo Döhler (PMDB)";"Udo Döhler";;0;20.50;3.ago.2011;0.00;0.00;;;;0;16;PMDB;Joinville
6054;2012;25;"SANTA CATARINA";SC;2;Prefeito;2;Estimulada;1;2011-08-03;216;IPS;"Votos Totais";14449;"Diversos candidatos";212;"branco / nulo / indeciso / nenhum (N/A)";"branco / nulo / indeciso / nenhum";;1;18.40;3.ago.2011;0.00;0.00;;;;0;1;N/A;Joinville
6054;2012;25;"SANTA CATARINA";SC;2;Prefeito;2;Estimulada;1;2011-08-03;216;IPS;"Votos Totais";14449;"Diversos candidatos";1102;"Mauro Mariani (PMDB)";"Mauro Mariani";2018-Governador;0;31.30;3.ago.2011;0.00;0.00;;;;0;16;PMDB;Joinville
6054;2012;25;"SANTA CATARINA";SC;2;Prefeito;2;Estimulada;1;2011-08-03;216;IPS;"Votos Totais";14449;"Diversos candidatos";2114;"Carlito Merss (PT)";"Carlito Merss";;0;6.60;3.ago.2011;0.00;0.00;;;;0;39;PT;Joinville
6054;2012;25;"SANTA CATARINA";SC;2;Prefeito;2;Estimulada;1;2011-08-03;216;IPS;"Votos Totais";14449;"Diversos candidatos";3000;"Ivandro de Souza (PSDB)";"Ivandro de Souza";;0;2.70;3.ago.2011;0.00;0.00;;;;0;33;PSDB;Joinville
6054;2012;25;"SANTA CATARINA";SC;2;Prefeito;2;Estimulada;1;2011-08-03;216;IPS;"Votos Totais";14449;"Diversos candidatos";3308;"Kennedy Nunes (PSD)";"Kennedy Nunes";;0;35.20;3.ago.2011;0.00;0.00;;;;0;32;PSD;Joinville
6054;2012;25;"SANTA CATARINA";SC;2;Prefeito;2;Estimulada;1;2011-08-03;216;IPS;"Votos Totais";14449;"Diversos candidatos";1210;"não sabe / não respondeu (N/A)";"não sabe / não respondeu";;1;5.90;3.ago.2011;0.00;0.00;;;;0;1;N/A;Joinville
6054;2012;25;"SANTA CATARINA";SC;2;Prefeito;2;Estimulada;1;2011-08-03;216;IPS;"Votos Totais";14450;"Diversos candidatos";212;"branco / nulo / indeciso / nenhum (N/A)";"branco / nulo / indeciso / nenhum";;1;15.10;3.ago.2011;0.00;0.00;;;;0;1;N/A;Joinville
6054;2012;25;"SANTA CATARINA";SC;2;Prefeito;2;Estimulada;1;2011-08-03;216;IPS;"Votos Totais";14450;"Diversos candidatos";1210;"não sabe / não respondeu (N/A)";"não sabe / não respondeu";;1;4.30;3.ago.2011;0.00;0.00;;;;0;1;N/A;Joinville
