obs,tse_id,url,estado,cidade,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
,PA-09539/2016,http://www.carajastudodebom.com.br/noticia/curionopolis/001488174/candidato-do-pps-e-o-favorito-para-conquistar-prefeitura-de-curionopolis,PA,CURIONÓPOLIS,1,P,1.0,,0.0,Valdeir da União,42.33,Adonei,34.42,Professora Amparo,15.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PA-03493/2016,https://www.jesocarneiro.com.br/cidade/candidato-a-prefeito-do-pmdb-de-ruropolis-lidera-pesquisa-agora-com-502.html,PA,RURÓPOLIS,1,P,1.0,,0.0,Taka (Joselino Padilha),50.2,Pablo,35.5,Anésio,3.9,Henrique,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PA-05548/2016,https://blogdodamiaocavalcante.blogspot.com/2016/09/eleicoes-2016-candidato-do-pmdb-lidera.html,PA,RURÓPOLIS,1,P,1.0,,0.0,Taka (Joselino Padilha),46.0,Pablo Genuíno,31.0,Irmão Anésio ,6.0,Henrique da HP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PA-05548/2016,https://blogdodamiaocavalcante.blogspot.com/2016/09/eleicoes-2016-candidato-do-pmdb-lidera.html,PA,RURÓPOLIS,1,P,0.0,,0.0,Taka (Joselino Padilha),40.0,Pablo Genuíno,29.0,Irmão Anésio ,6.0,Henrique da HP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PA-02110/2016,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/54180/PA021102016.pdf,PA,PACAJÁ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pesquisa acusada de falsificação: https://diogenesbrandao.blogspot.com/2017/05/denuncia-falsificacao-da-pesquisa-doxa.html. Eleição Suplementar,PA-01934/2016,https://diogenesbrandao.blogspot.com/2017_05_19_archive.html,PA,TOMÉ-AÇU,1,P,1.0,,,Jonas,23.8,Bruna,19.7,Aurenice,18.0,Amilton Caliman,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pesquisa acusada de falsificação: https://diogenesbrandao.blogspot.com/2017/05/denuncia-falsificacao-da-pesquisa-doxa.html. Eleição Suplementar,PA-01934/2016,https://diogenesbrandao.blogspot.com/2017_05_19_archive.html,PA,TOMÉ-AÇU,1,P,0.0,,,Jonas,18.9,Amilton Caliman,15.3,Bruna,15.0,Aurenice,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eleição Suplementar,PA-07126/2016,https://www.sigaatrox.com/2018/04/eleicao-em-tucurui-jairo-holanda-sai-na.html,PA,TUCURUÍ,1,P,1.0,,0.0,Jairo Holanda,39.2,Graciele Galvão,29.1,Bena Navegantes,9.1,Nilvan,3.2,Vieira,3.1,Coronel Barata,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eleição Suplementar,PA-07126/2016,https://www.sigaatrox.com/2018/04/eleicao-em-tucurui-jairo-holanda-sai-na.html,PA,TUCURUÍ,1,P,0.0,,0.0,Jairo Holanda,23.4,Graciele Galvão,12.3,Bena Navegantes,4.5,Sancler,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eleição Suplementar,PA-09186/2016,https://soldocarajas.blogspot.com/2018/05/tucuruipa-446-dos-eleitores-estao.html,PA,TUCURUÍ,1,P,1.0,,0.0,Jairo Holanda,46.4,Graciele Galvão,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SE-01134/2016,http://www.faxaju.com.br/index.php/2016/08/30/nova-pesquisa-mantem-edvaldo-em-1o-valadares-em-2o-e-joao-alves-em-3o/,SE,ARACAJU,1,P,1.0,,0.0,Edvaldo Nogueira,28.7,Valadares Filho ,19.8,Joao Alves ,12.0,Vera Lucia ,4.2,Dr. Emerson,3.3,Sonia Meire,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
