outro id,tse_id,url,estado,cidade,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
,PB-00034/2012,https://blogdopovodeitabaiana.blogspot.com/2012/08/pesquisa-opiniao-aponta-empate-tecnico.html,PB,JOÃO PESSOA,1.0,P,1.0,,,CICERO,"23,5",MARANHAO,"21,5",LUCIANO CARTAXO,"16,1",ESTELA BEZERRA,"9,5",LOURDES SARMENTO,"1,5",,,,,,,,,,,,,,,,,,,,
,PB-00274/2016,https://jeftenews.blogspot.com/2016/06/pesquisa-arapuan-cartaxo-aparece-em.html,PB,JOÃO PESSOA,1.0,P,0.0,,,LUCIANO CARTAXO,"15,4",CIDA RAMOS,"4,5",,,,,,,,,,,,,,,,,,,,,,,,,,
,PB-00274/2016,https://jeftenews.blogspot.com/2016/06/pesquisa-arapuan-cartaxo-aparece-em.html,PB,JOÃO PESSOA,1.0,P,1.0,,,LUCIANO CARTAXO,44,CIDA RAMOS,"11,3",MANOEL JUNIOR,"4,6",WILSON FILHO,"3,5",CHARLITON MACHADO,"1,3",,,,,,,,,,,,,,,,,,,,
,MG-00529/2012,https://colunaacontecendo.blogspot.com/2012/09/disputa-pela-prefeitura-de-juiz-de-fora.html,MG,JUIZ DE FORA,1.0,P,0.0,,,MARGARIDA SALOMAO,"30,4",BRUNO SIQUEIRA,"22,4",CUSTODIO MATTOS,"14,2",,,,,,,,,,,,,,,,,,,,,,,,
,MG-00529/2012,https://colunaacontecendo.blogspot.com/2012/09/disputa-pela-prefeitura-de-juiz-de-fora.html,MG,JUIZ DE FORA,1.0,P,1.0,,,MARGARIDA SALOMAO,"37,6",BRUNO SIQUEIRA,"26,4",CUSTODIO MATTOS,"19,8",,,,,,,,,,,,,,,,,,,,,,,,
,MS-00033/2012,https://www.escavador.com/diarios/25696/TRT-23/J/2015-05-19/26369846/movimentacao-do-processo-0000018-3520155230000,MS,LAGUNA CARAPÃ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MG-00409/2012,https://www.ocorvoveloz.com.br/2012_09_16_archive.html,MG,LAVRAS,1.0,P,,,,MARCOS CHEREM,35,SILAS,"26,3",DEHON,11,,,,,,,,,,,,,,,,,,,,,,,,
,ES-00010/2012,http://futuranet.ws/wp-content/uploads/2012/07/R_AvaliacaoMunicipios_Linhares_201202_SiteFutura.pdf,ES,LINHARES,1.0,P,1.0,,,GUERINO ZANON,"30,2",NOZINHO CORREA,"22,5",JOSE CARLOS ELIAS,"22,5",JOSE CARDIA,"6,5",JUAREZ SMARÇARO,4,MILENA CEOLIM,"1,5",JOAO LUIZ TEIXEIRA,"1,2",,,,,,,,,,,,,,,,
,ES-00010/2012,http://futuranet.ws/wp-content/uploads/2012/07/R_AvaliacaoMunicipios_Linhares_201202_SiteFutura.pdf,ES,LINHARES,1.0,P,0.0,,,GUERINO ZANON,"17,2",NOZINHO CORREA,"12,5",JOSE CARLOS ELIAS,"8,8",JUAREZ SMARÇARO,"1,2",,,,,,,,,,,,,,,,,,,,,,
,ES-00018/2012,http://futuranet.ws/wp-content/uploads/2012/07/R_RedeGazeta_Linhares_201207_SiteFutura_V01.pdf,ES,LINHARES,1.0,P,1.0,,,NOZINHO CORREA,"32,2",GUERINO ZANON,"29,5",JOSE CARLOS ELIAS,"16,8",MILENA CEOLIN,4,,,,,,,,,,,,,,,,,,,,,,
,ES-00018/2012,http://futuranet.ws/wp-content/uploads/2012/07/R_RedeGazeta_Linhares_201207_SiteFutura_V01.pdf,ES,LINHARES,1.0,P,0.0,,,NOZINHO CORREA,"24,2",GUERINO ZANON,"20,2",JOSE CARLOS ELIAS,"9,2",MILENA CEOLIN,1,,,,,,,,,,,,,,,,,,,,,,
,ES-00053/2012,http://futuranet.ws/wp-content/uploads/2012/09/R_RedeGazeta_Linhares_201208_SiteFutura_V001.pdf,ES,LINHARES,1.0,P,1.0,,,GUERINO ZANON,"35,1",NOZINHO CORREA,"34,3",JOSE CARLOS ELIAS,"10,4",MILENA CEOLIN,"3,2",PROFESSOR JOAO LUIZ,1,,,,,,,,,,,,,,,,,,,,
,ES-00053/2012,http://futuranet.ws/wp-content/uploads/2012/09/R_RedeGazeta_Linhares_201208_SiteFutura_V001.pdf,ES,LINHARES,1.0,P,0.0,,,GUERINO ZANON,"32,1",NOZINHO CORREA,"29,1",JOSE CARLOS ELIAS,"9,5",MILENA CEOLIN,2,,,,,,,,,,,,,,,,,,,,,,
,ES-02465/2016,https://www.gazetaonline.com.br/noticias/politica/2016/04/linhares-guerino-lidera-com-47-e-ze-carlos-tem-10-5-1013936749.html,ES,LINHARES,1.0,P,0.0,,,GUERINO ,32,JOSE CARLOS ELIAS,"4,3",ELIANA DADALTO,"3,8",,,,,,,,,,,,,,,,,,,,,,,,
,ES-02465/2016,https://www.gazetaonline.com.br/noticias/politica/2016/04/linhares-guerino-lidera-com-47-e-ze-carlos-tem-10-5-1013936749.html,ES,LINHARES,1.0,P,1.0,,,GUERINO ,"46,8",JOSE CARLOS ELIAS,"10,5",ELIANA DADALTO,"8,8",JOSE CARDIA,8,LUIZ DURAO,5,MILTINHO COLEGA,4,NOZINHO CORREA,"1,5",,,,,,,,,,,,,,,,
,MS-00005/2014,https://www.campograndenews.com.br/politica/pesquisa-aponta-empate-entre-delcidio-e-nelsinho-em-campo-grande,MS,MATO GROSSO DO SUL,1.0,G,,,,DELCIDIO,"33,33",NELSINHO,"32,84",REINALDO AZAMBUJA,"16,67",,,,,,,,,,,,,,,,,,,,,,,,
,MS-00069/2014,http://www.cassilandianoticias.com.br/ultimas-noticias/veja-pesquisa-para-governador-do-estado-de-ms-20-10-2014,MS,MATO GROSSO DO SUL,1.0,G,0.0,,,AZAMBUJA,"38,35",DELCIDIO,32,,,,,,,,,,,,,,,,,,,,,,,,,,
,MS-00069/2014,http://www.cassilandianoticias.com.br/ultimas-noticias/veja-pesquisa-para-governador-do-estado-de-ms-20-10-2014,MS,MATO GROSSO DO SUL,1.0,G,1.0,,,AZAMBUJA,"49,77",DELCIDIO,"43,06",,,,,,,,,,,,,,,,,,,,,,,,,,
,MS-00080/2014,http://www.contrapontoms.com.br/palanque/pesquisa-ipems-aponta-reinaldo-10-pontos-na-frente-de-delcidio,MS,MATO GROSSO DO SUL,1.0,G,,,,REINALDO AZAMBUJA,"50,33",DELCIDIO DO AMARAL,"40,69",,,,,,,,,,,,,,,,,,,,,,,,,,
,MS-02185/2018,http://www.maracajuemfoco.com.br/noticia/pesquisa-indica-eleicao-de-reinaldo-azambuja-no-primeiro-turno/29055,MS,MATO GROSSO DO SUL,1.0,G,,,,REINALDO AZAMBUJA,"51,08",ODILON DE OLIVEIRA,"33,71",JUNIOR MOCHI,8,HUMBERTO AMADUCCI,"4,69",MARCELO BLUMA,"1,61",,,,,,,,,,,,,,,,,,,,
,MS-03337/2018,https://moreninhasnews.com.br/brasil/mato-groso-do-sul/eleicao-para-governador-pode-ser-decidida-no-1o-turno/,MS,MATO GROSSO DO SUL,1.0,G,1.0,,,AZAMBUJA,"45,82",ODILON DE OLIVEIRA,"30,24",JUNIOR MOCHI,"7,17",HUMBERTO AMADUCCI,"4,2",MARCELO BLUMA,"1,44",,,,,,,,,,,,,,,,,,,,
,MS-04673/2018,https://www.correiodoestado.com.br/politica/nelsinho-e-o-preferido-em-campo-grande-para-o-senado/332170/,MS,MATO GROSSO DO SUL,1.0,S,1.0,,,NELSINHO TRAD,"41,78",ZECA DO PT,"24,4",MOKA,"13,15",SORAYA THRONICKE,"9,68",SERGIO HARFOUCHE,"8,9",PEDRO CHAVES,"6,57",CHICO MAIA,"5,92",BETINI,"3,31",MARCELO MIGLIOLI,"3,02",,,,,,,,,,,,
,MS-04673/2018,https://www.correiodoestado.com.br/politica/queda-de-odilon-e-crescimento-de-andre-e-azambuja-embolam-disputa/332012/,MS,MATO GROSSO DO SUL,1.0,G,1.0,,,JUIZ ODILON,"30,74",ANDRE PUCCINELLI,"29,39",REINALDO AZAMBUJA,"25,77",,,,,,,,,,,,,,,,,,,,,,,,
,MS-07532/2018,https://agazetaconesul.com/noticia/indice/pesquisa-aponta-reinaldo-com-42-9-odilon-tem-29-35,MS,MATO GROSSO DO SUL,1.0,G,1.0,,,REINALDO AZAMBUJA,"42,94",ODILON DE OLIVEIRA,"29,35",JUNIOR MOCHI,"7,77",HUMBERTO AMADUCCI,"4,76",MARCELO BLUMA,"2,62",,,,,,,,,,,,,,,,,,,,
,MS-09406/2018,http://www.semanaon.com.br/conteudo/8026/simpatia-antenada-e-reciproca,MS,MATO GROSSO DO SUL,1.0,S,,,,NELSINHO TRAD,"41,59",ZECA DO PT,"31,76",MOKA,"23,58",SERGIO HARFOUCHE,7,PEDRO CHAVES,"6,24",FRANCISCO MAIA,"4,62",MARCELO MIGLIOLI,"2,74",,,,,,,,,,,,,,,,
,MS-09406/2018,http://www.semanaon.com.br/conteudo/8026/simpatia-antenada-e-reciproca,MS,MATO GROSSO DO SUL,1.0,G,,,,ODILON DE OLIVEIRA,"33,94",REINALDO AZAMBUJA,"25,5",ANDRE PUCCINELLI,"25,43",HUMBERTO AMADUCCI,"2,58",,,,,,,,,,,,,,,,,,,,,,
BR-00188/2014,MG-00048/2014,http://www.plantaobrasil.net/news.asp?nID=79675,MG,MINAS GERAIS,1.0,PR,0.0,,,AECIO NEVES,"27,1",DILMA ROUSSEFF,"24,7",EDUARDO CAMPOS,"1,9",LULA,"1,2",,,,,,,,,,,,,,,,,,,,,,
BR-00188/2014,MG-00048/2014,http://www.plantaobrasil.net/news.asp?nID=79675,MG,MINAS GERAIS,1.0,PR,1.0,,,AECIO NEVES,"43,8",DILMA ROUSSEFF,"31,9",EDUARDO CAMPOS,"4,3",PASTOR EVERALDO,"1,8",,,,,,,,,,,,,,,,,,,,,,
,MG-00048/2014,https://realidadenojornalismo.blogspot.com/2014/06/estamos-proximos-da-grande-mudanca-que.html,MG,MINAS GERAIS,1.0,S,,,,ANTONIO ANASTASIA,"53,1",ALEXANDRE KALIL,"10,2",JOSUE GOMES,"6,4",,,,,,,,,,,,,,,,,,,,,,,,
,MG-00048/2014,https://www.brasil247.com/geral/pimentel-lidera-intencoes-de-votos-diz-mda-em-data,MG,MINAS GERAIS,1.0,G,1.0,,,FERNANDO PIMENTEL,"29,3",PIMENTA DA VEIGA,"16,5",VANESSA,"4,9",ALCANTARA,"1,5",,,,,,,,,,,,,,,,,,,,,,
,MG-00048/2014,https://www.brasil247.com/geral/pimentel-lidera-intencoes-de-votos-diz-mda-em-data,MG,MINAS GERAIS,1.0,G,1.0,,,FERNANDO PIMENTEL,27,PIMENTA DA VEIGA,"15,1",JULIO DELGADO,"6,6",VANESSA PORTUGAL,"4,5",FIDELIS ALCANTARA,"1,3",,,,,,,,,,,,,,,,,,,,
BR-00188/2014,MG-00061/2014,https://docplayer.com.br/11611522-Avaliacao-da-intencao-de-voto-em-minas-gerais-para-as-eleicoes-2014.html,MG,MINAS GERAIS,1.0,PR,0.0,,,AECIO NEVES,"27,1",DILMA ROUSSEFF,"24,7",EDUARDO CAMPOS,"1,9",LULA,"1,2",,,,,,,,,,,,,,,,,,,,,,
,MG-00061/2014,https://docplayer.com.br/11611522-Avaliacao-da-intencao-de-voto-em-minas-gerais-para-as-eleicoes-2014.html,MG,MINAS GERAIS,1.0,S,0.0,,,ANASTASIA ,"13,9",ALEXANDRE KALIL,"2,1",JOSUE GOMES,"1,4",,,,,,,,,,,,,,,,,,,,,,,,
,MG-00061/2014,https://docplayer.com.br/11611522-Avaliacao-da-intencao-de-voto-em-minas-gerais-para-as-eleicoes-2014.html,MG,MINAS GERAIS,1.0,G,0.0,,,FERNANDO PIMENTEL,"6,4",AECIO NEVES,"4,6",PIMENTA DA VEIGA,"2,8",,,,,,,,,,,,,,,,,,,,,,,,
BR-00188/2014,MG-00061/2014,https://docplayer.com.br/11611522-Avaliacao-da-intencao-de-voto-em-minas-gerais-para-as-eleicoes-2014.html,MG,MINAS GERAIS,1.0,PR,1.0,,,AECIO NEVES,"43,8",DILMA ROUSSEFF,"31,9",EDUARDO CAMPOS,"4,3",PASTOR EVERALDO,"1,8",,,,,,,,,,,,,,,,,,,,,,
,MG-00061/2014,https://docplayer.com.br/11611522-Avaliacao-da-intencao-de-voto-em-minas-gerais-para-as-eleicoes-2014.html,MG,MINAS GERAIS,1.0,S,1.0,,,ANASTASIA ,"53,1",ALEXANDRE KALIL,"10,2",JOSUE GOMES,"6,4",,,,,,,,,,,,,,,,,,,,,,,,
,MG-00061/2014,https://docplayer.com.br/11611522-Avaliacao-da-intencao-de-voto-em-minas-gerais-para-as-eleicoes-2014.html,MG,MINAS GERAIS,1.0,G,1.0,,,FERNANDO PIMENTEL,"29,3",PIMENTA DA VEIGA,"16,5",VANESSA PORTUGAL,"4,9",FIDELIS ALCANTARA,"1,5",,,,,,,,,,,,,,,,,,,,,,
,MG-00061/2014,https://docplayer.com.br/11611522-Avaliacao-da-intencao-de-voto-em-minas-gerais-para-as-eleicoes-2014.html,MG,MINAS GERAIS,1.0,G,1.0,,,FERNANDO PIMENTEL,"27,5",PIMENTA DA VEIGA,"15,1",JULIO DELGADO,"6,6",VANESSA PORTUGAL,"4,5",FIDELIS ALCANTARA,"1,3",,,,,,,,,,,,,,,,,,,,
,MG-02724/2018,http://maranhaohoje.com/em-minas-lula-lidera-para-presidente-e-dilma-rousseff-para-o-senado/,MG,MINAS GERAIS,1.0,G,1.0,,,ANTONIO ANASTASIA,"25,1",FERNANDO PIMENTEL,"18,6",ROMEU ZEMA,"4,3",,,,,,,,,,,,,,,,,,,,,,,,
BR-06132/2018,MG-02724/2018,http://maranhaohoje.com/em-minas-lula-lidera-para-presidente-e-dilma-rousseff-para-o-senado/,MG,MINAS GERAIS,1.0,PR,1.0,,,JAIR BOLSONARO,"21,9",FERNANDO HADDAD,"12,6",MARINA SILVA,"9,3",CIRO GOMES,"7,1",GERALDO ALCKMIN,"5,9",ALVARO DIAS,"2,2",JOAO AMOEDO,"1,9",HENRIQUE MEIRELLES,"1,4",GUILHERME BOULOS,1,,,,,,,,,,,,
,MG-02724/2018,https://bhaz.com.br/2018/08/23/brancos-nulos-pesquisa-minas/,MG,MINAS GERAIS,1.0,S,,,,DILMA ROUSSEFF,"23,2",CARLOS VIANA,"7,9",TULIO LOPES,"6,4",DINIS PINHEIRO,"5,4",RODRIGO PACHECO,"5,4",BISPO DAMASCENO,"5,4",CORONEL LACERDA,5,JORGE LUNA,"4,4",VANESSA PORTUGAL,"4,2",RODRIGO PAIVA,"4,1",JAIME MARTINS,"2,5",ANA ALVES,2,DUDA SALABERT,"1,6",KAKA MENEZES,"1,4",,
,MG-02724/2018,https://folhadosulmg.blogspot.com/2018/08/,MG,MINAS GERAIS,1.0,G,0.0,,,ANTONIO ANASTASIA,"7,1",PIMENTEL,"4,4",MARCIO LACERDA,2,ROMEU ZEMA,"1,4",,,,,,,,,,,,,,,,,,,,,,
,MG-04357/2018,http://www.blogjacocosta.com/2018/08/mudancas-dilma-e-aecio-saem-na-frente.html,MG,MINAS GERAIS,1.0,S,1.0,,,DILMA ROUSSEFF,"21,5",AECIO NEVES,15,MAURO TRAMONTE,"10,6",JOSUE GOMES,"10,4",CARLOS VIANA,"7,7",JO MORAES,"7,5",RODRIGO PAIVA,"5,7",DINIS PINHEIRO,"4,3",BRUNO SIQUEIRA,"3,9",JAIME MARTINS,"3,6",,,,,,,,,,
,MG-04357/2018,http://www.blogjacocosta.com/2018/08/mudancas-dilma-e-aecio-saem-na-frente.html,MG,MINAS GERAIS,1.0,S,0.0,,,DILMA ROUSSEFF,"3,7",AECIO NEVES,"1,6",CARLOS VIANA,1,,,,,,,,,,,,,,,,,,,,,,,,
,MG-04357/2018,https://blognilos.blogspot.com/2018/07/,MG,MINAS GERAIS,1.0,G,,,,ANTONIO ANASTASIA,"21,5",FERNANDO PIMENTEL,"13,3",MARCIO LACERDA,"9,7",ROMEU ZEMA,"3,4",RODRIGO PACHECO,"2,4",JOAO BATISTA,2,,,,,,,,,,,,,,,,,,
BR-05535/2018,MG-06081/2018,https://www.cnt.org.br/imprensa/noticia/cnt-divulga-terceira-pesquisa-eleicoes-minas-gerais,MG,MINAS GERAIS,1.0,PR,1.0,,,JAIR BOLSONARO,"39,7",FERNANDO HADDAD,"19,9",CIRO GOMES,"8,7",GERALDO ALCKMIN,"6,8",JOAO AMOEDO,"3,4",MARINA SILVA,"3,1",HENRIQUE MEIRELLES,"1,5",CABO DACIOLO,"1,4",,,,,,,,,,,,,,
,MG-06081/2018,https://www.cnt.org.br/imprensa/noticia/cnt-divulga-terceira-pesquisa-eleicoes-minas-gerais,MG,MINAS GERAIS,1.0,S,1.0,,,DILMA ROUSSEFF,"24,3",RODRIGO PACHECO,"16,7",CARLOS VIANA,"16,3",,,,,,,,,,,,,,,,,,,,,,,,
,MG-06081/2018,https://www.cnt.org.br/imprensa/noticia/cnt-divulga-terceira-pesquisa-eleicoes-minas-gerais,MG,MINAS GERAIS,1.0,G,1.0,,,ANTONIO ANASTASIA,"31,5",FERNANDO PIMENTEL,"19,3",ROMEU ZEMA,"14,2",,,,,,,,,,,,,,,,,,,,,,,,
,MG-08614/2018,http://www.fatoreal.com.br/portal/politica/pesquisa-aponta-preferencia-do-eleitor-lafaietense-para-presidente-senador-e-governador,MG,MINAS GERAIS,1.0,S,,,,DILMA ROUSSEFF,"12,3",CARLOS VIANA,"3,3",MIGUEL CORREA,"2,8",RODRIGO PAIVA,1,,,,,,,,,,,,,,,,,,,,,,
,MG-08614/2018,http://www.fatoreal.com.br/portal/politica/pesquisa-aponta-preferencia-do-eleitor-lafaietense-para-presidente-senador-e-governador,MG,MINAS GERAIS,1.0,G,,,,FERNANDO PIMENTEL,10,ANTONIO ANASTASIA,"9,3",ROMEU ZEMA,"1,5",,,,,,,,,,,,,,,,,,,,,,,,
BR-02780/2018,MG-08614/2018,http://www.fatoreal.com.br/portal/politica/pesquisa-aponta-preferencia-do-eleitor-lafaietense-para-presidente-senador-e-governador,MG,MINAS GERAIS,1.0,PR,,,,JAIR BOLSONARO,20,FERNANDO HADDAD,"16,5",CIRO GOMES,"4,8",LULA,"3,5",JOAO AMOEDO,"2,8",,,,,,,,,,,,,,,,,,,,
,MG-00838/2012,https://defatoonline.com.br/pesquisa-aponta-larga-vantagem-para-teofilo-torres-em-monlevade/,MG,MONLEVADE,1.0,P,,,,TEOFILO TORRES,"46,8",CONCEIÇAO WINTER,"16,4",GENTIL BICALHO,"13,4",,,,,,,,,,,,,,,,,,,,,,,,
,MG-00510/2012,https://pablodemelo.blogspot.com/2012_09_16_archive.html,MG,MONTES CLAROS,1.0,P,,,,JAIRO ATAIDE,"29,9",PAULO GUEDES,"21,6",RUY MUNIZ,19,HUMBERTO SOUTO,10,,,,,,,,,,,,,,,,,,,,,,
,MG-00644/2012,https://blogdobanu.blogspot.com/2012/09/candidato-petista-assume-lideranca-em.html,MG,MONTES CLAROS,1.0,P,1.0,,,PAULO GUEDES,26,JAIRO ATAIDE,"23,6",RUY MUNIZ,"19,6",HUMBERTO SOUTO,"12,4",,,,,,,,,,,,,,,,,,,,,,
,MG-00644/2012,https://francanetocafenews.blogspot.com/2012/09/reviravolta-na-pesquisa-de-intencao-de.html,MG,MONTES CLAROS,1.0,P,0.0,,,PAULO GUEDES,"20,8",JAIRO ATAIDE,18,RUY MUNIZ,"15,2",HUMBERTO SOUTO,"10,2",,,,,,,,,,,,,,,,,,,,,,
,MG-01242/2012,"https://www.em.com.br/app/noticia/politica/2012/10/25/interna_politica,325484/muniz-lidera-na-reta-final-da-disputa-pela-prefeitura-de-montes-claros.shtml",MG,MONTES CLAROS,1.0,P,1.0,,,MUNIZ,"42,9",GUEDES,"34,5",,,,,,,,,,,,,,,,,,,,,,,,,,
,MG-01242/2012,"https://www.em.com.br/app/noticia/politica/2012/10/25/interna_politica,325484/muniz-lidera-na-reta-final-da-disputa-pela-prefeitura-de-montes-claros.shtml",MG,MONTES CLAROS,1.0,P,1.0,,,MUNIZ,"44,1",GUEDES,"35,5",,,,,,,,,,,,,,,,,,,,,,,,,,
,MS-06840/2016,https://nioaqueonline.com.br/eleicoes-2016-nioaque/,MS,NIOAQUE,1.0,P,1.0,,,VALDIR JUNIOR,"67,84",GERSON GARCIA,"23,41",,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-00035/2012,http://futuranet.ws/wp-content/uploads/2012/08/R_Eleitoral_NovaVenecia_201208_Site.pdf,ES,NOVA VEN√âCIA,1.0,P,1.0,,,LUBIANA BARRIGUEIRA,"39,7",WILSON JAPONES,"35,7",,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-00035/2012,http://futuranet.ws/wp-content/uploads/2012/08/R_Eleitoral_NovaVenecia_201208_Site.pdf,ES,NOVA VEN√âCIA,1.0,P,0.0,,,LUBIANA BARRIGUEIRA,"30,3",WILSON JAPONES,"28,8",,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-00116/2012,https://www.jusbrasil.com.br/topicos/67803673/veronica-dirk-teixeira-e-ferreira,ES,NOVA VEN√âCIA,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-01232/2016,http://futuranet.ws/wp-content/uploads/2016/10/Eleitoral_2016_NovaVenecia_Setembro.pdf,ES,NOVA VEN√âCIA,1.0,P,1.0,,,LUBIANA BARRIGUEIRA,"63,8",DAULIM BONOMO,13,,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-01232/2016,http://futuranet.ws/wp-content/uploads/2016/10/Eleitoral_2016_NovaVenecia_Setembro.pdf,ES,NOVA VEN√âCIA,1.0,P,0.0,,,LUBIANA BARRIGUEIRA,"54,3",DAULIM BONOMO,"8,5",,,,,,,,,,,,,,,,,,,,,,,,,,
,MG-00196/2012,https://www.calameo.com/books/000882907d1fcf21f1355,MG,PASSOS,1.0,P,0.0,,,ATAIDE VILELA,"44,3",RENATINHO OURIVES,12,COSSIMO BALTAZAR,"4,3",AURO MAIA,"2,3",,,,,,,,,,,,,,,,,,,,,,
,MG-00196/2012,https://www.calameo.com/books/000882907d1fcf21f1355,MG,PASSOS,1.0,P,1.0,,,ATAIDE VILELA,"54,8",RENATINHO OURIVES,"17,3",COSSIMO BALTAZAR,"8,5",AURO MAIA,"3,3",,,,,,,,,,,,,,,,,,,,,,
,PE-00009/2014,https://chorrochoemfoco.blogspot.com/2014/07/eleicoes-2014-pesquisa-para-governador.html,PE,PERNAMBUCO,1.0,G,,,,ARMANDO MONTEIRO,"40,5",PAULO CAMARA,"8,4",ZE GOMES,"2,5",JAIR PEDRO,"1,6",MIGUEL ANACLETO,"1,1",,,,,,,,,,,,,,,,,,,,
,PE-00009/2014,https://informativodebrejao.blogspot.com/2014/07/,PE,PERNAMBUCO,1.0,S,,,,JOAO PAULO,"35,1",FERNANDO BEZERRA ,"14,6",,,,,,,,,,,,,,,,,,,,,,,,,,
,MG-00045/2016,https://www.facebook.com/horadaverdadetv,MG,PO√áOS DE CALDAS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MG-04891/2016,https://www.facebook.com/horadaverdadetv,MG,PO√áOS DE CALDAS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PB-00044/2012,http://www.focandoanoticia.com.br/tag/mayene/,PB,POMBAL,1.0,P,0.0,,,POLYANA,"47,7",MAYENE,"41,5",,,,,,,,,,,,,,,,,,,,,,,,,,
,PB-00044/2012,http://www.focandoanoticia.com.br/tag/mayene/,PB,POMBAL,1.0,P,1.0,,,POLYANA,"50,2",MAYENE,42,,,,,,,,,,,,,,,,,,,,,,,,,,
,MS-00032/2012,https://www.maseno.ac.ke/index/index.php?option=com_content&view=article&id=445:bnyandwaro,MS,PONTA PORÃ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MS-00062/2012,https://medicinaupap.blogspot.com/,MS,PONTA PORÃ,1.0,P,,,,HELIO PELUFFO,"35,67",ALVARO SOARES,"30,67",LUDIMAR NOVAIS,"18,33",,,,,,,,,,,,,,,,,,,,,,,,
,MS-04998/2016,https://www.medicinainforma.com/noticias/page/310/,MS,PONTA PORÃ,1.0,P,0.0,,,PELUFFO,"48,29",CHICO GIMENEZ,"15,98",LUDIMAR NOVAIS,"7,51",,,,,,,,,,,,,,,,,,,,,,,,
,MS-04998/2016,https://www.medicinainforma.com/noticias/page/310/,MS,PONTA PORÃ,1.0,P,1.0,,,PELUFFO,"57,99",CHICO GIMENEZ,"19,6",LUDIMAR NOVAIS,"10,18",,,,,,,,,,,,,,,,,,,,,,,,
,MS-07177/2016,https://www.pontaporainforma.com.br/noticias/politica/peluffo-lidera-a-corrida-eleitoral-em-ponta-pora-indica-pesquisa-do-ipems,MS,PONTA PORÃ,1.0,P,0.0,,,PELUFFO,"23,01",CHICO GIMENEZ,"6,34",LUDIMAR NOVAIS,"4,88",,,,,,,,,,,,,,,,,,,,,,,,
,MS-07177/2016,https://www.pontaporainforma.com.br/noticias/politica/peluffo-lidera-a-corrida-eleitoral-em-ponta-pora-indica-pesquisa-do-ipems,MS,PONTA PORÃ,1.0,P,1.0,,,PELUFFO,"55,3",LUDIMAR NOVAIS,"9,57",CHICO GIMENEZ,"15,47",,,,,,,,,,,,,,,,,,,,,,,,
,MG-00696/2012,"https://www.em.com.br/app/noticia/politica/2012/09/29/interna_politica,320376/petista-rumo-a-reeleicao-em-pouso-alegre.shtml",MG,POUSO ALEGRE,1.0,P,,,,AGNALDO PERUGINI,"43,7",ENEAS CHIARINI,"28,7",DOUGLAS VASCONCELOS,"4,6",,,,,,,,,,,,,,,,,,,,,,,,
,PB-06046/2016,http://paraibadebate.com.br/pesquisa-opiniao-em-princesa-isabel-ricardo-pereira-psb-lidera-com-475-sidney-psdb-e-o-2o-com-355/,PB,PRINCESA ISABEL,1.0,P,0.0,,,RICARDO PEREIRA,"41,8",SIDNEY FILHO,31,DOUTOR RIVALDO,"1,8",,,,,,,,,,,,,,,,,,,,,,,,
,PB-06046/2016,http://paraibadebate.com.br/pesquisa-opiniao-em-princesa-isabel-ricardo-pereira-psb-lidera-com-475-sidney-psdb-e-o-2o-com-355/,PB,PRINCESA ISABEL,1.0,P,1.0,,,RICARDO PEREIRA,"47,5",SIDNEY FILHO,"35,5",DOUTOR RIVALDO,"4,5",,,,,,,,,,,,,,,,,,,,,,,,
,MS-00723/2016,http://aguaclarams.com.br/politica/2016/09/05/49652/em-ribas-do-rio-pardo-paulo-tucura-lidera-a-corrida-eleitoral-.html,MS,RIBAS DO RIO PARDO,1.0,P,0.0,,,TUCURA,"28,14",JOAO PEGOLO,"19,92",JOAO ALFREDO,"3,56",,,,,,,,,,,,,,,,,,,,,,,,
,MS-00723/2016,http://www.radio90fm.com.br/noticias/tucura-lidera-a-corrida-eleitoral-em-ribas,MS,RIBAS DO RIO PARDO,1.0,P,1.0,,,TUCURA,"48,69",JOAO PEGOLO,28,JOAO ALFREDO,"5,4",KLEBER KARA,"3,03",,,,,,,,,,,,,,,,,,,,,,
,MS-04057/2016,http://www.radio90fm.com.br/noticias/nova-pesquisa-ipems-indica-favoritismo-de-tucura-para-prefeitura-de-ribas,MS,RIBAS DO RIO PARDO,1.0,P,0.0,,,PAULO TUCURA,"44,98",JOAO PEGOLO,"21,66",JOAO ALFREDO,"2,59",,,,,,,,,,,,,,,,,,,,,,,,
