feito_por,obs,tse_id,url,,estado,sg_ue,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
CLARA,Pesquisa suspensa.,PI-03133/2016,http://www.saraivareporter.com/index.php?option=com_content&id=19720:juiz-manda-suspender-divulgacao-de-pesquisa-em-jose-de-freitas-por-apresentar-irregularidades,22675543000141.0,PI,11096,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,PI-03404/2016,https://www.gp1.com.br/noticias/pm-condenado-por-homicidio-contrata-pesquisa-eleitoral-em-pedro-ii-401148.html,22675543000141.0,PI,11576,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,PI-03677/2016,https://www.cidadesemfoco.com/pesquisa-do-instituto-estimativa-aponta-lideranca-de-teresinha-em-isaias-coelho/,22675543000141.0,PI,10979,1.0,P,0.0,,,TERESINHA,49,DR. EUDES,41.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,PI-03914/2018,http://www.saraivareporter.com/index.php?option=com_content&id=25353:2018-10-02-01-34-35,22675543000141.0,PI,PI,1.0,G,1.0,,,DR. PESSOA,"34,1",WELLINGTON DIAS,"26,1",LUCIANO,"12,2",ELMANO,"2,6",VALTER ALENCAR,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,PI-04152/2016,https://cidadesnanet.com/news/destaque/picos-gil-paraibano-mantem-lideranca-em-nova-pesquisa-eleitora-veja-numeros/,22675543000141.0,PI,11592,1.0,P,0.0,,,GIL PARAIBANO,"46,33",PADRE WALMIR,"28,33",JUNIOR NOBRE,"1,67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,PI-04152/2016,https://cidadesnanet.com/news/destaque/picos-gil-paraibano-mantem-lideranca-em-nova-pesquisa-eleitora-veja-numeros/,22675543000141.0,PI,11592,1.0,P,1.0,,,GIL PARAIBANO,"50,67",PADRE WALMIR,29,JUNIOR NOBRE,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,PI-04886/2016,https://cidadesnanet.com/news/politica/gil-paraibano-lidera-com-49-sobre-33-do-padre-walmir-diz-estimativa/,22675543000141.0,PI,11592,1.0,P,0.0,,,GIL PARAIBANO,47,PADRE WALMIR,31,JUNIOR NOBRE,2,GILVAN GOMES,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,PI-04886/2016,https://www.45graus.com.br/picos/nova-pesquisa-indica-vantagem-de-gil-paraibano-em-picos,22675543000141.0,PI,11592,1.0,P,1.0,,,GIL PARAIBANO,"49,33",PADRE WALMIR,33,JUNIOR NOBRE,"2,67",GILVAN GOMES,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,PI-06475/2018,http://correnteenoticia.com.br/geral-geral/10709-elei%C3%A7%C3%B5es-2018-em-pequisa-para-senador-do-instituto-estimativa-ciro-assume-lideran%C3%A7a.html,22675543000141.0,PI,PI,1.0,S,0.0,,,CIRO NOGUEIRA,"14,04",WILSON MARTINS,"12,11",MARCELO CASTRO,"8,26",FRANK AGUIAR,"5,96",ROBERT RIOS,"2,85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,PI-06475/2018,http://correnteenoticia.com.br/geral-geral/10709-elei%C3%A7%C3%B5es-2018-em-pequisa-para-senador-do-instituto-estimativa-ciro-assume-lideran%C3%A7a.html,22675543000141.0,PI,PI,1.0,S,1.0,,,CIRO NOGUEIRA,"12,48",WILSON MARTINS,"12,16",FRANK AGUIAR,"6,88",MARCELO CASTRO,"6,33",ROBERT RIOS,"5,96",DR. MARCOS,"1,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,PI-06475/2018,http://portallagoaonline.com/politica/piaui-tem-pesquisa-eleitoral-pra-todo-gosto-180graus-compara-resultados-recentes/,22675543000141.0,PI,PI,1.0,G,1.0,,,WELLINGTON DIAS,"38,07",DR. PESSOA,"19,72",LUCIANO NUNES,10,ELMANO FERRER,"3,58",VALTER ALENCAR,"2,29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,PI-06475/2018,https://www.portalc7.com.br/noticia/2526/instituto-estimativa-divulga-pesquisa-para-deputados-estaduais-e-federais,22675543000141.0,PI,PI,1.0,DF,0.0,,,FABIO ABREU,"6,42",REJANE DIAS,"3,49",SILAS FREIRE,"2,39",MARGARETH COELHO,"2,2",ASSIS CARVALHO,"1,65",DRA. MARINA,"1,47",JULIO MARINA,"1,38",MAINHA,"1,38",IRACEMA PORTELA,"1,28",FLAVIO NOGUEIRA JUNIOR,"1,19",PAES LANDIM,"1,1",ATILA LIRA,"1,01",MARCOS AURELIO,"1,01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,PI-06475/2018,https://www.portalc7.com.br/noticia/2526/instituto-estimativa-divulga-pesquisa-para-deputados-estaduais-e-federais,22675543000141.0,PI,PI,1.0,DE,0.0,,,LUCY SOARES,"3,02",GEORGIANO NETO,"2,29",FABIO NOVO,"1,47",WILSON BRANDAO,"1,38",FLAVIO NOGUEIRA JR.,"1,28",ZE SANTANA,"1,19",FABIO XAVIER,"1,19",JANAINA MARQUES,"1,1",TEMISTOCLES FILHO,"1,1",B. SA,"1,01",FRANZE SILVA,"1,01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,PI-07011/2018,http://fortnoticias.com.br/2018/10/06/ultima-pesquisa-garante-segundo-turno-no-piaui-oposicao-soma-43/,22675543000141.0,PI,PI,1.0,G,1.0,,,WELLINGTON DIAS,"35,66",DR. PESSOA,"23,28",LUCIANO,"14,56",ELMANO,"2,27",FABIO SERVIO,"1,57",VALTER ALENCAR,"1,05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,PI-07134/2016,https://portalv1.com.br/venicio-do-o-lidera-corrida-eleitoral-em-pimenteiras-confira-os-numeros/,22675543000141.0,PI,11614,1.0,P,0.0,,,VENICIO DO O,50,DR. ARRAS,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,PI-07134/2016,https://portalv1.com.br/venicio-do-o-lidera-corrida-eleitoral-em-pimenteiras-confira-os-numeros/,22675543000141.0,PI,11614,1.0,V,0.0,,,GILBERTO,12.33,JOAO BOSCO,7.33,AMISTANIO,6.67,PATRICIO ,6,PLINIO,5.67,ROGERIO,5,JANDER,4.33,ZE DO OTA,2.33,EDVAR,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,PI-07244/2016,https://www.facebook.com/zeresende13/posts,22675543000141.0,PI,10669,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,PI-07293/2016,https://cidadesnanet.com/news/municipios/alegrete-municipios-3/marcio-alencar-lidera-pesquisa-em-alegrete-do-piaui-veja-numeros/,22675543000141.0,PI,10022,1.0,P,0.0,,,MARCIO ALENCAR,61.33,MANOEL DE ZE PEDRO,32.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,PI-07293/2016,https://cidadesnanet.com/news/municipios/alegrete-municipios-3/marcio-alencar-lidera-pesquisa-em-alegrete-do-piaui-veja-numeros/,22675543000141.0,PI,10022,1.0,P,1.0,,,MARCIO ALENCAR,62.33,MANOEL DE ZE PEDRO,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,PI-08094/2016,http://www.portalojornal.com.br/noticia/10860/instituto-estimativa-revela--candidato-da-oposicao-em-altos-possui-a-maior-rejeicao-da-historia-do-municipio.html,22675543000141.0,PI,10073,1.0,P,1.0,,,PATRICIA,64.56,DR. FONSECA,16.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,PI-08157/2016,http://www.florianonews.com/noticias/floriano/pesquisa-aponta-almir-reis-como-favorito-a-prefeitura-de-floriano-32696.html,22675543000141.0,PI,10774,1.0,P,0.0,,,ALMIR REIS,37.38,JOEL RODRIGUES,32.77,DIDI,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,PI-08157/2016,http://www.florianonews.com/noticias/floriano/pesquisa-aponta-almir-reis-como-favorito-a-prefeitura-de-floriano-32696.html,22675543000141.0,PI,10774,1.0,P,1.0,,,ALMIR REIS,38.59,JOEL RODRIGUES,34.95,DIDI,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,PI-08352/2018,http://www.reporteralessandroguerra.com/noticia/1307/gestao-murilo-tem-aprovaaao-de-73-de-aprovaaao-dos-correntinos-diz-pesquisa-estimativa,22675543000141.0,PI,PI,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,PI-09276/2016,https://portalv1.com.br/instituto-estimativa-divulga-pesquisa-eleitoral-de-valenca-veja-numeros/,22675543000141.0,PI,12254,1.0,P,1.0,,,CEIÇA DIAS,24,GETULIO GOMES,20,MARCELO COSTA,18.67,RUBENS ALENCAR,15.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,RN-02046/2018,https://winpausebreak.blogspot.com/2018/10/,26195312000191.0,RN,RN,1.0,P,1.0,,,CARLOS EDUARDO,46.7,FATIMA BEZERRA,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,SP-00062/2016,https://openres.ersjournals.com/highwire/citation/11516/refworks-tagged,26195312000191.0,SP,70491,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,SP-00173/2016,https://www.wbparts.com/rfq/4320-01-399-5066.html,26195312000191.0,SP,68330,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,SP-02552/2016,http://cardosinho.blog.br/politica/o-instituto-quality-que-divulgou-pesquisa-em-urania-iniciou-atividades-ha-duas-semanas-e-ja-e-suspeito/,26195312000191.0,SP,68870,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,SP-04591/2016,https://folhanoroeste.blogspot.com/2016/10/em-urania-pesquisa-aponta-fiao-com-51.html,26195312000191.0,SP,72176,1.0,P,1.0,,,FIAO,43.5,MARIO ARJOL,29.5,JACINTO NUNES,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,SP-05467/2016,http://www.gazetainterior.com.br/index.php/pesquisas-apontam-lideranca-isolada-de-gusto-fajan-dem-com-56-dos-votos-em-nova-alianca/,26195312000191.0,SP,67571,1.0,P,,,,GUSTO,56,JURA,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,SP-06174/2016,https://grupobomdia.com.br/eleicoes-2016-instituto-quality-de-sao-paulo-garante-a-vitoria-de-maria-ines-em-pindorama-veja-pesquisa/,26195312000191.0,SP,68632,1.0,P,,,,MARIA INES,59.5,JUNIOR,18,NETO,10,FRANGAO,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,BR-00339/2014,http://www.gpp.com.br/arquivos/Rel-RJ-Eleit-REGISTRADA-9-e-10-Ago2014.pdf,39253182000148.0,BR,BR,1.0,PR,1.0,,,DILMA,38.4,AECIO NEVES,17.9,EDUARDO CAMPOS,6.6,PASTOR EVERALDO,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,RJ-00018/2014,http://www.gpp.com.br/arquivos/Rel-RJ-Eleit-REGISTRADA-9-e-10-Ago2014.pdf,39253182000148.0,BR,BR,1.0,G,1.0,,,GAROTINHO,28.3,CRIVELLA,16.4,PEZAO,15.7,LINDBERG,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,Pesquisa suspensa.,BR-01127/2014,https://jairgomesapodi.blogspot.com/2014_10_12_archive.html,39253182000148.0,BR,BR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,RJ-00002/2012,http://www.gpp.com.br/arquivos/duque-caxias-03-12.pdf,39253182000148.0,RJ,58335,1.0,P,0.0,,,WASHINGTON REIS,11.3,ZITO,8.6,DICA,1.9,ALEXANDRE CARDOSO,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,RJ-00002/2012,http://www.gpp.com.br/arquivos/duque-caxias-03-12.pdf,39253182000148.0,RJ,58335,1.0,P,1.0,,,WASHINGTON REIS,33.2,ZITO,18.6,DICA,10.5,ALEXANDRE CARDOSO,10,SAMUQUINHA,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,RJ-00005/2012,http://www.gpp.com.br/arquivos/buzios-abril-2012.pdf,39253182000148.0,RJ,58408,1.0,P,1.0,,,MIRINHO,"29,4",CHIQUINHO DA EDUCAÇÃO,"20,1",EVANDRO,"16,6",JOAO CARRILHO,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,RJ-00005/2012,http://www.gpp.com.br/arquivos/buzios-abril-2012.pdf,39253182000148.0,RJ,58408,1.0,P,0.0,,,MIRINHO,"20,6",CHIQUINHO DA EDUCAÇÃO,"10,3",EVANDRO,"6,4",JOAO CARRILHO,"2,8",TONINHO BRANCO,"1,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,RJ-00005/2014,http://gpp.com.br/arquivos/Rel%20RJ%20REGISTRO%20Eleit%20Jun2014.pdf,39253182000148.0,RJ,RJ,1.0,S,1.0,,,SERGIO CABRAL,"26,3",JANDIRA FEGHALI,"22,7",ROMARIO,"21,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,RJ-00005/2014,http://gpp.com.br/arquivos/Rel%20RJ%20REGISTRO%20Eleit%20Jun2014.pdf,39253182000148.0,RJ,RJ,1.0,G,1.0,,,GAROTINHO,"19,5",CRIVELLA,19,PEZAO,"11,7",LINDBERG,"10,6",CESAR MAIA,"7,2",MIRO TEIXEIRA,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,RJ-00005/2014,http://gpp.com.br/arquivos/Rel%20RJ%20REGISTRO%20Eleit%20Jun2014.pdf,39253182000148.0,RJ,RJ,1.0,PR,1.0,,,DILMA,"32,9",AECIO NEVES,16,EDUARDO CAMPOS,"7,1",PASTOR EVERALDO,"6,1",RANDOLFE RODRIGUES,"1,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,RJ-00013/2012,http://www.gpp.com.br/arquivos/saquarema-2012.pdf,39253182000148.0,RJ,59099,1.0,P,1.0,,,FRANCIANE MELO,44.5,PEDRO RICARDO,25,THIAGO COCARO,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,RJ-00018/2014,http://www.gpp.com.br/arquivos/Rel-RJ-Eleit-REGISTRADA-9-e-10-Ago2014.pdf,39253182000148.0,RJ,RJ,1.0,P,1.0,,,ROMARIO,32.2,CESAR MAIA,25,EDUARDO SERRA,4.7,CARLOS LUPI,2.9,LILIAN SA,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,RJ-00020/2012,http://www.gpp.com.br/arquivos/niteroi-16-17.pdf,39253182000148.0,RJ,58653,1.0,P,1.0,,,RODRIGO NEVES,"32,6",JORGE ROBERTO SILVEIRA,"14,3",SERGIO ZVEITER,"9,8",FLAVIO DO PSOL,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,RJ-00020/2012,http://www.gpp.com.br/arquivos/niteroi-16-17.pdf,39253182000148.0,RJ,58653,1.0,P,1.0,,,RODRIGO NEVES,27,FELIPE PEIXOTO,"18,8",SERGIO ZVEITER,"9,7",FLAVIO DO PSOL,"3,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,RJ-00033/2012,http://www.gpp.com.br/arquivos/Rel_RJ_TSE_Agosto12.pdf,39253182000148.0,RJ,60011,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,RJ-00043/2014,https://odia.ig.com.br/noticia/rio-de-janeiro/2014-09-23/pt-quebra-a-cabeca-para-descobrir-as-falhas-na-campanha-de-lindberg-farias.html,39253182000148.0,RJ,RJ,1.0,PR,,,,MARINA,"31,7",DILMA,"31,2",AECIO NEVES,"12,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,RJ-00043/2014,https://odia.ig.com.br/noticia/rio-de-janeiro/2014-09-23/pt-quebra-a-cabeca-para-descobrir-as-falhas-na-campanha-de-lindberg-farias.html,39253182000148.0,RJ,RJ,1.0,G,,,,LUIZ FERNANDO PEZAO,"28,2",ANTHONY GAROTINHO,22,MARCELO CRIVELLA,"16,4",LINDBERG FARIAS,"7,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,RJ-00068/2014,http://opinioes.folha1.com.br/2014/10/15/pesquisa-do-gpp-registrada-no-tre-pezao-tem-546-e-crivella-454-dos-votos-validos/,39253182000148.0,RJ,RJ,1.0,G,,,,PEZAO,45.7,CRIVELLA,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,RJ-00127/2012,http://www.gpp.com.br/arquivos/Rel-TSE-Niteroi-22-e-23-set-2012.pdf,39253182000148.0,RJ,58653,1.0,P,1.0,,,RODRIGO NEVES,32.4,FELIPE PEIXOTO,31.8,FLAVIO SERAFINI,7.2,SERGITO ZVEITER,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,RJ-00147/2012,http://www.gpp.com.br/arquivos/Rel-TSE-araruama-set12.pdf,39253182000148.0,RJ,58033,1.0,P,1.0,,,ANDRE MONICA,37.9,MIGUEL JEOVANI,35.2,JOAO RIBEIRO,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,RJ-00189/2012,http://www.gpp.com.br/arquivos/Rel-TSE-araruama-29-e-30-set12.pdf,39253182000148.0,RJ,58033,1.0,P,1.0,,,ANDRE MONICA,43.8,MIGUEL GEOVANI,36.8,JOAO RIBEIRO,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,RJ-00189/2012,http://www.gpp.com.br/arquivos/Rel-TSE-araruama-29-e-30-set12.pdf,39253182000148.0,RJ,58033,1.0,V,0.0,,,DR. DANIELA CAMARGO,3.1,CIRALDO,2.3,CRISTIANE MARINS,2,JAIR DO RAIO X,1.9,RONE ROSSY,1.9,BORRACHA,1.8,JULIO CESAR,1.8,CANDIDATO NAO ENCONTRADO,1.8,SARGENT RAIMUNDI,1.7,HENRIQUE FORMIGAO,1.4,MAGNO DHECO,1.4,SEGINHO,1.4,AMIGO WALMIR,1.3,TONINHO AMIGO,1.3,CLAUDIO NORBERTO,1.1,RUSSO,1.1,NELSINHO DO SOM,1.0,PENHA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,RJ-00191/2012,http://www.gpp.com.br/arquivos/rel-areal-28-de-setembro2012-TSE-relatorio-oficial.pdf,39253182000148.0,RJ,58220,1.0,P,1.0,,,WALDETH BRASIEL,49.4,GERALDO ALVES DA QUITANDA,33.8,ARAUJO ,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,RJ-00191/2012,http://www.gpp.com.br/arquivos/rel-areal-28-de-setembro2012-TSE-relatorio-oficial.pdf,39253182000148.0,RJ,58220,1.0,V,0.0,,,ZEZE,4.7,JUCA DINIZ,4.1,ITAMAR DA AMBULANCIA,3.9,JULIO GALDINO,3.9,DUGA,3.1,ALVARO MAT. DE CONSTRUÇAO,2.8,ALEX TORAO,2.3,DEDEU,2.2,GUSTAVO CAMPOS,2.1,MARCELO PIPA,2,ANDERSON MARCELINO,1.9,CLEBER ZARATTINI,1.9,VANESSA SANTINON,1.9,MARQUINHO DA SAUDE,1.8,CANDIDATO NAO IDENTIFICADO,1.8,ANDRE GUARDA,1.7,LUIS DA PAPELARIA,1.6,JHONATAN BANANEIRA,1.5,SANTANA DA VERDURA,1.5,KIM,1.5,TABATINGA,1.4,NAGIB PADEIRO,1.3,GILVAN CARTEIRO,1.2,LUCAS OLIVEIRA,1.1,DONA ANJINHA,1.0,GUGA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,RJ-00234/2012,https://www.embrapa.br/en/codigo-florestal/viveiros-de-especies-florestais,39253182000148.0,RJ,58653,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARA,,RJ-03183/2016,https://josefranciscoartigos.blogspot.com/2016/09/fresquinhas_21.html,39253182000148.0,RJ,58130,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,RJ-03550/2016,http://www.gpp.com.br/pesquisas-2016/Rel-TSE-Niteroi-24-e-25-de-setembro-de-2016.pdf,39253182000148.0,RJ,58653,1.0,P,1.0,,,FELIPE PEIXOTO,"20,2",RODRIGO NEVES,"36,4",FLAVIO SERAFINI,"8,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,,RJ-04181/2016,https://cliquediario.com.br/politica/pesquisa-em-rio-das-ostras-mostra-carlos-augusto-com-41-em-primeiro-seguido-de-sabino-com-9,39253182000148.0,RJ,58203,1.0,P,1.0,,,CARLOS AUGUSTO,41,SABINO,"9,2",DEUCIMAR,"5,4",ADRIAN MUSSI,"1,7",POGGIAN,"1,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
