obs,tse_id,url,estado,cidade,util,position,estimulada,vv,suspensa,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
,PI-01946/2016,https://180graus.com/pesquisa-eleitoral/brvoxbertolinia-5709-aprovam-a-gestao-do-prefeito-luciano-fonseca,PI,BERTOLÍNIA,1.0,V,0.0,,,LUCIDO JOSE,9.93,PROFESSOR JONAS,6.38,LUIS MOTA FILHO,5.67,DIEGINHO,3.55,ZEZIM,2.84,ADELMARZINHO,2.48,DALVINA,1.77,BIRU,1.42,ARLETE,1.42,JOEL FONSECA,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-01946/2016,https://180graus.com/pesquisa-eleitoral/brvoxbertolinia-5709-aprovam-a-gestao-do-prefeito-luciano-fonseca,PI,BERTOLÍNIA,1.0,P,1.0,,,LUCIANO FONSECA,44.33,RODRIGO MARTINS,32.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-01956/2016,https://180graus.com/pesquisa-eleitoral/brvoxcorrente-sem-jesualdo-situacao-quer-reverter-jogo,PI,CORRENTE,1.0,P,1.0,,,MURILO,33.93,DR. EDILSON,20.91,GUTAO,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02006/2016,https://180graus.com/pesquisa-eleitoral/brvox-pesquisa-de-intencao-de-voto-para-prefeito-em-nossa-senhora-dos-remedios,PI,NOSSA SENHORA DOS REMÉDIOS,1.0,P,1.0,,,FRANCISCO PESSOA DE BRITO,43.0,ZE ALEXANDRE,22.67,CARLOS COUTO,20.0,DR. MARCIEL,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02046/2018,https://www.portalaz.com.br/noticia/data-az/2882/data-az-fabio-xavier-mantem-preferencia-de-1-em-5-eleitores-para-deputado-estadual,PI,PIAUÍ,1.0,DF,0.0,,,JULIO CESAR,3.67,FABIO ABREU,2.33,SILAS FREIRE,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02046/2018,https://www.portalaz.com.br/noticia/data-az/2882/data-az-fabio-xavier-mantem-preferencia-de-1-em-5-eleitores-para-deputado-estadual,PI,PIAUÍ,1.0,DE,0.0,,,FABIO XAVIER,21.33,HELIO ISAIAS,9.67,LUIZ NETO,2.67,WILSON BRANDAO,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02046/2018,https://www.portalaz.com.br/publicacao/2884/,PI,PIAUÍ,1.0,S,1.0,,,CIRO NOGUEIRA,20.34,WILSON MARTINS,11.66,FRANK AGUIAR,11.34,ROBERT RIOS,5.0,MARCELO CASTRO,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02131/2018,https://carlsonpessoa.blogspot.com/2018/09/data-az-fernando-haddad-ja-lidera-no.html,PI,PIAUÍ,1.0,PR,1.0,,,FERNANDO HADDAD,41.12,JAIR BOLSONARO,18.48,CIRO GOMES,11.68,GERALDO ALCKMIN,3.44,MARINA SILVA,3.28,HENRIQUE MEIRELLES,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02131/2018,https://carlsonpessoa.blogspot.com/2018/09/data-az-fernando-haddad-ja-lidera-no.html,PI,PIAUÍ,1.0,PR,0.0,,,FERNANDO HADDAD,31.68,JAIR BOLSONARO,16.24,CIRO GOMES,9.2,LULA,7.76,GERALDO ALCKMIN,2.4,MARINA SILVA,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02131/2018,https://carlsonpessoa.blogspot.com/2018/09/data-az-wilson-e-ciro-se-isolam-nos.html,PI,PIAUÍ,1.0,S,1.0,,,WILSON MARTINS,26.4,CIRO NOGUEIRA,22.64,MARCELO CASTRO,15.52,ROBERT RIOS,14.88,FRANK AGUIAR,10.64,ELIZEU AGUIAR,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02131/2018,https://carlsonpessoa.blogspot.com/2018/09/data-az-wilson-e-ciro-se-isolam-nos.html,PI,PIAUÍ,1.0,S,0.0,,,WILSON MARTINS,13.2,CIRO NOGUEIRA,12.32,MARCELO CASTRO,7.12,ROBERT RIOS,5.44,FRANK AGUIAR,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02131/2018,https://extraparnaiba.blogspot.com/2018/09/data-az-wellington-supera-adversarios.html,PI,PIAUÍ,1.0,G,0.0,,,WELLINGTON DIAS,35.36,DR. PESSOA,13.04,LUCIANO NUNES,9.36,ELMANO FERRER,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02131/2018,https://extraparnaiba.blogspot.com/2018/09/data-az-wellington-supera-adversarios.html,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,41.84,DR. PESSOA,19.04,LUCIANO NUNES,11.6,VALTER ALENCAR,2.96,ELMANO FERRER,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02300/2016,https://180graus.com/pesquisa-eleitoral/brvoxmiguel-alves-oliveira-jr-26-dra-salete-6-e-julio-da-tuta-25,PI,MIGUEL ALVES,1.0,P,1.0,,,OLIVEIRA,49.64,DRA. SALETE,12.14,CARLUCIO,6.43,JULIO DA TUTA,3.57,ANGELO,2.86,ASSIS DUTRA,1.79,CLEO,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02300/2016,https://180graus.com/pesquisa-eleitoral/brvoxmiguel-alves-oliveira-jr-26-dra-salete-6-e-julio-da-tuta-25,PI,MIGUEL ALVES,1.0,P,0.0,,,OLIVEIRA JUNIOR,26.79,DRA. SALETE,6.79,JULIO DA TUTA,2.5,CHIBANÇA,1.43,CARLUCIO,1.43,ANGELO,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02332/2018,https://www.portalaz.com.br/publicacao/1602/,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,40.75,LUCIANO NUNES,6.0,DR. PESSOA,2.5,ELMANO FERRER,2.0,VALTER ALENCAR,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02332/2018,https://www.portalaz.com.br/publicacao/1602/,PI,PIAUÍ,1.0,PR,1.0,,,LULA,72.5,JAIR BOLSONARO,6.25,CIRO GOMES,3.75,MARINA SILVA,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02332/2018,https://www.portalaz.com.br/publicacao/1602/,PI,PIAUÍ,1.0,G,0.0,,,WELLINGTON DIAS,17.25,LUCIANO NUNES,6.25,DR. PESSOA,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02332/2018,https://www.portalaz.com.br/publicacao/1618/,PI,PIAUÍ,1.0,S,1.0,,,WILSON MARTINS,9.63,CIRO NOGUEIRA,9.0,MARCELO CASTRO,8.13,FRANK AGUIAR,6.88,JOAQUIM SARAIVA,3.38,ROBERT RIOS,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02456/2018,http://www.diariodosambito.com.br/brvoxparnaiba-aprovacao-do-prefeito-mao-santa-diminui-e-fica-em-63/,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,37.5,FRANK AGUIAR,9.38,LUCIANO NUNES,5.0,ELMANO FERRER,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02456/2018,https://infonewss.com/politica/pesquisa-brvox-parnaiba-governador-w-dias-375-frank-aguiar-93-luciano-5-elmano-12-senador-frank-25-wilsao-16-pessoa-14-robert-12-e-ciro-6/,PI,PIAUÍ,1.0,S,1.0,,,FRANK AGUIAR,25.62,WILSON MARTINS,16.88,DR. PESSOA,14.37,ROBERT RIOS,12.19,CIRO NOGUEIRA,6.88,REGINA SOUSA,3.75,JULIO CESAR,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02458/2018,https://180graus.com/pesquisa-eleitoral/brvox-batalha-dep-estadual-wilson-brandao-22-marden-12-janainna-9,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,47.19,LUCIANO NUNES,11.25,FRANK AGUIAR,9.06,ELMANO FERRER,2.81,VALTER ALENCAR,2.19,FABIO SERVIO,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02458/2018,https://180graus.com/pesquisa-eleitoral/brvox-batalha-dep-estadual-wilson-brandao-22-marden-12-janainna-9,PI,PIAUÍ,1.0,S,1.0,,,WILSON MARTINS,25.94,FRANK AGUIAR,20.31,CIRO NOGUEIRA,16.88,ROBERT RIOS,15.63,DR. PESSOA,13.13,JULIO CESAR,9.06,REGINA SOUSA,4.06,GUSTAVO HENRIQUE,3.13,ANTONIO J. LIRA,2.19,DR. LUIZ AIRTON,1.56,PAULO HENRIQUE,1.56,QUEM QUEM,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02458/2018,https://180graus.com/pesquisa-eleitoral/brvox-batalha-dep-estadual-wilson-brandao-22-marden-12-janainna-9,PI,PIAUÍ,1.0,DF,1.0,,,REJANE DIAS,15.94,ATILA LIRA,12.19,FABIO ABREU,7.5,JULIO CESAR,7.19,IRACEMA PORTELLA,5.0,DRA. MARINA,3.75,HERACLITO FORTES,3.44,PAULO MARTINS,3.13,FLAVIO NOGUEIRA,2.81,PAES LANDIM,2.81,MERLONG SOLANO,2.5,ASSIS CARVALHO,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02458/2018,https://180graus.com/pesquisa-eleitoral/brvox-batalha-dep-estadual-wilson-brandao-22-marden-12-janainna-9,PI,PIAUÍ,1.0,DE,1.0,,,WILSON BRANDAO,22.19,MARDEN MENEZES,12.19,JANAINNA MARQUES,9.69,FLORA IZABEL,9.38,HENRIQUE PIRES,3.75,LIMMA,3.13,ZE SANTANA,3.13,ISMAR MARQUES,2.19,FLAVIO NOGUEIRA JR,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02485/2016,http://www.piauiemfoco.com.br/municipios/brvox-divulga-nova-pesquisa-realizada-em-picos-veja-numeros/,PI,PICOS,1.0,P,,,,GIL PARAIBANO,50.0,PADRE WALMIR,23.57,JUNIOR NOBRE,4.64,GUTENBERG ROCHA,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pesquisa realizada no município de Barras.,PI-02506/2016,https://180graus.com/pesquisa-eleitoral/brvox-em-bom-jesus-marcos-elvas-tem-24-e-alcindo-piauilino-tem-5,PI,BOM JESUS,1.0,P,1.0,,,ALCINDO PIAUILINO,15.0,BENIGNO NOVO,1.0,IRMAO MAZINHO,3.33,JOABES CAMPOS,14.0,MARCOS ELVAS,49.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pesquisa realizada no município de Barras.,PI-02506/2016,https://180graus.com/pesquisa-eleitoral/brvox-em-bom-jesus-marcos-elvas-tem-24-e-alcindo-piauilino-tem-5,PI,BOM JESUS,1.0,P,0.0,,,MARCOS ELVAS,24.33,ALCINDO PIAUILINO,5.67,JOABE CAMPOS,3.0,IRMAO MAZINHO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02506/2016,https://tribunadonordeste.com/geral/6433-dos-barrenses-nao-querem-que/,PI,BOM JESUS,1.0,P,1.0,,,CARLOS ALBERTO LAGES MONTE,33.0,EDILSON SERVULO,21.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02506/2016,https://tribunadonordeste.com/geral/6433-dos-barrenses-nao-querem-que/,PI,BOM JESUS,1.0,P,0.0,,,CARLOS ALBERTO LAGES MONTE,20.67,EDILSON SERVULO,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02508/2016,https://180graus.com/pesquisa-eleitoral/brvox-em-campo-maior-ribinha-lidera-pesquisa-com-13,PI,CAMPO MAIOR,1.0,P,0.0,,,ANTONIO FELIX,11.37,DRA. LIEGE,6.35,DR. JAMES,2.01,JOAOZINHO FELIX,11.37,JOSENAIDE,1.33,RIBINHA,13.04,PAULO MARTINS,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02508/2016,https://180graus.com/pesquisa-eleitoral/brvox-em-campo-maior-ribinha-lidera-pesquisa-com-13,PI,CAMPO MAIOR,1.0,P,1.0,,,ANTONIO FELIX,19.33,DRA. LIEGE,10.0,DR. JAMES,3.33,DR. MARCO DO ACHICO,2.67,DR. RIBAMAR COELHO,1.33,JOAOZINHO FELIX,19.33,JOSENAIDE,2.33,MARCOS BONA,1,RIBINHA,26.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02588/2018,https://180graus.com/pesquisa-eleitoral/credibilidade-luciano-chega-aos-32-em-parnaiba-e-aproxima-de-w-dias,PI,PIAUÍ,1.0,S,1.0,,,WILSON MARTINS,51.14,CIRO NOGUEIRA,21.43,MARCELO CASTRO,18.0,ROBERT RIOS,9.15,DR. PESSOA,15.43,JULIO CESAR,6.57,REGINA SOUSA,8.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02588/2018,https://180graus.com/pesquisa-eleitoral/credibilidade-luciano-chega-aos-32-em-parnaiba-e-aproxima-de-w-dias,PI,PIAUÍ,1.0,G,,,,WELLINGTON DIAS,49.14,LUCIANO,25.14,ELMANO,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02638/2016,http://portaldeurucui.com/noticia/Pol%C3%ADtica/Uru%C3%A7u%C3%AD/pesquisa-brvox-urucui-renata-coelho-tem-24-e-dr-wagner-21/269,PI,URUÇUÍ,1.0,P,,,,RENATA COELHO,24.56,DR. WAGNER,21.35,ZE HUMBERTO,12.1,DR. GILBERTO JUNIOR,7.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02796/2016,https://www.muraldavila.com.br/noticias/credibilidade-aponta-edgar-castelo-branco-com-54-em-santa-rosa-do-piaui-28721.html,PI,SANTA ROSA DO PIAUÍ,1.0,P,,,,EDGAR,54.67,VERISSIMO,35.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02831/2016,https://www.gp1.com.br/noticias/avelar-ferreira-47-e-carmelita-3925-aponta-credibilidade-401938.html,PI,SÃO RAIMUNDO NONATO,1.0,P,0.0,,,AVELAR FERREIRA,44.75,CARMELITA CASTRO,36.75,ELIZETE SOUSA,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02831/2016,https://www.gp1.com.br/noticias/avelar-ferreira-47-e-carmelita-3925-aponta-credibilidade-401938.html,PI,SÃO RAIMUNDO NONATO,1.0,P,1.0,,,AVELAR FERREIRA,47.0,CARMELITA CASTRO,39.25,ELIZETE SOUSA,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02879/2018,http://www.jornaldaparnaiba.com/2018/05/wellington-lidera-corrida-para-o.html,PI,PIAUÍ,1.0,S,1.0,,,WILSON MARTINS,46.28,CIRO NOGUEIRA,23.71,MARCELO CASTRO,19.72,ROBERT RIOS,9.43,REGINA SOUSA,16.85,JULIO CESAR,6.86,DR. PESSOA,8.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02879/2018,http://www.jornaldaparnaiba.com/2018/05/wellington-lidera-corrida-para-o.html,PI,PIAUÍ,1.0,G,,,,WELLINGTON DIAS,42.75,LUCIANO NUNES,32.25,ELMANO FERRER,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02895/2016,http://www.blogdocoveiro.com.br/2016/09/cocal-pesquisa-aponta-rubens-vieira-em.html,PI,COCAL,1.0,P,1.0,,,RUBENS VIEIRA,62.29,GILSON DA SERRARIA,26.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02949/2018,https://180graus.com/pesquisa-eleitoral/brvox-luzilandia-dep-federal-mainha-9-6-heraclito-9-3-abreu-8,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,43.13,LUCIANO NUNES,3.44,ELMANO FERRER,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02949/2018,https://180graus.com/pesquisa-eleitoral/brvox-luzilandia-dep-federal-mainha-9-6-heraclito-9-3-abreu-8,PI,PIAUÍ,1.0,S,1.0,,,WILSON MARTINS,29.69,FRANK AGUIAR,18.75,CIRO NOGUEIRA,17.5,ROBERT RIOS,9.38,JULIO CESAR,7.81,REGINA SOUSA,4.69,DR. PESSOA,4.06,CALINA LOPES,3.44,DR. MARCOS VINICIUS,2.5,LAFAYETTE ANDRADE,2.5,MANOEL LOPES,2.5,GUSTAVO HENRIQUE,2.19,ANTONIO J. LIRA,2.56,DR. LUIZ AIRTON,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02949/2018,https://180graus.com/pesquisa-eleitoral/brvox-luzilandia-dep-federal-mainha-9-6-heraclito-9-3-abreu-8,PI,PIAUÍ,1.0,DF,1.0,,,MAINHA,9.69,HERACLITO FORTES,9.38,FABIO ABREU,8.75,REJANE DIAS,7.5,ATILA LIRA,5.63,IRACEMA PORTELLA,5.63,PAES LANDIM,4.69,MARCELO CASTRO,3.75,DRA. MARINA,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02957/2016,https://180graus.com/pesquisa-eleitoral/brvoxguaribaspi-claudine-matias-49-contra-25-de-ercilio-andrade,PI,GUARIBAS,1.0,P,1.0,,,CLAUDINE MATIAS,55.33,ERCILIO ANDRADE,34.33,ERCILIA ANDRADE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-02957/2016,https://180graus.com/pesquisa-eleitoral/brvoxguaribaspi-claudine-matias-49-contra-25-de-ercilio-andrade,PI,GUARIBAS,1.0,P,0.0,,,CLAUDINE MATIAS,49.67,ERCILIO ANDRADE,25.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03045/2016,https://180graus.com/pesquisa-eleitoral/brvox-em-patos-do-piaui-agenilson-46joaquim-neto-38-e-aluizio-1,PI,PATOS DO PIAUÍ,1.0,P,0.0,,,AGENILSON,45.0,JOAQUIM NETO,35.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03045/2016,https://180graus.com/pesquisa-eleitoral/brvox-em-patos-do-piaui-agenilson-46joaquim-neto-38-e-aluizio-1,PI,PATOS DO PIAUÍ,1.0,P,1.0,,,AGENILSON,46.43,JOAQUIM NETO,38.93,ALUISIO,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03163/2018,https://carlsonpessoa.blogspot.com/2018/09/wdias-42-pessoa-27-luciano-11-instituto.html,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,42.75,DR. PESSOA,27.08,LUCIANO NUNES,10.83,ELMANO FERRER,3.0,VALTER ALENCAR,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03163/2018,https://www.agrandebarras.com.br/2018/09/emilia-aparece-pesquisa-deputado-piaui.html,PI,PIAUÍ,1.0,DE,0.0,,,LUCY SILVEIRA,1.67,THEMISTOCLES FILHO,1.58,HELIO ISAIAS,1.5,FABIO NOVO,1.33,WILSON BRANDAO,1.33,MARDEN MENEZES,1.25,ZE SANTANA,,1.17,NERINHO,1.17,JANAINA MARQUES,1,FLORA ISABEL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03163/2018,https://www.politicadinamica.com/noticias/analises/teresina-wilson-30-1-e-robert-28-91537373780-11305.html,PI,PIAUÍ,1.0,DF,0.0,,,CAP. FABIO ABREU,11.94,SILAS FREIRE,7.16,ATILA LIRA,2.39,REJANE DIAS,2.39,JONINHA,1.79,MARCOS AURELIO SAMPAIO,1.79,MERLONG SOLANO,1.49,FLAVIO NOGUEIRA,1.49,FLAVIO NOGUEIRA,1.49,HERACLITO FORTES,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03163/2018,https://www.politicadinamica.com/noticias/analises/teresina-wilson-30-1-e-robert-28-91537373780-11305.html,PI,PIAUÍ,1.0,S,1.0,,,WILSON MARTINS,30.15,ROBERT RIOS,28.96,CIRO NOGUEIRA,24.78,FRANK AGUIAR,18.51,MARCELO CASTRO,17.61,ANTONIO JOSE LIRA,2.69,ELIZEU AGUIAR,2.39,QUEM QUEM,1.79,JOAQUIM SARAIVA,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03164/2016,https://180graus.com/pesquisa-eleitoral/brvoxcocal-luciano-nunes-e-julio-cesar-sao-deputados-mais-atuantes,PI,COCAL,1.0,P,1.0,,,RUBENS VIEIRA,47.5,GILSON DA SERRARIA,12.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03191/2018,http://www.jornaldepicos.com.br/noticia_detalhe.php?id=10503,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,37.86,DR. PESSOA,6.43,LUCIANO NUNES,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03191/2018,http://www.webpiaui.com.br/cidades/picos/data-az-mostra-severo-na-lideranca-para-estadual/,PI,PIAUÍ,1.0,DE,0.0,,,NERINHO,5.24,DR. PABLO SANTOS,5.0,BELE MEDEIROS,4.52,SEVERO EULALIO,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03191/2018,http://www.webpiaui.com.br/cidades/picos/data-az-mostra-severo-na-lideranca-para-estadual/,PI,PIAUÍ,1.0,DF,0.0,,,ASSIS CARVALHO,2.38,DRA. MARINA,1.67,MAINHA,1.67,REJANE DIAS,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-03191/2018,http://www.webpiaui.com.br/localizacao/manchete-secundaria/veja-os-numeros-para-a-corrida-ao-senado-em-picos/,PI,PIAUÍ,1.0,S,1.0,,,FRANK AGUIAR,12.5,WILSON MARTINS,12.5,CIRO NOGUEIRA,6.9,MARCELO CASTRO,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
