tse_id,url,estado,cidade,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
PI-00158/2014,https://180graus.com/pesquisa-eleitoral/brvoxipiranga-do-piaui-traz-iracema-e-fernando-monteiro-na-lideranca,PI,PIAUÍ,1,DF,0.0,,,IRACEMA PORTELA ,30,OSMAR JUNIOR ,10,RODRIGO MARTINS ,"6,88",ASSIS CARVALHO,"1,25",MARCELO CASTRO,"0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00159/2014,https://180graus.com/pesquisa-eleitoral/brvoxmonsenhor-gil-traz-iracema-portella-e-luciano-nunes-liderando,PI,PIAUÍ,1,DE,0.0,,,LUCIANO ,7,FERNANDO ,4,THEMISTOCLES FILHO,"2,81",WILSON BRANDAO ,"1,88",JOAO MADISON ,"1,88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00159/2014,https://180graus.com/pesquisa-eleitoral/brvoxmonsenhor-gil-traz-iracema-portella-e-luciano-nunes-liderando,PI,PIAUÍ,1,DF,0.0,,,IRACEMA PORTELA ,14,OSMAR JUNIOR ,6,JULIO CESAR ,4,MA,"2,81",RODRIGO MARTINS ,"2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00160/2014,https://180graus.com/pesquisa-eleitoral/brvox-em-uniao-traz-hugo-napoleao-e-marcelo-napoleao-no-topo-confira,PI,PIAUÍ,1,DE,0.0,,,MARCELO NAPOLEAO ,7,JANAINNA MARQUES,5,FLORA IZABEL,"2,81",FABIO XAVIER ,"2,19",HENRIQUE REBELO ,"1,56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00160/2014,https://180graus.com/pesquisa-eleitoral/brvox-em-uniao-traz-hugo-napoleao-e-marcelo-napoleao-no-topo-confira,PI,PIAUÍ,1,DF,0.0,,,HUGO NAPOLEAO ,8,REJANE DIAS ,"3,7",SILAS FREIRE ,"3,12",MARLLOS SAMPAIO,"2,5",HERACLITO FORTES,"2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00161/2014,https://180graus.com/pesquisa-eleitoral/brvoxbom-jesus-traz-silas-e-fabio-novo-liderando-intencoes-de-votos,PI,PIAUÍ,1,DE,0.0,,,FABIO NOVO,40,GUSTAVO NEVA,5,ZE SANTANA ,"2,19",ZE CARLOS ,"1,56",PASTOR GESSIVALDO,"1,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00161/2014,https://180graus.com/pesquisa-eleitoral/brvoxbom-jesus-traz-silas-e-fabio-novo-liderando-intencoes-de-votos,PI,PIAUÍ,1,DF,0.0,,,SILAS FREIRE ,8,MARCELO CASTRO,7,HERACLITO FORTES,"5,62",REJANE DIAS ,"2,5",OSMAR JUNIOR ,"2,19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00163/2014,https://180graus.com/pesquisa-eleitoral/brvox-em-oeiras-traz-rejane-dias-e-b-sa-liderando-as-intencoes-de-voto,PI,PIAUÍ,1,DE,0.0,,,B. SA ,16,MAURO TAPETY ,11,HELIO ISAIAS,"4,38",GUEDES ,"3,44",THEMISTOCLES FILHO,"1,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00163/2014,https://180graus.com/pesquisa-eleitoral/brvox-em-oeiras-traz-rejane-dias-e-b-sa-liderando-as-intencoes-de-voto,PI,PIAUÍ,1,DF,0.0,,,REJANE DIAS ,5,MARCELO CASTRO,"4,3",ASSIS CARVALHO ,4,IRACEMA PORTELA ,"3,44",OSMAR JUNIOR ,"2,19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00164/2014,https://180graus.com/pesquisa-eleitoral/brvox-em-esperantina-traz-janainna-marques-e-marllos-lideres-veja-lista,PI,PIAUÍ,1,DE,0.0,,,JANAINNA MARQUES ,23,THEMISTOCLES FILHO,13,LIMMA,4,ISMAR MARQUES ,"1,25",FLAVIO NOGUEIRA JUNIOR ,"0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00164/2014,https://180graus.com/pesquisa-eleitoral/brvox-em-esperantina-traz-janainna-marques-e-marllos-lideres-veja-lista,PI,PIAUÍ,1,DF,0.0,,,MARLLOS SAMPAIO ,15,REJANE DIAS ,"4,6",HUGO NAPOLEAO ,"4,38",JULIO CESAR ,"1,56",ATILA LIRA,"1,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00165/2014,https://180graus.com/pesquisa-eleitoral/brvox-em-canto-do-buriti-traz-paes-landim-e-lizie-coelho-na-lideranca,PI,PIAUÍ,1,DE,0.0,,,LIZIE COELHO ,12,DR. HELIO ,9,HELIO ISAIAS,"3,75",ELIESIO ,"2,5",AEDSON FERREIRA,"2,19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00165/2014,https://180graus.com/pesquisa-eleitoral/brvox-em-canto-do-buriti-traz-paes-landim-e-lizie-coelho-na-lideranca,PI,PIAUÍ,1,DF,0.0,,,LANDIM ,12,MARCELO CASTRO,5,HUGO NAPOLEAO ,"2,8",ATILA LIRA ,"1,88",RODRIGO MARTINS ,"1,56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00166/2014,https://180graus.com/pesquisa-eleitoral/brvox-em-pio-ix-traz-rubem-martins-e-assis-carvalho-liderando-pesquisa,PI,PIAUÍ,1,DE,0.0,,,RUBEM ,9,CICERO,"5,3",GEORGIANO,5,NERINHO,"3,12",PABLO SANTOS ,"3,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00166/2014,https://180graus.com/pesquisa-eleitoral/brvox-em-pio-ix-traz-rubem-martins-e-assis-carvalho-liderando-pesquisa,PI,PIAUÍ,1,DF,0.0,,,ASSIS CARVALHO,9,ATILA LIRA,8,IRACEMA PORTELA ,"6,57",JULIO CESAR ,"5,94",REJANE DIAS ,"0,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00167/2014,https://180graus.com/pesquisa-eleitoral/brvoxcolonia-do-piaui-traz-iracema-portella-e-mauro-tapety-na-lideranca,PI,PIAUÍ,1,DE,0.0,,,MAURO ,17,B. SA,11,HELIO ISAIAS,9,RUBEM MARINS ,5,PABLO SANTOS ,"2,19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00167/2014,https://180graus.com/pesquisa-eleitoral/brvoxcolonia-do-piaui-traz-iracema-portella-e-mauro-tapety-na-lideranca,PI,PIAUÍ,1,DF,0.0,,,IRACEMA PORTELA ,13,ASSIS CARVALHO,7,MARCELO CASTRO,"3,12",REJANE DIAS ,"2,5",RODRIGO MARTINS ,"1,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00168/2014,https://180graus.com/pesquisa-eleitoral/brvox-em-luzilandia-traz-atila-lira-e-janainna-marques-liderando-o-pleito,PI,PIAUÍ,1,DE,0.0,,,JANAINNA MARQUES ,14,ISMAR MARQUES ,4,FLORA IZABEL,"0,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00168/2014,https://180graus.com/pesquisa-eleitoral/brvox-em-luzilandia-traz-atila-lira-e-janainna-marques-liderando-o-pleito,PI,PIAUÍ,1,DF,0.0,,,ATILA LIRA ,10,HUGO NAPOLEAO ,"6,56",PAES LANDIM,"5,62",JULIO CESAR ,"0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00170/2014,https://180graus.com/pesquisa-eleitoral/brvoxcorrente-traz-hugo-napoleao-e-joao-madison-liderando-pesquisa,PI,PIAUÍ,1,DE,0.0,,,MADISON ,14,GUSTAVO NEVA,7,FERNANDO MONTEIRO ,"5,62",JULIO ARCOVERDE,"4,06",FABIO NOVO ,"2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00170/2014,https://180graus.com/pesquisa-eleitoral/brvoxcorrente-traz-hugo-napoleao-e-joao-madison-liderando-pesquisa,PI,PIAUÍ,1,DF,0.0,,,HUGO NAPOLEAO ,9,ATILA LIRA,5,PAES LANDIM,"3,12",HERACLITO FORTES,"1,88",RODRIGO MARTINS ,"1,56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00171/2014,https://blogdofumanchuphb.blogspot.com/2014/09/data-az-elmano-passa-frente-de-wilson.html,PI,PIAUÍ,1,G,1.0,,,ELMANO FERRER ,"40,41",WILSON MARTINS ,"38,03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00171/2014,https://blogdofumanchuphb.blogspot.com/2014/09/data-az-elmano-passa-frente-de-wilson.html,PI,PIAUÍ,1,G,0.0,,,ELMANO FERRER ,"29,9",WILSON MARTINS ,"24,42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
