obs,tse_id,url,estado,cidade,util,position,estimulada,vv,suspensa,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
,BR-09102/2018,https://noticias.r7.com/brasil/eleitores-indecisos-ou-que-votariam-em-branco-ou-nulo-somam-59-14082018,BR,BRASIL,1.0,PR,1.0,,,JAIR BOLSONARO,21,MARINA SILVA,11.0,GERALDO ALCKMIN,9.0,CIRO GOMES,8.0,FERNANDO HADDAD,6.0,ALVARO DIAS,6.0,GUILHERME BOULOS,1.0,JOAO AMOEDO,1.0,HENRIQUE MEIRELLES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09102/2018,https://noticias.r7.com/brasil/eleitores-indecisos-ou-que-votariam-em-branco-ou-nulo-somam-59-14082018,BR,BRASIL,1.0,PR,0.0,,,JAIR BOLSONARO,15,LULA,13.0,GERALDO ALCKMIN,4.0,MARINA SILVA,3.0,CIRO GOMES,3.0,ALVARO DIAS,2.0,FERNANDO HADDAD,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09171/2018,https://cearaagora.com.br/site/deputado-estadual-eleito-marcos-sobreira-promete-ser-elo-de-ligacao-entre-cearenses-e-governo-do-estado/,BR,BRASIL,1.0,PR,,1.0,,JAIR BOLSONARO,54,FERNANDO HADDAD,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09235/2018,https://s3.amazonaws.com/gp-eleicoes2018/eleicoes/2018/wp-content/uploads/2018/06/20172442/ParanaPesquisas-presidencia-eleitorado-sp-201806.pdf,BR,BRASIL,1.0,PR,1.0,,,JAIR BOLSONARO,21.6,GERALDO ALCKMIN,19.1,MARINA SILVA,12.6,CIRO GOMES,8.9,ALVARO DIAS,4.0,JOAO AMOEDO,1.2,HENRIQUE MEIRELLES,1.1,MANUELA D'AVILA,1.0,JAQUES WAGNER,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09235/2018,https://s3.amazonaws.com/gp-eleicoes2018/eleicoes/2018/wp-content/uploads/2018/06/20172442/ParanaPesquisas-presidencia-eleitorado-sp-201806.pdf,BR,BRASIL,1.0,PR,1.0,,,JAIR BOLSONARO,20.6,LULA,19.5,GERALDO ALCKMIN,16.7,MARINA SILVA,9.0,CIRO GOMES,5.6,ALVARO DIAS,3.5,JOAO AMOEDO,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09235/2018,https://s3.amazonaws.com/gp-eleicoes2018/eleicoes/2018/wp-content/uploads/2018/06/20172442/ParanaPesquisas-presidencia-eleitorado-sp-201806.pdf,BR,BRASIL,1.0,PR,1.0,,,JAIR BOLSONARO,21.4,GERALDO ALCKMIN,18.4,MARINA SILVA,11.7,CIRO GOMES,8.3,FERNANDO HADDAD,5.1,ALVARO DIAS,3.9,JOAO AMOEDO,1.2,HENRIQUE MEIRELLES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09292/2018,https://www.blogdobg.com.br/blog-do-bg-publica-nova-rodada-da-pesquisa-consult-no-proximo-dia-29/,BR,BRASIL,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09322/2018,https://parnaibanomundo.blogspot.com/2018_09_30_archive.html,BR,BRASIL,1.0,G,1.0,,,WELLINGTON DIAS,37,LUCIANO,23.0,DR. PESSOA,20.0,FABIO SERVIO,3.0,ELMANO O VEIN TRABALHADOR,2.0,LUCIANE SANTOS,1.0,PROFESSORA SUELI,1.0,VALTER ALENCAR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09397/2018,http://www.blogdosilverioalves.com/2018_07_29_archive.html,BR,BRASIL,1.0,G,1.0,,,FATIMA BEZERRA,28.06,CARLOS EDUARDO,16.53,ROBINSON FARIA,9.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09397/2018,http://www.ivanildosouza.com/2018_08_03_archive.html,BR,BRASIL,1.0,PR,,,,JAIR BOLSONARO,17.18,CANDIDATO DO PT,11.53,CIRO GOMES,9.71,MARINA SILVA,5.88,GERALDO ALCKMIN,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09397/2018,https://folhadoalto.blogspot.com/2018/08/pesquisa-consultblogdobg98fm-senado-em.html,BR,BRASIL,1.0,S,,,,GARIBALDI ALVES FILHO,10.12,ZENAIDE MAIA,9.0,CAPITAO STYVENSON,8.76,GERALDO MELO,5.59,JOSE AGRIPINO,5.56,MAGNOLIA FIGUEIREDO,2.56,ANTONIO JACOME,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09397/2018,https://noticiasdopassaro.com.br/pesquisa-consult-mostra-que-nelter-e-vivaldo-sao-os-mais-votados-do-serido/,BR,BRASIL,1.0,DE,,,,TOMBA,1.12,GETULIO REGO,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09409/2018,https://noticias.r7.com/eleicoes-2018/doria-tem-53-dos-votos-validos-e-franca-47-diz-realtime-big-data-19102018,BR,BRASIL,1.0,G,,,,JOAO DORIA,49,FRANÇA,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09419/2018,http://www.palestinaonline.com/2018/08/confira-os-numeros-da-pesquisa-datavox.html,BR,BRASIL,1.0,S,1.0,,,CASSIO CUNHA LIMA,27.2,VENEZIANO VITAL DO REGO,19.6,LUIZ COUTO,14.6,DANIELLA RIBEIRO,11.8,ROBERTO PAULINO,8.3,NIVALDO MANGUEIRA,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09419/2018,https://cariridagente.com/2018/08/datavox-espontanea-mostra-joao-em-1/,BR,BRASIL,1.0,G,0.0,,,JOAO AZEVEDO,17.8,MARANHAO,10.2,LUCELIO,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09419/2018,https://politicadovaledosabugi.blogspot.com/2018/08/,BR,BRASIL,1.0,G,1.0,,,JOAO AZEVEDO,26.5,MARANHAO,20.7,LUCELIO,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09446/2018,http://blogdomarcellopatriota.com.br/blog/?p=8394,BR,BRASIL,1.0,G,0.0,,,PAULO CAMARA,29,ARMANDO MONTEIRO,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09446/2018,http://blogdomarcellopatriota.com.br/blog/?p=8394,BR,BRASIL,1.0,G,1.0,,,PAULO CAMARA,37,ARMANDO MONTEIRO,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09446/2018,https://blogpontodevista.com/nova-pesquisa-aponta-2o-turno-entre-paulo-e-armando/,BR,BRASIL,1.0,PR,,,,FERNANDO HADDAD,35,JAIR BOLSONARO,21.0,CIRO GOMES,15.0,GERALDO ALCKMIN,7.0,MARINA SILVA,5.0,JOAO AMOEDO,1.0,HENRIQUE MEIRELLES,1.0,ALVARO DIAS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09446/2018,https://blogpontodevista.com/nova-pesquisa-aponta-2o-turno-entre-paulo-e-armando/,BR,BRASIL,1.0,S,,,,JARBAS VASCONCELOS,32,HUMBERTO COSTA,30.0,MENDONÇA FILHO,29.0,SILVIO COSTA,16.0,BRUNO ARAUJO,15.0,PASTOR JAIRINHO,3.0,ADRIANA ROCHA,2.0,ALBANISE,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09559/2018,https://www.ma10.com.br/2018/09/03/pesquisa-revela-intencoes-de-votos-para-presidente-governador-e-senador/,BR,BRASIL,1.0,PR,1.0,,,FERNANDO HADDAD,29.84,JAIR BOLSONARO,24.87,MARINA SILVA,18.98,CIRO GOMES,14.4,GERALDO ALCKMIN,9.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09559/2018,https://www.ma10.com.br/2018/09/03/pesquisa-revela-intencoes-de-votos-para-presidente-governador-e-senador/,BR,BRASIL,1.0,S,1.0,,,ELIZIANE GAMA,20.03,SARNEY FILHO,18.46,WEVERTON ROCHA,15.02,EDISON LOBAO,18.8,JOSE REINALDO,11.19,ALEXANDRE ALMEIDA,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09559/2018,https://www.ma10.com.br/2018/09/03/pesquisa-revela-intencoes-de-votos-para-presidente-governador-e-senador/,BR,BRASIL,1.0,G,1.0,1.0,,FLAVIO DINO,60.47,ROSEANA SARNEY,31.08,ROBERTO ROCHA,4.04,MAURA JORGE,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09600/2018,https://media.infomoney.com.br/portal/XPPoll_%202018_05_1.pdf?_ga=2.82070224.798992830.1531946442-965861204.1530733191,BR,BRASIL,1.0,PR,1.0,,,LULA,29,JAIR BOLSONARO,24.0,MARINA SILVA,9.0,GERALDO ALCKMIN,9.0,CIRO GOMES,6.0,ALVARO DIAS,4.0,MICHEL TEMER,1.0,MANUELA D'AVILA,1.0,JOAO AMOEDO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09600/2018,https://media.infomoney.com.br/portal/XPPoll_%202018_05_1.pdf?_ga=2.82070224.798992830.1531946442-965861204.1530733191,BR,BRASIL,1.0,PR,1.0,,,JAIR BOLSONARO,24,MARINA SILVA,14.0,CIRO GOMES,10.0,GERALDO ALCKMIN,9.0,ALVARO DIAS,4.0,FERNANDO HADDAD,3.0,HENRIQUE MEIRELLES,2.0,MANUELA D'AVILA,1.0,GUILHERME BOULOS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09600/2018,https://media.infomoney.com.br/portal/XPPoll_%202018_05_1.pdf?_ga=2.82070224.798992830.1531946442-965861204.1530733191,BR,BRASIL,1.0,PR,0.0,,,JAIR BOLSONARO,13,LULA,11.0,GERALDO ALCKMIN,3.0,CIRO GOMES,2.0,MARINA SILVA,2.0,ALVARO DIAS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09670/2018,https://www.portalaz.com.br/publicacao/1941/,BR,BRASIL,1.0,PR,1.0,,,LULA,58.08,JAIR BOLSONARO,13.28,CIRO GOMES,5.28,MARINA SILVA,4.24,GERALDO ALCKMIN,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09710/2018,https://brpolitico.com.br/noticias/wp-content/uploads/sites/683/2018/05/BA_Federal_M%C3%ADdia-2.pdf,BR,BRASIL,1.0,PR,1.0,,,LULA,43.4,JAIR BOLSONARO,16.8,MARINA SILVA,8.3,CIRO GOMES,7.1,ALVARO DIAS,3.8,GERALDO ALCKMIN,3.2,FLAVIO ROCHA,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09710/2018,https://brpolitico.com.br/noticias/wp-content/uploads/sites/683/2018/05/BA_Federal_M%C3%ADdia-2.pdf,BR,BRASIL,1.0,PR,1.0,,,JAIR BOLSONARO,19.6,MARINA SILVA,18.0,CIRO GOMES,13.5,GERALDO ALCKMIN,5.0,ALVARO DIAS,4.9,FERNANDO HADDAD,1.9,FLAVIO ROCHA,1.6,MANUELA D'AVILA,1.4,RODRIGO MAIA,1.4,HENRIQUE MEIRELES,1.2,JOAO AMOEDO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09760/2018,https://noticias.r7.com/eleicoes-2018/realtime-big-data-bolsonaro-tem-58-dos-votos-validos-haddad-42-22102018,BR,BRASIL,1.0,PR,,,,JAIR BOLSONARO,52,FERNANDO HADDAD,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09834/2018,http://www.bloglenilsondoagreste.com.br/2018/10/,BR,BRASIL,1.0,G,1.0,,,FATIMA BEZERRA,52,CARLOS EDUARDO ALVES,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09834/2018,https://blogdosaber.com.br/ultimas-noticias-desa-terca-feira/,BR,BRASIL,1.0,PR,1.0,,,FERNANDO HADDAD,53,JAIR BOLSONARO,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09892/2018,http://www.xodonews.com.br/confira-as-pesquisas-realtime-big-data-para-o-governo-dos-estados/,BR,BRASIL,1.0,G,,1.0,,ANTONIO DENARIUM,61,ANCHEITA JUNIOR,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09898/2018,https://images.infomoney.com.br/uploads/eleicoes2018/xp_poll__2018_07_02.pdf?_ga=2.13911799.1742761764.1531630194-54615565.1480538211,BR,BRASIL,1.0,PR,1.0,,,JAIR BOLSONARO,21,FERNANDO HADDAD,12.0,MARINA SILVA,11.0,CIRO GOMES,8.0,GERALDO ALCKMIN,7.0,ALVARO DIAS,4.0,HENRIQUE MEIRELLES,2.0,MANUELA D'AVILA,2.0,GUILHERME BOULOS,1.0,FLAVIO ROCHA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09898/2018,https://images.infomoney.com.br/uploads/eleicoes2018/xp_poll__2018_07_02.pdf?_ga=2.13911799.1742761764.1531630194-54615565.1480538211,BR,BRASIL,1.0,PR,1.0,,,LULA,30,JAIR BOLSONARO,20.0,MARINA SILVA,10.0,GERALDO ALCKMIN,7.0,CIRO GOMES,7.0,ALVARO DIAS,5.0,HENRIQUE MEIRELLES,2.0,MANUELA D'AVILA,1.0,JOAO AMOEDO,1.0,GUILHERME BOULOS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09898/2018,https://images.infomoney.com.br/uploads/eleicoes2018/xp_poll__2018_07_02.pdf?_ga=2.13911799.1742761764.1531630194-54615565.1480538211,BR,BRASIL,1.0,PR,0.0,,,JAIR BOLSONARO,15,LULA,13.0,CIRO GOMES,2.0,GERALDO ALCKMIN,2.0,ALVARO DIAS,1.0,MARINA SILVA,1.0,GUILHERME BOULOS,1.0,JOAO AMOEDO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09920/2018,http://www.folharegionalwebtv.com/pol%C3%ADtica/bolsonaro-sobe-nas-pesquisas-em-santa-catarina-e-chega-aos-41-1.2097154,BR,BRASIL,1.0,PR,1.0,,,JAIR BOLSONARO,41,FERNANDO HADDAD,14.0,GERALDO ALCKMIN,5.0,CIRO GOMES,5.0,MARINA SILVA,5.0,JOAO AMOEDO,4.0,ALVARO DIAS,3.0,HENRIQUE MEIRELLES,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09920/2018,http://www.jornalcorreiodoslagos.com.br/on-line/pol%C3%ADtica/elei%C3%A7%C3%B5es-2018/n%C3%BAmero-de-eleitores-indecisos-em-santa-catarina-permanece-acima-da-m%C3%A9dia-nacional-1.2096839,BR,BRASIL,1.0,G,0.0,,,MAURO MARIANI,13,GELSON MERISIO,12.0,DECIO LIMA,7.0,COMANDANTE MOISES,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09920/2018,http://www.jornalcorreiodoslagos.com.br/on-line/pol%C3%ADtica/elei%C3%A7%C3%B5es-2018/n%C3%BAmero-de-eleitores-indecisos-em-santa-catarina-permanece-acima-da-m%C3%A9dia-nacional-1.2096839,BR,BRASIL,1.0,G,1.0,,,MAURO MARIANI,24,GELSON MERISIO,22.0,DECIO LIMA,14.0,COMANDANTE MOISES,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BR-09989/2018,https://images.infomoney.com.br/uploads/eleicoes2018/sp1109/xppollsppresident.pdf,BR,BRASIL,1.0,PR,1.0,,,JAIR BOLSONARO,24,GERALDO ALCKMIN,15.0,FERNANDO HADDAD,11.0,CIRO GOMES,8.0,MARINA SILVA,7.0,JOAO AMOEDO,5.0,ALVARO DIAS,3.0,HENRIQUE MEIRELLES,2.0,GUILHERME BOULOS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-00004/2012,https://wwwcedronoticias.blogspot.com/2012/07/eleicoes-2012-moroni-torgan-dem-lidera.html,CE,FORTALEZA,1.0,P,0.0,,,MORONI TORGAN,7,HEITOR FERRER,4.0,ELMANO DE FREITAS,2.0,INACIO ARRUDA,2.0,RENATO ROSENO,2.0,ROBERTO CLAUDIO,2.0,MARCOS CALS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-00004/2012,https://wwwcedronoticias.blogspot.com/2012/07/eleicoes-2012-moroni-torgan-dem-lidera.html,CE,FORTALEZA,1.0,P,1.0,,,MORONI TORGAN,27,INACIO ARRUDA,14.0,HEITOR FERRER,11.0,RENATO ROSENO,6.0,MARCOS CALS,6.0,ROBERTO CLAUDIO,5.0,ELMANO FREITAS,3.0,PROFESSOR VALDECI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-00020/2012,https://blogdabronte.blogspot.com/2012/08/,CE,FORTALEZA,1.0,P,0.0,,,MORONI TORGAN,17,ELMANO DE FREITAS,9.0,ROBERTO CLAUDIO,9.0,HEITOR FERRER,6.0,INACIO ARRUDA,3.0,RENATO ROSENO,3.0,MARCOS CALS,2.0,O CANDIDATO DO PT,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-00020/2012,https://blogdabronte.blogspot.com/2012/08/,CE,FORTALEZA,1.0,P,1.0,,,MORONI TORGAN,25,ROBERTO CLAUDIO,16.0,ELMANO DE FREITAS,15.0,HEITOR FERRER,10.0,INACIO ARRUDA,7.0,RENATO ROSENO,5.0,MARCOS CALS,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-00022/2014,http://www.andarilhodanoticia.com/2014/09/,CE,CEARÁ,1.0,S,,,,TASSO JEREISSATI,58,MAURO FILHO,19.0,GEOVANA CARTAXO,1.0,RAQUEL DIAS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-00022/2014,https://ultimahoraaracoiaba.blogspot.com/2014_09_21_archive.html,CE,CEARÁ,1.0,G,0.0,,,EUNICIO OLIVEIRA,25,CAMILO SANTANA,19.0,CID GOMES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-00022/2014,https://ultimahoraaracoiaba.blogspot.com/2014_09_21_archive.html,CE,CEARÁ,1.0,G,1.0,,,EUNICIO OLIVEIRA,41,CAMILO SANTANA,34.0,ELIANE NOVAIS,3.0,AILTON LOPES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-00038/2012,https://sindproc.blogspot.com/2012/09/,CE,SOBRAL,1.0,P,1.0,,,VEVEU,37.27,DR. GUIMARAES,35.91,MARCO PRADO,11.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-00038/2012,https://sindproc.blogspot.com/2012/09/,CE,SOBRAL,1.0,P,0.0,,,VEVEU,35.45,DR. GUIMARAES,32.73,MARCO PRADO,9.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-00038/2012,https://ssocialsobralce.blogspot.com/2012/,CE,SOBRAL,1.0,V,0.0,,,ESTEVAO,4.55,HERMENEGILDO,4.55,ITAMAR RIBEIRO,3.41,CLAUDIO GIL,2.73,CARLOS DE CALISTO,2.5,ADALDECIO LINHARES,2.27,SOCORRO LOURENÇO,1.59,PAULO VASCONCELOS,1.36,GEGE ROMAO,1.36,FRANCISQUINHA DO TORTO,1.14,TIAGO RAMOS,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-00039/2012,https://sindproc.blogspot.com/2012/09/eleicoes-2012-briga-por-1-lugar-embola.html,CE,FORTALEZA,1.0,P,1.0,,,MORONI TORGAN,22,ROBERTO CLAUDIO,17.0,ELMANO FREITAS,16.0,HEITOR FERRER,14.0,RENATO ROSENO,8.0,INACIO ARRUDA,6.0,MARCOS CALS,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-00039/2012,https://sindproc.blogspot.com/2012/09/eleicoes-2012-briga-por-1-lugar-embola.html,CE,FORTALEZA,1.0,P,0.0,,,MORONI TORGAN,14,ROBERTO CLAUDIO,11.0,ELMANO,10.0,HEITOR,10.0,RENATO ROSENO,6.0,INACIO ARRUDA,3.0,MARCOS CALS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-00052/2016,http://www.potenginainternet.com/2016/10/roberto-claudio-tem-56-capitao-wagner.html,CE,FORTALEZA,1.0,P,,,,ROBERTO CLAUDIO,48,CAPITAO WAGNER,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-00079/2012,https://radialistadeneslima.blogspot.com/2012/09/reviravolta-roberto-assume-lideranca.html,CE,FORTALEZA,1.0,P,,,,ELMANO DE FREITAS,24,ROBERTO CLAUDIO,19.0,MORONI TORGAN,18.0,HEITOR FERRER,13.0,RENATO ROSENO,7.0,INACIO ARRUDA,3.0,MARCOS CALS,3.0,GONZAGA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-00118/2012,http://g1.globo.com/ceara/eleicoes/2012/noticia/2012/10/roberto-e-elmano-tem-23-moroni-tem-17-diz-datafolha-para-fortaleza.html,CE,FORTALEZA,1.0,P,1.0,,,ELMANO FREITAS,23,ROBERTO CLAUDIO,23.0,MORONI TORGAN,17.0,HEITOR FERRER,11.0,RENATO ROSENO,6.0,INACIO ARRUDA,2.0,MARCOS CALS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CE-00118/2012,https://visaonorte.blogspot.com/2012/10/pesquisa-candidatos-oficiais-empatados.html,CE,FORTALEZA,1.0,P,0.0,,,ELMANO FREITAS,18,ROBERTO CLAUDIO,16.0,MORONI TORGAN,13.0,HEITOR FERRER,9.0,RENATO ROSENO,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
