tse_id,url,,estado,sg_ue,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
PB-00011/2012,https://hugoigaracy.blogspot.com/2012/06/daniella-ribeiro-volta-liderar-pesquisa.html,10956929000142,PB,19810,1.0,P,1.0,,,DANIELLA RIBEIRO,"32,2",ROMERO RODRIGUES,"20,7",TATIANA MEDEIROS,"16,5",GUILHERME ALMEIDA,"3,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00015/2012,https://folhavipdecajazeiras.blogspot.com/2012/06/,10956929000142,PB,19755,1.0,G,1.0,,,CARLOS ANTONIO,"47,8",CARLOS RAFAEL,"31,6",JEOVA CAMPOS,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00015/2012,https://folhavipdecajazeiras.blogspot.com/2012/06/,10956929000142,PB,19755,1.0,G,0.0,,,CARLOS ANTONIO,31,CARLOS RAFAEL,"23,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00015/2012,https://www.coisasdecajazeiras.com.br/carlos-antonio-lidera-pesquisa-com-478/,10956929000142,PB,19755,1.0,G,1.0,,,DRA. DENISE,40,CARLOS RAFAEL,"33,6",JEOVA CAMPOS,"5,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00015/2012,https://folhavipdecajazeiras.blogspot.com/2012/06/,10956929000142,PB,19755,1.0,V,,,,MARCOS BARROS,"4,6",JUCINERIO FELIX,"2,6",NILSINHO,"2,2",NEGUINHO DO MONDREAN,"2,2",NETO DA VILA NOVA,2,LEA SILVA,2,MARCOS DO RIACHO DO MELO,2,KLEBER LIMA,2,RAIMUNDO LIRA,"1,8",ANTONIO GALEGO,"1,8",HUMBERTO ABREU,"1,6",VALDERI DIAS,"1,4",MOACIR MENEZES,"1,4",DELZINHO,"1,4",ELMO LACERDA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00022/2012,https://martinsogaricgp.blogspot.com/2012/07/datavox-pesquisa-aponta-daniella-em-1.html,10956929000142,PB,19810,1.0,P,1.0,,,DANIELLA RIBEIRO,"27,1",ROMERO RODRIGUES,25,TATIANA MEDEIROS,"14,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00030/2012,https://pedrabrancaemdebate.blogspot.com/2012/08/,10956929000142,PB,19755,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00038/2012,https://paraibahoje.wordpress.com/2012/08/10/,10956929000142,PB,21431,1.0,P,1.0,,,MAYENE VAN,"47,6",POLYANA,"44,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00038/2012,https://paraibahoje.wordpress.com/2012/08/10/,10956929000142,PB,21431,1.0,P,0.0,,,MAYENE VAN,"47,2",POLYANA,"43,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00038/2012,https://www.clickpb.com.br/politica/eleicoes-2012-mayene-lidera-disputa-pela-prefeitura-de-pombal-149156.html,10956929000142,PB,21431,1.0,V,,,,PAULO TECIDOS,"7,8",ALCIDES,"6,8",MARCOS BANDEIRA,"5,4",ROGERIO MARTINS,"5,4",JOSEVALDO FEITOSA,"3,8",JOSE WILLIAM,"2,8",EDINI,"2,6",LIRA,"2,4",BETO XAU,"2,4",AILTON,"2,2",NENEM DA CACHOEIRA,"2,2",EDNO DANTAS,2,ROQUE,2,JOSY CALIXTO,"1,8",ZILDO DE SOUZA,"1,8",MARCOS DE COATIBA,"1,6",BEBE,"1,4",PAULINHO QUEIROGA,"1,2",ROBELIA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00052/2012,http://livrozilla.com/doc/1014840/a-pesquisa-foi-registrada-em-01-09-2012--protocolo-pb,10956929000142,PB,20494,1.0,V,0.0,,,MARCIONES,15,JOILTON,"11,7",KADSON,8,GILDO,6,KENNEDY OLIVEIRA,5,DAZINHO,4,CLAUDIO DA AGROVILA,"3,5",FATIMA SOUSA,3,ZIDORO DA CAGEPA,3,NEUZIETE,"2,7",ELISABETH,"2,5",ASSISZINHO,"2,2",DOVE,"2,2",JARBAS,"2,2",DANIEL DE BATISTA,2,LAUDIVAN,2,DAO,"1,5",ANDRADE,"1,2",PAULAO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00052/2012,http://livrozilla.com/doc/1014840/a-pesquisa-foi-registrada-em-01-09-2012--protocolo-pb,10956929000142,PB,20494,1.0,P,1.0,,,NETO,"53,1",CLAUDIO,"44,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00052/2012,http://livrozilla.com/doc/1014840/a-pesquisa-foi-registrada-em-01-09-2012--protocolo-pb,10956929000142,PB,20494,1.0,P,0.0,,,NETO,"52,6",CLAUDIO,"43,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00063/2012,https://blogdovavadaluz.com/sem-categoria/em-riachao-de-bacamarte-gil-tito-lidera-e-faz-a-primeira-pesquisa-publicada-na-historia-do-municipio-2,10956929000142,PB,19127,1.0,P,1.0,,,GIL TITO,"59,6",ARI,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00063/2012,https://blogdovavadaluz.com/sem-categoria/em-riachao-de-bacamarte-gil-tito-lidera-e-faz-a-primeira-pesquisa-publicada-na-historia-do-municipio-2,10956929000142,PB,19127,1.0,P,0.0,,,GIL TITO,"59,6",ARI,"29,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00071/2016,https://www.duartelima.com.br/46936-pb-agora-datavox-com-485-das-intenes-de-voto-ricardo-pereira-do-psb-lidera-disputa-em-princesa-isabel/,10956929000142,PB,21474,1.0,P,1.0,,,RICARDO PEREIRA,"48,5",SIDNEY FILHO,"30,3",DOUTOR RIVALDO,"3,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00084/2012,https://www.coisasdecajazeiras.com.br/pesquisa-gazetadatavox-carlos-antonio-2/,10956929000142,PB,19755,1.0,P,1.0,,,CARLOS ANTONIO,"49,6",CARLOS RAFAEL,36,GILDEMAR PONTES,"2,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-01606/2016,https://inga-cidadao.com/destaque/datavox-ari-parte-na-frente-em-pesquisa-publicada-pela-tv-agora-paraiba-confira-indices-de-rejeicao-e-espontanea,10956929000142,PB,19127,1.0,P,1.0,,,ARI,"42,7",GORDO AMARAL,"33,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-01742/2016,http://www.portals1.com.br/pesquisa-datavox-em-pianco-daniel-galdino-sai-na-frente-com-475-das-intencoes-de-voto-sales-tem-358/,10956929000142,PB,21270,1.0,P,0.0,,,DANIEL GALDINO,"44,3",SALES,"32,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-01742/2016,http://www.portals1.com.br/pesquisa-datavox-em-pianco-daniel-galdino-sai-na-frente-com-475-das-intencoes-de-voto-sales-tem-358/,10956929000142,PB,21270,1.0,P,1.0,,,DANIEL GALDINO,"47,5",SALES,"35,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-03199/2016,https://www.blogdoandersonsoares.com.br/2016/07/19/berg-lima-lidera-com-folga-disputa-das-intencoes-de-voto-em-bayeux-veja-os-numeros/,10956929000142,PB,19372,1.0,P,,,,BERG LIMA,"37,6",EXPEDITO PEREIRA,"20,8",DR. FRANCISCO MACEDO,7,LEO MICENA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-03578/2016,https://www.pbagora.com.br/noticia/politica/pb-agora-datavox-eliane-galdino-lidera-disputa-em-pocinhos/,10956929000142,PB,21415,1.0,P,,,,ELIANE GALDINO,"47,2",CLAUDIO CHAVES,"35,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-04562/2016,https://www.pbagora.com.br/noticia/politica/bevilacqua-lidera-em-juazeirinho-com-508/,10956929000142,PB,20559,1.0,P,0.0,,,BEVILACQUA MATIAS,"49,5",JONILTON FERNANDES,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-04562/2016,https://www.pbagora.com.br/noticia/politica/bevilacqua-lidera-em-juazeirinho-com-508/,10956929000142,PB,20559,1.0,P,1.0,,,BEVILACQUA MATIAS,"50,8",JONILTON FERNANDES,"28,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-05823/2016,https://inga-cidadao.com/politica/riachao-nova-pesquisa-datavox-mostra-ari-na-frente-novamente-547-x-453,10956929000142,PB,19127,1.0,P,0.0,,,ARI,45,GORDO AMARAL,"37,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-05823/2016,https://inga-cidadao.com/politica/riachao-nova-pesquisa-datavox-mostra-ari-na-frente-novamente-547-x-453,10956929000142,PB,19127,1.0,P,1.0,,,ARI,"46,3",GORDO AMARAL,"38,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-08139/2016,http://www.blogdopereira.net/2016/09/tavarespb-dr-ailton-lidera-disputa.html,10956929000142,PB,22330,1.0,P,0.0,,,DR. AILTON,"51,4",COCO DE ODALIO,"31,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-08139/2016,http://www.blogdopereira.net/2016/09/tavarespb-dr-ailton-lidera-disputa.html,10956929000142,PB,22330,1.0,P,1.0,,,DR. AILTON,"52,9",COCO DE ODALIO,"32,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-08650/2016,http://www.24brasil.com/geral/pesquisa-pb-agora-datavox-luciano-cartaxo-lidera-com-folga-e-cida-ramos-cresce/96976-noticias,10956929000142,PB,20516,1.0,P,1.0,,,LUCIANO CARTAXO,48,CIDA RAMOS,"27,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-09116/2016,https://www.seridopb.com.br/2016/09/soledade-flavinho-lidera-pesquisa-data.html,10956929000142,PB,22233,1.0,P,0.0,,,FLAVINHO,"35,8",GERALDO MOURA,25,LUIZINHO DO PEIXE,"7,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-09116/2016,https://www.seridopb.com.br/2016/09/soledade-flavinho-lidera-pesquisa-data.html,10956929000142,PB,22233,1.0,P,1.0,,,FLAVINHO,"40,8",GERALDO MOURA,"28,8",LUIZINHO DO PEIXE,"8,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-09734/2016,https://despertacaapora.blogspot.com/2016/09/pesquisa-datavox-kiko-monteiro-lidera.html,10956929000142,PB,19615,1.0,P,0.0,,,KIKO MONTEIRO,"55,8",CHICO NAZARIO,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-09878/2018,http://www.focandoanoticia.com.br/tag/beto-do-brasil/,10956929000142,BR,BR,1.0,DE,0.0,,,ADRIANO GALDINO,"1,2",DODA DE TIAO,"1,1",NABOR WANDERLEY,"1,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-09878/2018,http://www.palestinaonline.com/2018/08/confira-os-numeros-da-pesquisa-datavox.html,10956929000142,BR,BR,1.0,S,1.0,,,CASSIO CUNHA LIMA,"27,2",VENEZIANO VITAL,"19,6",LUIZ COUTO,"14,6",DANIELA RIBEIRO,"11,8",ROBERTO PAULINO,"8,3",NIVALDO MANGUEIRA,"1,4",NELSON JUNIOR,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-09878/2018,https://barraportal.com/pesquisa-datavox-joao-lidera-com-265-contra-207-de-maranhao-e-153-de-lucelio/,10956929000142,BR,BR,1.0,G,1.0,,,JOAO AZEVEDO,"26,5",JOSE MARANHAO,"20,7",LUCELIO CARTAXO,"15,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-09878/2018,https://www.bastidoresdapoliticapb.com.br/pesquisa-datavox-revela-os-numeros-da-disputa-a-camara-federal/,10956929000142,BR,BR,1.0,DF,0.0,,,PEDRO CUNHA LIMA,"3,2",DR. DAMIAO,"2,1",WELLINGTON ROBERTO,"2,1",HUGO MOTA,"1,6",AGUINALDO RIBEIRO,"1,3",EFRAIM FILHO,"1,3",EMERSON MOFI,"1,2",GERVASIO MAIA,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00182/2012,https://blogdoagreste.blogspot.com/2012/10/candidato-prefeito-de-bom-jardim-miguel.html,10956929000142,PE,23434,1.0,P,1.0,,,MIGUEL,"55,5",CORONEL RUFINO,"36,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00239/2012,https://portaldesurubim.blogspot.com/2012/10/joao-alfredo-maria-sebastiana-lidera.html,10956929000142,PE,24619,1.0,P,,,,MARIA SEBASTIANA,"51,5",JOAO ALFREDO,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00293/2016,http://www.blogdocarloseugenio.com.br/2016/09/pesquisa-revela-rossine-lidera-disputa.html,10956929000142,PE,24759,1.0,P,0.0,,,ROSSINE,"50,3",ANTONIO JOAO,"30,5",DELMA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00293/2016,http://www.blogdocarloseugenio.com.br/2016/09/pesquisa-revela-rossine-lidera-disputa.html,10956929000142,PE,24759,1.0,P,1.0,,,ROSSINE,"55,3",ANTONIO JOAO,"33,5",DELMA,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00868/2016,http://www.agrestenoticia.com/2016/07/pesquisa-prefeito-edson-vieira-lidera.html,10956929000142,PE,25496,1.0,P,1.0,,,EDSON VIEIRA,"44,8",FERNANDO ARAGAO,"28,4",RODOLFO ARAGAO,"2,2",CLODOALDO BARROS,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00868/2016,http://www.agrestenoticia.com/2016/07/pesquisa-prefeito-edson-vieira-lidera.html,10956929000142,PE,25496,1.0,P,0.0,,,EDSON VIEIRA,37,FERNANDO ARAGAO,"18,4",RODOLFO ARAGAO,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-01040/2016,http://www.agrestenoticia.com/2016/09/edson-vieira-permanece-liderando-com.html,10956929000142,PE,25496,1.0,P,1.0,,,EDSON VIEIRA,"53,2",FERNANDO ARAGAO,"33,4",CLODOALDO BARROS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-01040/2016,http://www.agrestenoticia.com/2016/09/edson-vieira-permanece-liderando-com.html,10956929000142,PE,25496,1.0,P,0.0,,,EDSON VIEIRA,"48,6",FERNANDO ARAGAO,"31,8",CLODOALDO BARROS,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-02267/2016,https://www.blogtacaimbo.com.br/2016/09/pesquisa-mostra-que-dr-neves-lidera.html,10956929000142,PE,25615,1.0,P,0.0,,,DR. NEVES,"41,5",JADIEL BRAGA,"28,7",ILDELFONSO,"2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-02267/2016,https://www.blogtacaimbo.com.br/2016/09/pesquisa-mostra-que-dr-neves-lidera.html,10956929000142,PE,25615,1.0,P,1.0,,,DR. NEVES,46,JADIEL BRAGA,"33,8",ILDELFONSO,"3,8",JOAO LEAL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-02363/2016,http://www.blogdocesarmello.com.br/2016/09/edson-dispara-e-abre-frente-de-19.html,10956929000142,PE,25496,1.0,P,1.0,,,EDSON,"49,2",FERNANDO ARAGAO,30,RODOLFO ARAGAO,"1,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-02363/2016,http://www.blogdocesarmello.com.br/2016/09/edson-dispara-e-abre-frente-de-19.html,10956929000142,PE,25496,1.0,P,0.0,,,EDSON,"42,4",FERNANDO ARAGAO,"26,8",RODOLFO ARAGAO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-02665/2016,http://www.marcelosantacruz.com/2016/09/,10956929000142,PE,23515,1.0,P,1.0,,,HILARIO PAULO,"50,4",MONICA ASFORA,"31,6",EMILIANO BAGACEIRA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-02665/2016,http://www.marcelosantacruz.com/2016/09/,10956929000142,PE,23515,1.0,P,0.0,,,HILARIO PAULO,"49,6",MONICA ASFORA,"31,4",EMILIANO BAGACEIRA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-02665/2016,http://www.agrestenoticia.com/2016/09/maria-jose-lidera-intencoes-de-votos.html,10956929000142,PE,23515,1.0,V,0.0,,,MARIA JOSE DO TAMBOR,"5,6",PROFESSOR MARCONI,5,SILVANO,"4,4",AVECINO LIMA,"3,8",LAELSON DO SINDICATO,"3,8",JOBSON BARROS,"3,6",ROBERTO MELO,"3,4",WALGNER ASSUNCAO,"3,4",ROBERTINHO ASFORA,"3,4",BARTOL NEVES,"2,4",ISRAEL DOS ANJOS,"2,4",FABIOA ARAUJO,2,ADILSON MOTOS (INDEFERIDO),"1,8",FLAVIO DINIZ,"1,6",PROFESSOR VALTER,"1,6",WALTER PROCOPIO,"1,6",RUI MEDEIROS,"1,4",BRANQUINHO,"1,2",NENEM DO REBOQUE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-02922/2016,http://www.comunidadenews.com.br/?paged=69,10956929000142,PE,23515,1.0,P,1.0,,,ROBERTO ASFORA,"35,8",HILARIO PAULO,"15,4",WAGNER ASSUNCAO,"11,4",RUBINHO NUNES,"7,6",JOSEVALDO LOPES,"4,2",GRACA ROSAL,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-02922/2016,http://www.comunidadenews.com.br/?paged=69,10956929000142,PE,23515,1.0,P,0.0,,,ROBERTO ASFORA,"23,6",EDSON DE SOUZA,14,HILARIO PAULO,"7,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-04837/2016,https://giro.matanorte.com/politica/datavox-botafogo-lidera-com-448-seguido-de-joaquim-lapa-com-365/,10956929000142,PE,23795,1.0,P,1.0,,,BOTAFOGO,"43,8",JOAQUIM LAPA,"36,1",JUNIOR BOTAFOGO,"4,3",CARLINHOS DO MOINHO,"2,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-04837/2016,https://giro.matanorte.com/politica/datavox-botafogo-lidera-com-448-seguido-de-joaquim-lapa-com-365/,10956929000142,PE,23795,1.0,P,0.0,,,BOTAFOGO,"44,8",JOAQUIM LAPA,"36,5",JUNIOR BOTAFOGO,"4,5",CARLINHOS DO MOINHO,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-05217/2016,https://www.facebook.com/lajedocadavezmelhor/posts/1321724914513220,10956929000142,PE,24759,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-07906/2016,https://maiscasinhas.blogspot.com/2016/08/,10956929000142,PE,23434,1.0,P,0.0,,,MIGUEL,39.3,JOAO LIRA,"38,3",KALINA RUFINO,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-07906/2016,https://maiscasinhas.blogspot.com/2016/08/,10956929000142,PE,23434,1.0,P,1.0,,,MIGUEL,"42,5",JOAO LIRA,40,KALINA RUFINO,"3,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-09836/2016,http://www.agrestenoticia.com/2016/09/pesquisa-datavox-aponta-empate-tecnico.html,10956929000142,PE,26077,1.0,P,1.0,,,ODON FERREIRA,"31,3",EDILSON TAVARES,29,LUCIA PEREIRA,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-09836/2016,http://www.agrestenoticia.com/2016/09/pesquisa-datavox-aponta-empate-tecnico.html,10956929000142,PE,26077,1.0,P,0.0,,,ODON FERREIRA,"30,3",EDILSON TAVARES,"27,3",LUCIA PEREIRA,"22,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TO-05432/2016,https://www.oparalelo13.com.br/component/k2/item/2490-otoniel-lidera-pesquisas-em-porto-nacional,14853122000135,TO,95591,1.0,P,1.0,,,OTONIEL ANDRADE,"48,98",JOAQUIM MAIA,"34,64",CAPITAO DIOGENES,"2,05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
