url,tse_id,cidade,estado,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
https://caaporapbnoticias.blogspot.com/2012/10/politica_6357.html,PB-00149/2012,JOÃO PESSOA,PB,1,P,,,,CARTAXO,6410000000000000.0,CICERO,359.0,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.polemicaparaiba.com.br/eleicoes-2018/pesquisa-sai-amanha-estatistico-do-grupo-6sigma-rebate-ilacoes-sobre-pagamento-feito-por-cassio-cunha-lima/,PB-00983/2018,PARAÍBA,PB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://rembrandtcarvalho.blogspot.com/2016/09/nova-pesquisa-para-prefeito-de-campina.html,PB-03294/2016,CAMPINA GRANDE,PB,1,P,1.0,,,ROMERO RODRIGUES,506.0,VENEZIANO,186.0,ADRIANO GALDINO,47.0,ARTUR BOLINHA,36.0,DAVID LOBAO,0.6,WALTER BRITO NETO,0.2,,,,,,,,,,,,,,,,,,
https://static.poder360.com.br/2017/02/JoaoPessoa_prefeito_1turno.pdf,PB-06352/2016,JOÃO PESSOA,PB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.marconeferreira.com/2016/09/29/6-sigma-mostra-vitoria-de-cartaxo-no-primeiro-turno/,PB-06910/2016,JOÃO PESSOA,PB,1,P,,,,LUCIANO CARTAXO,486.0,CIDA RAMOS,214.0,CHARLITON MACHADO,23.0,VICTOR HUGO,15.0,,,,,,,,,,,,,,,,,,,,,,
https://www.didigalvao.com.br/2012/08/page/2/,PE-00081/2012,RECIFE,PE,1,P,1.0,,,GERALDO JULIO,31.0,HUMBERTO COSTA,28.0,MENDONÇA,11.0,DANIEL COELHO,9.0,ESTEVES JACINTO,1.0,ROBERTO NUMERIANO,1.0,,,,,,,,,,,,,,,,,,
https://www.didigalvao.com.br/2012/08/page/2/,PE-00081/2012,RECIFE,PE,1,P,0.0,,,GERALDO JULIO,27.0,HUMBERTO COSTA,23.0,MENDONÇA,8.0,DANIEL COELHO,7.0,ESTEVES JACINTO,1.0,,,,,,,,,,,,,,,,,,,,
http://www.psb40.org.br/noticias/pe-em-nova-pesquisa-eleitoral-geraldo-julio-sobe-para-41/,PE-00160/2012,RECIFE,PE,1,P,,,,GERALDO JULIO,41.0,DANIEL COELHO,21.0,HUMBERTO COSTA,17.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.folhadecaruaru.com/grupo-6sigma-divulga-o-resultado-de-mais-uma-pesquisa/,PE-01629/2016,CARUARU,PE,1,P,,,,TONY GEL,422.0,RAQUEL LYRA,407.0,,,,,,,,,,,,,,,,,,,,,,,,,,
https://blogs.ne10.uol.com.br/jamildo/2016/09/27/geraldo-aparece-com-37-e-joao-paulo-com-29-em-pesquisa-encomendada-pelo-petista/,PE-01690/2016,RECIFE,PE,1,P,0.0,,,GERALDO JULIO,34.0,JOAO PAULO,27.0,DANIEL COELHO,11.0,PRISCILA KRAUSE,3.0,EDILSON SILVA,1.0,,,,,,,,,,,,,,,,,,,,
https://blogs.ne10.uol.com.br/jamildo/2016/09/27/geraldo-aparece-com-37-e-joao-paulo-com-29-em-pesquisa-encomendada-pelo-petista/,PE-01690/2016,RECIFE,PE,1,P,1.0,,,GERALDO,37.0,JOAO PAULO,29.0,DANIEL COELHO,13.0,PRISCILA KRAUSE,3.0,EDILSON SILVA,1.0,,,,,,,,,,,,,,,,,,,,
https://www.slideshare.net/redacaojornaldocommercio/pesquisa-eleitoral-de-caruaru-67499568,PE-02077/2016,CARUARU,PE,1,P,1.0,,,RAQUEL LYRA,396.0,TONY GEL,399.0,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.agrestenoticia.com/2016/09/pesquisa-vox-populi-aponta-edilson.html,PE-02149/2016,TORITAMA,PE,1,P,,,,EDILSON TAVARES,40.0,LUCIA PEREIRA,26.0,24,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.em.com.br/app/noticia/politica/2014/08/15/interna_politica,558833/sem-campos-psb-teme-perder-bancada.shtml",PI-00079/2014,PIAUÍ,PI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://portalcostanorte.com/wellington-dias-vence-no-1o-turno-com-52-aponta-vox-populi/,PI-00128/2014,PIAUÍ,PI,1,PR,1.0,,,DILMA ROUSSEFF,63.0,MARINA SILVA,21.0,AECIO NEVES,8.0,PASTOR EVERALDO,1.0,,,,,,,,,,,,,,,,,,,,,,
https://portalcostanorte.com/wellington-dias-vence-no-1o-turno-com-52-aponta-vox-populi/,PI-00128/2014,PIAUÍ,PI,1,S,1.0,,,WILSON MARTINS,37.0,ELMANO FERRER,32.0,PROFESSOR CLAUDIONOR,1.0,GUSTAVO HENRIQUE,1.0,GERALDO CARVALHO,1.0,,,,,,,,,,,,,,,,,,,,
https://portalcostanorte.com/wellington-dias-vence-no-1o-turno-com-52-aponta-vox-populi/,PI-00128/2014,PIAUÍ,PI,1,G,1.0,,,WLLINGTON DIAS,52.0,ZE FILHO,24.0,MAO SANTA,6.0,DANIEL SOLON,1.0,,,,,,,,,,,,,,,,,,,,,,
https://portalcostanorte.com/wellington-dias-vence-no-1o-turno-com-52-aponta-vox-populi/,PI-00128/2014,PIAUÍ,PI,1,PR,0.0,,,DILMA ROUSSEFF,59.0,MARINA SILVA,19.0,AECIO NEVES,8.0,,,,,,,,,,,,,,,,,,,,,,,,
https://portalcostanorte.com/wellington-dias-vence-no-1o-turno-com-52-aponta-vox-populi/,PI-00128/2014,PIAUÍ,PI,1,G,0.0,,,WLLINGTON DIAS,37.0,ZE FILHO,17.0,MAO SANTA,3.0,DANIEL SOLON,1.0,,,,,,,,,,,,,,,,,,,,,,
https://portalcostanorte.com/wellington-dias-vence-no-1o-turno-com-52-aponta-vox-populi/,PI-00128/2014,PIAUÍ,PI,1,S,0.0,,,WILSON MARTINS,24.0,ELMANO FERRER,23.0,PROFESSOR CLAUDIONOR,1.0,GUSTAVO HENRIQUE,1.0,,,,,,,,,,,,,,,,,,,,,,
https://www.meionorte.com/blogs/ananiasribeiro/vox-populi-elmano-tem-42-e-wilson-34-306674,PI-00195/2014,PIAUÍ,PI,1,S,1.0,,,ELMANO FERRER,42.0,WILSON MARTINS,34.0,GERALDO CARVALHO,1.0,GUSTAVO HENRIQUE,1.0,PROFESSOR CLAUDIONOR,1.0,,,,,,,,,,,,,,,,,,,,
https://www.meionorte.com/blogs/ananiasribeiro/wellington-tem-52-e-ze-filho-27-diz-vox-populi-306673,PI-00195/2014,PIAUÍ,PI,1,G,1.0,,,WELLINGTON DIAS,52.0,ZE FILHO,27.0,MAO SANTA,4.0,MAKLANDEL,1.0,,,,,,,,,,,,,,,,,,,,,,
https://www.45graus.com.br/politica/antena-10-deve-divulgar-em-breve-pesquisa-para-governo-e-senado,PI-06230/2018,PIAUÍ,PI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.gazetadopovo.com.br/vida-publica/ducci-cresce-fruet-cai-e-uma-tendencia-sem-volta-2xjgmlokiyog3eqo7lrby5172/,PR-00087/2012,CURITIBA,PR,1,P,1.0,,,RATINHO JUNIOR,28.0,LUCIANO DUCCI,27.0,GUSTAVO FRUET,15.0,RAFAEL GRECA,9.0,,,,,,,,,,,,,,,,,,,,,,
https://www.gazetadopovo.com.br/vida-publica/ducci-cresce-fruet-cai-e-uma-tendencia-sem-volta-2xjgmlokiyog3eqo7lrby5172/,PR-00087/2012,CURITIBA,PR,1,P,0.0,,,LUCIANO DUCCI,20.0,RATINHO JUNIOR,18.0,GUSTAVO FRUET,10.0,RAFAEL GRECA,6.0,,,,,,,,,,,,,,,,,,,,,,
https://www.fabiocampana.com.br/2012/09/vox-populi-ratinho-jr-33-ducci-23-fruet-15/,PR-00325/2012,CURITIBA,PR,1,P,1.0,,,RATINHO JUNIOR,33.0,LUCIANO DUCCI,23.0,GUSTAVO FRUET,15.0,RAFAEL GRECA,9.0,BRUNO MEIRINHO,1.0,,,,,,,,,,,,,,,,,,,,
https://issuu.com/jornalofoco/docs/ofoco139_versao_digital/9,RJ-00019/2012,ITAGUAÍ,RJ,1,P,1.0,,,VALLE,20.0,SAULO,17.0,MÁRCIA,16.0,MOTA,8.0,BRITO,2.0,,,,,,,,,,,,,,,,,,,,
"https://www.terra.com.br/noticias/brasil/politica/vox-populi-aponta-vitoria-de-paes-no-1-turno-no-rio,5038cdbb1d86b310VgnCLD200000bbcceb0aRCRD.html",RJ-00055/2012,RIO DE JANEIRO,RJ,1,P,,,,EDUARDO PAES,51.0,MARCELO FREIXO,13.0,RODRIGO MAIA,4.0,OTAVIO LEITE,3.0,ASPASIA CAMARGO,2.0,CYRO GARCIA,1.0,FERNANDO SIQUEIRA,1.0,,,,,,,,,,,,,,,,
https://valor.globo.com/noticia/2012/09/25/vox-populi-mostra-paes-com-56-da-preferencia-no-rio.ghtml,RJ-00117/2012,RIO DE JANEIRO,RJ,1,P,,,,EDUARDO PAES,56.0,MARCELO FREIXO,13.0,RODRIGO MAIA,4.0,OTAVIO LEITE,3.0,ASPASIA CAMARGO,2.0,CYRO GARCIA,1.0,,,,,,,,,,,,,,,,,,
https://blogeugeniofreitas.blogspot.com/2012/09/vox-populli-revela-diferenca-de-6-entre.html,RN-00126/2012,MOSSORÓ,RN,1,P,1.0,,,LARISSA ROSADO,45.0,CLAUDIA REGINA,39.0,JOSUE MOREIRA,2.0,RAIMUNDO NONATO,1.0,,,,,,,,,,,,,,,,,,,,,,
https://blogeugeniofreitas.blogspot.com/2012/09/vox-populli-revela-diferenca-de-6-entre.html,RN-00126/2012,MOSSORÓ,RN,1,P,0.0,,,LARISSA ROSADO,43.0,CLAUDIA REGINA,36.0,JOSUE MOREIRA,1.0,RAIMUNDO NONATO,1.0,,,,,,,,,,,,,,,,,,,,,,
https://oparalelocampestre.blogspot.com/2012/09/pesquisa-vox-populi-aponta-carlos.html,RN-00127/2012,NATAL,RN,1,P,0.0,,,CARLOS EDUARDO,40.0,HERMANO MORAES,13.0,FERNANDO MINEIRO,7.0,ROGÉRIO,4.0,PROFESSOR ROBERIO,1.0,ROBERTO LOPES,0.0,,,,,,,,,,,,,,,,,,
https://oparalelocampestre.blogspot.com/2012/09/pesquisa-vox-populi-aponta-carlos.html,RN-00127/2012,NATAL,RN,1,P,1.0,,,CARLOS EDUARDO,47.0,HERMANO MORAES,17.0,FERNANDO MINEIRO,8.0,ROGÉRIO,5.0,PROFESSOR ROBÉRIO,2.0,ROBERTO LOPES,1.0,,,,,,,,,,,,,,,,,,
https://bezerratim.blogspot.com/2012/10/vox-populinovo-jornalcom-48-das.html,RN-00183/2012,NATAL,RN,1,P,,,,CARLOS EDUARDO,48.0,HERMANO MORAES,12.0,FERNANDO MINEIRO,10.0,ROGÉRIO,9.0,,,,,,,,,,,,,,,,,,,,,,
http://blogcarlossantos.com.br/vox-populi-da-48-para-larissa-e-aponta-42-para-claudia/,RN-00184/2012,MOSSORÓ,RN,1,P,1.0,,,LARISSA ROSADO,48.0,CLAUDIA REGINA,42.0,JOSUE MOREIRA,1.0,RAIMUNDO NONATO,1.0,,,,,,,,,,,,,,,,,,,,,,
http://blogcarlossantos.com.br/vox-populi-da-48-para-larissa-e-aponta-42-para-claudia/,RN-00184/2012,MOSSORÓ,RN,1,P,0.0,,,LARISSA ROSADO,46.0,CLAUDIA REGINA,42.0,JOSUE MOREIRA,1.0,RAIMUNDO NONATO,1.0,,,,,,,,,,,,,,,,,,,,,,
https://www.sul21.com.br/em-destaque/2014/09/dilma-vence-no-rs-e-disputa-para-governador-sera-decidida-no-segundo-turno/,RS-00013/2014,RIO GRANDE DO SUL,RS,1,S,1.0,,,LASTER MARTINS,28.0,OLIVIO DUTRA,27.0,SIMON,14.0,SIMONE LEITE,4.0,CIRO MACHADO,1.0,JULIO FLORES,1.0,,,,,,,,,,,,,,,,,,
https://www.sul21.com.br/em-destaque/2014/09/dilma-vence-no-rs-e-disputa-para-governador-sera-decidida-no-segundo-turno/,RS-00013/2014,RIO GRANDE DO SUL,RS,1,G,1.0,,,ANA AMELIA LEMOS,36.0,TARSO GENRO,26.0,JOSE IVO SARTORI,12.0,VIEIRA DA CUNHA,3.0,,,,,,,,,,,,,,,,,,,,,,
https://www.sul21.com.br/em-destaque/2014/09/dilma-vence-no-rs-e-disputa-para-governador-sera-decidida-no-segundo-turno/,RS-00013/2014,RIO GRANDE DO SUL,RS,1,PR,1.0,,,DILMA ROUSSEFF,38.0,MARINA SILVA,24.0,AECIO NEVES,20.0,,,,,,,,,,,,,,,,,,,,,,,,
https://eleicoes.uol.com.br/2012/noticias/2012/05/09/vox-populi-jose-fortunati-tem-38-e-manuela-davila-31-em-porto-alegre.htm,RS-00016/2012,PORTO ALEGRE,RS,1,P,0.0,,,JOSE FORTUNATI,13.0,MANUELA D'AVILA,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
https://eleicoes.uol.com.br/2012/noticias/2012/05/09/vox-populi-jose-fortunati-tem-38-e-manuela-davila-31-em-porto-alegre.htm,RS-00016/2012,PORTO ALEGRE,RS,1,P,1.0,,,JOSE FORTUNATI,38.0,MANUELA D'AVILA,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.terra.com.br/noticias/brasil/politica/rs-vox-populi-confirma-empate-tecnico-entre-fortunati-e-manuela,0148c74d6666b310VgnCLD200000bbcceb0aRCRD.html",RS-00096/2012,PORTO ALEGRE,RS,1,P,0.0,,,JOSE FORTUNATI,27.0,MANUELA D'AVILA,24.0,ADAO VILLAVERDE,6.0,ROBERTO ROBAINA,1.0,,,,,,,,,,,,,,,,,,,,,,
"https://www.terra.com.br/noticias/brasil/politica/rs-vox-populi-confirma-empate-tecnico-entre-fortunati-e-manuela,0148c74d6666b310VgnCLD200000bbcceb0aRCRD.html",RS-00096/2012,PORTO ALEGRE,RS,1,P,1.0,,,JOSE FORTUNATI,34.0,MANUELA D'AVILA,32.0,ADAO VILLAVERDE,9.0,ROBERTO ROBAINA,1.0,,,,,,,,,,,,,,,,,,,,,,
"https://www.terra.com.br/noticias/brasil/politica/vox-populi-fortunati-sobe-de-34-para-50-em-porto-alegre,b378c74d6666b310VgnCLD200000bbcceb0aRCRD.html",RS-00222/2012,PORTO ALEGRE,RS,1,P,,,,JOSE FORTUNATI,34.0,MANUELA D'AVILA,23.0,ADAO VILLAVERDE,8.0,ROBERTO ROBAINA,2.0,WAMBERT DI LORENZO,1.0,,,,,,,,,,,,,,,,,,,,
http://www.eleitoralbrasil.com.br/uploads/files/02_-_decisao_liminar.pdf,SC-09318/2018,SANTA CATARINA,SC,1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://a8se.com/politica/noticia/2014/08/36481-tv-atalaia-divulga-pesquisa-sobre-intencao-de-voto-do-eleitorado-sergipano.html,SE-00010/2014,SERGIPE,SE,1,S,1.0,,,MARIA DO CARMO,53.0,ROGERIO,10.0,PROFESSOR MARQUES,3.0,LEANDRO,2.0,BILA,1.0,,,,,,,,,,,,,,,,,,,,
https://a8se.com/politica/noticia/2014/08/36481-tv-atalaia-divulga-pesquisa-sobre-intencao-de-voto-do-eleitorado-sergipano.html,SE-00010/2014,SERGIPE,SE,1,G,1.0,,,JACKSON BARRETO,36.0,EDUARDO AMORIM,34.0,PROFESSORA SONIA MEIRE,4.0,BETINHO,1.0,AIRTON DA CGTB,0.0,,,,,,,,,,,,,,,,,,,,
https://itnet.com.br/noticia/24828/dilma-lidera-pesquisa-em-sergipe-seguida-de-marina,SE-00019/2014,BRASIL,BR,1,PR,,,,DILMA ROUSSEFF,47.0,MARINA SILVA,30.0,AECIO NEVES,6.0,PASTOR EVERALDO,3.0,,,,,,,,,,,,,,,,,,,,,,
https://itnet.com.br/noticia/25181/maria-do-carmo-mant-m-lideran-a-para-o-senado-na-pesquisa-vox-populi,SE-00040/2014,SERGIPE,SE,1,S,,,,MARIA DO CARMO,38.0,ROGERIO CARVALHO,27.0,PROFESSOR MARQUES,2.0,LEANDRO,2.0,BILA,2.0,,,,,,,,,,,,,,,,,,,,
https://itnet.com.br/noticia/25181/maria-do-carmo-mant-m-lideran-a-para-o-senado-na-pesquisa-vox-populi,SE-00040/2014,SERGIPE,SE,1,PR,,,,DILMA ROUSSEFF,49.0,MARINA SILVA,24.0,AECIO NEVES,13.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.dipusevilla.es/export/bop/201204/21.pdf,SE-00087/2012,ARACAJU,SE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://reginamaurazetone.blogspot.com/,SP-00008/2012,SÃO CAETANO DO SUL,SP,1,P,1.0,,,PAULO PINHEIRO,34.0,REGINA MAURA,28.0,EDGAR NOBREGA,7.0,,,,,,,,,,,,,,,,,,,,,,,,
https://reginamaurazetone.blogspot.com/,SP-00008/2012,SÃO CAETANO DO SUL,SP,1,P,0.0,,,REGINA MAURA ZETONE,12.0,PAULO PINHEIRO,8.0,JOSE AURICCHIO,1.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.yumpu.com/pt/document/view/24908751/pagina-01pmd-jornal-abc-reparter,SP-00091/2012,SANTO ANDRÉ,SP,1,P,,,,AIDAN RAVIN,24.0,CARLOS GRANA,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cesartayar.blogspot.com/2012/08/protesto-contra-miguel-haddad_1845.html,SP-00192/2012,JUNDIAÍ,SP,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://abcreporter.com.br/2016/08/22/Pesquisa-Vox-Populi-de-intencao-de-voto-em-S-Andre-mostra-empate-entre-Aidan-Grana-e-Serra/,SP-00454/2016,SANTO ANDRÉ,SP,1,P,1.0,,,AIDAN RAVIN,17.0,CARLOS GRANA,14.0,PAULINHO SERRA,9.0,RAIMUNDO SALLES,6.0,AITON LIMA,3.0,RICARDO ALVAREZ,2.0,RAFAEL DANIEL,1.0,FABIO PPICARELLI,1.0,,,,,,,,,,,,,,
https://ultimosegundo.ig.com.br/politica/2012-08-29/russomanno-lidera-com-31-serra-tem-22-e-haddad-14-aponta-datafolha.html,SP-00589/2012,SÃO PAULO,SP,1,P,,,,CELSO RUSSOMANNO,31.0,JOSE SERRA,22.0,FERNANDO HADDAD,14.0,GABRIEL CHALITA,5.0,SONINHA FRANCINE,4.0,PAULINHO DA FORÇA,2.0,,,,,,,,,,,,,,,,,,
"https://www.terra.com.br/noticias/brasil/politica/vox-populi-mostra-vantagem-de-candidato-do-psb-em-campinas,4a4edf0a2566b310VgnCLD200000bbcceb0aRCRD.html",SP-00590/2012,CAMPINAS,SP,1,P,0.0,,,JONAS DONIZETTE,33.0,PEDRO SERAFIM,10.0,MARCIO POCHMANN,2.0,SILVIA FERRARO,1.0,,,,,,,,,,,,,,,,,,,,,,
"https://www.terra.com.br/noticias/brasil/politica/vox-populi-mostra-vantagem-de-candidato-do-psb-em-campinas,4a4edf0a2566b310VgnCLD200000bbcceb0aRCRD.html",SP-00590/2012,CAMPINAS,SP,1,P,1.0,,,JONAS DONIZETTE,47.0,PEDRO SERAFIM,13.0,MARCIO POCHMANN,5.0,SILVIA FERRARO,1.0,ROGERIO MENEZES,1.0,,,,,,,,,,,,,,,,,,,,
https://www.conjur.com.br/dl/tre-sp-proibe-vox-populi-divulgar.pdf,SP-00698/2018,SÃO PAULO,SP,1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://issuu.com/thiagoquirino8/docs/acontece48,SP-01031/2012,RIBEIRÃO PIRES,SP,1,P,1.0,,,SAULO BENEVIDES,29.0,DEDE DA FOLHA,21.0,MARIA INES SOARES,17.0,ALBERTO TICIANELLI,,,,,,,,,,,,,,,,,,,,,,,
"https://www.terra.com.br/noticias/brasil/politica/vox-populi-russomanno-lidera-serra-e-haddad-empatam-no-2-lugar,e3e99782ac66b310VgnCLD200000bbcceb0aRCRD.html",SP-01066/2012,SÃO PAULO,SP,1,PR,,,,CELSO RUSSOMANNO,34.0,JOSE SERRA,17.0,HADDAD,17.0,GABRIEL CHALITA,5.0,SONINHA FRANCINE,2.0,,,,,,,,,,,,,,,,,,,,
https://www.yumpu.com/pt/document/view/12937284/pagina-01pmd-jornal-abc-reporter,SP-01523/2012,SÃO CAETANO DO SUL,SP,1,P,1.0,,,PAULO PINHEIRO,50.0,REGINA MAURA,30.0,FERNANDO TURCO,2.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.yumpu.com/pt/document/view/12937284/pagina-01pmd-jornal-abc-reporter,SP-01523/2012,SÃO CAETANO DO SUL,SP,1,P,0.0,,,PAULO PINHEIRO,47.0,REGINA MAURA,26.0,FERNANDO TURCO,1.0,,,,,,,,,,,,,,,,,,,,,,,,
http://www.saocaetanodigital.com.br/auricchio-lidera-pesquisa-vox-populi-para-prefeito-de-sao-caetano/,SP-06805/2016,SÃO CAETANO DO SUL,SP,1,P,1.0,,,AURICCHIO,29.0,PAULO PINHEIRO,12.0,GILBERTO COSTA,9.0,FABIO PALACIO,7.0,LUCIA DA'MAS,4.0,PADUA TORTOCELLO,2.0,,,,,,,,,,,,,,,,,,
http://www.saocaetanodigital.com.br/auricchio-lidera-pesquisa-vox-populi-para-prefeito-de-sao-caetano/,SP-06805/2016,SÃO CAETANO DO SUL,SP,1,P,0.0,,,AURICCHIO,18.0,PAULO PINHEIRO,8.0,GILBERTO COSTA,4.0,FABIO PALACIO,4.0,LUCIA DA'MAS,2.0,PADUA TORTOCELLO,1.0,APARECIDO VIANA,0.0,,,,,,,,,,,,,,,,
https://www.slideshare.net/diariodocentrodomundo/pesquisa-cutvox-populi-de-3-de-outubro-de-2018-em-so-paulo,SP-07384/2018,SÃO PAULO,SP,1,PR,0.0,,,JAIR BOLSONARO,28.0,FERNANDO HADDAD,17.0,GERALDO ALCKMIN,8.0,CIRO GOMES,6.0,JOAO AMOEDO,2.0,MARINA SILVA,1.0,HENRIQUE MEIRELLES,1.0,GUILHERME BOUOLOS,1.0,LULA,1.0,CABO DACIOLO,1.0,,,,,,,,,,
https://www.slideshare.net/diariodocentrodomundo/pesquisa-cutvox-populi-de-3-de-outubro-de-2018-em-so-paulo,SP-07384/2018,SÃO PAULO,SP,1,PR,1.0,,,JAIR BOLSONARO,30.0,FERNANDO HADDAD,19.0,GERALDO ALCKMIN,10.0,CIRO GOMES,7.0,MARINA SILVA,2.0,JOÃO AMOEDO,1.0,HENRIQUE MEIRELLES,1.0,GUILHERME BOUOLOS,1.0,ALVARO DIAS,1.0,,,,,,,,,,,,
https://www.slideshare.net/diariodocentrodomundo/pesquisa-cutvox-populi-de-3-de-outubro-de-2018-em-so-paulo,SP-07384/2018,SÃO PAULO,SP,1,G,1.0,,,PAULO SKAFF,16.0,JOAO DORIA,15.0,MARCIO FRANCA,11.0,LUIZ MARNHO,8.0,MAJOR COSTA E SILVA,2.0,PROFESSORA LISETE,2.0,,,,,,,,,,,,,,0.0,,,,
https://www.slideshare.net/diariodocentrodomundo/pesquisa-cutvox-populi-de-3-de-outubro-de-2018-em-so-paulo,SP-07384/2018,SÃO PAULO,SP,1,S,0.0,,,EDUARDO SUPLICY,13.0,MAJOR OLIMPIO,7.0,MARA GABRILLI,6.0,JILMAR TATTO,4.0,MAURREN MAGGI,4.0,TRIPOLI,3.0,MARIO COVAS NETO,3.0,CIDINHA,2.0,ANTONIO NETO,1.0,DIOGO DA LUZ,1.0,EDUCADOR DANIEL CARA,1.0,MARCELO BARBIERI,1.0,PROFESSORA SILVIA FERRARO,1.0,,,,
https://www.slideshare.net/diariodocentrodomundo/pesquisa-cutvox-populi-de-3-de-outubro-de-2018-em-so-paulo,SP-07384/2018,SÃO PAULO,SP,1,G,0.0,,,JOAO DORIA,11.0,PAULO SKAF,11.0,MARCIO FRANCA,8.0,LUIZ MARNHO,6.0,MAJOR COSTA E SILVA,1.0,PROFESSORA LISETE,1.0,,,,,,,,,,,,,,0.0,,,,
https://www.slideshare.net/diariodocentrodomundo/pesquisa-cutvox-populi-de-3-de-outubro-de-2018-em-so-paulo,SP-07384/2018,SÃO PAULO,SP,1,S,1.0,,,EDUARDO SUPLICY,17.0,MAJOR OLIMPIO,10.0,MARA GABRILLI,10.0,TRIPOLI,6.0,JILMAR TATTO,6.0,MARIO COVAS NETO,5.0,MAURREN MAGGI,5.0,CIDINHA,3.0,DIOGO DA LUZ,2.0,EDUARDO CARA,2.0,ANTONIO NETO,1.0,PROFESSORA SILVIA FERRA,1.0,DRA ELIANA FERREIRA,1.0,MARCELO BARBIERI,1.0,JAIR ANDRONI,1.0
http://www.saocaetanodigital.com.br/pesquisa-vox-populi-auricchio-continua-na-lideranca/,SP-09048/2016,SÃO CAETANO DO SUL,SP,1,P,0.0,,,AURICCHIO,22.0,PAULO PINHEIRO,12.0,FABIO PALACIO,5.0,GILBERTO COSTA,2.0,LUCIA DA'MAS,1.0,,,,,,,,,,,,,,,,,,,,
http://www.saocaetanodigital.com.br/pesquisa-vox-populi-auricchio-continua-na-lideranca/,SP-09048/2016,SÃO CAETANO DO SUL,SP,1,P,1.0,,,AURICCHIO,50.0,PAULO PINHEIRO,24.0,FABIO PALACIO,9.0,GILBERTO COSTA,7.0,PADUA TORTORELLO,5.0,LUCIA DAL'MAS,3.0,APARECIDO OVIANA,1.0,MARCIO DELLA BELLA,1.0,,,,,,,,,,,,,,
https://pesquisanaamazonia.blogspot.com/2014/09/cenario-das-pesquisas-eleitorais-na.html,TO-00015/2014,TOCANTINS,TO,1,G,,,,MARCELO MIIRANDA,52.0,SANDOVAL CARDOSO,22.0,ATAIDES OLIVEIRA,2.0,JOAQUIM ROCHA,1.0,POTENGY,0.0,LUIS CLAUDIO,0.0,,,,,,,,,,,,,,,,,,
https://pesquisanaamazonia.blogspot.com/2014/09/cenario-das-pesquisas-eleitorais-na.html,TO-00015/2014,TOCANTINS,TO,1,S,,,,KATIA ABREU,44.0,EDUARDO GOMES,13.0,SARGENTO ARAGAO,11.0,JOEL MATOS,1.0,CELÇA,0.0,ELVIO QUIRINO,0.0,,,,,,,,,,,,,,,,,,
https://pesquisanaamazonia.blogspot.com/2014/09/cenario-das-pesquisas-eleitorais-na.html,TO-00015/2014,TOCANTINS,TO,1,PR,,,,DILMA ROUSSEFF,50.0,AECIO NEVES,17.0,EDUARDO CAMPOS,9.0,PASTOR EVERALDO,2.0,EDUARDO JORGE,1.0,ZÉ MARIA,0.0,LEVY FIDELIX,0.0,LUCIANA GENRO,0.0,RUI COSTA PIMENTA,0.0,EYMAEL,0.0,MAURO IASI,0.0,,,,,,,,
