tse_id,url,estado,cidade,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
AM-03527/2016,https://amazonasatual.com.br/henrique-aparece-empatado-tecnicamente-com-marcelo-ramos/,AM,MANAUS,1,P,1.0,,,ARTHUR NETO,31,MARCELO RAMOS,16,HENRIQUE OLIVEIRA,"13,7",SILAS CAMARA,11,JOSE RICARDO,"5,5",SERAFIM CORREA,5,HISSA ABRAHAO ,4,LUIZ CASTRO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM-04533/2016,http://ampost.com.br/wp-content/uploads/2016/08/Pesquisa-PONTUAL_31.08.2016.pdf,AM,MANAUS,1,P,0.0,,,ARTHUR NETO,"23,02",MARCELO RAMOS,"12,07",SILAS CAMARA,"6,56",HENRIQUE OLIVEIRA,"5,45",HISSA ABRAHAO,"5,39",SERAFIM CORREA,"2,58",JOSE RICARDO,"1,87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM-04533/2016,http://ampost.com.br/wp-content/uploads/2016/08/Pesquisa-PONTUAL_31.08.2016.pdf,AM,MANAUS,1,P,1.0,,,ARTHUR NETO,"27,59",MARCELO RAMOS,"14,35",HENRIQUE OLIVEIRA,"12,01",SILAS CAMARA,"10,13",HISSA ABRAHAO,"8,49",SERAFIM CORREA,"4,51",JOSE RICARDO,"2,28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM-05120/2016,https://docplayer.com.br/41204162-Pesquisa-de-satisfacao.html,AM,COARI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM-05916/2016,http://www.portaldoholanda.com.br/sites/default/files/portaldoholanda-710098-download-documento-pdf-amazonas.pdf,AM,MANAUS,1,P,0.0,,,ARTHUR NETO ,"23,9",MARCELO RAMOS ,"7,6",MARCOS ROTTA,"5,7",HENRIQUE OLIVEIRA ,"3,4",HISSA ABRAHAO,3,SILAS CAMARA,"2,7",SERAFIM CORREA,"2,4",CHICO PRETO ,"1,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM-05916/2016,http://www.portaldoholanda.com.br/sites/default/files/portaldoholanda-710098-download-documento-pdf-amazonas.pdf,AM,MANAUS,1,P,1.0,,,ARTHUR NETO ,"28,4",MARCELO RAMOS ,"10,1",MARCOS ROTTA,"11,2",HENRIQUE OLIVEIRA ,"7,9",HISSA ABRAHAO,5,SERAFIM CORREA,"4,5",SILAS CAMARA,"4,2",CHICO PRETO ,"1,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM-07058/2016,http://aconteceu.portaldoholanda.com.br/pesquisa-eleitoral-em-maues-indica-mudanca/,AM,MAUÉS,1,P,1.0,,,JUNIOR LEITE ,"46,3",ALFREDO ,"21,43",PADRE CARLOS,"19,31",BELEXO ,"5,56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM-07842/2016,https://bncamazonas.com.br/pontual-ultima-pesquisa-do-dia-diz-que-arthur-lidera-1o-turno-e-vence-no-2o/,AM,MANAUS,1,P,1.0,,,ARTHUR NETO ,"32,53",MARCELO RAMOS ,"26,13",SILAS CAMARA ,"7,33",JOSE RICARDO,"6,33",SERAFIM CORREA,"5,67",HENRIQUE OLIVEIRA ,"3,73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM-08543/2016,https://www.portaldoholanda.com.br/eleicoes-2016/pesquisa-de-boca-de-urna-indica-vitoria-de-artur-neto-em-manaus,AM,MANAUS,1,P,,,,ARTHUR NETO ,"50,5",MARCELO RAMOS ,"41,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM-08685/2016,https://www.portalmarcossantos.com.br/2016/10/11/marcelo-tem-5237-e-arthur-4763-dos-votos-validos-no-segundo-turno-afirma-pontual/,AM,MANAUS,1,P,0.0,,,MARCELO RAMOS ,"40,5",ARTHUR NETO,"37,28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM-08685/2016,https://www.portalmarcossantos.com.br/2016/10/11/marcelo-tem-5237-e-arthur-4763-dos-votos-validos-no-segundo-turno-afirma-pontual/,AM,MANAUS,1,P,1.0,,,MARCELO RAMOS ,"41,49",ARTHUR NETO,"37,74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP-06645/2016,http://www.diariodomeiodomundo.com.br/2016/09/pesquisa-aponta-ofirney-e-marcivania-na.html,AP,SANTANA,1,P,1.0,,,MARCIVANIA ,"24,57",ROBSON ROCHA,"16,49",OFIRNEY SADALA,"15,29",ZILMA,"11,86",ISABEL NOGUEIRA ,"10,14",ELIAS REAL ,"4,47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP-06645/2016,http://www.diariodomeiodomundo.com.br/2016/09/pesquisa-aponta-ofirney-e-marcivania-na.html,AP,SANTANA,1,P,0.0,,,MARCIVANIA ,"20,79",ROBSON ROCHA,"14,26",OFIRNEY SADALA,"11,17",ZILMA,"10,14",ISABEL NOGUEIRA ,"7,22",ELIAS REAL ,"2,92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA-00136/2012,https://manualzz.com/doc/6988866/system-requirements-document---archimer,BA,SÃO GONÇALO DOS CAMPOS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA-00340/2012,http://ubaitaba.com/ipiau-nova-pesquisa-registrada-aponta-deraldino-com-63/,BA,IPIAÚ,1,P,1.0,,,DERALDINHO,"63,75",CEZARIO COSTA ,"30,75",PROF. ALBIONE ,"1,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA-00400/2012,https://issuu.com/countrymedia/docs/shc_8-28-13/15,BA,GANDU,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA-01604/2016,http://www.jequiereporter.com.br/blog/2016/02/11/9208-dos-folioes-aprovaram-esquema-de-seguranca-do-carnaval-2016-diz-pesquisa/,BA,SALVADOR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA-01611/2016,"https://www.bnews.com.br/noticias/eleicoes/eleicoes-2016/155194,joao-dourado-dr-celso-lidera-disputa-na-cidade-aponta-pesquisa.html",BA,JOÃO DOURADO,1,P,1.0,,,JUNINHO,"39,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
