tse_id,url,estado,cidade,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
PE-00075/2012,https://testetoritamainforma.blogspot.com/2012/08/,PE,CARUARU,1.0,P,1.0,,,jose queiroz,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-02126/2016,http://blogdowagnergil.com.br/vs1/2016/09/27/tony-gel-lidera-nova-pesquisa-do-blog-do-magno-martins/,PE,CARUARU,1.0,P,1.0,,,tony gel,0.356,erick lessa,0.212,raquel lyra,0.192,jorge gomes,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-02126/2016,http://blogdowagnergil.com.br/vs1/2016/09/27/tony-gel-lidera-nova-pesquisa-do-blog-do-magno-martins/,PE,CARUARU,1.0,P,0.0,,,tony gel,0.328,raquel lyra,0.166,erick lessa,0.158,jorge gomes,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-02126/2016,https://nodetalhe.com.br/nova-pesquisa-tony-cresce-9-pontos-erick-e-raquel-aparecem-empatados/,PE,CARUARU,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-03265/2016,http://blogdofinfa.com.br/page/1772,PE,CARUARU,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-03265/2016,http://blogdofinfa.com.br/tag/caruaru/page/2,PE,CARUARU,1.0,P,1.0,,,tony gel,0.26,erick lessa,0.188,raquel lyra,0.142,jose queiroz,0.074,rivaldo soares,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-03265/2016,http://blogdofinfa.com.br/tag/caruaru/page/2,PE,CARUARU,1.0,P,0.0,,,tony gel,0.233,erick lessa,0.162,raquel lyra,0.12,jorge gomes,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-03265/2016,http://blogmarcosmontinely.com.br/blog/page/197/,PE,CARUARU,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-03265/2016,https://nodetalhe.com.br/pesquisa-tony-segue-na-frente-e-lessa-em-segundo-e-comeca-abrir-vantagem-sobre-raquel/,PE,CARUARU,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-08754/2016,http://www.blogdocesarmello.com.br/2016/10/pesquisa-blog-magnoinstituto-opiniao.html,PE,CARUARU,1.0,P,1.0,,,tony gel,0.432,raquel lyra,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
