"url","tse_id","util","position","estimulada","cand1","resul1","cand2","resul2","cand3","resul3","cand4","resul4","cand5","resul5","cand6","resul6","cand7","resul7","cand8","resul8","cand9","resul9","cand10","resul10","cand11","resul11","cand12","resul12","cand13","resul13","person","suspensa","vv","cand14","resul14","cand15","resul15","cand16","resul16","cand17","resul17","cand18","resul18","cand19","resul19","cand20","resul20","cand21","resul21","cand22","resul22","cand23","resul23","cand24","resul24","cand25","resul25","cand26","resul26","cand27","resul27","cand28","resul28","cand29","resul29","cand30","resul30","SG_UE","cand31","resul31","cand32","resul32","cand33","resul33","cand34","resul34","cand35","resul35","cand36","resul36","cand37","resul37","cand38","resul38","cand39","resul40","cand41","resul41","cand42","resul42","cand43","resul43","instituto","scenario","total","NM_UE","for_patch_1","for_patch_4","ID","year","for_patch_2","for_patch_3","OBS"
"https://altairtavares.com.br/https-altairtavares-com-br-tv-divulga-pesquisa-para-governador-e-senador-em-goias-nesta-sexta-copy-2/","GO-05163/2018",TRUE,"s",1,"MARCONI PERILLO",23,"LUCIA VANIA",22,"JORGE KAJURU",19,"DEMOSTENES TORRES",11,"VANDERLAN CARDOSO",7,"VILMAR ROCHA",5,"WILDER MORAIS",5,"PEDRO CHAVES",4,"LUIS CESAR BUENO",2,"AGENOR MARIANO",1,"FABRICIO ROSA",1,NA,NA,NA,NA,"BOB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1465,100,"GOIÁS",FALSE,NA,195,2018,FALSE,FALSE,NA
"https://paulgettynascimento.blogspot.com/2012/09/paulo-ramos-dr-tancledo-lidera-as.html","MA-00276/2012",TRUE,"p",1,"DR TANCLEDO",59.5,"DEUSIMAR SERRA",32.3,"AFRANIO LEO",7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1737,98.9,"PAULO RAMOS",FALSE,NA,287,2012,FALSE,FALSE,NA
"http://garrone.com.br/datailha-debate-consolida-vitoria-de-flavio-dino-no-primeiro-turno/","MA-00817/2018",TRUE,"g",NA,"FLAVIO DINO",61.26,"ROSEANA SARNEY",30.45,"MAURA JORGE",5.86,"ROBERTO ROCHA",1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1787,99.39,"MARANHÃO",FALSE,NA,311,2018,FALSE,FALSE,NA
"https://jornalpequeno.blog.br/johncutrim/flavio-dino-eliziane-e-weverton-lideram-em-nova-pesquisa/","MA-04166/2018",TRUE,"g",1,"FLAVIO DINO",64.6,"ROSEANA SARNEY",29.9,"MAURA JORGE",2.5,"ROBERTO ROCHA",2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1885,99.4,"MARANHÃO",FALSE,NA,347,2018,FALSE,FALSE,NA
"https://issuu.com/douglascouto/docs/_asemana_439_baixa/5","MG-00210/2012",TRUE,"p",NA,"CELSO COTA",79.6,"SONIA AZZI",9.7,"ROBERTO RODRIGUES",5.2,"CHICO FARMACIA",3.2,"NEUZA ZUZU",1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2164,99.2,"MARIANA",FALSE,NA,463,2012,FALSE,FALSE,NA
"https://www.otempo.com.br/politica/matarazo-lidera-em-itatiaiucu-1.245991","MG-00685/2012",TRUE,"p",1,"MATARAZO JOSE SILVA",56.34,"WENDER JUVENTINO",29.11,"MATHEUS PEDROSA",14.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2212,100,"ITATIAIUÇU",FALSE,NA,496,2012,FALSE,FALSE,NA
"https://www.todapolitica.com/eleicoes-2018/pesquisa-eleitoral-minas-gerais/","MG-03454/2018",TRUE,"s",NA,"DILMA",27.8,"AECIO NEVES",20.9,"MAURO TRAMONTE",16.5,"JO MORAES",10,"CARLOS VIANA",9.9,"BRUNO SIQUEIRA",6.9,"JAIME MARTINS",4.8,"DINIS PINHEIRO",4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2281,101.5,"MINAS GERAIS",FALSE,NA,531,2018,FALSE,FALSE,NA
"https://oglobo.globo.com/brasil/em-salvador-ibope-mostra-pelegrino-com-43-dos-votos-validos-acm-neto-com-37-6310810","BA-00487/2012",TRUE,"p",NA,"PELEGRINO",43,"ACM NETO",37,"MARCIO KERTESZ",9,"MARCIO MARINHO",6,"DA LUZ",3,"HAMILTON ASSIS",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,100,"SALVADOR",FALSE,NA,546,2012,FALSE,FALSE,NA
"https://www.todapolitica.com/eleicoes-2018/pesquisa-eleitoral-presidente/","BR-07052/2018",TRUE,"pr",NA,"JAIR BOLSONARO",45,"FERNANDO HADDAD",28,"CIRO GOMES",14,"GERALDO ALCKMIN",4,"JOAO AMOEDO",3,"MARINA SILVA",2,"ALVARO DIAS",1,"CABO DACIOLO",1,"GUILHERME BOULOS",1,"HENRIQUE MEIRELLES",1,NA,NA,NA,NA,NA,NA,"BOB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941,100,"BRASIL",FALSE,NA,553,2018,FALSE,FALSE,NA
"PDF","SE-06213/2018",TRUE,"s",1,"VALADARES",22,"JACKSON BARRETO",15,"ANDRE MOURA",13,"PASTOR HELENO",13,"ROGERIO CARVALHO SANTOS",12,"ALESSANDRO VIEIRA",9,"HENRI CLAY",4,"SONIA MEIRE",4,"REYNALDO NUNES",3,"BETINHO",2,"ADELSON ALVES",1,"JOSIMARIO MICK",1,NA,NA,"BOB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4984,99,NA,FALSE,NA,672,2018,FALSE,FALSE,NA
"https://muralderiachodacruz.blogspot.com/2016/09/sao-francisco-do-oestepesquisa-aponta.html","RN-08384/2016",TRUE,"p",1,"CHIQUINHO LOBO",58.3,"LUSIMAR PORFIRIO",40.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4609,98.6,"SÃO FRANCISCO DO OESTE",FALSE,NA,1038,2016,FALSE,FALSE,NA
"https://www.folhacapital.com.br/portal/noticias/view/1141/arlene-martins-e-favorita-para-vencer-as-eleicoes-em-pugmil","TO-05704/2016",TRUE,"p",1,"ARLENE MARTINS",53,"MARIA JESUS",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5396,99,"PUGMIL",FALSE,NA,1219,2016,FALSE,FALSE,NA
"https://www.folhacapital.com.br/portal/noticias/view/1093/aira-lidera-pesquisa-com-47-contra-39-de-rennan-cerqueira","TO-05807/2016",TRUE,"p",1,"AIRA VOGEL",47,"RENNAN CERQUEIRA",39,"DARLENO AVELINO",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5397,99,"PORTO ALEGRE DO TOCANTINS",FALSE,NA,1220,2016,FALSE,FALSE,NA
"https://www.folhaextra.com/noticia/confira-as-intencoes-de-votos-dos-paranaenses-para-o-senado","PR-01900/2018",TRUE,"s",NA,"REQUIAO",36.8,"BETO RICHA",29.5,"FLAVIO ARNS",15.1,"ALEX CANZIANI",9.9,"ORIOVISTO GUIMARAES",3.9,"MIRIAN GONCALVES",3,"PROFESSOR WILSON PICLER",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4075,101.2,NA,FALSE,NA,1277,2018,FALSE,FALSE,NA
"https://inga-cidadao.com/politica/bolsonaro-tem-53-dos-votos-validos-e-haddad-47-diz-vox-populi","BR-00709/2018",TRUE,"pr",1,"JAIR BOLSONARO",53,"FERNANDO HADDAD",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DESCONHECIDO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,581,100,"BRASIL",FALSE,NA,1510,2018,FALSE,FALSE,NA
"https://www.onacional.com.br/politica,8/2020/04/23/pesquisa-vox-populi-divulga-leva,54969","BR-01185/2014",TRUE,"pr",NA,"DILMA ROUSSEFF",54,"AECIO NEVES",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DESCONHECIDO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707,100,"BRASIL",FALSE,NA,1520,2014,FALSE,FALSE,NA
"https://caaporapbnoticias.blogspot.com/2012/10/politica_6357.html","PB-00149/2012",TRUE,"p",NA,"CARTAXO",64.1,"CICERO",35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DESCONHECIDO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3319,100,"JOÃO PESSOA",FALSE,NA,1575,2012,FALSE,FALSE,NA
"http://www.saocaetanodigital.com.br/pesquisa-vox-populi-auricchio-continua-na-lideranca/","SP-09048/2016",TRUE,"p",1,"AURICCHIO",50,"PAULO PINHEIRO",24,"FABIO PALACIO",9,"GILBERTO COSTA",7,"PADUA TORTORELLO",5,"LUCIA DAL'MAS",3,"APARECIDO OVIANA",1,"MARCIO DELLA BELLA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DESCONHECIDO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5330,100,"SÃO CAETANO DO SUL",FALSE,NA,1632,2016,FALSE,FALSE,NA
"https://issuu.com/jornalfato/docs/jornal_fato_0510-14","ES-00022/2014",TRUE,"g",1,"PAULO HARTUNG",52.3,"RENATO CASAGRANDE",43.6,"ROBERTO CARLOS",2.5,"CAMILA VALADAO",1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FABRICIO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1187,99.7,NA,FALSE,NA,1643,2014,FALSE,FALSE,NA
"http://www.hildodocandango.com.br/news/p:0/idp:601/nm:Hildo-do-Candango-lidera-pesquisa-para-Prefeitura-de-Aguas-Lindas/","GO-01177/2016",TRUE,"p",1,"HILDO CANDANGO",50.76,"TULLIO",19.73,"ENIO TATICO",18.46,"GERALDO",11.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FABRICIO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1384,100,NA,FALSE,NA,1649,2016,FALSE,FALSE,NA
"http://ribeiraodasneves.net/37-noticias/politica/6124-instituto-ver-coloca-junynho-martins-psc-em-vantagem-na-corrida-pela-prefeitura","MG-05081/2016",TRUE,"p",1,"JUNYNHO",41.1,"ANTONIO CARLOS",30.3,"IRANI BARBOSA",15.8,"DANIELA CORREA",12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FABRICIO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2303,99.8,NA,FALSE,NA,1668,2016,FALSE,FALSE,NA
"https://ribeiraodasneves.net/37-noticias/politica/6167-nova-pesquisa-do-instituto-ver-amplia-vantagem-de-junynho-martins-psc-pela-prefeitura","MG-09233/2016",TRUE,"p",1,"JUNYNHO",41.1,"ANTONIO CARLOS",30.3,"IRANI BARBOSA",15.8,"DANIELA CORREA",12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FABRICIO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2345,99.8,NA,FALSE,NA,1671,2016,FALSE,FALSE,NA
"https://cleubercarlos.blogspot.com/2014/09/pesquisa-verita-brasil-247-iris-rezende.html","GO-00125/2014",TRUE,"g",1,"MARCONI",53.6,"IRIS",28.9,"VANDERLAN CARDOSO",8.3,"ANTONIO GOMIDE",7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FRAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1285,98.6,"GOIÁS",FALSE,NA,1750,2014,FALSE,FALSE,NA
"https://bastidoresdecontagem.blogspot.com/2016/10/alex-de-freitas-segue-na-frente-em.html","MG-04416/2016",TRUE,"p",1,"ALEX FREITAS",69.3,"CARLIN MOURA",30.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FRAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2293,100,"CONTAGEM",FALSE,NA,1760,2016,FALSE,FALSE,NA
"http://www.angueraonlineba.com/2014/10/aecio-disparado-na-frente-de-dilma-diz.html","BR-01076/2014",TRUE,"pr",1,"AECIO NEVE",58.8,"DILMA ROUSSEFF",41.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675,100,NA,FALSE,NA,1958,2014,FALSE,FALSE,NA
"https://barrocasnoar.blogspot.com/2014/10/istoesensus-mostra-vantagem-de-13-de.html","BR-01094/2014",TRUE,"pr",1,"AECIO NEVES",56.4,"DILMA ROUSSEFF",43.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687,100,NA,FALSE,NA,1959,2014,FALSE,FALSE,NA
"https://issuu.com/folhametronews/docs/folhametro-17-10-14","BR-01119/2014",TRUE,"pr",1,"AECIO NEVES",51,"DILMA ROUSSEFF",49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693,100,NA,FALSE,NA,1961,2014,FALSE,FALSE,NA
"https://aguilho-tina.blogspot.com/2014/10/","BR-01166/2014",TRUE,"pr",1,"AECIO NRVES",54.6,"DILMA ROUSSEFF",45.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,703,100,NA,FALSE,NA,1962,2014,FALSE,FALSE,NA
"http://www.angueraonlineba.com/2014/10/","BR-01193/2014",TRUE,"pr",1,"AECIO NEVES",52.1,"DILMA ROUSSEFF",47.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709,100,NA,FALSE,NA,1965,2014,FALSE,FALSE,NA
"https://www.ma10.com.br/2018/10/01/pesquisa-revela-intencoes-de-votos-para-presidente-governador-e-senador-2/","MA-05196/2018",TRUE,"g",1,"FLAVIO DINO",66,"ROSEANE SARNEY",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917,100,NA,FALSE,NA,1994,2018,FALSE,FALSE,NA
"https://www.todapolitica.com/eleicoes-2018/pesquisa-eleitoral-maranhao/","MA-06478/2018",TRUE,"g",1,"FLAVIO DINO",59,"ROSEANE SARNEY",31,"MAURA JORGE",4,"ROBERTO ROCHA",4,"RICARDO MURAD",1,"ODIVIO NETO",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1953,100,NA,FALSE,NA,1996,2018,FALSE,FALSE,NA
"http://maranhaohoje.com/para-instituto-exata-maranhao-tem-o-eleitor-mais-consciente-e-definido-do-brasil/","MA-06768/2018",TRUE,"g",1,"FLAVIO DINO",60,"ROSEANE SARNEY",31,"MAURA JORGE",4,"ROBERTO ROCHA",3,"RICARDO MURAD",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1961,100,NA,FALSE,NA,1997,2018,FALSE,FALSE,NA
