OBS,tse_id,url,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul40,cand41,resul41,cand42,resul42,cand43,resul43,person,instituto,scenario,total,for_correction_1,correction_1_pending,ID,year
,MT-01520/2016,https://www.reportermt.com.br/eleicoes-2016/emanuel-lidera-com-27-2-enquanto-mauro-e-wilson-estao-empatados/59440,TRUE,p,0,NA,NA,EMANUEL PINHEIRO,"21,7",PROCURADOR MAURO,16.7,WILSON SANTOS,15.3,JULIER SEBASTIAO,2.5,SERYS,1,RENATO SANTTANA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,2859,252.8,FALSE,NA,130,2016
,MT-01520/2016,https://www.reportermt.com.br/eleicoes-2016/emanuel-lidera-com-27-2-enquanto-mauro-e-wilson-estao-empatados/59440,TRUE,p,1,NA,NA,EMANUEL PINHEIRO,"27,2",PROCURADOR MAURO,23,WILSON SANTOS,21,JULIER SEBASTIAO,4,SERYS,2.3,RENATO SANTTANA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,2860,323.3,FALSE,NA,131,2016
,MT-01797/2016,https://www.folhamax.com/politica/advogado-lidera-disputa-com-53-87-das-intencoes-de-voto-em-diamantino/100860,TRUE,p,1,NA,NA,EDUARDO CAPISTRANO,"53,87",VALDINEI TEODORO,19.73,MARCIO MENDES,4.27,WAGNER SUINOBRAS,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,2871,5412.07,FALSE,NA,132,2016
,MT-01797/2016,https://www.folhamax.com/politica/advogado-lidera-disputa-com-53-87-das-intencoes-de-voto-em-diamantino/100860,TRUE,p,0,NA,NA,EDUARDO CAPISTRANO,"45,07",VALDINEI TEODORO,16.8,MARCIO MENDES,2.67,WAGNER SUINOBRAS,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,2869,4526.74,FALSE,NA,133,2016
,MT-02329/2016,https://www.folhamax.com/politica/pesquisa-mostra-quedas-de-emanuel-e-wilson-em-cuiaba/103667,TRUE,p,1,NA,NA,EMANUEL PINHEIRO,"44,8",WILSON SANTOS,28.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,2889,476.8,FALSE,NA,134,2016
,MT-02329/2016,https://www.folhamax.com/politica/pesquisa-mostra-quedas-de-emanuel-e-wilson-em-cuiaba/103667,TRUE,p,0,NA,NA,EMANUEL PINHEIRO,"40,32",WILSON SANTOS,26.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,2887,4058.44,FALSE,NA,135,2016
,MT-02387/2016,https://www.popularonline.com.br/artigo/valteir-lidera-pesquisa-mt-dados-e-devera-ser-reeleito-com-mais-de-53-das-intencoes-de-votos,TRUE,p,NA,NA,NA,VALTEIR,"53,7",BUGRINHO,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,2891,570.3,FALSE,NA,136,2016
,MT-04704/2016,https://www.folhamax.com/politica/mt-dados-mostra-quadro-estabilizado-com-emanuel-a-frente-de-wilson/103090,TRUE,p,0,NA,NA,EMANUEL PINHEIRO,"46,75",WILSON SANTOS,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,2929,4700.5,FALSE,NA,137,2016
,MT-04704/2016,https://www.folhamax.com/politica/mt-dados-mostra-quadro-estabilizado-com-emanuel-a-frente-de-wilson/103090,TRUE,p,1,NA,NA,EMANUEL PINHEIRO,"49,5",WILSON SANTOS,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,2930,526,FALSE,NA,138,2016
,MT-04839/2016,https://www.midianews.com.br/politica/mendes-lidera-corrida-eleitoral-em-cuiaba-com-41-das-intencoes/270104,TRUE,p,0,NA,NA,MAURO MENDES,"17,3",PROCURADOR MAURO,1.5,EMANUEL PINHEIRO,0.8,ROBERTO FRANCA,0.5,LUDIO CABRAL,0.3,CHICO GALINDO,0.3,TONINHO SOUZA,0.3,VALTENIR PEREIRA,NA,SERYS MARLI,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,2933,177,FALSE,NA,139,2016
,MT-04839/2016,https://www.midianews.com.br/politica/mendes-lidera-corrida-eleitoral-em-cuiaba-com-41-das-intencoes/270104,TRUE,p,1,NA,NA,MAURO MENDES,"40,5",PROCURADOR MAURO,14,EMANUEL PINHEIRO,3.8,SERYS MARLI,4,JULIER SEBASTIAO,1.8,DONIZETE CASTRILLON,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,2934,428.9,FALSE,NA,140,2016
,MT-04960/2016,https://www.folhamax.com/politica/vereadores-lideram-pesquisa-a-camara-de-cuiaba-168-candidatos-sao-citados/98960,TRUE,v,0,NA,NA,JUCA GUARANA,"1,25",ADEVAIR CABRAL,1,RENIVALDO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,2935,127,FALSE,NA,141,2016
,MT-04960/2016,https://www.olhardireto.com.br/noticias/exibir.asp?id=426663,TRUE,p,NA,NA,NA,EMANUEL PINHEIRO,"21,67",PROCURADOR MAURO,21.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,2937,2188.17,FALSE,NA,142,2016
,MT-07669/2016,https://www.midianews.com.br/eleicoes-2016/em-chapada-thelma-lidera-com-36-gilberto-mello-tem-343/276496,TRUE,p,0,NA,NA,THELMA OLIVEIRA,"34,3",GILBERTO MELLO,34,DIDI POUSADA,6,SIDNEI VARANIS,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,2997,384.8,FALSE,NA,148,2016
,MT-07982/2016,https://www.folhamax.com/politica/emanuel-abre-vantagem-de-8-83-sobre-procurador-que-e-ameacado-por-wilson/100333,TRUE,p,0,NA,NA,EMANUEL PINHEIRO,"20,83",PROCURADOR MAURO,16.33,WILSON SANTOS,14.42,JULIER SEBASTIAO,4.67,SERYS MARLI,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,3022,2120.34,FALSE,NA,149,2016
,MT-07982/2016,https://www.folhamax.com/politica/emanuel-abre-vantagem-de-8-83-sobre-procurador-que-e-ameacado-por-wilson/100333,TRUE,p,1,NA,NA,EMANUEL PINHEIRO,"28,75",PROCURADOR MAURO,19.92,WILSON SANTOS,16.83,JULIER SEBASTIAO,5.08,SERYS MARLI,2,RENATO SANTTANA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,3025,2918.91,FALSE,NA,150,2016
,MT-07982/2016,https://www.folhamax.com/politica/tres-vereadores-e-empresario-lideram-pesquisa-para-camara-de-vereadores-de-cuiaba/100477,TRUE,v,0,NA,NA,ADEVAIR CABRAL,"2,17",CHICO 2000,1.83,TONINHO SOUZA,1.5,FABINHO,1.42,JUCA GUARANA,1.17,MISSAEL GALVAO,1.17,CELIO,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,3024,225.17,FALSE,NA,151,2016
,MT-08343/2016,https://www.gazetadigital.com.br/editorias/politica-de-mt/valdirzinho-lidera-disputa-pela-prefeitura-de-leverger/491022,TRUE,p,0,NA,NA,VALDIRZINHO,"32,59",MARCELO QUEIROZ,9.38,FRANKLIN,9.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,3034,3277.53,FALSE,NA,152,2016
,MT-08343/2016,https://www.gazetadigital.com.br/editorias/politica-de-mt/valdirzinho-lidera-disputa-pela-prefeitura-de-leverger/491022,TRUE,p,1,NA,NA,VALDIRZINHO,"37,72",FRANKLIN,13.17,MARCELO QUEIROZ,10.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,3035,3795.44,FALSE,NA,153,2016
,MT-08499/2016,https://www.folhamax.com/politica/pesquisa-indica-reeleicao-do-prefeito-de-leverger-com-50/101012,TRUE,p,0,NA,NA,VALDIRZINHO,"47,5",FRANKLIN,13.5,MARCELO QUEIROZ,13.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,3036,501.75,FALSE,NA,155,2016
,MT-08665/2016,https://matogrossomais.com.br/2016/08/14/saida-de-mauro-mendes-da-disputa-coloca-procurador-mauro-na-lideranca-de-pesquisa/,TRUE,p,NA,NA,NA,PROCURADOR MAURO,"22,3",EMANUEL PINHEIRO,18.3,WILSON SANTOS,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,3044,256.1,FALSE,NA,158,2016
,MT-08893/2016,https://www.midianews.com.br/eleicoes-2016/wilson-assume-o-2-lugar-e-disputa-fica-embolada-em-cuiaba/276453,TRUE,p,1,NA,NA,EMANUEL PINHEIRO,"25,7",WILSON SANTOS,"24,3",PROCURADOR MAURO,"23,2",JULIER SEBASTIAO,"5,7",SERYS MARLI,"2,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,3048,382.4,FALSE,NA,160,2016
,MT-08893/2016,https://www.midianews.com.br/eleicoes-2016/wilson-assume-o-2-lugar-e-disputa-fica-embolada-em-cuiaba/276453,TRUE,p,0,NA,NA,EMANUEL PINHEIRO,"24,2",WILSON SANTOS,22.7,PROCURADOR MAURO,21.2,JULIER SEBASTIAO,4.2,SERYS MARLI,2,RENATO SANTTANA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,3046,292.3,FALSE,NA,161,2016
,MT-09162/2016,https://www.midianews.com.br/eleicoes-2016/lucimar-lidera-corrida-eleitoral-em-varzea-grande-com-546/273269,TRUE,p,1,NA,NA,LUCIMAR CAMPOS,"54,6",PERY TABORELLI,16.6,MILTAO,1.8,ALAN TOP GAS,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,3050,566.2,FALSE,NA,162,2016
,MT-09162/2016,https://www.midianews.com.br/eleicoes-2016/lucimar-lidera-corrida-eleitoral-em-varzea-grande-com-546/273269,TRUE,p,0,NA,NA,LUCIMAR CAMPOS,"37,2",PERY TABORELLI,6.4,MILTAO,0.6,ALAN TOP GAS,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,3049,379.6,FALSE,NA,163,2016
,PI-01896/2016,https://www.muraldavila.com.br/noticias/colonia-do-piaui-lucia-moura-lidera-pesquisa-com-49-contra-35-de-selindo-carneiro-28687.html,TRUE,p,1,NA,NA,LUCIA MOURA,"49,2",SELINO CARNEIRO,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,3871,527.7,FALSE,NA,165,2016
,RJ-01005/2016,http://www.beethoven.com.br/2016/08/,TRUE,p,1,NA,NA,CHICAO,"17,6",CAIO VIANNA,13.7,RAFAEL DINIZ,13.2,PUDIM,11.1,NILDO CARDOSO,4.2,ROGERIO MATOSO,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,4243,221.1,FALSE,NA,169,2016
,RJ-01902/2016,http://www.italvaemfoco.com.br/2016/05/cenario-indefinido-em-cardoso-moreira.html,TRUE,p,0,NA,NA,GILSON SIQUEIRA,"21,8",GEGE CANTARINO,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,4246,241,FALSE,NA,173,2016
,RJ-04147/2016,http://www.cardosomoreiranews.com/2016/07/gege-cantarino-lidera-pesquisa.html,TRUE,p,0,NA,NA,GILSON SIQUEIRA,"30,6",GEGE CANTARINO,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,4268,342,FALSE,NA,174,2016
,RJ-04147/2016,http://www.cardosomoreiranews.com/2016/07/gege-cantarino-lidera-pesquisa.html,TRUE,p,1,NA,NA,GILSON SIQUEIRA,"35,3",GEGE CANTARINO,45.5,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,4269,399,FALSE,NA,175,2016
,RJ-04190/2016,http://www.folha1.com.br/_conteudo/2016/07/blogs/blogdoarnaldoneto/1193081-carla-machado-lidera-com-folga-pesquisa-pro4-em-sjb.html,TRUE,p,1,NA,NA,CARLA MACHADO,"71,1",NECO,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,4273,7.11E+15,FALSE,NA,176,2016
,RJ-04190/2016,http://www.folha1.com.br/_conteudo/2016/07/blogs/blogdoarnaldoneto/1193081-carla-machado-lidera-com-folga-pesquisa-pro4-em-sjb.html,TRUE,p,0,NA,NA,CARLA MACHADO,"50,2",NECO,9.9,ELISIO,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,4272,512.4,FALSE,NA,177,2016
,RJ-04595/2016,http://www.cardosomoreiranews.com/2016/09/pesquisa-eleitoral-gege-cantarino.html,TRUE,p,1,NA,NA,GILSON SIQUEIRA,"42,9",GEGE CANTARINO,49.2,BRISOLINHA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,4283,479.8,FALSE,NA,179,2016
,RJ-05026/2016,http://opinioes.folha1.com.br/2016/09/25/pro4-rafael-lidera-no-primeiro-turno-com-chicao-e-dispara-no-segundo/,TRUE,p,1,NA,NA,RAFAEL DINIZ,"37,7",DR CHICAO,33.1,CAIO VIANNA,10.9,NILDO CARDOSO,1.8,GERALDO PUDIM,1.1,ROGERIO MATOSO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CF THIS LATER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,4287,424.9,FALSE,NA,180,2016
