new_tse_id;tse_id;url;NM_UE;util;position;estimulada;suspensa;vv;cand1;resul1;cand2;resul2;cand3;resul3;cand4;resul4;cand5;resul5;cand6;resul6;cand7;resul7;cand8;resul8;cand9;resul9;cand10;resul10;cand11;resul11;cand12;resul12;cand13;resul13;cand14;resul14;cand15;resul15;cand16;resul16;cand17;resul17;cand18;resul18;cand19;resul19;cand20;resul20;cand21;resul21;cand22;resul22;cand23;resul23;cand24;resul24;cand25;resul25;cand26;resul26;cand27;resul27;cand28;resul28;cand29;resul29;cand30;resul30;cand31;resul31;cand32;resul32;cand33;resul33;cand34;resul34;cand35;resul35;cand36;resul36;cand37;resul37;cand38;resul38;cand39;resul39;cand40;resul40;cand41;resul41;cand42;resul42;cand43;resul43;manual_filename;SG_UE;obs;instituto;total;CNPJ
;RO-00036/2014;https://ariquemes190.com.br/noticia.php?id=24798;NA;0;de;NA;NA;NA;ADELINO FOLLADOR;14.4;GERALDO RONDONIA;8.47;SAULO MOREIRA;6.77;ALEX REDANO;6.35;SIDNEI SANTOS;5.93;EZEQUIEL JUNIOR;5.51;VILMA ALVES;5.51;DR ROMEU REOLON;5.08;DR ADILSON DENTISTA;4.24;PROFESSOR ENOQUE;3.81;ERNA AMORIM;3.81;CELSO COELHO;2.97;ANTENOR SITHATHI;2.12;VITORINO CHERQUE;2.12;CASSIA JOAO MULETA;1.69;EUCLIDES MACIEL;1.69;CHIQUINHO EMATER;1.27;ANDERSON SINGEPERON;1.27;RITA BOLIVIA;1.27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/11-(leva-geral_3-1(2200))-rodrigo1-entrega.xlsx.csv;RO;NA;NA;84.28;NA
;RO-00036/2014;https://ariquemes190.com.br/noticia.php?id=24800;NA;0;df;NA;NA;NA;AMORIM;28.81;CHICO PINHEIRO;10.17;DELEGADO THIAGO LOPES;9.32;LEOMAR PATRICIO;7.2;JOAO LEITE;6.78;MARCELO BESSA;6.36;NILTON CAPIXABA;5.08;CLAUDIA POSTO;4.24;MARIANA CARVALHO;4.24;AMIR LANDO;3.39;GUILHERME MOREIRA MENDES;2.54;ITAMAR CUT;2.54;EDGAR BOI;1.7;MARINHA RAUPP;1.7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/11-(leva-geral_3-1(2200))-rodrigo1-entrega.xlsx.csv;RO;NA;NA;94.07;NA
;RO-00036/2014;https://www.extraderondonia.com.br/2014/10/02/sai-nova-pesquisa-para-deputado-federal-no-cone-sul/;NA;0;df;NA;NA;NA;VILSON MARTENDAL;17.47;RAQUEL DONADON;15.66;AMIR LANDO;9.04;MARINHA RAUPP;7.23;MARIANA CARVALHO;4.82;AGNALDO MUNIZ;4.22;ELIANE BACK;3.61;LUCIO MOSQUINI;3.61;JUNIOR DONADON;3.61;MARCOS ROGERIO;2.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/11-(leva-geral_3-1(2200))-rodrigo1-entrega.xlsx.csv;RO;NA;NA;71.67;NA
;RO-00036/2014;https://www.extraderondonia.com.br/2014/10/03/sai-ultima-pesquisa-para-deputado-estadual-no-cone-sul/;NA;0;de;NA;NA;NA;HEVERT BUENO;11.25;EZEQUIEL NEIVA;10.83;LUIZINHO GOEBEL;8.23;CHIQUINHO;6.63;ANEDINO FARMACIA;6.63;VANDERLEI GRAEBIN;6.63;DR ADEMIR;6.02;CAETANO NETTO;5.42;DR PAULO MARQUEZINI;4.42;CABO ZILDO;3.82;ROSANGELA DONADON;18.47;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/11-(leva-geral_3-1(2200))-rodrigo1-entrega.xlsx.csv;RO;NA;NA;69.88;NA
;RO-00105/2012;https://revistaenquete.com.br/revista-enquete-e-irpe-divulgam-pesquisa-em-ariquemes/;NA;1;p;1;NA;NA;SAULO DANIELA;35.7;LOURIVAL AMORIM;32.1;ADELINO FOLADOR;19.2;VAL PT;4.7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;78;NA;NA;91.7;NA
;RO-00105/2012;https://revistaenquete.com.br/revista-enquete-e-irpe-divulgam-pesquisa-em-ariquemes/;NA;0;p;1;NA;NA;SAULO DANIELA;36.5;LOURIVAL AMORIM;32.9;ADELINO FOLADOR;19.7;VAL PT;4.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;78;NA;NA;93.9;NA
;RO-00481/2016;https://painelpolitico.com/sem-mariana-segundo-turno-seria-entre-nazif-e-pimentel-aponta-pesquisa/;PORTO VELHO;1;p;1;NA;NA;MARIANA CARVALHO;27.82;DR MAURO NAZIF;15.09;WILLIAMES PIMENTEL;7.27;LEO MORAES;7.27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/21-(leva-geral2_leva6)-maricelia3(inc)-pedro17(comp)-entrega.xlsx.csv;NA;NA;NA;57.45;NA
;RO-00481/2016;https://painelpolitico.com/sem-mariana-segundo-turno-seria-entre-nazif-e-pimentel-aponta-pesquisa/;PORTO VELHO;1;p;1;NA;NA;DR MAURO NAZIF;19.55;WILLIAMES PIMENTEL;10.91;DR RIBAMAR ARAUJO;9.18;LEO MORAES;7.82;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/21-(leva-geral2_leva6)-maricelia3(inc)-pedro17(comp)-entrega.xlsx.csv;NA;NA;NA;47.46;NA
;RO-00534/2016;https://maisro.com.br/nova-pesquisa-em-vilhena-japones-esta-agora-rigorosamente-empatado-e-pode-vencer-as-eleicoes/;NA;1;p;1;NA;NA;ROSANE DONADON;44.9;EDUARDO JAPONES;27.4;JULINHO RADIO;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;132;NA;NA;79.3;NA
;RO-00534/2016;https://maisro.com.br/nova-pesquisa-em-vilhena-japones-esta-agora-rigorosamente-empatado-e-pode-vencer-as-eleicoes/;NA;0;p;1;NA;NA;ROSANE DONADON;39.8;EDUARDO JAPONES;39.8;JULINHO RADIO;1.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;132;NA;NA;81.1;NA
;RO-00534/2016;https://www.folhadevilhena.com.br/2016/09/208728-2/;NA;0;p;1;NA;NA;ROSANE DONADON;41.1;EDUARDO JAPONES;31.3;JULINHO RADIO;4.9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;132;NA;NA;77.3;NA
;RO-00915/2016;https://www.folhadevilhena.com.br/2016/09/211265-2/;CORUMBIARA;1;p;1;NA;NA;LEANDRO;46.78;LAERCIO;29.24;MARCELO;13.45;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/21-(leva-geral2_leva6)-maricelia3(inc)-pedro17(comp)-entrega.xlsx.csv;NA;NA;NA;89.47;NA
;RO-00915/2016;https://www.folhadevilhena.com.br/2016/09/211265-2/;CORUMBIARA;0;p;1;NA;NA;LEANDRO;52.3;LAERCIO;32.7;MARCELO;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA
;RO-01449/2016;https://www.diariodaamazonia.com.br/joaozinho-lidera-com-mais-de-70-em-jaru/;NA;1;p;1;NA;NA;JOAO GONCALVES JUNIOR;72.8;STELLA MARI MARTONI;12.9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;159;NA;NA;85.7;NA
;RO-01449/2016;https://www.diariodaamazonia.com.br/joaozinho-lidera-com-mais-de-70-em-jaru/;NA;0;p;1;NA;NA;JOAO GONCALVES JUNIOR;75.4;STELLA MARI MARTONI;13.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;159;NA;NA;88.6;NA
;RO-01635/2018;http://rondoniaempauta.com.br/nl/rondonia-2/pesquisa-maurao-cresce-8-em-20-dias-e-assume-vice-lideranca-para-governador/;RONDÔNIA;0;g;1;NA;NA;EXPEDITO JUNIOR;26;ACIR GURGACZ;14;MAURAO CARVALHO;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/21-(leva-geral2_leva6)-maricelia3(inc)-pedro17(comp)-entrega.xlsx.csv;NA;NA;NA;49;NA
;RO-01635/2018;https://www.expressaorondonia.com.br/maurao-diz-que-pesquisa-da-record-tv-comprova-seu-crescimento-na-disputa-ao-governo/;RONDÔNIA;1;g;1;NA;NA;EXPEDITO JUNIOR;29;ACIR GURGACZ;13;CORONEL MARCOS ROCHA;7;VINICIUS MIGUEL;4;PIMENTA RONDONIA;3;CORONEL CHARLON;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/21-(leva-geral2_leva6)-maricelia3(inc)-pedro17(comp)-entrega.xlsx.csv;NA;NA;NA;57;NA
;RO-03046/2016;http://institutophoenix.blogspot.com/2016/04/1-pesquisa-para-prefeito-de-pimenta.html;PIMENTA BUENO;0;p;1;NA;NA;JULIANA ROQUE;20.9;BRITO INCRA;11.5;JEAN MENDONCA;11.5;ALVES EUCATUR;6.4;JOSE IRINEU;5.1;VALDINEY POSTO;5.1;EDMAR HOTEL;3.4;GERSON;2.6;BETO ALCANTARA;2.6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/21-(leva-geral2_leva6)-maricelia3(inc)-pedro17(comp)-entrega.xlsx.csv;NA;NA;NA;69.1;NA
;RO-03046/2016;http://institutophoenix.blogspot.com/2016/04/1-pesquisa-para-prefeito-de-pimenta.html;PIMENTA BUENO;1;p;1;NA;NA;JULIANA ROQUE;29.5;BRITO INCRA;16.3;JEAN MENDONCA;16.3;ALVES EUCATUR;9;JOSE IRINEU;7.2;VALDINEY POSTO;7.2;EDMAR HOTEL;4.8;GERSON;3.6;BETO ALCANTARA;3.6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/21-(leva-geral2_leva6)-maricelia3(inc)-pedro17(comp)-entrega.xlsx.csv;NA;NA;NA;97.5;NA
;RO-03046/2016;http://institutophoenix.blogspot.com/2016/04/1-pesquisa-para-prefeito-de-pimenta.html;PIMENTA BUENO;0;p;1;NA;NA;SCHEILLA CASSOL;14.9;JANIO VILELA;8.9;DINA MADERON;8.1;ANANIAS;6.4;CIDA;4.3;NILSON BERTO;2.5;FLAVINHO;2.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/21-(leva-geral2_leva6)-maricelia3(inc)-pedro17(comp)-entrega.xlsx.csv;NA;NA;NA;47.2;NA
;RO-08447/2016;https://maisro.com.br/nova-pesquisa-em-vilhena-japones-esta-agora-rigorosamente-empatado-e-pode-vencer-as-eleicoes/;NA;0;p;1;NA;NA;ROSANE DONADON;39.8;EDUARDO JAPONES;35.5;JULINHO RADIO;1.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;132;NA;NA;76.4;NA
;RO-08447/2016;https://www.folhadevilhena.com.br/2016/09/209521-2/;NA;1;p;1;NA;NA;ROSANE DONADON;40.3;EDUARDO JAPONES;33.5;JULINHO RADIO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;132;NA;NA;73.8;NA
;RS-00017/2012;https://www.calameo.com/books/00131187345db0c8454ac;SANTA MARIA;1;p;1;NA;NA;JORGE POZZOBOM;39.5;CEZAR SCHIRMER;34.1;HELEN CABRAL;11.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/21-(leva-geral2_leva6)-maricelia3(inc)-pedro17(comp)-entrega.xlsx.csv;NA;NA;NA;84.9;NA
;RS-00017/2012;https://www.calameo.com/books/00131187345db0c8454ac;SANTA MARIA;1;p;1;NA;NA;JORGE POZZOBOM;36.3;CEZAR SCHIRMER;33.3;FABIANO PEREIRA;15.9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/21-(leva-geral2_leva6)-maricelia3(inc)-pedro17(comp)-entrega.xlsx.csv;NA;NA;NA;85.5;NA
;RS-00017/2012;https://www.calameo.com/books/00131187345db0c8454ac;SANTA MARIA;1;p;1;NA;NA;JORGE POZZOBOM;32.4;CEZAR SCHIRMER;31.4;VALDECI OLIVEIRA;25.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/21-(leva-geral2_leva6)-maricelia3(inc)-pedro17(comp)-entrega.xlsx.csv;NA;NA;NA;89.3;NA
;RS-00017/2012;https://www.calameo.com/books/00131187345db0c8454ac;SANTA MARIA;1;p;1;NA;NA;CEZAR SCHIRMER;30.1;PAULO PIMENTA;29.9;JORGE POZZOBOM;28.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/21-(leva-geral2_leva6)-maricelia3(inc)-pedro17(comp)-entrega.xlsx.csv;NA;NA;NA;88.4;NA
;RS-00022/2012;https://blogclei.blogspot.com/2012/06/;PORTO ALEGRE;1;p;1;NA;NA;JOSE FORTUNATI;32;MANUELA D'AVILA;31.4;ADAO VILLAVERDE;9.3;NELSON MARCHEZAN JUNIOR;5.5;PAULO BORGES;5.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/38-(leva-geral1(1700-1))-maricelia5-entrega.xlsx.csv;NA;NA;NA;83.3;NA
;RS-00022/2012;https://blogclei.blogspot.com/2012/06/;PORTO ALEGRE;1;p;1;NA;NA;MANUELA D'AVILA;33.9;JOSE FORTUNATI;33.4;ADAO VILLAVERDE;9.8;PAULO BORGES;5.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/38-(leva-geral1(1700-1))-maricelia5-entrega.xlsx.csv;NA;NA;NA;82.6;NA
;RS-00264/2018;https://issuu.com/correiodecachoeirinha8/docs/1362full;RIO GRANDE DO SUL;1;g;1;NA;NA;JOSE IVO SARTORI;24.1;MIGUEL ROSSETTO;11.3;JAIRO JORGE;10.4;EDUARDO LEITE;6.4;ROBERTO ROBAINA;2.9;ABIGAIL PEREIRA;2.5;LUIZ CARLOS HEINZE;1.6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/38-(leva-geral1(1700-1))-maricelia5-entrega.xlsx.csv;NA;NA;NA;59.2;NA
;RS-00264/2018;https://www.todapolitica.com/eleicoes-2018/pesquisa-eleitoral-rio-grande-do-sul/;RIO GRANDE DO SUL;0;g;1;NA;NA;JOSE IVO SARTORI;17.5;JAIRO JORGE;10;MIGUEL ROSSETTO;8.1;EDUARDO LEITE;8;LIUZ CARLOS HEINZE;5.1;ROBERTO ROBAINA;3.7;MATEUS BANDEIRA;2.1;ABIGAIL PEREIRA;1.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/38-(leva-geral1(1700-1))-maricelia5-entrega.xlsx.csv;NA;NA;NA;55.8;NA
;RS-00504/2012;http://novohamburgo.org/site/destaques/2013/02/03/eleicoes-em-novo-hamburgo-pesquisa-espontanea-aponta-415-das-intencoes-de-voto-para-tarcisio-zimmermann/;NOVO HAMBURGO;1;p;1;NA;NA;TARCISIO ZIMMERMANN;50.2;PAULO KOPSCHINA;25.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/7-(envio_leva2)-clara2-entrega.xlsx.csv;NA;NA;NA;75.5;NA
