OBS,1 = Preencher,tse_id,url,sg_uf,sg_ue,ds_cargos,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul40,cand41,resul41,cand42,resul42,cand43,resul43,person,nm_ue,instituto,estado,city,scenario,wrong,ID
,,BR-37639/2010,NA,NA,NA,NA,TRUE,pr,1,NA,NA,DILMA,45.8,JOSE SERRA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,NA,VERITA,DF,DISTRITO FEDERAL,1211,TRUE,5015
,1,ES-02705/2016,https://www.novanoticia.com.br/hilario-roepke-lidera-pesquisa-com-805-dos-votos-em-santa-maria-de-jetiba/,ES,NA,Prefeito,TRUE,pr,1,NA,NA,HILARIO ROEPKE,63.9,HANS DETTMANN,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FRAN,SANTA MARIA DE JETIBÁ,NA,NA,NA,1235,TRUE,1910
,,BR-00196/2014,https://www.blogdomamede.com.br/?p=9925,GO,NA,"Senador, Governador",TRUE,pr,NA,NA,NA,DILMA ROUSSEFF,29.2,AECIO NEVES,25.1,EDUARDO CAMPOS,9,PASTOR EVERALDO,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,GOIÁS,NA,NA,NA,1288,TRUE,3258
,1,GO-00049/2014,https://www.plantaojti.com.br/noticias/1o-turno-marconi-lidera-os-2-cenarios-2o-turno-iris-vence/,GO,NA,"Senador, Governador",TRUE,pr,1,NA,NA,AECIO NEVES,32,DILMA ROUSEFF,26.1,EDUARDO CAMPOS,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,GOIÁS,NA,NA,NA,1298,TRUE,3264
6 d�gitos,,BR-012001/2014,https://cleubercarlos.blogspot.com/2014/10/em-goias-aecio-vence-dilma-aecio-5522.html,GO,NA,Governador,TRUE,pr,NA,NA,1,AECIO NEVES,55.22,DILMA ROUSSEFF,44.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,GOIÁS,NA,NA,NA,1376,TRUE,3298
,,BR-07469/2018,https://www.brasil247.com/geral/pesquisa-grupom-dm-lula-lidera-em-goias,GO,NA,"Senador, Governador",TRUE,pr,NA,NA,NA,LULA,33.3,JAIR BOLSONARO,26.9,MARINA SILVA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,GOIÁS,NA,NA,NA,1524,TRUE,4119
,,BR-07829/2018,http://www.avozdeanapolis.com.br/serpes-lula-lidera-corrida-presidencial-em-goias/,GO,NA,"Senador, Governador",TRUE,pr,1,NA,NA,LULA,29.6,JAIR BOLSONARO,20.6,MARINA SILVA,6.9,GERALDO ALCKMIN,5,CIRO GOMES,49,HENRIQUE MEIRELLES,39,FERNANDO COLLOR,15,ALVARO DIAS,14,MICHEL TEMER,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,GOIÁS,NA,NA,NA,1559,TRUE,306
,,BR-07829/2018,http://www.avozdeanapolis.com.br/serpes-lula-lidera-corrida-presidencial-em-goias/,GO,NA,"Senador, Governador",TRUE,pr,0,NA,NA,LULA,14.5,JAIR BOLSONARO,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,GOIÁS,NA,NA,NA,1556,TRUE,307
,,BR-07728/2018,https://www.badiinho.com.br/2018/10/02/dm-divulga-pesquisa-para-o-governo-de-goias-e-presidente-da-republica-mas-omite-numeros-para-corrida-ao-senado-federal/,GO,NA,"Senador, Governador",TRUE,pr,1,NA,NA,JAIR BOLSONARO,39.3,FERNANDO HADDAD,18.1,CIRO GOMES,7.1,GERALDO ALCKMIN,5.9,HENRIQUE MEIRELLES,4.5,MARINA SILVA,29,JOAO AMOEDO,2.8,ALVARO DIAS,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,GOIÁS,NA,NA,NA,1594,TRUE,4127
,1,GO-46452/2010,NA,NA,NA,NA,TRUE,pr,1,NA,NA,DILMA,42,JOSE SERRA,35.5,MARINA SILVA,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,NA,VERITA,GO,GOIAS,1645,TRUE,5020
,1,GO-50653/2010,NA,NA,NA,NA,TRUE,pr,0,NA,NA,JOSE SERRA,49.7,DILMA,38.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,NA,VERITA,GO,GOIAS,1648,TRUE,5021
,1,GO-50653/2010,NA,NA,NA,NA,TRUE,pr,1,NA,NA,JOSE SERRA,51.9,DILMA,40.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,NA,VERITA,GO,GOIAS,1650,TRUE,5022
,,BR-36561/2010,NA,NA,NA,NA,TRUE,pr,0,NA,NA,JOSE SERRA,49.3,DILMA,39.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,NA,VERITA,GO,GOIAS,1652,TRUE,5025
,,BR-36561/2010,NA,NA,NA,NA,TRUE,pr,1,NA,NA,JOSE SERRA,50.9,DILMA,41.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,NA,VERITA,GO,GOIAS,1654,TRUE,5026
,,BR-37640/2010,NA,NA,NA,NA,TRUE,pr,0,NA,NA,JOSE SERRA,47.2,DILMA,43.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,NA,VERITA,GO,GOIAS,1656,TRUE,5029
,,BR-37640/2010,NA,NA,NA,NA,TRUE,pr,1,NA,NA,JOSE SERRA,49,DILMA,44.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,NA,VERITA,GO,GOIAS,1658,TRUE,5030
,1,MA-00004/2014,https://labareedanoticias.blogspot.com/2014/02/pesquisa-sao-luis-flavio-lidera.html,MA,MA,"SENADOR, GOVERNADOR",TRUE,pr,NA,NA,NA,DILMA ROUSSEFF,65,AECIO NEVES,7.8,EDUARDO CAMPOS,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RODRIGO,NA,NA,NA,NA,1667,TRUE,5662
,,BR-00107/2014,https://luiscardoso.com.br/politica/2014/05/dilma-rousseff-lidera-corrida-eleitoral-no-maranhao-diz-pesquisa/,MA,MA,"SENADOR, GOVERNADOR",TRUE,pr,1,NA,NA,DILMA ROUSSEFF,66,EDUARDO CAMPOS,10,AECIO NEVES,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,NA,NA,NA,NA,1677,TRUE,4362
,,BR-00223/2014,https://blogdoelanderson.blogspot.com/2014/,MA,MA,"DEPUTADO ESTADUAL, GOVERNADOR, SENADOR, DEPUTADO FEDERAL",TRUE,pr,NA,NA,NA,DILMA ROUSSEFF,57,AECIO NEVES,16,EDUARDO CAMPOS,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,NA,NA,NA,NA,1693,TRUE,4366
,,BR-03303/2018,https://blogmardenramalho.blogspot.com/2018/09/haddad-vence-com-folga-no-maranhao.html,MA,NA,"Senador, Governador",TRUE,pr,1,NA,NA,FERNANDO HADDAD,44.9,JAIR BOLSONARO,26.5,CIRO GOMES,7.4,GERALDO ALCKMIN,3.1,MARINA SILVA,22,HENRIQUE MEIRELLES,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,MARANHÃO,NA,NA,NA,1882,TRUE,426
,1,MA-02745/2018,http://www.escutec.com/pesquisas/codo_graf18.pdf,MA,NA,"Deputado Estadual, Governador, Senador, Deputado Federal",TRUE,pr,1,NA,NA,FERNANDO HADDAD,62,JAIR BOLSONARO,16,CIRO GOMES,7,MARINA SILVA,2,GERALDO ALCKMIN,2,HENRIQUE MEIRELLES,1,ALVARO DIAS,1,CABO DACIOLO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,MARANHÃO,NA,NA,NA,1918,TRUE,435
,1,MA-05196/2018,https://www.ma10.com.br/2018/10/01/pesquisa-revela-intencoes-de-votos-para-presidente-governador-e-senador-2/,MA,MA,"SENADOR, GOVERNADOR",TRUE,pr,1,NA,NA,FERNANDO HADDAD,49,JAIR BOLSONARO,22,CIRO GOMES,8,GERALDO ALCKMIN,4,MARINA SILVA,4,HENRIQUE MEIRELLES,1,ALVARO DIAS,1,JOAO AMOEDO,1,CABO DACIOLO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARI,NA,NA,NA,NA,1995,TRUE,2350
Site off,,MA-06768/2018,http://maranhaohoje.com/para-instituto-exata-maranhao-tem-o-eleitor-mais-consciente-e-definido-do-brasil/,MA,MA,"SENADOR, GOVERNADOR",TRUE,pr,1,NA,NA,LULA,66,JAIR BOLSONARO,13,MARINA SILVA,6,CIRO GOMES,4,GERALDO ALCKMIN,2,ALVARO DIAS,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARI,NA,NA,NA,NA,2039,TRUE,2353
,1,MA-07358/2018,http://portalsinalverde.com/noticia/24962-saiba-intencao-dos-eleitores-de-buriticupu-para-governo-senado-e-presidencia,MA,MA,"SENADOR, GOVERNADOR",TRUE,pr,1,NA,NA,CIRO GOMES,22.5,JAIR BOLSONARO,18.8,MARINA SILVA,15.4,GERALDO ALCKMIN,5.7,JAQUES WAGNER,5,FERNANDO COLLOR,2.3,RODRIGO MAIA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RODRIGO,NA,NA,NA,NA,2063,TRUE,5721
,1,MA-07422/2018,https://www.diariodocentrodomundo.com.br/apresentado-como-candidato-do-lula-haddad-venceria-eleicao-no-maranhao-no-primeiro-turno/,MA,MA,"SENADOR, GOVERNADOR",TRUE,pr,1,NA,NA,FERNANDO HADDAD,47,JAIR BOLSONARO,17,MARINA SILVA,8,CIRO GOMES,6,GERALDO ALCKMIN,2,ALVARO DIAS,1,VERA LUCIA,1,HENRIQUE MEIRELLES,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARI,NA,NA,NA,NA,2067,TRUE,2361
,1,MA-07422/2018,https://www.diariodocentrodomundo.com.br/apresentado-como-candidato-do-lula-haddad-venceria-eleicao-no-maranhao-no-primeiro-turno/,MA,MA,"SENADOR, GOVERNADOR",TRUE,pr,0,NA,NA,LULA,37,JAIR BOLSONARO,15,MARINA SILVA,4,CIRO GOMES,3,ALVARO DIAS,1,GERALDO ALCKMIN,1,CABO DACIOLO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARI,NA,NA,NA,NA,2065,TRUE,2362
,1,MA-09508/2018,http://portalsinalverde.com/noticia/24980-veja-intencao-de-votos-dos-barra-cordenses-para-governo-senado-e-presidencia,MA,MA,"GOVERNADOR, SENADOR",TRUE,pr,1,NA,NA,CIRO GOMES,14.2,JAIR BOLSONARO,13.2,MARINA SILVA,10.9,JAQUES WAGNER,6.3,GERALDO ALCKMIN,4.3,HENRIQUE MEIRELES,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RODRIGO,NA,NA,NA,NA,2141,TRUE,5732
,1,MA-09907/2018,https://blogdoezequiasmartins.blogspot.com/2018/09/blog-post_34.html,MA,MA,"SENADOR, GOVERNADOR",TRUE,pr,1,NA,NA,FERNANDO HADDAD,36,JAIR BOLSONARO,26,CIRO GOMES,15,MARINA SILVA,11,GERALDO ALCKMIN,6,HENRIQUE MEIRELLES,2,ALVAROS DIAS,1,VERA LUCIA,1,JOAO AMOEDO,1,CABO DACIOLO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARI,NA,NA,NA,NA,2148,TRUE,2371
,,BR-00147/2014,NA,NA,NA,NA,TRUE,pr,0,NA,NA,AECIO NEVES,26,DILMA ROUSSEFF,23,EDUARDO CAMPOS,5,JOSE MARIA,1,PASTOR EVERALDO PEREIRA,1,LULA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,NA,IBOPE,MG,MINAS GERAIS,2163,TRUE,4549
,,BR-00147/2014,NA,NA,NA,NA,TRUE,pr,1,NA,NA,AECIO NEVES,40,DENISE ABREU,1,DILMA ROUSSEFF,29,EDUARDO CAMPOS,7,JOSE MARIA,2,PASTOR EVERALDO PEREIRA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,NA,IBOPE,MG,MINAS GERAIS,2166,TRUE,4552
,,BR-00242/2014,http://www.leonardobarros.com/2013/06/eleicao-2014-candidatos-governador-de.html,MG,NA,Presidente,TRUE,pr,1,NA,NA,AECIO,41.3,DILMA,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FRAN,MINAS GERAIS,NA,NA,NA,2171,TRUE,1914
,1,MG-00077/2014,https://www.multidadospesquisa.com.br/downloads/2014/Pesquisa_Eleicoes_2014_Minas_Gerais_1.pdf,MG,NA,"Senador, Governador",TRUE,pr,1,NA,NA,AECIO NEVES,30,DILMA,30,MARINA SILVA,27,PASTOR EVERALDO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,MINAS GERAIS,NA,NA,NA,2186,TRUE,544
,1,MG-00110/2014,https://www.multidadospesquisa.com.br/downloads/2014/Pesquisa_Eleicoes_2014_Minas_Gerais_2.pdf,MG,NA,"Senador, Governador",TRUE,pr,1,NA,NA,AECIO NEVES,30,DILMA,32,MARINA SILVA,22,LUCIANA GENRO,1,PASTOR EVERALDO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,MINAS GERAIS,NA,NA,NA,2200,TRUE,551
,1,MG-00117/2014,https://www.multidadospesquisa.com.br/downloads/2014/Pesquisa_Eleicoes_2014_Minas_Gerais_3.pdf,MG,NA,"Senador, Governador",TRUE,pr,1,NA,NA,AECIO NEVES,33,DILMA,36,MARINA SILVA,17,LUCIANA GENRO,1,PASTOR EVERALDO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,MINAS GERAIS,NA,NA,NA,2205,TRUE,554
